pipe,gen,dp_acc_reps,seed,dp,dpr,eo,eqOdds,accu,precision,recall,f1,roc_auc
"woe_enc,mean_imp,no_samp,no_sel,norm_scale",0,"(0, 20)",85910,0.1889081455805891,-1.0,0.6146788990825692,0.7578412922449617,0.3041526374859704,0.3585657370517931,0.529239766081872,0.4569983136593587,0.3465870961556899
"onehot_enc,mean_imp,no_sel,norm_scale,under_samp",0,"(0, 20)",85910,0.3271105712562426,-1.0,0.4359231651376149,0.6743325379046442,0.33612024853801153,0.31039027893426235,0.4036001461988308,0.3604280159701793,0.33612024853801153
"count_enc,most_freq_imp,no_scale,no_samp,no_sel",0,"(0, 20)",85910,0.8013169369349473,0.10457822705489787,0.7130763476001098,1.3365331377235674,0.18967452300785628,0.2417910447761197,0.25730994152046804,0.2496307237813884,0.20242546256351265
"woe_enc,mean_imp,k_best_sel,under_samp,no_scale",0,"(0, 20)",85910,0.7892621304180111,0.1883402847306409,0.5782603506319645,1.3620458475762005,0.20259959795321653,0.20887314574903929,0.19147478070175444,0.2003379690642021,0.20259959795321653
"target_enc,most_freq_imp,no_samp,k_best_sel,min_max_scale",0,"(0, 20)",85910,0.8990661117795754,0.049472191586576265,0.8403354726936245,1.6439916930165137,0.19528619528619545,0.2407407407407405,0.2807017543859654,0.26126126126126115,0.2113891285591029
"target_enc,most_freq_imp,k_best_sel,over_samp,quant_scale",0,"(0, 20)",85910,0.8389477800992934,0.16059768003339908,0.6711929507883274,1.571329465508176,0.2221226092896174,0.2264628176526314,0.21408242258652088,0.2203797918656651,0.2221226092896174
"onehot_enc,most_freq_imp,max_abs_scale,over_samp,no_sel",0,"(0, 20)",85910,0.7749600020989127,0.19152600668237427,0.5694515693484992,1.2995308072402367,0.19902663934426235,0.20130148004679652,0.19518442622950827,0.19827969052249256,0.19902663934426235
"count_enc,median_imp,k_best_sel,under_samp,no_scale",0,"(0, 20)",85910,0.7883574491412716,0.18950307641033476,0.6128787356774423,1.3917551382677744,0.21628289473684206,0.2226964839937348,0.20458698830409366,0.2137812661840424,0.21628289473684206
"count_enc,most_freq_imp,over_samp,quant_scale,no_sel",0,"(0, 20)",85910,0.8322951484956268,0.1667069104338829,0.6678680846479825,1.5601735511721988,0.2249544626593807,0.2311028389984473,0.21345628415300544,0.2224173686678048,0.22495446265938068
"count_enc,mean_imp,max_abs_scale,no_samp,no_sel",0,"(0, 20)",85910,0.8611751978717075,0.06755513058029049,0.7767059101468666,1.5122234789977689,0.18855218855218853,0.2331288343558279,0.2690058479532166,0.2514970059880235,0.20371968171795626
