pipe,gen,opt_metric,seed,dp,dpr,eo,eqOdds,accu,precision,recall,f1,roc_auc
"ordinal_enc,mean_imp,over_samp,k_best_sel,max_abs_scale",0,"(1, 0, 0, 0)",83811,0.2002917386470158,1.574334882898487,0.2037263391478031,0.3504015946058566,0.3408795586230402,0.3352263137238934,0.3580393660531696,0.3468354648602293,0.3408795586230403
"woe_enc,mean_imp,no_scale,k_best_sel,over_samp",0,"(1, 0, 0, 0)",83811,0.1982293426317233,1.5692780503726276,0.2024833062289638,0.3469628044780969,0.3406952965235173,0.3343721291273011,0.3597882583503748,0.3473310612319266,0.3406952965235173
"onehot_enc,most_freq_imp,over_samp,no_sel,norm_scale",0,"(1, 0, 0, 0)",83811,0.4129328030202648,-1.0,0.2211921086050534,0.2233089127735292,0.1121943166325834,0.0024581192927127,0.222443762781186,0.1261045582369607,0.1121943166325834
"count_enc,mean_imp,no_scale,k_best_sel,over_samp",0,"(1, 0, 0, 0)",83811,0.21054332139526,1.6184231741094282,0.2148184190165111,0.3709512294095223,0.3402628663940014,0.3339589511019692,0.3592493183367415,0.3468530297103284,0.3402628663940014
"onehot_enc,mean_imp,quant_scale,k_best_sel,under_samp",0,"(1, 0, 0, 0)",83811,0.1562183349397365,1.439744956890004,0.1016396796440442,0.2281284579988615,0.2596817614096678,0.2387069765521321,0.2998075884418038,0.2705388977489459,0.2596817614096678
"target_enc,most_freq_imp,no_sel,under_samp,norm_scale",0,"(1, 0, 0, 0)",83811,0.4719202174989606,-1.0,0.22045954475899,0.3461636494179566,0.1721788077234673,0.1365425898643159,0.2204757966513637,0.1808031781313634,0.1721788077234673
"woe_enc,mean_imp,no_scale,no_sel,no_samp",0,"(1, 0, 0, 0)",83811,0.1189431458218759,2.2441778924600606,0.1672989897584733,0.2410248976387587,0.2947091864468199,0.3824451410658301,0.6807993518768568,0.5791347694498843,0.3902974264496752
"loo_enc,median_imp,no_sel,quant_scale,over_samp",0,"(1, 0, 0, 0)",83811,0.1813924512997162,1.5221688039051888,0.1579161366955069,0.2943882154695565,0.2964308537832311,0.2829191704122171,0.3275541070211314,0.3059568976219171,0.2964308537832311
"loo_enc,median_imp,no_samp,max_abs_scale,k_best_sel",0,"(1, 0, 0, 0)",83811,0.1231116928269502,2.4688763850415505,0.1746444763416316,0.2492143930322577,0.2840188439934771,0.3434399117971337,0.6783688900891176,0.5682436106579659,0.3816520660397868
"onehot_enc,mean_imp,no_sel,no_scale,over_samp",0,"(1, 0, 0, 0)",83811,0.1862951038036183,1.521211838099875,0.187445527574404,0.3182277106411003,0.3287874914792092,0.3223211292940789,0.3469900306748466,0.334887832850202,0.3287874914792092
"woe_enc,mean_imp,no_scale,no_sel,no_samp",1,"(1, 0, 0, 0)",83811,0.1189431458218759,2.2441778924600606,0.1672989897584733,0.2410248976387587,0.2947091864468199,0.3824451410658301,0.6807993518768568,0.5791347694498843,0.3902974264496752
"woe_enc,mean_imp,no_scale,k_best_sel,over_samp",1,"(1, 0, 0, 0)",83811,0.1982293426317233,1.5692780503726276,0.2024833062289638,0.3469628044780969,0.3406952965235173,0.3343721291273011,0.3597882583503748,0.3473310612319266,0.3406952965235173
"onehot_enc,most_freq_imp,over_samp,no_sel,norm_scale",1,"(1, 0, 0, 0)",83811,0.4129328030202648,-1.0,0.2211921086050534,0.2233089127735292,0.1121943166325834,0.0024581192927127,0.222443762781186,0.1261045582369607,0.1121943166325834
"woe_enc,mean_imp,no_scale,no_sel,under_samp",1,"(1, 0, 0, 0)",83811,0.1887598017898524,1.5326469184861635,0.1902065294560685,0.323035519566654,0.3302769713745611,0.3233787563026451,0.3497755198487713,0.3368446458768429,0.3302769713745611
