pipe,gen,acc_dp_reps,seed,dp,dpr,eo,eqOdds,accu,precision,recall,f1,roc_auc
"loo_enc,median_imp,no_scale,no_sel,no_samp",0,"(0, 20)",83228,0.07311827956989256,0.9156327543424324,0.0352346484012802,0.1404270207534584,0.27599999999999986,0.24881516587677754,0.0942857142857143,0.17875647668393788,0.3971428571428569
"ordinal_enc,median_imp,norm_scale,no_samp,k_best_sel",0,"(0, 20)",83228,1.0,-1.0,0.0,1.0,0.3000000000000004,0.3000000000000004,0.0,0.17647058823529407,0.5
"onehot_enc,mean_imp,over_samp,no_sel,no_scale",0,"(0, 20)",83228,0.11389975343497075,0.7820506331785076,0.06844363478200183,0.15149764184805492,0.26808035714285705,0.2600686040044952,0.2846205357142858,0.2725872852488092,0.26808035714285705
"target_enc,median_imp,no_samp,k_best_sel,norm_scale",0,"(0, 20)",83228,1.0,-1.0,0.0,1.0,0.3000000000000004,0.3000000000000004,0.0,0.17647058823529407,0.5
"count_enc,most_freq_imp,under_samp,no_sel,no_scale",0,"(0, 20)",83228,0.1719318192369879,0.6943958085168088,0.16389135767212198,0.2998676593676886,0.35369791666666645,0.3545781670869792,0.35046874999999994,0.3526064052755209,0.3536979166666665
"ordinal_enc,median_imp,k_best_sel,under_samp,norm_scale",0,"(0, 20)",83228,0.5758138812679308,-1.0,0.3586419796665753,0.8828678970977684,0.4467447916666667,0.4550237615195305,0.35651041666666666,0.4099108163551432,0.4467447916666667
"onehot_enc,mean_imp,k_best_sel,no_samp,norm_scale",0,"(0, 20)",83228,1.0,-1.0,0.0,1.0,0.3000000000000004,0.3000000000000004,0.0,0.17647058823529407,0.5
"loo_enc,median_imp,k_best_sel,over_samp,no_scale",0,"(0, 20)",83228,0.1556758976320416,0.7262102270448707,0.12643570723536626,0.25169854261884084,0.3237723214285715,0.3278484802221315,0.3056250000000001,0.31765137459469456,0.3237723214285714
"count_enc,mean_imp,quant_scale,over_samp,no_sel",0,"(0, 20)",83228,0.18337416820906088,0.6593520577617995,0.14488928104966148,0.3046871128903513,0.3222098214285716,0.31381567598393456,0.3445535714285715,0.3295699267208939,0.3222098214285715
"ordinal_enc,median_imp,k_best_sel,under_samp,no_scale",0,"(0, 20)",83228,0.14272912178375816,0.738894732952822,0.11105529060288184,0.2179693474740092,0.30354166666666665,0.3024334416560071,0.30635416666666665,0.3044682268821937,0.30354166666666665
"ordinal_enc,median_imp,no_samp,k_best_sel,norm_scale",1,"(0, 20)",83228,1.0,-1.0,0.0,1.0,0.3000000000000004,0.3000000000000004,0.0,0.17647058823529407,0.5
"target_enc,median_imp,k_best_sel,under_samp,no_scale",1,"(0, 20)",83228,0.1669274881910873,0.7239135076840977,0.13698141827075874,0.2784424934905099,0.3330208333333333,0.3436343320103485,0.29484375,0.3205994012486937,0.3330208333333333
"count_enc,most_freq_imp,no_sel,under_samp,no_scale",1,"(0, 20)",83228,0.18469690753623533,0.6755793905691263,0.17046110003224355,0.3194153305428347,0.3504687499999999,0.35217557646349584,0.3446354166666667,0.3484991395254505,0.35046874999999994
"loo_enc,median_imp,over_samp,k_best_sel,no_scale",1,"(0, 20)",83228,0.1547788048553585,0.728614908136462,0.12529412057946734,0.25130052594182106,0.32111607142857146,0.3246627259368781,0.304330357142857,0.31540165038640106,0.32111607142857146
"onehot_enc,most_freq_imp,over_samp,no_sel,no_scale",1,"(0, 20)",83228,0.11814490398700883,0.775039376932308,0.07006986610035994,0.15500669349243573,0.2669084821428572,0.2597840208970134,0.2815178571428572,0.2708618655231707,0.26690848214285723
"count_enc,mean_imp,under_samp,no_sel,no_scale",1,"(0, 20)",83228,0.17014072174793685,0.6974433520733286,0.15857138703448068,0.29108855884868906,0.34885416666666663,0.3499815255142119,0.3448958333333333,0.34752238370656663,0.34885416666666663
"target_enc,median_imp,no_samp,k_best_sel,norm_scale",1,"(0, 20)",83228,1.0,-1.0,0.0,1.0,0.3000000000000004,0.3000000000000004,0.0,0.17647058823529407,0.5
"count_enc,mean_imp,quant_scale,over_samp,no_sel",1,"(0, 20)",83228,0.18337416820906088,0.6593520577617995,0.14488928104966148,0.3046871128903513,0.3222098214285716,0.31381567598393456,0.3445535714285715,0.3295699267208939,0.3222098214285715
"ordinal_enc,median_imp,norm_scale,no_samp,k_best_sel",1,"(0, 20)",83228,1.0,-1.0,0.0,1.0,0.3000000000000004,0.3000000000000004,0.0,0.17647058823529407,0.5
"loo_enc,median_imp,no_scale,no_sel,no_samp",1,"(0, 20)",83228,0.07311827956989256,0.9156327543424324,0.0352346484012802,0.1404270207534584,0.27599999999999986,0.24881516587677754,0.0942857142857143,0.17875647668393788,0.3971428571428569
"count_enc,mean_imp,over_samp,no_sel,quant_scale",2,"(0, 20)",83228,0.18473232040266407,0.6580615323677839,0.1522374662259843,0.3094776937272521,0.32600446428571433,0.3181352449303948,0.3474776785714286,0.33315255385736725,0.3260044642857143
"onehot_enc,most_freq_imp,no_scale,over_samp,no_sel",2,"(0, 20)",83228,0.11659549562190667,0.7779501233319351,0.06748400407780739,0.1538791125764969,0.26684151785714283,0.2596894532016142,0.2814955357142858,0.2707929352022776,0.26684151785714283
"ordinal_enc,median_imp,no_scale,no_sel,no_samp",2,"(0, 20)",83228,0.10542309490416096,0.8741489005469353,0.05900357929789923,0.202286157711848,0.269,0.2322981366459626,0.11714285714285723,0.1787375415282391,0.37023809523809453
"loo_enc,median_imp,no_samp,k_best_sel,norm_scale",2,"(0, 20)",83228,1.0,-1.0,0.0,1.0,0.3000000000000004,0.3000000000000004,0.0,0.17647058823529407,0.5
"count_enc,median_imp,no_sel,under_samp,no_scale",2,"(0, 20)",83228,0.17975683526210148,0.6825203888447451,0.16914035380201192,0.30884897333224864,0.34687500000000004,0.3482681920081745,0.3421875,0.345297162737662,0.34687500000000004
"ordinal_enc,most_freq_imp,norm_scale,no_samp,k_best_sel",2,"(0, 20)",83228,1.0,-1.0,0.0,1.0,0.3000000000000004,0.3000000000000004,0.0,0.17647058823529407,0.5
"onehot_enc,most_freq_imp,over_samp,no_sel,no_scale",2,"(0, 20)",83228,0.11814490398700883,0.775039376932308,0.07006986610035994,0.15500669349243573,0.2669084821428572,0.2597840208970134,0.2815178571428572,0.2708618655231707,0.26690848214285723
"loo_enc,median_imp,over_samp,k_best_sel,no_scale",2,"(0, 20)",83228,0.1547788048553585,0.728614908136462,0.12529412057946734,0.25130052594182106,0.32111607142857146,0.3246627259368781,0.304330357142857,0.31540165038640106,0.32111607142857146
"count_enc,most_freq_imp,no_sel,under_samp,no_scale",2,"(0, 20)",83228,0.18469690753623533,0.6755793905691263,0.17046110003224355,0.3194153305428347,0.3504687499999999,0.35217557646349584,0.3446354166666667,0.3484991395254505,0.35046874999999994
"loo_enc,median_imp,no_scale,no_sel,no_samp",2,"(0, 20)",83228,0.07311827956989256,0.9156327543424324,0.0352346484012802,0.1404270207534584,0.27599999999999986,0.24881516587677754,0.0942857142857143,0.17875647668393788,0.3971428571428569
"count_enc,mean_imp,over_samp,no_sel,no_scale",3,"(0, 20)",83228,0.1839641184079376,0.6699184997220562,0.15196749219832695,0.310366810525724,0.328203125,0.32660409244967564,0.3325892857142858,0.32963583982230243,0.32820312500000004
"onehot_enc,most_freq_imp,over_samp,no_sel,quant_scale",3,"(0, 20)",83228,0.12888715501357215,0.7570794713210849,0.07749189298996002,0.17492062852226822,0.2646875,0.2580322247657256,0.2783258928571428,0.2683482698253569,0.2646875
"count_enc,mean_imp,no_sel,over_samp,quant_scale",3,"(0, 20)",83228,0.18231651692074272,0.6631660708522013,0.1506579701691941,0.30632263026487977,0.3261272321428573,0.3188057079731173,0.3461160714285714,0.33277005890324524,0.3261272321428572
"ordinal_enc,median_imp,no_scale,no_sel,no_samp",3,"(0, 20)",83228,0.10542309490416096,0.8741489005469353,0.05900357929789923,0.202286157711848,0.269,0.2322981366459626,0.11714285714285723,0.1787375415282391,0.37023809523809453
"count_enc,most_freq_imp,no_sel,under_samp,no_scale",3,"(0, 20)",83228,0.18469690753623533,0.6755793905691263,0.17046110003224355,0.3194153305428347,0.3504687499999999,0.35217557646349584,0.3446354166666667,0.3484991395254505,0.35046874999999994
"onehot_enc,most_freq_imp,over_samp,no_sel,no_scale",3,"(0, 20)",83228,0.11814490398700883,0.775039376932308,0.07006986610035994,0.15500669349243573,0.2669084821428572,0.2597840208970134,0.2815178571428572,0.2708618655231707,0.26690848214285723
