pipe,gen,dp_acc_ratio,seed,dp,dpr,eo,eqOdds,accu,precision,recall,f1,roc_auc
"loo_enc,median_imp,no_sel,under_samp,min_max_scale",0,"(0, 10)",82398,0.12236745005055055,0.7708401369845141,0.0804592933175336,0.16860368666015332,0.2780729166666666,0.2739717686615296,0.28703125,0.28063677248018143,0.2780729166666666
"count_enc,median_imp,no_samp,no_sel,no_scale",0,"(0, 10)",82398,0.07826086956521737,0.9108910891089099,0.04518489715749914,0.15556483855718214,0.28999999999999954,0.2599531615925059,0.09714285714285703,0.18661518661518686,0.4185714285714289
"count_enc,most_freq_imp,over_samp,no_sel,max_abs_scale",0,"(0, 10)",82398,0.2142510733164647,0.617058507540377,0.18723018175654785,0.3663497277488021,0.3211495535714287,0.3165187401516069,0.3335714285714285,0.32518467156886405,0.3211495535714288
"loo_enc,median_imp,no_sel,no_samp,no_scale",0,"(0, 10)",82398,0.07311827956989256,0.9156327543424324,0.0352346484012802,0.1404270207534584,0.27599999999999986,0.24881516587677754,0.0942857142857143,0.17875647668393788,0.3971428571428569
"woe_enc,mean_imp,k_best_sel,under_samp,no_scale",0,"(0, 10)",82398,0.1465095036643754,0.7261990761267734,0.10504742354931636,0.21668598087675767,0.2785677083333333,0.2717008713412824,0.29354166666666665,0.2828961365958617,0.2785677083333333
"onehot_enc,mean_imp,no_scale,no_sel,no_samp",0,"(0, 10)",82398,0.1177185600748014,0.8554700952818288,0.06798671970807292,0.2087715796917418,0.24000000000000016,0.20437017994858625,0.11571428571428567,0.16238159675236824,0.3228571428571424
"count_enc,median_imp,no_samp,k_best_sel,quant_scale",0,"(0, 10)",82398,0.10920991117344568,0.8772722496585049,0.07807655111217454,0.2185732128154266,0.2940000000000004,0.26285046728971995,0.09857142857142856,0.18894601542416464,0.4242857142857136
"target_enc,most_freq_imp,over_samp,k_best_sel,max_abs_scale",0,"(0, 10)",82398,0.13357416889807064,0.7466059354934809,0.07625808208456712,0.187875098861534,0.2713392857142857,0.2624428392128007,0.28993303571428564,0.2764695013166661,0.2713392857142857
"ordinal_enc,most_freq_imp,k_best_sel,under_samp,quant_scale",0,"(0, 10)",82398,0.15600565143800368,0.7210976998530161,0.12357997569020075,0.24682151586984435,0.3068750000000001,0.3090761747365944,0.3011979166666666,0.30520841748123706,0.3068750000000001
"loo_enc,median_imp,quant_scale,under_samp,k_best_sel",0,"(0, 10)",82398,0.13923686198833654,0.7402227518243981,0.09502711761296524,0.20164547104012315,0.2795312499999999,0.2741906657743955,0.2913541666666667,0.2829271812340809,0.2795312499999999
