pipe,gen,dp_acc_ratio,seed,dp,dpr,eo,eqOdds,accu,precision,recall,f1,roc_auc
"loo_enc,mean_imp,max_abs_scale,no_sel,no_samp",0,"(0, 10)",20380,0.11393174380551672,0.8678774735700739,0.06121696128575549,0.2189094537205509,0.2469999999999999,0.2261185006045951,0.08571428571428573,0.1617550753110672,0.3545238095238093
"loo_enc,mean_imp,under_samp,k_best_sel,max_abs_scale",0,"(0, 10)",20380,0.16361868211700242,0.6960816635996062,0.11253134657489984,0.24656080884494164,0.282578125,0.27462321988585997,0.3002083333333334,0.28772429661947296,0.282578125
"woe_enc,mean_imp,over_samp,no_sel,norm_scale",0,"(0, 10)",20380,0.3340126402794843,-1.0,0.5977145522388059,0.8776274272455804,0.4585491071428572,0.43802353671161015,0.6239285714285714,0.5494120095189383,0.4585491071428571
"woe_enc,most_freq_imp,k_best_sel,over_samp,quant_scale",0,"(0, 10)",20380,0.10876902683064303,0.7898167036975944,0.07069347027388109,0.13733284413873414,0.2686383928571429,0.25919161935491497,0.2881473214285714,0.2739773116547185,0.2686383928571429
"ordinal_enc,most_freq_imp,quant_scale,under_samp,no_sel",0,"(0, 10)",20380,0.14177121597443496,0.7403654356876109,0.11054222105953916,0.22467099165370796,0.318046875,0.31716216358862137,0.32031249999999994,0.3188144867225873,0.3180468750000001
"target_enc,most_freq_imp,under_samp,k_best_sel,norm_scale",0,"(0, 10)",20380,0.54877461219226,-1.0,0.4050992241479296,0.9172838571754522,0.4503385416666665,0.4511087865615066,0.3847395833333333,0.4260663891117041,0.4503385416666665
"count_enc,median_imp,norm_scale,under_samp,no_sel",0,"(0, 10)",20380,0.5087419583744129,-1.0,0.41552692028704974,0.8649248560668664,0.3967708333333334,0.3935158271611124,0.4121354166666668,0.4030660964741763,0.39677083333333335
"target_enc,most_freq_imp,no_samp,k_best_sel,max_abs_scale",0,"(0, 10)",20380,0.10504908835904626,0.8791935483870981,0.0662618769878064,0.1872571217161796,0.2449999999999997,0.22819593787335715,0.0771428571428573,0.15940143135979154,0.3569047619047617
"woe_enc,median_imp,no_samp,no_sel,quant_scale",0,"(0, 10)",20380,0.12351566152407667,0.8494243702268333,0.08892411689049744,0.20742164318859044,0.2439999999999998,0.2084398976982095,0.11571428571428567,0.16464237516869126,0.3295238095238097
"onehot_enc,median_imp,k_best_sel,no_samp,norm_scale",0,"(0, 10)",20380,1.0,-1.0,0.0,1.0,0.3000000000000004,0.3000000000000004,0.0,0.17647058823529407,0.5
"loo_enc,mean_imp,max_abs_scale,no_sel,over_samp",1,"(0, 10)",20380,0.12145979757911232,0.7715374887510995,0.06818752554860967,0.16050083140337346,0.2622767857142857,0.2573706328410556,0.2722098214285714,0.2648894975706726,0.26227678571428564
"woe_enc,most_freq_imp,k_best_sel,no_samp,quant_scale",1,"(0, 10)",20380,0.1218793828892004,0.8539986559139778,0.07897386813427858,0.22230447959496366,0.25500000000000034,0.22082810539523173,0.11285714285714298,0.17034068136272554,0.3497619047619051
"loo_enc,mean_imp,max_abs_scale,k_best_sel,no_samp",1,"(0, 10)",20380,0.11005142589995304,0.8732295761753471,0.06923299334988374,0.1994025500048623,0.24600000000000036,0.2278177458033572,0.08000000000000004,0.16036505867014322,0.3566666666666665
"target_enc,most_freq_imp,under_samp,no_sel,norm_scale",1,"(0, 10)",20380,0.3543940103729441,-1.0,0.5769885488193944,0.8765871726726052,0.4573177083333334,0.441686363853668,0.5903124999999999,0.5276700958893353,0.4573177083333334
"count_enc,most_freq_imp,no_samp,k_best_sel,max_abs_scale",1,"(0, 10)",20380,0.09032258064516116,0.8996415770609327,0.05624183690764618,0.1849223691138041,0.28999999999999954,0.2649082568807338,0.08428571428571444,0.1844783715012723,0.4271428571428577
"target_enc,median_imp,norm_scale,under_samp,no_sel",1,"(0, 10)",20380,0.32530325104099883,-1.0,0.5939113416843517,0.8553792315926084,0.4538802083333332,0.4323097948636784,0.6103645833333331,0.5382462556091128,0.4538802083333333
"target_enc,most_freq_imp,under_samp,k_best_sel,norm_scale",1,"(0, 10)",20380,0.54877461219226,-1.0,0.4050992241479296,0.9172838571754522,0.4503385416666665,0.4511087865615066,0.3847395833333333,0.4260663891117041,0.4503385416666665
"target_enc,most_freq_imp,no_samp,k_best_sel,max_abs_scale",1,"(0, 10)",20380,0.10504908835904626,0.8791935483870981,0.0662618769878064,0.1872571217161796,0.2449999999999997,0.22819593787335715,0.0771428571428573,0.15940143135979154,0.3569047619047617
"loo_enc,mean_imp,under_samp,k_best_sel,max_abs_scale",1,"(0, 10)",20380,0.16361868211700242,0.6960816635996062,0.11253134657489984,0.24656080884494164,0.282578125,0.27462321988585997,0.3002083333333334,0.28772429661947296,0.282578125
"woe_enc,median_imp,no_samp,no_sel,quant_scale",1,"(0, 10)",20380,0.12351566152407667,0.8494243702268333,0.08892411689049744,0.20742164318859044,0.2439999999999998,0.2084398976982095,0.11571428571428567,0.16464237516869126,0.3295238095238097
"woe_enc,mean_imp,no_samp,no_sel,quant_scale",2,"(0, 10)",20380,0.10836839644693792,0.8664746543778813,0.07690006879430501,0.17704897123918725,0.2520000000000002,0.21208226221079715,0.1242857142857144,0.1705006765899864,0.3371428571428577
"loo_enc,median_imp,max_abs_scale,k_best_sel,no_samp",2,"(0, 10)",20380,0.1021505376344087,0.8821339950372216,0.05230361219952339,0.19164748078110752,0.24300000000000024,0.22634730538922185,0.0771428571428573,0.1583061889250814,0.3535714285714281
"target_enc,most_freq_imp,no_samp,k_best_sel,max_abs_scale",2,"(0, 10)",20380,0.10504908835904626,0.8791935483870981,0.0662618769878064,0.1872571217161796,0.2449999999999997,0.22819593787335715,0.0771428571428573,0.15940143135979154,0.3569047619047617
"loo_enc,mean_imp,max_abs_scale,k_best_sel,no_samp",2,"(0, 10)",20380,0.11005142589995304,0.8732295761753471,0.06923299334988374,0.1994025500048623,0.24600000000000036,0.2278177458033572,0.08000000000000004,0.16036505867014322,0.3566666666666665
"woe_enc,median_imp,quant_scale,no_samp,no_sel",2,"(0, 10)",20380,0.12351566152407667,0.8494243702268333,0.08892411689049744,0.20742164318859044,0.2439999999999998,0.2084398976982095,0.11571428571428567,0.16464237516869126,0.3295238095238097
"target_enc,median_imp,under_samp,no_sel,norm_scale",2,"(0, 10)",20380,0.3228514702403931,-1.0,0.5966708518355145,0.857135301376799,0.4543749999999999,0.4330183095063335,0.6134895833333336,0.5406304075239373,0.454375
"loo_enc,mean_imp,under_samp,k_best_sel,max_abs_scale",2,"(0, 10)",20380,0.16361868211700242,0.6960816635996062,0.11253134657489984,0.24656080884494164,0.282578125,0.27462321988585997,0.3002083333333334,0.28772429661947296,0.282578125
"target_enc,median_imp,norm_scale,under_samp,no_sel",2,"(0, 10)",20380,0.32530325104099883,-1.0,0.5939113416843517,0.8553792315926084,0.4538802083333332,0.4323097948636784,0.6103645833333331,0.5382462556091128,0.4538802083333333
"woe_enc,median_imp,no_samp,no_sel,quant_scale",2,"(0, 10)",20380,0.12351566152407667,0.8494243702268333,0.08892411689049744,0.20742164318859044,0.2439999999999998,0.2084398976982095,0.11571428571428567,0.16464237516869126,0.3295238095238097
"target_enc,most_freq_imp,under_samp,k_best_sel,norm_scale",2,"(0, 10)",20380,0.54877461219226,-1.0,0.4050992241479296,0.9172838571754522,0.4503385416666665,0.4511087865615066,0.3847395833333333,0.4260663891117041,0.4503385416666665
"woe_enc,median_imp,no_samp,no_sel,quant_scale",3,"(0, 10)",20380,0.12351566152407667,0.8494243702268333,0.08892411689049744,0.20742164318859044,0.2439999999999998,0.2084398976982095,0.11571428571428567,0.16464237516869126,0.3295238095238097
"loo_enc,mean_imp,max_abs_scale,k_best_sel,no_samp",3,"(0, 10)",20380,0.11005142589995304,0.8732295761753471,0.06923299334988374,0.1994025500048623,0.24600000000000036,0.2278177458033572,0.08000000000000004,0.16036505867014322,0.3566666666666665
"loo_enc,median_imp,max_abs_scale,k_best_sel,no_samp",3,"(0, 10)",20380,0.1021505376344087,0.8821339950372216,0.05230361219952339,0.19164748078110752,0.24300000000000024,0.22634730538922185,0.0771428571428573,0.1583061889250814,0.3535714285714281
"target_enc,most_freq_imp,no_samp,k_best_sel,max_abs_scale",3,"(0, 10)",20380,0.10504908835904626,0.8791935483870981,0.0662618769878064,0.1872571217161796,0.2449999999999997,0.22819593787335715,0.0771428571428573,0.15940143135979154,0.3569047619047617
"woe_enc,median_imp,quant_scale,no_samp,no_sel",3,"(0, 10)",20380,0.12351566152407667,0.8494243702268333,0.08892411689049744,0.20742164318859044,0.2439999999999998,0.2084398976982095,0.11571428571428567,0.16464237516869126,0.3295238095238097
"woe_enc,mean_imp,no_samp,no_sel,quant_scale",3,"(0, 10)",20380,0.10836839644693792,0.8664746543778813,0.07690006879430501,0.17704897123918725,0.2520000000000002,0.21208226221079715,0.1242857142857144,0.1705006765899864,0.3371428571428577
"target_enc,median_imp,under_samp,no_sel,norm_scale",3,"(0, 10)",20380,0.3228514702403931,-1.0,0.5966708518355145,0.857135301376799,0.4543749999999999,0.4330183095063335,0.6134895833333336,0.5406304075239373,0.454375
"loo_enc,mean_imp,under_samp,k_best_sel,max_abs_scale",3,"(0, 10)",20380,0.16361868211700242,0.6960816635996062,0.11253134657489984,0.24656080884494164,0.282578125,0.27462321988585997,0.3002083333333334,0.28772429661947296,0.282578125
"woe_enc,most_freq_imp,quant_scale,no_samp,no_sel",3,"(0, 10)",20380,0.11093969144460036,0.8642759094028831,0.07296184408618228,0.1875206605519109,0.2469999999999999,0.2107279693486587,0.11714285714285723,0.16655428186109236,0.3335714285714283
"woe_enc,median_imp,no_samp,k_best_sel,quant_scale",3,"(0, 10)",20380,0.12043010752688164,0.8554838709677433,0.08892411689049744,0.2086705024037306,0.2579999999999996,0.22236180904522626,0.11571428571428567,0.1724598930481283,0.3528571428571431
"woe_enc,mean_imp,quant_scale,no_sel,no_samp",4,"(0, 10)",20380,0.10836839644693792,0.8664746543778813,0.07690006879430501,0.17704897123918725,0.2520000000000002,0.21208226221079715,0.1242857142857144,0.1705006765899864,0.3371428571428577
"loo_enc,median_imp,no_samp,k_best_sel,max_abs_scale",4,"(0, 10)",20380,0.1021505376344087,0.8821339950372216,0.05230361219952339,0.19164748078110752,0.24300000000000024,0.22634730538922185,0.0771428571428573,0.1583061889250814,0.3535714285714281
"woe_enc,median_imp,no_samp,no_sel,quant_scale",4,"(0, 10)",20380,0.12351566152407667,0.8494243702268333,0.08892411689049744,0.20742164318859044,0.2439999999999998,0.2084398976982095,0.11571428571428567,0.16464237516869126,0.3295238095238097
"woe_enc,median_imp,quant_scale,no_samp,k_best_sel",4,"(0, 10)",20380,0.1146330060776064,0.861476752725835,0.07593296044825976,0.20485365788809812,0.2599999999999999,0.2222222222222219,0.12000000000000008,0.1742627345844506,0.3533333333333329
"loo_enc,median_imp,max_abs_scale,k_best_sel,no_samp",4,"(0, 10)",20380,0.1021505376344087,0.8821339950372216,0.05230361219952339,0.19164748078110752,0.24300000000000024,0.22634730538922185,0.0771428571428573,0.1583061889250814,0.3535714285714281
"target_enc,most_freq_imp,no_samp,k_best_sel,max_abs_scale",4,"(0, 10)",20380,0.10504908835904626,0.8791935483870981,0.0662618769878064,0.1872571217161796,0.2449999999999997,0.22819593787335715,0.0771428571428573,0.15940143135979154,0.3569047619047617
"loo_enc,mean_imp,max_abs_scale,k_best_sel,no_samp",4,"(0, 10)",20380,0.11005142589995304,0.8732295761753471,0.06923299334988374,0.1994025500048623,0.24600000000000036,0.2278177458033572,0.08000000000000004,0.16036505867014322,0.3566666666666665
"woe_enc,mean_imp,no_samp,no_sel,quant_scale",4,"(0, 10)",20380,0.10836839644693792,0.8664746543778813,0.07690006879430501,0.17704897123918725,0.2520000000000002,0.21208226221079715,0.1242857142857144,0.1705006765899864,0.3371428571428577
"woe_enc,median_imp,quant_scale,over_samp,no_sel",4,"(0, 10)",20380,0.1168137544284345,0.7775669647763223,0.07787777046630576,0.1493415397498805,0.2571205357142857,0.2495528322531803,0.2721428571428572,0.26103759793178205,0.2571205357142857
"woe_enc,median_imp,no_samp,k_best_sel,quant_scale",4,"(0, 10)",20380,0.12043010752688164,0.8554838709677433,0.08892411689049744,0.2086705024037306,0.2579999999999996,0.22236180904522626,0.11571428571428567,0.1724598930481283,0.3528571428571431
"woe_enc,median_imp,no_samp,no_sel,quant_scale",5,"(0, 10)",20380,0.12351566152407667,0.8494243702268333,0.08892411689049744,0.20742164318859044,0.2439999999999998,0.2084398976982095,0.11571428571428567,0.16464237516869126,0.3295238095238097
"target_enc,most_freq_imp,no_samp,k_best_sel,max_abs_scale",5,"(0, 10)",20380,0.10504908835904626,0.8791935483870981,0.0662618769878064,0.1872571217161796,0.2449999999999997,0.22819593787335715,0.0771428571428573,0.15940143135979154,0.3569047619047617
"woe_enc,median_imp,no_samp,k_best_sel,quant_scale",5,"(0, 10)",20380,0.12043010752688164,0.8554838709677433,0.08892411689049744,0.2086705024037306,0.2579999999999996,0.22236180904522626,0.11571428571428567,0.1724598930481283,0.3528571428571431
"loo_enc,median_imp,max_abs_scale,no_sel,no_samp",5,"(0, 10)",20380,0.11538101916783547,0.8664213033124065,0.06619208566386503,0.2199458682662954,0.25,0.22826086956521724,0.08714285714285719,0.16361256544502642,0.358571428571428
"loo_enc,mean_imp,max_abs_scale,k_best_sel,no_samp",5,"(0, 10)",20380,0.11005142589995304,0.8732295761753471,0.06923299334988374,0.1994025500048623,0.24600000000000036,0.2278177458033572,0.08000000000000004,0.16036505867014322,0.3566666666666665
