pipe,gen,dp_acc_ratio,seed,dp,dpr,eo,eqOdds,accu,precision,recall,f1,roc_auc
"count_enc,median_imp,no_samp,no_sel,norm_scale",0,"(0, 10)",37931,1.0,-1.0,0.0,1.0,0.3000000000000004,0.29959919839679355,0.0014285714285714455,0.17667844522968162,0.4990476190476194
"target_enc,most_freq_imp,norm_scale,k_best_sel,over_samp",0,"(0, 10)",37931,0.34642718899029235,-1.0,0.5861318407960197,0.8793920651875567,0.4571316964285714,0.4400621621725223,0.5996205357142856,0.5331193906369995,0.4571316964285714
"onehot_enc,most_freq_imp,no_scale,no_samp,no_sel",0,"(0, 10)",37931,0.13384759233286578,0.8356675467799326,0.08187519317241447,0.2475411713654109,0.24900000000000025,0.20827943078913333,0.1257142857142855,0.16904276985743394,0.33119047619047604
"target_enc,median_imp,no_samp,no_scale,no_sel",0,"(0, 10)",37931,0.09050958391771856,0.8976203067160229,0.05921295326972356,0.17223471223989506,0.2780000000000002,0.2535046728971966,0.08714285714285719,0.17866323907455015,0.4052380952380947
"onehot_enc,median_imp,no_sel,over_samp,norm_scale",0,"(0, 10)",37931,0.3208002195784557,-1.0,0.6040111940298505,0.8650982098159291,0.4558816964285715,0.4342058839567076,0.6203124999999999,0.5455893666154257,0.4558816964285716
"target_enc,median_imp,quant_scale,no_samp,k_best_sel",0,"(0, 10)",37931,0.1085086489013556,0.8684165769034513,0.07696986011824655,0.17971254708688095,0.2509999999999998,0.21618204804045507,0.11428571428571413,0.16834339369550655,0.3421428571428571
"count_enc,median_imp,k_best_sel,under_samp,quant_scale",0,"(0, 10)",37931,0.186265004652932,0.6571517495928987,0.1860614823976258,0.31754144060887524,0.32447916666666665,0.3172822345705237,0.3440625,0.3309971044926417,0.32447916666666665
"count_enc,most_freq_imp,under_samp,quant_scale,k_best_sel",0,"(0, 10)",37931,0.1837955862255256,0.6574962774341095,0.16966950264771724,0.3112206398300987,0.3294531250000001,0.32049477180510866,0.3544791666666667,0.3379996121058433,0.32945312500000024
"woe_enc,mean_imp,under_samp,quant_scale,no_sel",0,"(0, 10)",37931,0.11818376054500562,0.7788629574013186,0.0775856916867871,0.1624030460265729,0.28481770833333336,0.2818403244238654,0.2915104166666668,0.2867748620653145,0.28481770833333336
"ordinal_enc,median_imp,over_samp,no_scale,k_best_sel",0,"(0, 10)",37931,0.12980944182637305,0.7588661750151126,0.09015527946440144,0.18950884530934034,0.2924776785714285,0.28979694869972233,0.2986830357142858,0.2943083518186476,0.2924776785714286
"onehot_enc,most_freq_imp,no_scale,no_samp,no_sel",1,"(0, 10)",37931,0.13384759233286578,0.8356675467799326,0.08187519317241447,0.2475411713654109,0.24900000000000025,0.20827943078913333,0.1257142857142855,0.16904276985743394,0.33119047619047604
