pipe,gen,opt_metric,seed,dp,dpr,eo,eqOdds,accu,precision,recall,f1,roc_auc
"count_enc,mean_imp,over_samp,no_sel,no_scale",0,"(1, 0, 0, 0)",34719,0.3847816244801733,0.3662722818408905,0.3042622211146629,0.5766737836762722,0.2984899625809063,0.29989900476972225,0.294971177184466,0.2974462637362042,0.2984899625809063
"woe_enc,median_imp,no_sel,no_samp,quant_scale",0,"(1, 0, 0, 0)",34719,0.19966188764563295,0.22490067133469652,0.20757341844125496,0.30205171848769763,0.16522834065292838,0.3027096360429695,0.4453513582451222,0.38215655632902457,0.2608633813879332
"target_enc,most_freq_imp,under_samp,max_abs_scale,no_sel",0,"(1, 0, 0, 0)",34719,0.4192958359578292,0.3481252009056708,0.23460812875947,0.4995459043992757,0.19639654540237225,0.21378095663683205,0.16602035773498286,0.19060598891127628,0.19639654540237225
"loo_enc,mean_imp,k_best_sel,quant_scale,under_samp",0,"(1, 0, 0, 0)",34719,0.40295560650250456,0.3647052461069592,0.22358278816800264,0.4742335488489766,0.20350561152914165,0.21803491207291975,0.1777336277260553,0.1983915373068672,0.2035056115291416
"loo_enc,most_freq_imp,no_sel,no_scale,under_samp",0,"(1, 0, 0, 0)",34719,0.4102545669337792,0.3502806232593495,0.22562257280796305,0.4809441072184338,0.19698739000127533,0.20919991825979764,0.1759740466777197,0.1929329807782939,0.19698739000127533
"woe_enc,most_freq_imp,max_abs_scale,k_best_sel,over_samp",0,"(1, 0, 0, 0)",34719,0.41935721723094826,0.35517024063223707,0.22096040874488448,0.490821924470961,0.19392540200242714,0.2152325605995651,0.1565129449838188,0.18693213190801625,0.1939254020024272
"target_enc,median_imp,quant_scale,over_samp,k_best_sel",0,"(1, 0, 0, 0)",34719,0.39166343146229055,0.3740613984741611,0.206012430163404,0.4423533973421717,0.19873236498786406,0.21049895063710944,0.17840943567961165,0.1947745910453375,0.1987323649878641
"loo_enc,most_freq_imp,under_samp,min_max_scale,k_best_sel",0,"(1, 0, 0, 0)",34719,0.4252075355133637,0.3422473305360191,0.2457212534461146,0.5177963764677754,0.2000442386175232,0.2180319648195503,0.1681346448157123,0.1938570378171008,0.2000442386175232
"target_enc,mean_imp,quant_scale,no_sel,under_samp",0,"(1, 0, 0, 0)",34719,0.39789976643206393,0.3710160133316671,0.21466777101795687,0.4609871575397536,0.2028400395357735,0.2172104159250948,0.17742276176508098,0.19781119557000185,0.2028400395357736
"ordinal_enc,median_imp,k_best_sel,min_max_scale,under_samp",0,"(1, 0, 0, 0)",34719,0.4560917457921063,0.2670463445265835,0.4250846974879872,0.7011022071418502,0.2491600640862135,0.2488793042689495,0.2497050758831782,0.2492943883610237,0.2491600640862135
"target_enc,most_freq_imp,no_sel,under_samp,max_abs_scale",1,"(1, 0, 0, 0)",34719,0.4194702611132531,0.3477037421977866,0.23425982515050614,0.499747272415757,0.1963825962887387,0.21367342921936472,0.16618376163754622,0.19062562467114266,0.19638259628873872
"woe_enc,median_imp,no_samp,quant_scale,no_sel",1,"(1, 0, 0, 0)",34719,0.19966188764563295,0.22490067133469652,0.20757341844125496,0.30205171848769763,0.16522834065292838,0.3027096360429695,0.4453513582451222,0.38215655632902457,0.2608633813879332
