pipe,gen,mut_ratio,seed,dp,dpr,eo,eqOdds,accu,precision,recall,f1,roc_auc
"count_enc,median_imp,max_abs_scale,under_samp,k_best_sel",0,0.0,5696,0.201952000136354,1.5924460885060232,0.1958302694205742,0.348787878889433,0.3309731974075074,0.3225182831356822,0.3547588104239804,0.3390371149414413,0.3309731974075074
"count_enc,most_freq_imp,no_samp,k_best_sel,max_abs_scale",0,0.0,5696,0.0742639109974766,1.358457158265949,0.0423533519798387,0.0481877448655024,0.0875158543214349,0.0152320226709175,0.2492573588981908,0.1480232914495864,0.1275598314600019
"target_enc,median_imp,no_sel,quant_scale,no_samp",0,0.0,5696,0.109071768224288,1.8481385154385603,0.1194570733417501,0.1856678103048812,0.2453342996919727,0.2745808790212957,0.5676478530920874,0.4582064297800341,0.3251327200020764
"count_enc,mean_imp,k_best_sel,over_samp,no_scale",0,0.0,5696,0.2105649438682583,1.617439223148021,0.2141586718415173,0.3709948473566857,0.3396014400136333,0.3334621291932999,0.358028715064758,0.3459797432595609,0.3396014400136333
"count_enc,most_freq_imp,over_samp,k_best_sel,min_max_scale",0,0.0,5696,0.1042353563391084,1.2998282094451816,0.0312595176275122,0.0762863079361526,0.1277543456032719,0.0542415958215217,0.2102121676891615,0.1392374062726098,0.1277543456032719
"target_enc,most_freq_imp,no_scale,no_samp,no_sel",0,0.0,5696,0.0546442786683285,1.2657730649116932,0.0073781566095679,0.0111907947683764,0.0997463308570392,0.0116366366366366,0.2889549014312716,0.1729228836186587,0.146590606816522
"onehot_enc,median_imp,under_samp,no_sel,quant_scale",0,0.0,5696,0.175366076313178,1.5005704099626844,0.1518023754973396,0.2828529485835989,0.2953601809343775,0.2812434670340568,0.3276144342425059,0.3052056058826712,0.2953601809343775
"onehot_enc,median_imp,under_samp,no_sel,norm_scale",0,0.0,5696,0.5182071214185525,-1.0,0.4193106828615148,0.8672976778963003,0.4395507021334052,0.440805216794273,0.4288836753983255,0.4349106912580636,0.4395507021334052
"loo_enc,median_imp,under_samp,no_sel,max_abs_scale",0,0.0,5696,0.1896946787788138,1.545069440694168,0.1833191587573585,0.3218740427871007,0.32116062989468,0.3119308249356736,0.3456698960302456,0.3292292098954063,0.32116062989468
"count_enc,most_freq_imp,no_sel,quant_scale,under_samp",0,0.0,5696,0.1248970154418396,1.366586129112926,0.0504645642626445,0.1436125210453048,0.2058613792870645,0.1533822793263473,0.2815538077234674,0.2227193084434785,0.2058613792870644
"count_enc,median_imp,over_samp,k_best_sel,min_max_scale",1,0.0,5696,0.1975088162828845,1.5779240118944329,0.1895518528012925,0.3396379939681902,0.3295181492842534,0.3201666445367779,0.3555214723926381,0.3383194380043854,0.3295181492842534
"target_enc,most_freq_imp,no_sel,quant_scale,no_samp",1,0.0,5696,0.075867628045604,1.427862044133111,0.0556841279175563,0.0710840070243724,0.1306396086247509,0.0487025948103791,0.3564677288684844,0.2322809278350512,0.1865501561861169
"count_enc,mean_imp,k_best_sel,no_samp,no_scale",1,0.0,5696,0.129316882125636,2.597837721539409,0.1796212103647592,0.2644757192843308,0.2982424352237724,0.3875205254515599,0.6978125843910352,0.5952983725135617,0.3971680508867233
"target_enc,most_freq_imp,no_scale,over_samp,no_sel",1,0.0,5696,0.0761032382459797,1.2330724990303743,0.0059460392295467,0.0295203418582176,0.1454637440354464,0.0303779871022459,0.2679937798227675,0.1657794449013764,0.1454637440354464
"target_enc,median_imp,no_sel,quant_scale,no_samp",1,0.0,5696,0.109071768224288,1.8481385154385603,0.1194570733417501,0.1856678103048812,0.2453342996919727,0.2745808790212957,0.5676478530920874,0.4582064297800341,0.3251327200020764
"count_enc,median_imp,max_abs_scale,under_samp,k_best_sel",1,0.0,5696,0.201952000136354,1.5924460885060232,0.1958302694205742,0.348787878889433,0.3309731974075074,0.3225182831356822,0.3547588104239804,0.3390371149414413,0.3309731974075074
"onehot_enc,median_imp,under_samp,no_sel,quant_scale",1,0.0,5696,0.175366076313178,1.5005704099626844,0.1518023754973396,0.2828529485835989,0.2953601809343775,0.2812434670340568,0.3276144342425059,0.3052056058826712,0.2953601809343775
"target_enc,most_freq_imp,no_scale,no_samp,no_sel",1,0.0,5696,0.0546442786683285,1.2657730649116932,0.0073781566095679,0.0111907947683764,0.0997463308570392,0.0116366366366366,0.2889549014312716,0.1729228836186587,0.146590606816522
"count_enc,most_freq_imp,no_samp,k_best_sel,max_abs_scale",1,0.0,5696,0.0742639109974766,1.358457158265949,0.0423533519798387,0.0481877448655024,0.0875158543214349,0.0152320226709175,0.2492573588981908,0.1480232914495864,0.1275598314600019
"loo_enc,median_imp,under_samp,no_sel,max_abs_scale",1,0.0,5696,0.1896946787788138,1.545069440694168,0.1833191587573585,0.3218740427871007,0.32116062989468,0.3119308249356736,0.3456698960302456,0.3292292098954063,0.32116062989468
"target_enc,most_freq_imp,no_scale,over_samp,no_sel",2,0.0,5696,0.0761032382459797,1.2330724990303743,0.0059460392295467,0.0295203418582176,0.1454637440354464,0.0303779871022459,0.2679937798227675,0.1657794449013764,0.1454637440354464
