pipe,gen,mut_ratio,seed,dp,dpr,eo,eqOdds,accu,precision,recall,f1,roc_auc
"onehot_enc,mean_imp,no_samp,no_sel,min_max_scale",0,0.0,91925,0.1255487565098405,2.3579182786248483,0.1655393751102174,0.25024352333118,0.2973364739989129,0.3907628437986509,0.6829597623548478,0.5829484902309054,0.3928091245312071
"onehot_enc,mean_imp,max_abs_scale,no_samp,k_best_sel",0,0.0,91925,0.1309940230632272,2.6133392905012984,0.1764076038959531,0.2656042752123985,0.3005073382859214,0.395222584147665,0.6991628409397779,0.5981965734896305,0.3992065056777963
"ordinal_enc,most_freq_imp,under_samp,k_best_sel,no_scale",0,0.0,91925,0.0755812177589115,1.2344096552598525,0.005927957629786,0.0276535548589752,0.1472243788819875,0.027284275832054,0.2740809816365109,0.1686148176664068,0.1472243788819875
"woe_enc,median_imp,k_best_sel,norm_scale,no_samp",0,0.0,91925,0.0684210526315789,-1.0,0.8527161438408578,0.876380928903819,0.3019568762456969,0.2035256410256409,0.86578449905482,0.7702796394730758,0.4415493729084591
"loo_enc,median_imp,max_abs_scale,k_best_sel,over_samp",0,0.0,91925,0.1960767695196539,1.574534925087376,0.1817600896246997,0.3366577756332151,0.3305289280845263,0.320691292296987,0.3579626789366052,0.339854954334851,0.3305289280845263
"woe_enc,most_freq_imp,k_best_sel,min_max_scale,no_samp",0,0.0,91925,0.0742639109974766,1.358457158265949,0.0423533519798387,0.0481877448655024,0.0875158543214349,0.0152320226709175,0.2492573588981908,0.1480232914495864,0.1275598314600019
"ordinal_enc,most_freq_imp,no_scale,no_sel,no_samp",0,0.0,91925,0.0553217083678565,1.2694110746791794,0.0064598829640215,0.0109238454823611,0.100108715346983,0.0127531882970741,0.2892249527410208,0.1734966242738262,0.1469301314489016
"count_enc,median_imp,k_best_sel,under_samp,max_abs_scale",0,0.0,91925,0.1980654755029086,1.579229404478768,0.188073487404124,0.3416674402156482,0.3321652207669457,0.3233216993972025,0.3571639549014312,0.3406831981323768,0.3321652207669457
"target_enc,median_imp,max_abs_scale,no_sel,over_samp",0,0.0,91925,0.1945100746844231,1.566830333025316,0.1888603950556305,0.3302095603230412,0.317738156100886,0.3075302583348756,0.3442612474437628,0.3263985620660115,0.317738156100886
"onehot_enc,mean_imp,quant_scale,no_samp,k_best_sel",0,0.0,91925,0.1015710680854213,1.6888069945828377,0.1056703221967183,0.1548809126178351,0.2011233919188257,0.1859381617958493,0.4809613826627057,0.3660949868073875,0.2704057083729342
