pipe,gen,dp_acc_reps,seed,dp,dpr,eo,eqOdds,accu,precision,recall,f1,roc_auc
"target_enc,median_imp,norm_scale,k_best_sel,no_samp",0,"(0, 20)",4166,1.0,-1.0,0.0,1.0,0.3000000000000004,0.3000000000000004,0.0,0.17647058823529407,0.5
"loo_enc,mean_imp,no_sel,quant_scale,over_samp",0,"(0, 20)",4166,0.11022086457046484,0.7899822500343257,0.06005683630943477,0.14206608320931752,0.2674665178571429,0.2609568988333068,0.28095982142857145,0.2711139611893696,0.2674665178571429
"loo_enc,mean_imp,no_sel,norm_scale,under_samp",0,"(0, 20)",4166,0.33377834195104805,-1.0,0.5908420463126374,0.8653546609915362,0.4564062499999999,0.4351746716164426,0.6203124999999998,0.5461148224093836,0.45640625
"loo_enc,most_freq_imp,under_samp,norm_scale,no_sel",0,"(0, 20)",4166,0.35622740068864106,-1.0,0.5685262123522489,0.8649711664806893,0.4561458333333333,0.4399302728749544,0.5901041666666668,0.5268917486596528,0.4561458333333333
"count_enc,mean_imp,no_samp,k_best_sel,norm_scale",0,"(0, 20)",4166,1.0,-1.0,0.0,1.0,0.29899999999999977,0.2992992992992995,0.0,0.17598587404355487,0.498333333333334
"loo_enc,most_freq_imp,quant_scale,no_sel,under_samp",0,"(0, 20)",4166,0.1192434931022778,0.7752801645545829,0.07807598289237706,0.1637646867206109,0.2866927083333334,0.2818696273686809,0.29749999999999993,0.2898360117874191,0.2866927083333334
"onehot_enc,mean_imp,no_sel,over_samp,no_scale",0,"(0, 20)",4166,0.1101834256244334,0.7886374719177698,0.06943006036949521,0.14253486248035366,0.2676785714285714,0.2598952726552969,0.28372767857142844,0.2720438966164983,0.2676785714285714
"target_enc,most_freq_imp,norm_scale,no_sel,over_samp",0,"(0, 20)",4166,0.3511160214620378,-1.0,0.5851212686567163,0.8859220421488774,0.4584375,0.4421012444053914,0.59953125,0.5337733795619948,0.4584375
"woe_enc,median_imp,max_abs_scale,over_samp,no_sel",0,"(0, 20)",4166,0.11308728671175065,0.7845259690283436,0.06893934012303214,0.14224778061643115,0.2530245535714285,0.2457521426645723,0.2671651785714285,0.2566358466782789,0.2530245535714286
"woe_enc,most_freq_imp,min_max_scale,no_sel,over_samp",0,"(0, 20)",4166,0.11319742639093942,0.7830652933298919,0.06724845835950506,0.14294279734635054,0.2515959821428572,0.2428581832096134,0.2683705357142856,0.2558679137428381,0.2515959821428572
"onehot_enc,median_imp,no_sel,over_samp,no_scale",1,"(0, 20)",4166,0.1183807193095868,0.7752762051409281,0.07396540593625063,0.1564673497664452,0.26791294642857144,0.2614073492456757,0.28138392857142863,0.2715675300253427,0.2679129464285714
"target_enc,mean_imp,norm_scale,k_best_sel,no_samp",1,"(0, 20)",4166,1.0,-1.0,0.0,1.0,0.3000000000000004,0.3000000000000004,0.0,0.17647058823529407,0.5
