pipe,gen,opt_metric,seed,dp,dpr,eo,eqOdds,accu,precision,recall,f1,roc_auc
"count_enc,mean_imp,over_samp,no_sel,no_scale",0,"(1, 0, 0, 0)",34719,0.1916999999492064,1.540858189046118,0.1969511482680657,0.3294274784908684,0.3275051124744376,0.3211799624459795,0.3451878834355829,0.3334042541503643,0.3275051124744375
"woe_enc,median_imp,no_sel,no_samp,quant_scale",0,"(1, 0, 0, 0)",34719,0.1062386363471468,1.817780470914129,0.1157839787595646,0.1792400918129894,0.24406595397717,0.2707860063607454,0.5665676478530914,0.4563008130081305,0.3239109541242286
"target_enc,most_freq_imp,under_samp,max_abs_scale,no_sel",0,"(1, 0, 0, 0)",34719,0.1105613262118474,1.3150799331830525,0.0336854154415406,0.0923697724284174,0.136977197542533,0.0729058967917838,0.2119733999459897,0.148080720527038,0.136977197542533
"loo_enc,mean_imp,k_best_sel,quant_scale,under_samp",0,"(1, 0, 0, 0)",34719,0.1884169902996042,1.485106535025334,0.1852290379625706,0.3260203386912457,0.340030465163381,0.3445759985435032,0.3253822913853632,0.3351206976460511,0.340030465163381
"loo_enc,most_freq_imp,no_sel,no_scale,under_samp",0,"(1, 0, 0, 0)",34719,0.0752392795103667,1.2301162305136897,0.0038203347465753,0.026860945780658,0.1452643971104509,0.0300052408483829,0.2678782406157169,0.1655654771430648,0.1452643971104509
"woe_enc,most_freq_imp,max_abs_scale,k_best_sel,over_samp",0,"(1, 0, 0, 0)",34719,0.1029769460455713,1.2950346064217515,0.0309376462200268,0.0757996861520892,0.1273240456714383,0.054144385055827,0.2093920415814587,0.1387117019357954,0.1273240456714383
"target_enc,median_imp,quant_scale,over_samp,k_best_sel",0,"(1, 0, 0, 0)",34719,0.1908002259308908,1.5524697408678902,0.1571629901760377,0.3160258056490923,0.307571787661895,0.2966397549151481,0.3344474267211996,0.3160692580538866,0.307571787661895
"loo_enc,most_freq_imp,under_samp,min_max_scale,k_best_sel",0,"(1, 0, 0, 0)",34719,0.1124131627465798,1.3222059021346857,0.0369680724701982,0.0924855862888935,0.1326943525519848,0.0668436777885444,0.2086948082635701,0.1436064773257186,0.1326943525519847
"target_enc,mean_imp,quant_scale,no_sel,under_samp",0,"(1, 0, 0, 0)",34719,0.1058826250007646,1.3058480607693368,0.0084402178915115,0.0983703500867185,0.1857509958142046,0.1233112719249598,0.2686208817175263,0.2025355155027262,0.1857509958142046
"ordinal_enc,median_imp,k_best_sel,min_max_scale,under_samp",0,"(1, 0, 0, 0)",34719,0.1957260636627215,1.5679315711455857,0.1865716102827678,0.3377377593319153,0.3323213441803943,0.3239869654947224,0.3559571631109911,0.340365863328274,0.3323213441803942
"target_enc,most_freq_imp,no_sel,max_abs_scale,under_samp",1,"(1, 0, 0, 0)",34719,0.1115811820641098,1.3192975294087617,0.0349516259661369,0.0939744717153255,0.1365847792330542,0.0716932793367679,0.212327842290035,0.147776197536207,0.1365847792330541
"loo_enc,most_freq_imp,under_samp,no_scale,no_sel",1,"(1, 0, 0, 0)",34719,0.0755932673793958,1.2313471977139625,0.0036791763008115,0.0270631809345038,0.145407861868755,0.0302085915068318,0.2680090467188764,0.1657266527606374,0.145407861868755
"target_enc,most_freq_imp,over_samp,max_abs_scale,no_sel",1,"(1, 0, 0, 0)",34719,0.1043101875737649,1.2985930552060527,0.0301231477319445,0.078412010662177,0.1296768490115882,0.0583203869151414,0.2104571404226311,0.1410762989518144,0.1296768490115882
"target_enc,median_imp,quant_scale,under_samp,k_best_sel",1,"(1, 0, 0, 0)",34719,0.1900663129484424,1.5480501748354685,0.1547779057353811,0.3145951717423755,0.307098973805023,0.2965090958686655,0.3331040710234945,0.3153003918193885,0.3070989738050229
