pipe,gen,acc_dp_reps,seed,dp,dpr,eo,eqOdds,accu,precision,recall,f1,roc_auc
"count_enc,mean_imp,k_best_sel,over_samp,max_abs_scale",0,"(0, 20)",12157,0.4490752185397443,0.2813099529970277,0.3692735933724117,0.6372972131059264,0.22296818112864075,0.22516269901380848,0.2189762843851133,0.22208226298199368,0.2229681811286408
"count_enc,median_imp,no_sel,max_abs_scale,no_samp",0,"(0, 20)",12157,0.1894320406949994,0.1341044332401857,0.3086341100347848,0.39160945657996304,0.17462608642240698,0.2880188864843593,0.5384517280959067,0.439956669761684,0.2988375145333894
"target_enc,most_freq_imp,no_scale,under_samp,no_sel",0,"(0, 20)",12157,0.4095138234040353,0.3510286175876873,0.2256191810412327,0.4797773187579036,0.1969056880499936,0.2090236628921449,0.17606969774263492,0.19288622741303635,0.1969056880499936
"count_enc,mean_imp,max_abs_scale,k_best_sel,no_samp",0,"(0, 20)",12157,0.1895750018672769,0.13217661960337002,0.3029373742281174,0.3876721854073609,0.1753631645219739,0.28988365213961725,0.5407473536538704,0.4422242874845104,0.3001066865356737
"target_enc,mean_imp,no_sel,over_samp,no_scale",0,"(0, 20)",12157,0.4069246527036137,0.35413077546304145,0.221766375534565,0.4736216732479003,0.196654720368123,0.2085551761095504,0.1762325546116505,0.1927192433794984,0.196654720368123
"onehot_enc,mean_imp,no_sel,no_scale,under_samp",0,"(0, 20)",12157,0.3804822866867408,0.3925892775394201,0.16088721153789848,0.39135984780154703,0.1867397733069762,0.20105124570774688,0.16279014156357605,0.1823705186546733,0.18673977330697614
"woe_enc,mean_imp,no_scale,over_samp,k_best_sel",0,"(0, 20)",12157,0.4069587452925771,0.3686185268698394,0.20333887759769267,0.4612952611687564,0.19367983919902915,0.21374222188064895,0.15862092940938513,0.18711867533154586,0.19367983919902912
"loo_enc,mean_imp,quant_scale,no_sel,under_samp",0,"(0, 20)",12157,0.39749168290856657,0.371535798491026,0.21444092249752947,0.45981131865338304,0.20251422809590616,0.2168947669605414,0.17711189580410658,0.1974969209753978,0.20251422809590613
"ordinal_enc,most_freq_imp,no_sel,over_samp,no_scale",0,"(0, 20)",12157,0.4350609245480253,0.2800265367344266,0.3795760277787717,0.6463985928217367,0.2507306836569579,0.24420955391311344,0.2634784587378641,0.2539689001955368,0.25073068365695794
"woe_enc,median_imp,k_best_sel,no_scale,no_samp",0,"(0, 20)",12157,0.18204652158420545,0.2393492415494071,0.16679563735327171,0.24799790179980274,0.16089800681797256,0.2769204389574757,0.4621859456701955,0.3831638996562568,0.2637588304402757
"count_enc,mean_imp,max_abs_scale,k_best_sel,under_samp",1,"(0, 20)",12157,0.458870445604575,0.2733254273031811,0.3928839743322872,0.6661371515903373,0.22462755866598644,0.2288808565388032,0.2167771967861242,0.22287743133331436,0.22462755866598644
"loo_enc,mean_imp,quant_scale,no_sel,no_samp",1,"(0, 20)",12157,0.20474388825330256,0.21163291658606515,0.22428193374038635,0.3237028221151079,0.16780811400141293,0.3098704207326826,0.4498150746078303,0.3877377235310817,0.2640863398929124
"target_enc,most_freq_imp,no_scale,under_samp,no_sel",1,"(0, 20)",12157,0.4095138234040353,0.3510286175876873,0.2256191810412327,0.4797773187579036,0.1969056880499936,0.2090236628921449,0.17606969774263492,0.19288622741303635,0.1969056880499936
"onehot_enc,mean_imp,no_sel,no_scale,under_samp",1,"(0, 20)",12157,0.3804822866867408,0.3925892775394201,0.16088721153789848,0.39135984780154703,0.1867397733069762,0.20105124570774688,0.16279014156357605,0.1823705186546733,0.18673977330697614
