pipe,gen,opt_metric,seed,dp,dpr,eo,eqOdds,accu,precision,recall,f1,roc_auc
"ordinal_enc,most_freq_imp,no_samp,norm_scale,k_best_sel",0,"(1, 0, 0, 0)",47053,1.0,-1.0,0.0,1.0,0.3000000000000004,0.3000000000000004,0.0,0.17647058823529407,0.5
"onehot_enc,median_imp,no_scale,k_best_sel,under_samp",0,"(1, 0, 0, 0)",47053,0.1612204734985299,0.6953012709621978,0.16359397464344966,0.2607122920458225,0.30437499999999995,0.2938056764555109,0.3298958333333334,0.3123963431553131,0.30437499999999995
"onehot_enc,median_imp,over_samp,max_abs_scale,no_sel",0,"(1, 0, 0, 0)",47053,0.11773777929747994,0.7769946591593804,0.0685243310003091,0.1539255655432321,0.2613839285714286,0.25561152314164776,0.2730580357142857,0.2644704720021284,0.2613839285714286
"target_enc,median_imp,no_sel,no_samp,max_abs_scale",0,"(1, 0, 0, 0)",47053,0.11538101916783547,0.8664213033124065,0.06619208566386503,0.2199458682662954,0.25,0.22826086956521724,0.08714285714285719,0.16361256544502642,0.358571428571428
"onehot_enc,most_freq_imp,no_scale,under_samp,no_sel",0,"(1, 0, 0, 0)",47053,0.1301556784930833,0.7588313788950658,0.08277040001483221,0.1888656435423792,0.2978645833333332,0.2954383679399614,0.30369791666666673,0.2996833321301327,0.2978645833333333
"ordinal_enc,median_imp,quant_scale,no_sel,over_samp",0,"(1, 0, 0, 0)",47053,0.13413868095490006,0.7508857868659582,0.10586923224558574,0.1976628786957246,0.2904017857142857,0.2874538404592831,0.29712053571428565,0.2923466658367753,0.29040178571428565
"ordinal_enc,median_imp,quant_scale,k_best_sel,over_samp",0,"(1, 0, 0, 0)",47053,0.15882008966049682,0.7126297772544757,0.14073716462776298,0.2491380798880764,0.2919196428571429,0.2917319669405909,0.29216517857142865,0.29197228559957256,0.2919196428571429
"loo_enc,most_freq_imp,no_sel,norm_scale,under_samp",0,"(1, 0, 0, 0)",47053,0.3540755386597251,-1.0,0.5746331358175283,0.8726549248083543,0.458125,0.4424753170435999,0.5942708333333333,0.5305406628448396,0.458125
"onehot_enc,median_imp,under_samp,k_best_sel,no_scale",0,"(1, 0, 0, 0)",47053,0.1515353339615758,0.7113320731073621,0.1468300573129642,0.2404569726307028,0.2990885416666666,0.2875226576784766,0.3260937499999998,0.3074733275957965,0.2990885416666666
"ordinal_enc,mean_imp,no_scale,no_sel,under_samp",0,"(1, 0, 0, 0)",47053,0.1400933471993248,0.7451580295120485,0.0903432427554048,0.22173764210215527,0.3213281249999999,0.3220429532706285,0.3193229166666667,0.3207545138600569,0.3213281250000002
"onehot_enc,median_imp,no_scale,k_best_sel,under_samp",1,"(1, 0, 0, 0)",47053,0.1612204734985299,0.6953012709621978,0.16359397464344966,0.2607122920458225,0.30437499999999995,0.2938056764555109,0.3298958333333334,0.3123963431553131,0.30437499999999995
"ordinal_enc,mean_imp,no_scale,no_sel,under_samp",1,"(1, 0, 0, 0)",47053,0.1400933471993248,0.7451580295120485,0.0903432427554048,0.22173764210215527,0.3213281249999999,0.3220429532706285,0.3193229166666667,0.3207545138600569,0.3213281250000002
"onehot_enc,median_imp,over_samp,quant_scale,no_sel",1,"(1, 0, 0, 0)",47053,0.12338054561249122,0.7670517400793632,0.07395948613645201,0.1639718416972364,0.2613504464285715,0.255433180072146,0.2733035714285714,0.2645085725693941,0.2613504464285715
"ordinal_enc,median_imp,max_abs_scale,no_sel,over_samp",1,"(1, 0, 0, 0)",47053,0.14590251511226526,0.7332530203354313,0.1148723130340282,0.21869946559016964,0.2858258928571429,0.2846186618709864,0.2883705357142857,0.28653385924503644,0.2858258928571429
"onehot_enc,most_freq_imp,no_scale,under_samp,no_sel",1,"(1, 0, 0, 0)",47053,0.1301556784930833,0.7588313788950658,0.08277040001483221,0.1888656435423792,0.2978645833333332,0.2954383679399614,0.30369791666666673,0.2996833321301327,0.2978645833333333
"ordinal_enc,median_imp,quant_scale,no_sel,over_samp",1,"(1, 0, 0, 0)",47053,0.13413868095490006,0.7508857868659582,0.10586923224558574,0.1976628786957246,0.2904017857142857,0.2874538404592831,0.29712053571428565,0.2923466658367753,0.29040178571428565
"ordinal_enc,median_imp,quant_scale,k_best_sel,over_samp",1,"(1, 0, 0, 0)",47053,0.15882008966049682,0.7126297772544757,0.14073716462776298,0.2491380798880764,0.2919196428571429,0.2917319669405909,0.29216517857142865,0.29197228559957256,0.2919196428571429
"onehot_enc,median_imp,under_samp,k_best_sel,no_scale",1,"(1, 0, 0, 0)",47053,0.1515353339615758,0.7113320731073621,0.1468300573129642,0.2404569726307028,0.2990885416666666,0.2875226576784766,0.3260937499999998,0.3074733275957965,0.2990885416666666
"target_enc,median_imp,no_sel,no_samp,max_abs_scale",1,"(1, 0, 0, 0)",47053,0.11538101916783547,0.8664213033124065,0.06619208566386503,0.2199458682662954,0.25,0.22826086956521724,0.08714285714285719,0.16361256544502642,0.358571428571428
"ordinal_enc,median_imp,norm_scale,no_sel,over_samp",1,"(1, 0, 0, 0)",47053,0.31997062695938183,-1.0,0.6034670398009949,0.8628741085941875,0.4565736607142857,0.4352825420472275,0.6206473214285714,0.546179908054167,0.4565736607142857
"onehot_enc,most_freq_imp,no_scale,under_samp,no_sel",2,"(1, 0, 0, 0)",47053,0.1301556784930833,0.7588313788950658,0.08277040001483221,0.1888656435423792,0.2978645833333332,0.2954383679399614,0.30369791666666673,0.2996833321301327,0.2978645833333333
"ordinal_enc,median_imp,quant_scale,no_sel,over_samp",2,"(1, 0, 0, 0)",47053,0.13413868095490006,0.7508857868659582,0.10586923224558574,0.1976628786957246,0.2904017857142857,0.2874538404592831,0.29712053571428565,0.2923466658367753,0.29040178571428565
"onehot_enc,median_imp,over_samp,quant_scale,no_sel",2,"(1, 0, 0, 0)",47053,0.12338054561249122,0.7670517400793632,0.07395948613645201,0.1639718416972364,0.2613504464285715,0.255433180072146,0.2733035714285714,0.2645085725693941,0.2613504464285715
"onehot_enc,most_freq_imp,no_scale,no_samp,no_sel",2,"(1, 0, 0, 0)",47053,0.13384759233286578,0.8356675467799326,0.08187519317241447,0.2475411713654109,0.24900000000000025,0.20827943078913333,0.1257142857142855,0.16904276985743394,0.33119047619047604
"target_enc,median_imp,no_sel,under_samp,max_abs_scale",2,"(1, 0, 0, 0)",47053,0.14590187391208745,0.7297412665878608,0.09944298298541987,0.21356875151416765,0.2811197916666666,0.2766920691444272,0.2910416666666666,0.2839828204603244,0.2811197916666667
"target_enc,median_imp,no_sel,no_samp,max_abs_scale",2,"(1, 0, 0, 0)",47053,0.11538101916783547,0.8664213033124065,0.06619208566386503,0.2199458682662954,0.25,0.22826086956521724,0.08714285714285719,0.16361256544502642,0.358571428571428
"onehot_enc,median_imp,no_scale,k_best_sel,under_samp",2,"(1, 0, 0, 0)",47053,0.1612204734985299,0.6953012709621978,0.16359397464344966,0.2607122920458225,0.30437499999999995,0.2938056764555109,0.3298958333333334,0.3123963431553131,0.30437499999999995
"ordinal_enc,mean_imp,no_scale,no_sel,under_samp",2,"(1, 0, 0, 0)",47053,0.1400933471993248,0.7451580295120485,0.0903432427554048,0.22173764210215527,0.3213281249999999,0.3220429532706285,0.3193229166666667,0.3207545138600569,0.3213281250000002
"ordinal_enc,median_imp,quant_scale,k_best_sel,over_samp",2,"(1, 0, 0, 0)",47053,0.15882008966049682,0.7126297772544757,0.14073716462776298,0.2491380798880764,0.2919196428571429,0.2917319669405909,0.29216517857142865,0.29197228559957256,0.2919196428571429
"ordinal_enc,median_imp,norm_scale,no_sel,over_samp",2,"(1, 0, 0, 0)",47053,0.31997062695938183,-1.0,0.6034670398009949,0.8628741085941875,0.4565736607142857,0.4352825420472275,0.6206473214285714,0.546179908054167,0.4565736607142857
"onehot_enc,median_imp,no_scale,no_samp,no_sel",3,"(1, 0, 0, 0)",47053,0.1191678354371202,0.8539506102102783,0.07392895243222772,0.21207199484540776,0.24900000000000025,0.21052631578947384,0.12142857142857165,0.16835699797160264,0.3340476190476192
"target_enc,most_freq_imp,no_sel,no_samp,max_abs_scale",3,"(1, 0, 0, 0)",47053,0.11683029453015426,0.8649700113470564,0.06819609367989711,0.22194987628232726,0.24900000000000025,0.2279855247285885,0.08571428571428573,0.16285153695225668,0.3578571428571425
"target_enc,median_imp,no_sel,no_samp,max_abs_scale",3,"(1, 0, 0, 0)",47053,0.11538101916783547,0.8664213033124065,0.06619208566386503,0.2199458682662954,0.25,0.22826086956521724,0.08714285714285719,0.16361256544502642,0.358571428571428
"target_enc,median_imp,no_sel,under_samp,max_abs_scale",3,"(1, 0, 0, 0)",47053,0.14590187391208745,0.7297412665878608,0.09944298298541987,0.21356875151416765,0.2811197916666666,0.2766920691444272,0.2910416666666666,0.2839828204603244,0.2811197916666667
"onehot_enc,median_imp,no_sel,under_samp,max_abs_scale",3,"(1, 0, 0, 0)",47053,0.1190012123006802,0.7764034562199886,0.0701384142322749,0.16689573326777135,0.2982031249999999,0.294242663806867,0.3078125,0.3011579195065485,0.298203125
"target_enc,median_imp,over_samp,quant_scale,no_sel",3,"(1, 0, 0, 0)",47053,0.13087598369979536,0.7589440979161771,0.06554698327002265,0.17553111954123435,0.26534598214285715,0.26467686386647343,0.2666294642857143,0.26567379646110123,0.26534598214285715
"onehot_enc,median_imp,over_samp,quant_scale,no_sel",3,"(1, 0, 0, 0)",47053,0.12338054561249122,0.7670517400793632,0.07395948613645201,0.1639718416972364,0.2613504464285715,0.255433180072146,0.2733035714285714,0.2645085725693941,0.2613504464285715
"ordinal_enc,median_imp,quant_scale,k_best_sel,over_samp",3,"(1, 0, 0, 0)",47053,0.15882008966049682,0.7126297772544757,0.14073716462776298,0.2491380798880764,0.2919196428571429,0.2917319669405909,0.29216517857142865,0.29197228559957256,0.2919196428571429
"onehot_enc,median_imp,under_samp,k_best_sel,no_scale",3,"(1, 0, 0, 0)",47053,0.1515353339615758,0.7113320731073621,0.1468300573129642,0.2404569726307028,0.2990885416666666,0.2875226576784766,0.3260937499999998,0.3074733275957965,0.2990885416666666
"onehot_enc,most_freq_imp,no_scale,no_samp,no_sel",3,"(1, 0, 0, 0)",47053,0.13384759233286578,0.8356675467799326,0.08187519317241447,0.2475411713654109,0.24900000000000025,0.20827943078913333,0.1257142857142855,0.16904276985743394,0.33119047619047604
"onehot_enc,median_imp,under_samp,k_best_sel,no_scale",4,"(1, 0, 0, 0)",47053,0.1515353339615758,0.7113320731073621,0.1468300573129642,0.2404569726307028,0.2990885416666666,0.2875226576784766,0.3260937499999998,0.3074733275957965,0.2990885416666666
"target_enc,median_imp,no_sel,no_samp,max_abs_scale",4,"(1, 0, 0, 0)",47053,0.11538101916783547,0.8664213033124065,0.06619208566386503,0.2199458682662954,0.25,0.22826086956521724,0.08714285714285719,0.16361256544502642,0.358571428571428
"onehot_enc,median_imp,under_samp,k_best_sel,max_abs_scale",4,"(1, 0, 0, 0)",47053,0.1512125187825767,0.7114534775760522,0.1373386073678187,0.2369906679855237,0.3006510416666667,0.2889122342322207,0.3282812499999999,0.3092719082790515,0.30065104166666673
"target_enc,median_imp,no_sel,no_samp,no_scale",4,"(1, 0, 0, 0)",47053,0.09050958391771856,0.8976203067160229,0.05921295326972356,0.17223471223989506,0.2780000000000002,0.2535046728971966,0.08714285714285719,0.17866323907455015,0.4052380952380947
"target_enc,median_imp,no_sel,under_samp,max_abs_scale",4,"(1, 0, 0, 0)",47053,0.14590187391208745,0.7297412665878608,0.09944298298541987,0.21356875151416765,0.2811197916666666,0.2766920691444272,0.2910416666666666,0.2839828204603244,0.2811197916666667
"onehot_enc,median_imp,no_scale,no_samp,no_sel",4,"(1, 0, 0, 0)",47053,0.1191678354371202,0.8539506102102783,0.07392895243222772,0.21207199484540776,0.24900000000000025,0.21052631578947384,0.12142857142857165,0.16835699797160264,0.3340476190476192
"onehot_enc,median_imp,over_samp,quant_scale,no_sel",4,"(1, 0, 0, 0)",47053,0.12338054561249122,0.7670517400793632,0.07395948613645201,0.1639718416972364,0.2613504464285715,0.255433180072146,0.2733035714285714,0.2645085725693941,0.2613504464285715
"onehot_enc,most_freq_imp,no_scale,no_samp,no_sel",4,"(1, 0, 0, 0)",47053,0.13384759233286578,0.8356675467799326,0.08187519317241447,0.2475411713654109,0.24900000000000025,0.20827943078913333,0.1257142857142855,0.16904276985743394,0.33119047619047604
"target_enc,median_imp,over_samp,quant_scale,no_sel",4,"(1, 0, 0, 0)",47053,0.13087598369979536,0.7589440979161771,0.06554698327002265,0.17553111954123435,0.26534598214285715,0.26467686386647343,0.2666294642857143,0.26567379646110123,0.26534598214285715
"ordinal_enc,median_imp,quant_scale,k_best_sel,over_samp",4,"(1, 0, 0, 0)",47053,0.15882008966049682,0.7126297772544757,0.14073716462776298,0.2491380798880764,0.2919196428571429,0.2917319669405909,0.29216517857142865,0.29197228559957256,0.2919196428571429
"onehot_enc,median_imp,under_samp,k_best_sel,no_scale",5,"(1, 0, 0, 0)",47053,0.1515353339615758,0.7113320731073621,0.1468300573129642,0.2404569726307028,0.2990885416666666,0.2875226576784766,0.3260937499999998,0.3074733275957965,0.2990885416666666
"onehot_enc,most_freq_imp,no_scale,no_samp,no_sel",5,"(1, 0, 0, 0)",47053,0.13384759233286578,0.8356675467799326,0.08187519317241447,0.2475411713654109,0.24900000000000025,0.20827943078913333,0.1257142857142855,0.16904276985743394,0.33119047619047604
"onehot_enc,median_imp,no_sel,under_samp,max_abs_scale",5,"(1, 0, 0, 0)",47053,0.1190012123006802,0.7764034562199886,0.0701384142322749,0.16689573326777135,0.2982031249999999,0.294242663806867,0.3078125,0.3011579195065485,0.298203125
"target_enc,median_imp,under_samp,k_best_sel,no_scale",5,"(1, 0, 0, 0)",47053,0.15302814661651673,0.7348224602910027,0.12016294411628255,0.24922398811455335,0.32421874999999994,0.3301596567126689,0.2995312500000001,0.3159637732354496,0.32421875
"target_enc,median_imp,no_sel,over_samp,quant_scale",5,"(1, 0, 0, 0)",47053,0.1261621667354163,0.7673225894546922,0.06546597548330495,0.16983987149617152,0.2662388392857142,0.2657777201726416,0.2670758928571429,0.2664471377828131,0.26623883928571423
