pipe,gen,opt_metric,seed,dp,dpr,eo,eqOdds,accu,precision,recall,f1,roc_auc
"count_enc,median_imp,under_samp,k_best_sel,max_abs_scale",0,"(1, 0, 0, 0)",75675,0.8230382903407099,0.16764250095872826,0.6484808737252433,1.5065223483286614,0.21731085526315794,0.22095172033039148,0.2104349415204679,0.21582318200115308,0.2173108552631579
"target_enc,median_imp,min_max_scale,k_best_sel,over_samp",0,"(1, 0, 0, 0)",75675,0.8105221413074017,0.17693447367299506,0.5799357795007567,1.4290647562338998,0.1988843351548269,0.20494164738235535,0.1885530510018215,0.1968630029182188,0.19888433515482687
"onehot_enc,median_imp,no_samp,max_abs_scale,no_sel",0,"(1, 0, 0, 0)",75675,0.8481548532382509,0.07205357520274888,0.7394180415009638,1.4196174717003929,0.17171717171717146,0.2092307692307694,0.2485380116959064,0.2293853073463268,0.18619978909021198
"woe_enc,mean_imp,over_samp,no_sel,min_max_scale",0,"(1, 0, 0, 0)",75675,0.8035053553105546,0.17209829232880844,0.5846433027913556,1.385242780474167,0.19593863843351547,0.19511649951648533,0.19723360655737704,0.1962010486717476,0.1959386384335155
"target_enc,mean_imp,over_samp,max_abs_scale,k_best_sel",0,"(1, 0, 0, 0)",75675,0.8244427046812508,0.16312949434197144,0.6096361257798459,1.4693783800533506,0.20093351548269586,0.20205270655112395,0.19899817850637527,0.20056097525245525,0.20093351548269586
"woe_enc,most_freq_imp,max_abs_scale,under_samp,k_best_sel",0,"(1, 0, 0, 0)",75675,0.8104685034435876,0.1785804149395348,0.5816687256368862,1.4415515315402507,0.20239400584795333,0.2093704704945409,0.19001279239766086,0.19991857567265886,0.20239400584795333
"onehot_enc,most_freq_imp,no_sel,over_samp,norm_scale",0,"(1, 0, 0, 0)",75675,0.3285141239443283,-1.0,0.4278065701536135,0.6652531513501946,0.3314264571948999,0.3078360419706321,0.3928734061930785,0.3531678127633737,0.3314264571948998
"count_enc,most_freq_imp,no_samp,min_max_scale,k_best_sel",0,"(1, 0, 0, 0)",75675,0.8953184161432404,0.05661079641282728,0.7993463794936415,1.6276939578412175,0.19416386083052767,0.2431610942249237,0.2719298245614038,0.2578241430700445,0.208824657271594
"loo_enc,most_freq_imp,no_samp,no_scale,k_best_sel",0,"(1, 0, 0, 0)",75675,0.8687147446157931,0.07218901425388177,0.790172067567035,1.5541796649079642,0.19640852974186288,0.2492492492492495,0.2690058479532166,0.2592592592592595,0.21009490940465936
"onehot_enc,most_freq_imp,over_samp,norm_scale,no_sel",1,"(1, 0, 0, 0)",75675,0.3269235857387597,-1.0,0.4327719299291881,0.6698512568522649,0.3317395264116577,0.30795348579856885,0.3937556921675774,0.35372130495659243,0.3317395264116577
"onehot_enc,median_imp,no_sel,no_samp,max_abs_scale",1,"(1, 0, 0, 0)",75675,0.8481548532382509,0.07205357520274888,0.7394180415009638,1.4196174717003929,0.17171717171717146,0.2092307692307694,0.2485380116959064,0.2293853073463268,0.18619978909021198
"onehot_enc,most_freq_imp,no_sel,under_samp,norm_scale",1,"(1, 0, 0, 0)",75675,0.3212175790224336,-1.0,0.4495412844036696,0.684981269117828,0.3398665935672513,0.3128957305385066,0.4117324561403512,0.3661749717190822,0.3398665935672513
"woe_enc,most_freq_imp,max_abs_scale,over_samp,k_best_sel",1,"(1, 0, 0, 0)",75675,0.8007757588990486,0.18504455174800516,0.5714032267765891,1.4057530012305297,0.2008623633879781,0.20826195278719184,0.18801229508196726,0.19832902481748324,0.20086236338797814
"target_enc,mean_imp,over_samp,max_abs_scale,k_best_sel",1,"(1, 0, 0, 0)",75675,0.8244427046812508,0.16312949434197144,0.6096361257798459,1.4693783800533506,0.20093351548269586,0.20205270655112395,0.19899817850637527,0.20056097525245525,0.20093351548269586
