pipe,gen,opt_metric,seed,dp,dpr,eo,eqOdds,accu,precision,recall,f1,roc_auc
"onehot_enc,most_freq_imp,max_abs_scale,over_samp,k_best_sel",0,"(1, 0, 0, 0)",74342,0.1515663872670447,0.7104945043490966,0.14531301408787725,0.23632647759461625,0.2939732142857143,0.2816764427411136,0.32178571428571423,0.3023743811271026,0.2939732142857143
"target_enc,most_freq_imp,no_sel,over_samp,min_max_scale",0,"(1, 0, 0, 0)",74342,0.11854099736062285,0.7750879099924423,0.05684254080299905,0.14763808175309778,0.2524553571428572,0.2454521895300023,0.26607142857142857,0.2559307464135897,0.2524553571428572
"target_enc,median_imp,k_best_sel,norm_scale,under_samp",0,"(1, 0, 0, 0)",74342,0.5743316552484051,-1.0,0.37250318641734703,0.9051866726558794,0.45328125,0.4602165510519362,0.3669791666666667,0.4173272552103479,0.4532812500000002
"loo_enc,mean_imp,no_samp,k_best_sel,max_abs_scale",0,"(1, 0, 0, 0)",74342,0.11005142589995304,0.8732295761753471,0.06923299334988374,0.1994025500048623,0.24600000000000036,0.2278177458033572,0.08000000000000004,0.16036505867014322,0.3566666666666665
"loo_enc,median_imp,no_samp,k_best_sel,max_abs_scale",0,"(1, 0, 0, 0)",74342,0.1021505376344087,0.8821339950372216,0.05230361219952339,0.19164748078110752,0.24300000000000024,0.22634730538922185,0.0771428571428573,0.1583061889250814,0.3535714285714281
"count_enc,median_imp,k_best_sel,norm_scale,no_samp",0,"(1, 0, 0, 0)",74342,1.0,-1.0,0.0,1.0,0.29899999999999977,0.2992992992992995,0.0,0.17598587404355487,0.498333333333334
"woe_enc,mean_imp,k_best_sel,no_samp,quant_scale",0,"(1, 0, 0, 0)",74342,0.1280037400654512,0.8471927670498951,0.08795700854445199,0.23128762000513706,0.2539999999999997,0.2205513784461156,0.11142857142857128,0.16955941255006662,0.3490476190476186
"loo_enc,mean_imp,no_sel,over_samp,min_max_scale",0,"(1, 0, 0, 0)",74342,0.10365379679205612,0.802878384590731,0.04817283821374091,0.12528539341346845,0.2530245535714287,0.248064436019102,0.2627678571428572,0.2555053758812942,0.2530245535714287
"ordinal_enc,most_freq_imp,no_sel,under_samp,no_scale",0,"(1, 0, 0, 0)",74342,0.14368619854255382,0.7428657510643341,0.10156133986535316,0.2286950578633357,0.3177864583333333,0.3206506930506248,0.3097916666666667,0.31533819331048285,0.3177864583333333
"target_enc,most_freq_imp,norm_scale,no_samp,k_best_sel",0,"(1, 0, 0, 0)",74342,1.0,-1.0,0.0,1.0,0.3000000000000004,0.3000000000000004,0.0,0.17647058823529407,0.5
"onehot_enc,most_freq_imp,min_max_scale,over_samp,k_best_sel",1,"(1, 0, 0, 0)",74342,0.14891344452553604,0.7155307231686397,0.13907790705789688,0.2320120691689081,0.2931138392857143,0.28120835079634265,0.3200892857142857,0.3012492862673077,0.2931138392857143
"loo_enc,mean_imp,no_sel,over_samp,max_abs_scale",1,"(1, 0, 0, 0)",74342,0.1222394824116686,0.7696936909507986,0.06998200380861226,0.1619443282909621,0.261328125,0.2561415184354777,0.2717857142857143,0.2640709164252051,0.2613281250000001
"count_enc,median_imp,no_sel,norm_scale,no_samp",1,"(1, 0, 0, 0)",74342,1.0,-1.0,0.0,1.0,0.3000000000000004,0.29959919839679355,0.0014285714285714455,0.17667844522968162,0.4990476190476194
"ordinal_enc,most_freq_imp,k_best_sel,under_samp,no_scale",1,"(1, 0, 0, 0)",74342,0.13070762210230355,0.7581932027222487,0.091231335183748,0.19768232346368456,0.3065625000000001,0.30475695606947795,0.3114062500000001,0.30815682777964737,0.3065625000000001
