pipe,gen,dp_acc_ratio,seed,dp,dpr,eo,eqOdds,accu,precision,recall,f1,roc_auc
"ordinal_enc,median_imp,under_samp,k_best_sel,norm_scale",0,"(0, 10)",29872,0.471227616788861,-1.0,0.453267143973463,0.8658244834230044,0.4484114583333332,0.4435312671382135,0.4628645833333333,0.463261200500942,0.4484114583333333
"woe_enc,most_freq_imp,k_best_sel,under_samp,max_abs_scale",0,"(0, 10)",29872,0.12463144119935475,0.761247382301359,0.08413614323664957,0.17185649483855162,0.2778125000000001,0.26781636166059264,0.2993750000000001,0.28398820755443144,0.2778125000000001
"onehot_enc,median_imp,no_samp,norm_scale,k_best_sel",0,"(0, 10)",29872,1.0,-1.0,0.0,1.0,0.3000000000000004,0.3000000000000004,0.0,0.17647058823529407,0.5
"target_enc,mean_imp,no_sel,quant_scale,over_samp",0,"(0, 10)",29872,0.11257741503696526,0.7853177215301743,0.06284693142503915,0.14249681959742375,0.26446428571428576,0.2575854264098554,0.27850446428571435,0.26821522859173297,0.26446428571428576
"loo_enc,median_imp,no_sel,max_abs_scale,over_samp",0,"(0, 10)",29872,0.11666473964511127,0.7796243324800616,0.07190921021146772,0.15420297248909542,0.26205357142857144,0.2569383783410256,0.2724330357142857,0.2647916285047333,0.26205357142857144
"count_enc,median_imp,max_abs_scale,k_best_sel,under_samp",0,"(0, 10)",29872,0.1961527485118326,0.6540688738013292,0.2095039643292822,0.34391468890779225,0.3335937499999999,0.3333801734376711,0.3339062500000001,0.3337078478926443,0.3335937499999999
"target_enc,mean_imp,no_samp,min_max_scale,k_best_sel",0,"(0, 10)",29872,0.11542776998597486,0.8617271505376338,0.06909341070200095,0.20459463554469265,0.2390000000000003,0.21151439299123886,0.0999999999999999,0.15943962641761186,0.3316666666666669
"woe_enc,mean_imp,under_samp,norm_scale,no_sel",0,"(0, 10)",29872,0.333685023284408,-1.0,0.5909111404991605,0.865137057930353,0.456640625,0.4357859006244778,0.6178645833333336,0.5445736225134182,0.456640625
"target_enc,most_freq_imp,no_samp,min_max_scale,k_best_sel",0,"(0, 10)",29872,0.10930341280972412,0.868607395751376,0.060110270291827465,0.19561149513451945,0.24000000000000016,0.211779448621554,0.10142857142857142,0.16021361815754348,0.3323809523809519
"woe_enc,median_imp,min_max_scale,k_best_sel,no_samp",0,"(0, 10)",29872,0.1172043010752688,0.8593548387096774,0.06708940268596887,0.2117649394552661,0.2390000000000003,0.21079046424090328,0.10142857142857142,0.1596526386105543,0.3307142857142861
"woe_enc,median_imp,min_max_scale,k_best_sel,no_samp",1,"(0, 10)",29872,0.1172043010752688,0.8593548387096774,0.06708940268596887,0.2117649394552661,0.2390000000000003,0.21079046424090328,0.10142857142857142,0.1596526386105543,0.3307142857142861
"ordinal_enc,median_imp,under_samp,k_best_sel,norm_scale",1,"(0, 10)",29872,0.471227616788861,-1.0,0.453267143973463,0.8658244834230044,0.4484114583333332,0.4435312671382135,0.4628645833333333,0.463261200500942,0.4484114583333333
"target_enc,most_freq_imp,no_samp,min_max_scale,k_best_sel",1,"(0, 10)",29872,0.10930341280972412,0.868607395751376,0.060110270291827465,0.19561149513451945,0.24000000000000016,0.211779448621554,0.10142857142857142,0.16021361815754348,0.3323809523809519
"target_enc,mean_imp,k_best_sel,quant_scale,over_samp",1,"(0, 10)",29872,0.13484841329422803,0.7463568842106449,0.0816913678102474,0.1874860722574747,0.2723325892857143,0.26587564388771817,0.2859821428571431,0.27608686879622313,0.27233258928571424
"target_enc,most_freq_imp,no_samp,min_max_scale,no_sel",1,"(0, 10)",29872,0.10883590462833112,0.8675541901348344,0.05306134657374443,0.20167559317540606,0.2439999999999998,0.2106598984771573,0.11142857142857128,0.16397849462365596,0.3323809523809519
"target_enc,mean_imp,no_sel,quant_scale,over_samp",1,"(0, 10)",29872,0.11257741503696526,0.7853177215301743,0.06284693142503915,0.14249681959742375,0.26446428571428576,0.2575854264098554,0.27850446428571435,0.26821522859173297,0.26446428571428576
"loo_enc,median_imp,no_sel,max_abs_scale,over_samp",1,"(0, 10)",29872,0.11666473964511127,0.7796243324800616,0.07190921021146772,0.15420297248909542,0.26205357142857144,0.2569383783410256,0.2724330357142857,0.2647916285047333,0.26205357142857144
"target_enc,mean_imp,no_samp,min_max_scale,k_best_sel",1,"(0, 10)",29872,0.11542776998597486,0.8617271505376338,0.06909341070200095,0.20459463554469265,0.2390000000000003,0.21151439299123886,0.0999999999999999,0.15943962641761186,0.3316666666666669
"target_enc,most_freq_imp,under_samp,min_max_scale,k_best_sel",1,"(0, 10)",29872,0.1250858477660473,0.7633576589637164,0.07703615612298521,0.17376870811875822,0.2761979166666667,0.26867096901237864,0.2925000000000001,0.28082960310549515,0.27619791666666665
"onehot_enc,median_imp,no_samp,norm_scale,k_best_sel",1,"(0, 10)",29872,1.0,-1.0,0.0,1.0,0.3000000000000004,0.3000000000000004,0.0,0.17647058823529407,0.5
"target_enc,mean_imp,no_sel,quant_scale,over_samp",2,"(0, 10)",29872,0.11257741503696526,0.7853177215301743,0.06284693142503915,0.14249681959742375,0.26446428571428576,0.2575854264098554,0.27850446428571435,0.26821522859173297,0.26446428571428576
"target_enc,most_freq_imp,under_samp,min_max_scale,k_best_sel",2,"(0, 10)",29872,0.1250858477660473,0.7633576589637164,0.07703615612298521,0.17376870811875822,0.2761979166666667,0.26867096901237864,0.2925000000000001,0.28082960310549515,0.27619791666666665
"onehot_enc,median_imp,no_samp,norm_scale,k_best_sel",2,"(0, 10)",29872,1.0,-1.0,0.0,1.0,0.3000000000000004,0.3000000000000004,0.0,0.17647058823529407,0.5
"woe_enc,median_imp,min_max_scale,k_best_sel,no_samp",2,"(0, 10)",29872,0.1172043010752688,0.8593548387096774,0.06708940268596887,0.2117649394552661,0.2390000000000003,0.21079046424090328,0.10142857142857142,0.1596526386105543,0.3307142857142861
"loo_enc,mean_imp,no_sel,quant_scale,over_samp",2,"(0, 10)",29872,0.11022086457046484,0.7899822500343257,0.06005683630943477,0.14206608320931752,0.2674665178571429,0.2609568988333068,0.28095982142857145,0.2711139611893696,0.2674665178571429
"target_enc,median_imp,no_sel,max_abs_scale,over_samp",2,"(0, 10)",29872,0.124412607474704,0.7661312999993349,0.07583699737784029,0.1665598326388172,0.2638727678571428,0.25875939106234164,0.27437500000000004,0.26667102045036234,0.2638727678571429
"target_enc,mean_imp,no_samp,min_max_scale,k_best_sel",2,"(0, 10)",29872,0.11542776998597486,0.8617271505376338,0.06909341070200095,0.20459463554469265,0.2390000000000003,0.21151439299123886,0.0999999999999999,0.15943962641761186,0.3316666666666669
"loo_enc,median_imp,no_sel,max_abs_scale,over_samp",2,"(0, 10)",29872,0.11666473964511127,0.7796243324800616,0.07190921021146772,0.15420297248909542,0.26205357142857144,0.2569383783410256,0.2724330357142857,0.2647916285047333,0.26205357142857144
"target_enc,most_freq_imp,no_samp,min_max_scale,k_best_sel",2,"(0, 10)",29872,0.10930341280972412,0.868607395751376,0.060110270291827465,0.19561149513451945,0.24000000000000016,0.211779448621554,0.10142857142857142,0.16021361815754348,0.3323809523809519
