pipe,gen,dp_acc_ratio,seed,dp,dpr,eo,eqOdds,accu,precision,recall,f1,roc_auc
"onehot_enc,most_freq_imp,k_best_sel,no_samp,norm_scale",0,"(0, 10)",96531,1.0,-1.0,0.0,1.0,0.3000000000000004,0.3000000000000004,0.0,0.17647058823529407,0.5
"ordinal_enc,median_imp,max_abs_scale,k_best_sel,no_samp",0,"(0, 10)",96531,0.11196820944366516,0.8727214752617324,0.06418807764783308,0.2257232138215207,0.269,0.24497041420118384,0.08857142857142862,0.17411003236245987,0.3892857142857137
"target_enc,mean_imp,no_scale,no_samp,k_best_sel",0,"(0, 10)",96531,0.004347826086956497,0.9951923076923068,0.002352964635739138,0.019116497946657082,0.2750000000000001,0.26467331118493925,0.05142857142857146,0.1715533374922023,0.4240476190476193
"loo_enc,mean_imp,quant_scale,k_best_sel,no_samp",0,"(0, 10)",96531,0.1131837307152876,0.8629881154499157,0.06999072772410485,0.20155324273443215,0.2509999999999998,0.21618204804045507,0.11428571428571413,0.16834339369550655,0.3421428571428571
"target_enc,median_imp,quant_scale,no_samp,no_sel",0,"(0, 10)",96531,0.11561477325853182,0.8588067370825014,0.07897386813427858,0.1922357923381308,0.24099999999999974,0.20689655172413826,0.11285714285714298,0.16250842886041816,0.32642857142857185
"loo_enc,most_freq_imp,no_sel,under_samp,quant_scale",0,"(0, 10)",96531,0.12721105453783446,0.7643786503432095,0.08827177730290227,0.1793559432090457,0.2867447916666667,0.2847225868047669,0.2913020833333334,0.2880660419927472,0.2867447916666667
"ordinal_enc,most_freq_imp,k_best_sel,over_samp,norm_scale",0,"(0, 10)",96531,0.6012450764044595,-1.0,0.35859763681591994,0.9281410234356204,0.4477343750000002,0.4579941325295471,0.32515625,0.3988352690262325,0.4477343750000002
"woe_enc,mean_imp,norm_scale,over_samp,k_best_sel",0,"(0, 10)",96531,0.37349125060601934,-1.0,0.4752798507462688,0.7292056848272729,0.3789508928571429,0.340223505496794,0.4809151785714286,0.4234376897981,0.3789508928571429
"woe_enc,mean_imp,under_samp,max_abs_scale,no_sel",0,"(0, 10)",96531,0.11232394284340314,0.7883932642528375,0.07136009802827409,0.14687029904657464,0.2745572916666667,0.27034951221484393,0.2837500000000001,0.2771626445591092,0.27455729166666665
"ordinal_enc,mean_imp,no_samp,min_max_scale,k_best_sel",0,"(0, 10)",96531,0.11150070126227198,0.8717741935483881,0.06114716996181412,0.22532412370598998,0.269,0.24191616766467086,0.09571428571428583,0.17524429967426694,0.3845238095238095
"target_enc,mean_imp,quant_scale,no_samp,no_sel",1,"(0, 10)",96531,0.11706404862085075,0.8572894106918963,0.08996101656048425,0.18357742464924887,0.2379999999999999,0.2053571428571428,0.11000000000000013,0.16037735849056586,0.3233333333333338
"woe_enc,median_imp,norm_scale,over_samp,k_best_sel",1,"(0, 10)",96531,0.3918868647383341,-1.0,0.4771455223880596,0.7653409738288506,0.3970870535714285,0.3671663704489581,0.4814732142857143,0.4359062501594175,0.3970870535714285
"ordinal_enc,mean_imp,min_max_scale,no_samp,k_best_sel",1,"(0, 10)",96531,0.11150070126227198,0.8717741935483881,0.06114716996181412,0.22532412370598998,0.269,0.24191616766467086,0.09571428571428583,0.17524429967426694,0.3845238095238095
"target_enc,median_imp,no_samp,quant_scale,no_sel",1,"(0, 10)",96531,0.11561477325853182,0.8588067370825014,0.07897386813427858,0.1922357923381308,0.24099999999999974,0.20689655172413826,0.11285714285714298,0.16250842886041816,0.32642857142857185
"loo_enc,mean_imp,quant_scale,k_best_sel,no_samp",1,"(0, 10)",96531,0.1131837307152876,0.8629881154499157,0.06999072772410485,0.20155324273443215,0.2509999999999998,0.21618204804045507,0.11428571428571413,0.16834339369550655,0.3421428571428571
"ordinal_enc,median_imp,max_abs_scale,k_best_sel,no_samp",1,"(0, 10)",96531,0.11196820944366516,0.8727214752617324,0.06418807764783308,0.2257232138215207,0.269,0.24497041420118384,0.08857142857142862,0.17411003236245987,0.3892857142857137
"onehot_enc,most_freq_imp,k_best_sel,no_samp,norm_scale",1,"(0, 10)",96531,1.0,-1.0,0.0,1.0,0.3000000000000004,0.3000000000000004,0.0,0.17647058823529407,0.5
"target_enc,median_imp,quant_scale,no_samp,no_sel",1,"(0, 10)",96531,0.11561477325853182,0.8588067370825014,0.07897386813427858,0.1922357923381308,0.24099999999999974,0.20689655172413826,0.11285714285714298,0.16250842886041816,0.32642857142857185
