pipe,gen,opt_metric,seed,dp,dpr,eo,eqOdds,accu,precision,recall,f1,roc_auc
"target_enc,median_imp,max_abs_scale,no_sel,no_samp",0,"(1, 0, 0, 0)",70285,0.11538101916783547,0.8664213033124065,0.06619208566386503,0.2199458682662954,0.25,0.22826086956521724,0.08714285714285719,0.16361256544502642,0.358571428571428
"woe_enc,most_freq_imp,quant_scale,over_samp,k_best_sel",0,"(1, 0, 0, 0)",70285,0.11192092812065968,0.7846740553418822,0.07624515199553338,0.14786722752585002,0.2702455357142858,0.2609739724786068,0.2895535714285714,0.2755678282133757,0.2702455357142858
"count_enc,median_imp,no_sel,quant_scale,no_samp",0,"(1, 0, 0, 0)",70285,0.10972417017297792,0.8740271590360161,0.06204448698391817,0.23140900977559845,0.29100000000000026,0.25567502986857843,0.11000000000000013,0.18932986337020152,0.4116666666666663
"ordinal_enc,mean_imp,over_samp,no_scale,k_best_sel",0,"(1, 0, 0, 0)",70285,0.13679991587619486,0.7459444537541532,0.08788893084676819,0.20078931081726412,0.291796875,0.2883619125554749,0.2997544642857144,0.29413530082096623,0.2917968750000001
"count_enc,most_freq_imp,k_best_sel,norm_scale,no_samp",0,"(1, 0, 0, 0)",70285,1.0,-1.0,0.0,1.0,0.3000000000000004,0.29959919839679355,0.0014285714285714455,0.17667844522968162,0.4990476190476194
"target_enc,most_freq_imp,max_abs_scale,no_sel,no_samp",0,"(1, 0, 0, 0)",70285,0.11683029453015426,0.8649700113470564,0.06819609367989711,0.22194987628232726,0.24900000000000025,0.2279855247285885,0.08571428571428573,0.16285153695225668,0.3578571428571425
"count_enc,mean_imp,k_best_sel,min_max_scale,under_samp",0,"(1, 0, 0, 0)",70285,0.1971276239197737,0.6504790542961965,0.19175358861467148,0.3439538023617295,0.3379947916666665,0.33581840621832865,0.3444270833333333,0.3402145736577507,0.3379947916666665
"count_enc,mean_imp,under_samp,k_best_sel,no_scale",0,"(1, 0, 0, 0)",70285,0.17225216109506206,0.6981015455829629,0.17813292422801996,0.2978027570730174,0.34268229166666664,0.3445954643918361,0.33578125,0.3403437432433222,0.34268229166666664
"count_enc,most_freq_imp,no_scale,k_best_sel,over_samp",0,"(1, 0, 0, 0)",70285,0.20303680578279146,0.6447291247821725,0.19250378867187112,0.35191607218615417,0.33065848214285704,0.3314860887525379,0.3279464285714287,0.32976998126490426,0.33065848214285704
"loo_enc,mean_imp,norm_scale,no_sel,no_samp",0,"(1, 0, 0, 0)",70285,1.0,-1.0,0.0,1.0,0.3000000000000004,0.3000000000000004,0.0,0.17647058823529407,0.5
"target_enc,median_imp,max_abs_scale,no_samp,no_sel",1,"(1, 0, 0, 0)",70285,0.11538101916783547,0.8664213033124065,0.06619208566386503,0.2199458682662954,0.25,0.22826086956521724,0.08714285714285719,0.16361256544502642,0.358571428571428
"woe_enc,most_freq_imp,quant_scale,k_best_sel,over_samp",1,"(1, 0, 0, 0)",70285,0.11046227229229752,0.7864923832109021,0.07397771288846351,0.1443810401131,0.2704799107142857,0.2607187583599827,0.2907812500000001,0.27607667089814786,0.2704799107142857
"count_enc,mean_imp,no_scale,k_best_sel,over_samp",1,"(1, 0, 0, 0)",70285,0.19925835443073456,0.6534925157932745,0.18672840083151374,0.34460617317730946,0.3350781250000001,0.3367608102067185,0.3295758928571429,0.3332459130383642,0.3350781250000001
"ordinal_enc,most_freq_imp,over_samp,no_scale,k_best_sel",1,"(1, 0, 0, 0)",70285,0.13212045513624535,0.7560524720544324,0.09151683341807998,0.19286433696425506,0.2943526785714286,0.2928301455959553,0.2977901785714285,0.29536876364143616,0.2943526785714286
"count_enc,most_freq_imp,no_samp,norm_scale,k_best_sel",1,"(1, 0, 0, 0)",70285,1.0,-1.0,0.0,1.0,0.3000000000000004,0.3000000000000004,0.0,0.17647058823529407,0.5
