pipe,dp,dpr,eo,eqOdds,accu,precision,recall,f1,roc_auc
"onehot_enc,mean_imp,no_sel,no_samp,no_scale",0.1177185600748013,0.8554700952818276,0.06798671970807287,0.2087715796917416,0.24,0.20437017994858608,0.11571428571428577,0.16238159675236807,0.32285714285714284
"onehot_enc,mean_imp,no_sel,no_scale,no_samp",0.1177185600748013,0.8554700952818276,0.06798671970807287,0.2087715796917416,0.24,0.20437017994858608,0.11571428571428577,0.16238159675236807,0.32285714285714284
"onehot_enc,mean_imp,no_samp,no_sel,no_scale",0.1177185600748013,0.8554700952818276,0.06798671970807287,0.2087715796917416,0.24,0.20437017994858608,0.11571428571428577,0.16238159675236807,0.32285714285714284
"onehot_enc,mean_imp,no_samp,no_scale,no_sel",0.1177185600748013,0.8554700952818276,0.06798671970807287,0.2087715796917416,0.24,0.20437017994858608,0.11571428571428577,0.16238159675236807,0.32285714285714284
"onehot_enc,mean_imp,no_scale,no_sel,no_samp",0.1177185600748013,0.8554700952818276,0.06798671970807287,0.2087715796917416,0.24,0.20437017994858608,0.11571428571428577,0.16238159675236807,0.32285714285714284
"onehot_enc,mean_imp,no_scale,no_samp,no_sel",0.1177185600748013,0.8554700952818276,0.06798671970807287,0.2087715796917416,0.24,0.20437017994858608,0.11571428571428577,0.16238159675236807,0.32285714285714284
"onehot_enc,mean_imp,no_sel,no_samp,max_abs_scale",0.11337073398784481,0.8600611691384384,0.07095783607015026,0.19209717993873182,0.241,0.20387096774193547,0.11857142857142855,0.16338983050847455,0.3226190476190476
"onehot_enc,mean_imp,no_sel,max_abs_scale,no_samp",0.11337073398784481,0.8600611691384384,0.07095783607015026,0.19209717993873182,0.241,0.20387096774193547,0.11857142857142855,0.16338983050847455,0.3226190476190476
"onehot_enc,mean_imp,no_samp,no_sel,max_abs_scale",0.11337073398784481,0.8600611691384384,0.07095783607015026,0.19209717993873182,0.241,0.20387096774193547,0.11857142857142855,0.16338983050847455,0.3226190476190476
"onehot_enc,mean_imp,no_samp,max_abs_scale,no_sel",0.11337073398784481,0.8600611691384384,0.07095783607015026,0.19209717993873182,0.241,0.20387096774193547,0.11857142857142855,0.16338983050847455,0.3226190476190476
"onehot_enc,mean_imp,max_abs_scale,no_sel,no_samp",0.11337073398784481,0.8600611691384384,0.07095783607015026,0.19209717993873182,0.241,0.20387096774193547,0.11857142857142855,0.16338983050847455,0.3226190476190476
"onehot_enc,mean_imp,max_abs_scale,no_samp,no_sel",0.11337073398784481,0.8600611691384384,0.07095783607015026,0.19209717993873182,0.241,0.20387096774193547,0.11857142857142855,0.16338983050847455,0.3226190476190476
"onehot_enc,mean_imp,no_sel,no_samp,min_max_scale",0.11014492753623195,0.8640429338103756,0.0659827116920408,0.18712205556062234,0.24,0.20360824742268047,0.1171428571428571,0.16260162601626016,0.3219047619047618
"onehot_enc,mean_imp,no_sel,min_max_scale,no_samp",0.11014492753623195,0.8640429338103756,0.0659827116920408,0.18712205556062234,0.24,0.20360824742268047,0.1171428571428571,0.16260162601626016,0.3219047619047618
"onehot_enc,mean_imp,no_samp,no_sel,min_max_scale",0.11014492753623195,0.8640429338103756,0.0659827116920408,0.18712205556062234,0.24,0.20360824742268047,0.1171428571428571,0.16260162601626016,0.3219047619047618
"onehot_enc,mean_imp,no_samp,min_max_scale,no_sel",0.11014492753623195,0.8640429338103756,0.0659827116920408,0.18712205556062234,0.24,0.20360824742268047,0.1171428571428571,0.16260162601626016,0.3219047619047618
"onehot_enc,mean_imp,min_max_scale,no_sel,no_samp",0.11014492753623195,0.8640429338103756,0.0659827116920408,0.18712205556062234,0.24,0.20360824742268047,0.1171428571428571,0.16260162601626016,0.3219047619047618
"onehot_enc,mean_imp,min_max_scale,no_samp,no_sel",0.11014492753623195,0.8640429338103756,0.0659827116920408,0.18712205556062234,0.24,0.20360824742268047,0.1171428571428571,0.16260162601626016,0.3219047619047618
"onehot_enc,mean_imp,no_sel,no_samp,norm_scale",1.0,-1.0,0.0,1.0,0.30000000000000004,0.30000000000000004,0.0,0.17647058823529416,0.5
"onehot_enc,mean_imp,no_sel,norm_scale,no_samp",1.0,-1.0,0.0,1.0,0.30000000000000004,0.30000000000000004,0.0,0.17647058823529416,0.5
"onehot_enc,mean_imp,no_samp,no_sel,norm_scale",1.0,-1.0,0.0,1.0,0.30000000000000004,0.30000000000000004,0.0,0.17647058823529416,0.5
"onehot_enc,mean_imp,no_samp,norm_scale,no_sel",1.0,-1.0,0.0,1.0,0.30000000000000004,0.30000000000000004,0.0,0.17647058823529416,0.5
"onehot_enc,mean_imp,norm_scale,no_sel,no_samp",1.0,-1.0,0.0,1.0,0.30000000000000004,0.30000000000000004,0.0,0.17647058823529416,0.5
"onehot_enc,mean_imp,norm_scale,no_samp,no_sel",1.0,-1.0,0.0,1.0,0.30000000000000004,0.30000000000000004,0.0,0.17647058823529416,0.5
"onehot_enc,mean_imp,no_sel,no_samp,quant_scale",0.105142589995325,0.8704493087557603,0.07690006879430501,0.1678746593125815,0.253,0.2130937098844673,0.12428571428571433,0.1710615280594998,0.3388095238095239
"onehot_enc,mean_imp,no_sel,quant_scale,no_samp",0.105142589995325,0.8704493087557603,0.07690006879430501,0.1678746593125815,0.253,0.2130937098844673,0.12428571428571433,0.1710615280594998,0.3388095238095239
"onehot_enc,mean_imp,no_samp,no_sel,quant_scale",0.105142589995325,0.8704493087557603,0.07690006879430501,0.1678746593125815,0.253,0.2130937098844673,0.12428571428571433,0.1710615280594998,0.3388095238095239
"onehot_enc,mean_imp,no_samp,quant_scale,no_sel",0.105142589995325,0.8704493087557603,0.07690006879430501,0.1678746593125815,0.253,0.2130937098844673,0.12428571428571433,0.1710615280594998,0.3388095238095239
"onehot_enc,mean_imp,quant_scale,no_sel,no_samp",0.105142589995325,0.8704493087557603,0.07690006879430501,0.1678746593125815,0.253,0.2130937098844673,0.12428571428571433,0.1710615280594998,0.3388095238095239
"onehot_enc,mean_imp,quant_scale,no_samp,no_sel",0.105142589995325,0.8704493087557603,0.07690006879430501,0.1678746593125815,0.253,0.2130937098844673,0.12428571428571433,0.1710615280594998,0.3388095238095239
"onehot_enc,mean_imp,no_sel,under_samp,no_scale",0.11155809601405453,0.7858295043503765,0.03902116402116407,0.13561562100757069,0.2783333333333333,0.2714776632302406,0.29333333333333333,0.2825719120135364,0.2783333333333333
"onehot_enc,mean_imp,no_sel,no_scale,under_samp",0.15134803921568624,0.7180365296803654,0.13314085836433287,0.2283903900421272,0.30166666666666664,0.29692832764505117,0.31333333333333335,0.30522765598650925,0.30166666666666675
"onehot_enc,mean_imp,under_samp,no_sel,no_scale",0.05588598361575581,0.8856486796785304,0.057065217391304324,0.06326148042026825,0.30000000000000004,0.2872340425531915,0.32999999999999996,0.30927835051546393,0.30000000000000004
"onehot_enc,mean_imp,under_samp,no_scale,no_sel",0.129888778324999,0.7576612145140065,0.0919811320754717,0.1977018679417477,0.30333333333333334,0.30067567567567566,0.31000000000000005,0.3053691275167786,0.30333333333333323
"onehot_enc,mean_imp,no_scale,no_sel,under_samp",0.19380619380619374,0.6446886446886448,0.12950334922454887,0.2836894292476047,0.31333333333333335,0.3082191780821918,0.32666666666666666,0.31756756756756754,0.31333333333333335
"onehot_enc,mean_imp,no_scale,under_samp,no_sel",0.21741265144176541,0.6105075478426245,0.19192546583850928,0.3264660297464779,0.30333333333333334,0.30067567567567566,0.31000000000000005,0.3053691275167786,0.30333333333333323
"onehot_enc,mean_imp,no_sel,under_samp,max_abs_scale",0.13124406457739796,0.7480860371855632,0.07780917191914805,0.18228104857028404,0.2716666666666666,0.26132404181184665,0.29333333333333333,0.2776831345826234,0.2716666666666667
"onehot_enc,mean_imp,no_sel,max_abs_scale,under_samp",0.11000000000000004,0.794392523364486,0.03922393396077606,0.16588707820401538,0.31166666666666665,0.3110367892976589,0.31333333333333335,0.3121869782971619,0.31166666666666676
"onehot_enc,mean_imp,under_samp,no_sel,max_abs_scale",0.08793922127255466,0.8287721893491123,0.01945229297978701,0.10552751273097583,0.30833333333333335,0.302405498281787,0.32333333333333336,0.3130287648054145,0.30833333333333324
"onehot_enc,mean_imp,under_samp,max_abs_scale,no_sel",0.07582335043474941,0.8516341171781586,0.023809523809523836,0.08365870004277232,0.32666666666666666,0.32191780821917804,0.33999999999999997,0.33108108108108103,0.32666666666666655
"onehot_enc,mean_imp,max_abs_scale,no_sel,under_samp",0.10275403608736938,0.8055355859094178,0.04292545098891548,0.12640688621635193,0.2783333333333333,0.27609427609427606,0.2833333333333333,0.27973199329983245,0.2783333333333333
"onehot_enc,mean_imp,max_abs_scale,under_samp,no_sel",0.16058833318398846,0.7041413140889582,0.08447079883642872,0.23865687885948456,0.30833333333333335,0.30508474576271183,0.31666666666666665,0.31092436974789917,0.30833333333333335
"onehot_enc,mean_imp,no_sel,under_samp,min_max_scale",0.11794871794871792,0.7788461538461539,0.02651597478808959,0.16105653869605824,0.30166666666666664,0.29966329966329963,0.30666666666666664,0.303182579564489,0.3016666666666665
"onehot_enc,mean_imp,no_sel,min_max_scale,under_samp",0.12416649828248133,0.7644917121778289,0.08353569694026225,0.1840208307122974,0.30666666666666664,0.3013698630136986,0.31999999999999995,0.31081081081081074,0.30666666666666664
"onehot_enc,mean_imp,under_samp,no_sel,min_max_scale",0.14112060778727448,0.7341681574239713,0.06835470549880462,0.21206958133337878,0.30833333333333335,0.302405498281787,0.32333333333333336,0.3130287648054145,0.30833333333333324
"onehot_enc,mean_imp,under_samp,min_max_scale,no_sel",0.2017431664447052,0.6402962266368873,0.08114035087719296,0.28508866731890486,0.31333333333333335,0.31333333333333335,0.31333333333333335,0.31333333333333335,0.31333333333333335
"onehot_enc,mean_imp,min_max_scale,no_sel,under_samp",0.05401070188849483,0.8922473061826546,0.004761904761904745,0.043716705664926025,0.28,0.27241379310344827,0.29666666666666663,0.28474576271186447,0.28
"onehot_enc,mean_imp,min_max_scale,under_samp,no_sel",0.12990196078431365,0.7623318385650225,0.10160457498195546,0.1850379771626558,0.30500000000000005,0.306930693069307,0.30000000000000004,0.3034825870646767,0.30500000000000005
"onehot_enc,mean_imp,no_sel,under_samp,norm_scale",0.3768844221105528,-1.0,0.5333333333333333,0.836085626911315,0.45999999999999996,0.44339622641509435,0.6066666666666667,0.5390625,0.4600000000000001
"onehot_enc,mean_imp,no_sel,norm_scale,under_samp",0.3617021276595745,-1.0,0.5569620253164557,0.8597143188944374,0.45666666666666667,0.4362745098039216,0.6166666666666667,0.5436507936507936,0.45666666666666667
"onehot_enc,mean_imp,under_samp,no_sel,norm_scale",0.3112244897959184,-1.0,0.6436781609195402,0.9189075187177054,0.46166666666666667,0.441025641025641,0.6366666666666667,0.5595959595959595,0.46166666666666667
"onehot_enc,mean_imp,under_samp,norm_scale,no_sel",0.3333333333333333,-1.0,0.5760869565217391,0.8329676904666933,0.45166666666666666,0.42713567839195976,0.62,0.5430861723446894,0.45166666666666677
"onehot_enc,mean_imp,norm_scale,no_sel,under_samp",0.3553299492385787,-1.0,0.5568181818181818,0.8412218515429524,0.45666666666666667,0.4362745098039216,0.6166666666666667,0.5436507936507936,0.45666666666666667
"onehot_enc,mean_imp,norm_scale,under_samp,no_sel",0.39572192513368987,-1.0,0.5641025641025641,0.9310750411667843,0.5183333333333333,0.5242290748898679,0.64,0.5901328273244781,0.5183333333333334
"onehot_enc,mean_imp,no_sel,under_samp,quant_scale",0.10623358254192766,0.7994468815563609,0.11898980087421077,0.14483158001826188,0.2783333333333333,0.27609427609427606,0.2833333333333333,0.27973199329983245,0.2783333333333333
"onehot_enc,mean_imp,no_sel,quant_scale,under_samp",0.07679738562091504,0.8544891640866873,0.02875481386392814,0.11218821604462847,0.30833333333333335,0.3089700996677741,0.30666666666666664,0.307820299500832,0.30833333333333335
"onehot_enc,mean_imp,under_samp,no_sel,quant_scale",0.11547958214624882,0.782468694096601,0.09161051945229298,0.1711052118006286,0.32333333333333336,0.32094594594594594,0.32999999999999996,0.325503355704698,0.32333333333333336
"onehot_enc,mean_imp,under_samp,quant_scale,no_sel",0.045137736475273804,0.9113043478260869,0.02586381087088302,0.10800032078970717,0.30666666666666664,0.30405405405405406,0.31333333333333335,0.3087248322147651,0.30666666666666675
"onehot_enc,mean_imp,quant_scale,no_sel,under_samp",0.1033036977167105,0.8094306215636939,0.06313744536182614,0.14263213771016175,0.30833333333333335,0.3114754098360656,0.30000000000000004,0.30578512396694224,0.30833333333333335
"onehot_enc,mean_imp,quant_scale,under_samp,no_sel",0.17547140408290474,0.6756912442396314,0.12055209364626407,0.24726327093623957,0.2866666666666666,0.2808219178082192,0.30000000000000004,0.29054054054054046,0.2866666666666666
