pipe,dp,eo,eqOdds,accu,precision,recall,f1,roc_auc,dpr,gen,acc_dp_reps,seed
"ordinal_enc,mean_imp,over_samp,k_best_sel,max_abs_scale",0.1749306197964847,0.1176582019760915,0.2672567801460982,0.28,0.2780979827089337,0.2842857142857142,0.2812051649928263,0.2799999999999999,0.6837792642140468,0,"(0, 20)",83811
"woe_enc,mean_imp,no_scale,k_best_sel,over_samp",0.1500520368718406,0.1027328288417631,0.2189698854621641,0.2671428571428571,0.2609970674486803,0.28,0.2706222865412445,0.2671428571428571,0.7200610221205186,0,"(0, 20)",83811
"onehot_enc,most_freq_imp,over_samp,no_sel,norm_scale",0.3191489361702128,0.6119402985074627,0.8795982910725184,0.4685714285714285,0.4547325102880658,0.6214285714285714,0.5531197301854975,0.4685714285714285,-1.0,0,"(0, 20)",83811
"count_enc,mean_imp,no_scale,k_best_sel,over_samp",0.1617543859649122,0.1701711881474391,0.2745621444337818,0.3278571428571428,0.3266187050359712,0.3314285714285714,0.3290322580645161,0.3278571428571428,0.7050543825975688,0,"(0, 20)",83811
"onehot_enc,mean_imp,quant_scale,k_best_sel,under_samp",0.1856225930680359,0.1763910028750211,0.2899891584060264,0.2933333333333333,0.2891156462585034,0.3033333333333333,0.2962962962962963,0.2933333333333333,0.6617543859649123,0,"(0, 20)",83811
"target_enc,most_freq_imp,no_sel,under_samp,norm_scale",0.3626943005181347,0.5595238095238095,0.8622761031017911,0.4499999999999999,0.4330357142857143,0.5766666666666667,0.5152671755725191,0.4499999999999999,-1.0,0,"(0, 20)",83811
"woe_enc,mean_imp,no_scale,no_sel,no_samp",0.1555867227676484,0.0919650245765162,0.3021576370939282,0.24,0.2081218274111674,0.1085714285714285,0.1612903225806451,0.3276190476190476,0.8139430871582715,0,"(0, 20)",83811
"loo_enc,median_imp,no_sel,quant_scale,over_samp",0.1518653020798943,0.0797914236433065,0.2039924079787071,0.2671428571428571,0.2602941176470588,0.2814285714285715,0.2710144927536231,0.2671428571428572,0.716923076923077,0,"(0, 20)",83811
"loo_enc,median_imp,no_samp,max_abs_scale,k_best_sel",0.1021505376344086,0.0523036121995234,0.1916474807811076,0.243,0.2263473053892215,0.0771428571428571,0.1583061889250814,0.3535714285714286,0.8821339950372208,0,"(0, 20)",83811
"onehot_enc,mean_imp,no_sel,no_scale,over_samp",0.1198462807925161,0.0876678730595519,0.1566000739185694,0.265,0.2496194824961948,0.2957142857142857,0.2733971997052321,0.2650000000000001,0.764310654474843,0,"(0, 20)",83811
"loo_enc,median_imp,no_sel,no_scale,over_samp",0.1482532745978328,0.0876678730595519,0.2307951925000315,0.2928571428571428,0.2916666666666666,0.2957142857142857,0.2936962750716332,0.2928571428571429,0.727820725593554,1,"(0, 20)",83811
"woe_enc,mean_imp,quant_scale,no_sel,no_samp",0.1083683964469378,0.076900068794305,0.177048971239187,0.252,0.2120822622107969,0.1242857142857143,0.1705006765899865,0.3371428571428572,0.8664746543778802,1,"(0, 20)",83811
"onehot_enc,mean_imp,quant_scale,k_best_sel,under_samp",0.1993389795496798,0.1923363308322355,0.312515013766094,0.2933333333333333,0.2785714285714286,0.3266666666666666,0.303448275862069,0.2933333333333333,0.6232676166308803,1,"(0, 20)",83811
"ordinal_enc,mean_imp,over_samp,k_best_sel,max_abs_scale",0.1292269509546775,0.1137199772679687,0.1972364607844522,0.28,0.28125,0.2771428571428571,0.2792022792022792,0.28,0.7624614427538298,1,"(0, 20)",83811
"loo_enc,median_imp,over_samp,max_abs_scale,k_best_sel",0.1575240679718292,0.0936101057837067,0.2294377879942339,0.2814285714285715,0.2723214285714286,0.3014285714285714,0.2871720116618075,0.2814285714285713,0.7038926337523531,1,"(0, 20)",83811
"loo_enc,median_imp,no_sel,quant_scale,no_samp",0.1156147732585319,0.0789738681342785,0.1922357923381307,0.241,0.2068965517241379,0.1128571428571428,0.162508428860418,0.3264285714285715,0.8588067370825008,1,"(0, 20)",83811
"onehot_enc,mean_imp,no_sel,no_scale,over_samp",0.0703680498201046,0.0419246453105215,0.0837542103377244,0.2607142857142857,0.2518518518518519,0.2785714285714286,0.2654545454545454,0.2607142857142857,0.8604246104599161,1,"(0, 20)",83811
"woe_enc,most_freq_imp,no_scale,k_best_sel,over_samp",0.1323097057438084,0.0846967566974745,0.1826345382290061,0.2692857142857142,0.2578710644677661,0.2928571428571428,0.2757863935625456,0.2692857142857142,0.7453713213950788,1,"(0, 20)",83811
"loo_enc,median_imp,no_samp,max_abs_scale,k_best_sel",0.1021505376344086,0.0523036121995234,0.1916474807811076,0.243,0.2263473053892215,0.0771428571428571,0.1583061889250814,0.3535714285714286,0.8821339950372208,1,"(0, 20)",83811
"woe_enc,mean_imp,no_scale,k_best_sel,over_samp",0.1348316974981206,0.0827625400053839,0.1973785833967627,0.2678571428571429,0.259970457902511,0.2842857142857142,0.2723311546840958,0.2678571428571428,0.7440619873838069,1,"(0, 20)",83811
"woe_enc,most_freq_imp,over_samp,no_scale,k_best_sel",0.1357161339049071,0.0896718810755839,0.193094500123203,0.2635714285714285,0.2480974124809741,0.2942857142857142,0.2719233603537215,0.2635714285714285,0.7355490147984628,2,"(0, 20)",83811
"loo_enc,median_imp,max_abs_scale,k_best_sel,over_samp",0.1473990568818155,0.0907087807455707,0.2018450277111414,0.2664285714285714,0.2556053811659192,0.2885714285714286,0.2724616508400292,0.2664285714285714,0.7201510806462894,2,"(0, 20)",83811
"loo_enc,median_imp,no_samp,quant_scale,no_sel",0.1156147732585319,0.0789738681342785,0.1922357923381307,0.241,0.2068965517241379,0.1128571428571428,0.162508428860418,0.3264285714285715,0.8588067370825008,2,"(0, 20)",83811
"loo_enc,median_imp,k_best_sel,max_abs_scale,no_samp",0.1021505376344086,0.0523036121995234,0.1916474807811076,0.243,0.2263473053892215,0.0771428571428571,0.1583061889250814,0.3535714285714286,0.8821339950372208,2,"(0, 20)",83811
"woe_enc,mean_imp,quant_scale,no_sel,over_samp",0.0804740387639241,0.0518748940667404,0.1002444592841317,0.2628571428571429,0.2537091988130564,0.2814285714285715,0.2678311499272198,0.2628571428571429,0.8412045202168658,2,"(0, 20)",83811
"onehot_enc,mean_imp,no_sel,no_scale,no_samp",0.1177185600748013,0.0679867197080728,0.2087715796917416,0.24,0.204370179948586,0.1157142857142857,0.162381596752368,0.3228571428571428,0.8554700952818276,2,"(0, 20)",83811
"woe_enc,mean_imp,quant_scale,no_sel,no_samp",0.1083683964469378,0.076900068794305,0.177048971239187,0.252,0.2120822622107969,0.1242857142857143,0.1705006765899865,0.3371428571428572,0.8664746543778802,2,"(0, 20)",83811
"ordinal_enc,mean_imp,over_samp,k_best_sel,max_abs_scale",0.1201320948646693,0.06375935951505,0.1906868360650385,0.2907142857142857,0.2898134863701578,0.2928571428571428,0.2913385826771651,0.2907142857142857,0.7755671716094161,2,"(0, 20)",83811
"woe_enc,most_freq_imp,no_scale,k_best_sel,over_samp",0.1690818912444355,0.1027328288417631,0.2459146470235813,0.26,0.25,0.28,0.2653061224489795,0.26,0.6843580598836482,2,"(0, 20)",83811
"onehot_enc,mean_imp,no_sel,no_scale,over_samp",0.1127831048885228,0.0548460104288178,0.1574128784184641,0.2657142857142857,0.2566765578635015,0.2842857142857142,0.2707423580786026,0.2657142857142857,0.7819678842742119,2,"(0, 20)",83811
"loo_enc,mean_imp,quant_scale,no_sel,over_samp",0.1272115670532262,0.0498708860507083,0.1711751380886021,0.2721428571428571,0.2671532846715329,0.2828571428571428,0.2750902527075812,0.2721428571428571,0.7603039534965157,3,"(0, 20)",83811
"woe_enc,median_imp,no_samp,quant_scale,no_sel",0.1235156615240766,0.0889241168904974,0.2074216431885904,0.244,0.2084398976982097,0.1157142857142857,0.1646423751686909,0.3295238095238095,0.8494243702268324,3,"(0, 20)",83811
"onehot_enc,mean_imp,no_sel,no_scale,no_samp",0.1177185600748013,0.0679867197080728,0.2087715796917416,0.24,0.204370179948586,0.1157142857142857,0.162381596752368,0.3228571428571428,0.8554700952818276,3,"(0, 20)",83811
"woe_enc,mean_imp,quant_scale,no_sel,no_samp",0.1083683964469378,0.076900068794305,0.177048971239187,0.252,0.2120822622107969,0.1242857142857143,0.1705006765899865,0.3371428571428572,0.8664746543778802,3,"(0, 20)",83811
"onehot_enc,mean_imp,no_sel,no_scale,over_samp",0.1484305923961096,0.0936798971076481,0.2071392770834596,0.2742857142857142,0.2662721893491124,0.2914285714285715,0.2790697674418605,0.2742857142857142,0.7210220191109264,3,"(0, 20)",83811
"loo_enc,median_imp,no_samp,quant_scale,no_sel",0.1156147732585319,0.0789738681342785,0.1922357923381307,0.241,0.2068965517241379,0.1128571428571428,0.162508428860418,0.3264285714285715,0.8588067370825008,3,"(0, 20)",83811
"woe_enc,most_freq_imp,over_samp,no_scale,k_best_sel",0.1146200572686496,0.0896718810755839,0.1724617361480477,0.2764285714285714,0.2681481481481481,0.2942857142857142,0.2814545454545454,0.2764285714285713,0.7788317204816197,3,"(0, 20)",83811
"woe_enc,mean_imp,quant_scale,no_sel,over_samp",0.1602641015268797,0.1166910936300461,0.2189305423811228,0.2621428571428571,0.2533333333333333,0.28,0.266909090909091,0.2621428571428571,0.7010334330954392,3,"(0, 20)",83811
"ordinal_enc,mean_imp,over_samp,k_best_sel,max_abs_scale",0.1744907820398453,0.1236004347002462,0.2758366100692703,0.2914285714285715,0.292022792022792,0.29,0.2910128388017119,0.2914285714285715,0.6874396617730284,3,"(0, 20)",83811
"woe_enc,most_freq_imp,no_scale,k_best_sel,over_samp",0.1687686071038239,0.1177279933000328,0.2532150428495824,0.2621428571428571,0.2562225475841874,0.2742857142857142,0.2653651482284888,0.2621428571428571,0.6891625068380743,3,"(0, 20)",83811
"woe_enc,mean_imp,quant_scale,no_sel,no_samp",0.1083683964469378,0.076900068794305,0.177048971239187,0.252,0.2120822622107969,0.1242857142857143,0.1705006765899865,0.3371428571428572,0.8664746543778802,4,"(0, 20)",83811
