pipe,dp,eo,eqOdds,accu,precision,recall,f1,roc_auc,dpr,gen,acc_dp_reps,seed
"count_enc,mean_imp,min_max_scale,no_sel,over_samp",0.1836385836385836,0.1510982163331639,0.3101498034946341,0.3299999999999999,0.3229166666666666,0.35,0.336734693877551,0.33,0.6597285067873304,0,"(0, 20)",47401
"target_enc,median_imp,no_samp,norm_scale,no_sel",1.0,0.0,1.0,0.3,0.3,0.0,0.1764705882352941,0.5,-1.0,0,"(0, 20)",47401
"loo_enc,mean_imp,norm_scale,over_samp,k_best_sel",0.3824786324786324,0.5771144278606966,0.9291743529543296,0.4635714285714285,0.4482758620689655,0.6114285714285714,0.5440067057837386,0.4635714285714285,-1.0,0,"(0, 20)",47401
"loo_enc,median_imp,over_samp,no_sel,min_max_scale",0.1496483902742258,0.0938892710794723,0.1895826388658634,0.2471428571428571,0.2397058823529412,0.2614285714285714,0.2507246376811594,0.2471428571428572,0.7208366374201691,0,"(0, 20)",47401
"loo_enc,median_imp,k_best_sel,quant_scale,no_samp",0.1104254324450677,0.08595300052842,0.1834120523560775,0.26,0.2256857855361596,0.1128571428571428,0.1731025299600531,0.3580952380952382,0.8679487896237491,0,"(0, 20)",47401
"ordinal_enc,most_freq_imp,no_scale,no_samp,k_best_sel",0.136372136512389,0.0819449844963559,0.2736929070670846,0.269,0.2329615861214374,0.1157142857142857,0.1785003317850033,0.3711904761904763,0.8394253000110096,0,"(0, 20)",47401
"count_enc,most_freq_imp,no_sel,norm_scale,under_samp",0.5326633165829145,0.4222222222222222,0.9176350662589194,0.4216666666666666,0.4175438596491228,0.4466666666666666,0.4324786324786324,0.4216666666666667,-1.0,0,"(0, 20)",47401
"count_enc,most_freq_imp,norm_scale,under_samp,k_best_sel",0.4444444444444444,0.4943820224719101,0.8888774353159468,0.41,0.3969465648854962,0.4733333333333334,0.4377224199288256,0.41,-1.0,0,"(0, 20)",47401
"target_enc,mean_imp,under_samp,k_best_sel,quant_scale",0.1181968943162973,0.0716758080834975,0.1695671573317803,0.28,0.277027027027027,0.2866666666666666,0.2818791946308724,0.28,0.7779665817048994,0,"(0, 20)",47401
"target_enc,most_freq_imp,no_sel,under_samp,max_abs_scale",0.1375465635760826,0.0601924367867531,0.1751355176263708,0.265,0.2610169491525423,0.2733333333333333,0.2672268907563025,0.265,0.7431208013579096,0,"(0, 20)",47401
"target_enc,most_freq_imp,no_sel,under_samp,max_abs_scale",0.1066053459316533,0.0777777777777777,0.1507880088167325,0.2783333333333333,0.273037542662116,0.29,0.281618887015177,0.2783333333333333,0.7964345537209858,1,"(0, 20)",47401
"count_enc,most_freq_imp,norm_scale,under_samp,k_best_sel",0.4922279792746113,0.4047619047619047,0.8176059414591526,0.3766666666666667,0.3678571428571429,0.41,0.3896551724137931,0.3766666666666667,-1.0,1,"(0, 20)",47401
"ordinal_enc,most_freq_imp,k_best_sel,no_scale,no_samp",0.136372136512389,0.0819449844963559,0.2736929070670846,0.269,0.2329615861214374,0.1157142857142857,0.1785003317850033,0.3711904761904763,0.8394253000110096,1,"(0, 20)",47401
"loo_enc,median_imp,quant_scale,no_samp,k_best_sel",0.1085086489013557,0.0769698601182464,0.1797125470868809,0.251,0.2161820480404551,0.1142857142857143,0.1683433936955065,0.3421428571428571,0.8684165769034526,1,"(0, 20)",47401
"loo_enc,median_imp,over_samp,k_best_sel,min_max_scale",0.1136194243444493,0.0518748940667404,0.1505415607334071,0.2664285714285714,0.2592047128129602,0.2814285714285715,0.2704858593183465,0.2664285714285715,0.78217205312549,1,"(0, 20)",47401
"target_enc,mean_imp,under_samp,no_sel,quant_scale",0.0532069337767244,0.0327411691799215,0.0598798405858487,0.29,0.2871621621621621,0.2966666666666666,0.2919463087248323,0.29,0.8959450605450265,1,"(0, 20)",47401
"count_enc,mean_imp,min_max_scale,no_sel,over_samp",0.1630401944735233,0.1511680076571052,0.2757041195611874,0.3271428571428572,0.3225806451612903,0.3399999999999999,0.3314037626628076,0.327142857142857,0.6977558967946964,1,"(0, 20)",47401
"target_enc,mean_imp,under_samp,k_best_sel,quant_scale",0.1171966656375424,0.1096813725490196,0.1944597000383322,0.2866666666666666,0.285234899328859,0.29,0.2876254180602008,0.2866666666666666,0.781638288080994,1,"(0, 20)",47401
"loo_enc,mean_imp,norm_scale,over_samp,k_best_sel",0.3333333333333333,0.6069651741293532,0.8932396839332748,0.4707142857142857,0.4573804573804574,0.6271428571428572,0.5580016934801016,0.4707142857142857,-1.0,1,"(0, 20)",47401
"loo_enc,median_imp,k_best_sel,quant_scale,no_samp",0.1104254324450677,0.08595300052842,0.1834120523560775,0.26,0.2256857855361596,0.1128571428571428,0.1731025299600531,0.3580952380952382,0.8679487896237491,1,"(0, 20)",47401
"loo_enc,most_freq_imp,k_best_sel,quant_scale,no_samp",0.1204301075268817,0.0819449844963559,0.2161012840304353,0.258,0.2223618090452261,0.1157142857142857,0.1724598930481283,0.3528571428571428,0.8554838709677419,2,"(0, 20)",47401
"ordinal_enc,median_imp,k_best_sel,no_scale,no_samp",0.1230014025245441,0.0759329604482597,0.2375641627154194,0.269,0.2309612983770287,0.12,0.1792138574283811,0.3683333333333334,0.8534180177168644,2,"(0, 20)",47401
"target_enc,most_freq_imp,no_sel,max_abs_scale,under_samp",0.1717507904607074,0.119601700604162,0.2541902975588668,0.2816666666666666,0.2717770034843205,0.3033333333333333,0.2879045996592846,0.2816666666666666,0.6777703059705077,2,"(0, 20)",47401
"loo_enc,median_imp,k_best_sel,no_samp,quant_scale",0.1104254324450677,0.08595300052842,0.1834120523560775,0.26,0.2256857855361596,0.1128571428571428,0.1731025299600531,0.3580952380952382,0.8679487896237491,2,"(0, 20)",47401
"target_enc,mean_imp,under_samp,no_sel,quant_scale",0.1347559492569029,0.0570597449093757,0.1811291046288627,0.295,0.2929292929292929,0.3,0.2964824120603014,0.295,0.7494764397905759,2,"(0, 20)",47401
