pipe,dp,eo,eqOdds,accu,precision,recall,f1,roc_auc,dpr,gen,acc_dp_reps,seed
"count_enc,mean_imp,over_samp,no_sel,no_scale",0.1752890347583419,0.1472297829489825,0.2913655393323257,0.3307142857142857,0.3299856527977044,0.3328571428571428,0.3314244810307802,0.3307142857142856,0.6842786410279961,0,"(0, 20)",34719
"woe_enc,median_imp,no_sel,no_samp,quant_scale",0.1235156615240766,0.0889241168904974,0.2074216431885904,0.244,0.2084398976982097,0.1157142857142857,0.1646423751686909,0.3295238095238095,0.8494243702268324,0,"(0, 20)",34719
"target_enc,most_freq_imp,under_samp,max_abs_scale,no_sel",0.1093392920623635,0.0221614227086183,0.1357595782396237,0.2866666666666666,0.285234899328859,0.29,0.2876254180602008,0.2866666666666666,0.7944826269568537,0,"(0, 20)",34719
"loo_enc,mean_imp,k_best_sel,quant_scale,under_samp",0.2036777310269596,0.2038902801234639,0.3109559412983522,0.28,0.2755102040816326,0.29,0.2828282828282827,0.28,0.6317791238202564,0,"(0, 20)",34719
"loo_enc,most_freq_imp,no_sel,no_scale,under_samp",0.1418727299865664,0.1139161601994702,0.244469981228338,0.3349999999999999,0.3366336633663366,0.3299999999999999,0.3333333333333332,0.3350000000000001,0.7433393339333934,0,"(0, 20)",34719
"woe_enc,most_freq_imp,max_abs_scale,k_best_sel,over_samp",0.1394004005944304,0.0577473354669538,0.1846728628323523,0.265,0.248854961832061,0.2971428571428571,0.27380073800738,0.265,0.7287187224946561,0,"(0, 20)",34719
"target_enc,median_imp,quant_scale,over_samp,k_best_sel",0.1135798643633316,0.0529117937367272,0.1531051965518126,0.2557142857142856,0.2455357142857143,0.2757142857142857,0.2609329446064139,0.2557142857142858,0.779996726141758,0,"(0, 20)",34719
"loo_enc,most_freq_imp,under_samp,min_max_scale,k_best_sel",0.1596200980392156,0.0977180611848314,0.2179447771654261,0.245,0.2334494773519163,0.2666666666666667,0.2504258943781943,0.245,0.6984953703703703,0,"(0, 20)",34719
"target_enc,mean_imp,quant_scale,no_sel,under_samp",0.0828752590239604,0.0424499070439992,0.1154601380829539,0.2783333333333333,0.273037542662116,0.29,0.281618887015177,0.2783333333333333,0.8395049861828668,0,"(0, 20)",34719
"ordinal_enc,median_imp,k_best_sel,min_max_scale,under_samp",0.1678921568627451,0.1413025373382933,0.2574944773930509,0.2933333333333333,0.2973856209150327,0.2833333333333333,0.2904290429042904,0.2933333333333333,0.7021739130434782,0,"(0, 20)",34719
"target_enc,mean_imp,under_samp,no_sel,quant_scale",0.1329656862745097,0.1051579590250402,0.178168190063995,0.27,0.2684563758389261,0.2733333333333333,0.2709030100334447,0.2699999999999999,0.7534090909090909,1,"(0, 20)",34719
"count_enc,mean_imp,no_scale,no_sel,over_samp",0.1876648500611151,0.1591142483972921,0.3088865320667781,0.3299999999999999,0.3249999999999999,0.3442857142857143,0.3347826086956521,0.3299999999999999,0.6576582618025751,1,"(0, 20)",34719
"target_enc,most_freq_imp,no_samp,max_abs_scale,no_sel",0.1168302945301542,0.0681960936798971,0.2219498762823275,0.249,0.2279855247285886,0.0857142857142857,0.1628515369522565,0.3578571428571429,0.8649700113470579,1,"(0, 20)",34719
"woe_enc,median_imp,no_sel,under_samp,quant_scale",0.2034545713508824,0.1541926541926541,0.3057849496919577,0.2816666666666666,0.2809364548494983,0.2833333333333333,0.2821368948247077,0.2816666666666666,0.6378157846210585,1,"(0, 20)",34719
"count_enc,mean_imp,under_samp,no_sel,no_scale",0.1524999999999999,0.112781954887218,0.2603875075074207,0.3366666666666666,0.3321917808219178,0.35,0.3412162162162161,0.3366666666666666,0.7162790697674419,1,"(0, 20)",34719
"target_enc,mean_imp,quant_scale,no_sel,over_samp",0.1543870543541788,0.0628620424929461,0.2037285560531866,0.2728571428571429,0.2702312138728323,0.2785714285714286,0.2744252873563219,0.2728571428571428,0.7174138334503394,1,"(0, 20)",34719
"loo_enc,most_freq_imp,under_samp,min_max_scale,k_best_sel",0.1572974266604527,0.1391509433962264,0.248810389094867,0.2833333333333333,0.2861842105263158,0.2766666666666666,0.2814569536423841,0.2833333333333333,0.7182628313592779,1,"(0, 20)",34719
"target_enc,median_imp,quant_scale,over_samp,k_best_sel",0.1117023262760913,0.0808283233132932,0.14759910211346,0.2628571428571429,0.2565982404692082,0.2757142857142857,0.2662807525325616,0.2628571428571429,0.7865044247787609,1,"(0, 20)",34719
"woe_enc,median_imp,no_sel,no_samp,quant_scale",0.1235156615240766,0.0889241168904974,0.2074216431885904,0.244,0.2084398976982097,0.1157142857142857,0.1646423751686909,0.3295238095238095,0.8494243702268324,1,"(0, 20)",34719
"target_enc,mean_imp,quant_scale,no_sel,under_samp",0.0914547801350893,0.0507936507936508,0.1224589565239933,0.29,0.2913907284768212,0.2866666666666666,0.2890365448504982,0.29,0.828629126943127,1,"(0, 20)",34719
"target_enc,median_imp,no_sel,no_samp,quant_scale",0.1156147732585319,0.0789738681342785,0.1922357923381307,0.241,0.2068965517241379,0.1128571428571428,0.162508428860418,0.3264285714285715,0.8588067370825008,2,"(0, 20)",34719
"woe_enc,median_imp,quant_scale,over_samp,k_best_sel",0.1719429563186619,0.1276782420562518,0.2475586708632886,0.28,0.28125,0.2771428571428571,0.2792022792022792,0.28,0.693478614408847,2,"(0, 20)",34719
"target_enc,median_imp,quant_scale,k_best_sel,over_samp",0.0913431872335982,0.0658331588550235,0.1269006785167417,0.2642857142857142,0.2559171597633136,0.2814285714285715,0.2688953488372093,0.2642857142857142,0.8213980769944684,2,"(0, 20)",34719
"target_enc,mean_imp,quant_scale,over_samp,no_sel",0.1242007408080822,0.0668002672010688,0.1704709021217037,0.2692857142857142,0.2614475627769571,0.2857142857142857,0.2737835875090776,0.2692857142857142,0.7628667307555366,2,"(0, 20)",34719
"target_enc,most_freq_imp,over_samp,max_abs_scale,no_sel",0.1004879149392221,0.0998315038036271,0.1346823672259192,0.2571428571428571,0.2521865889212827,0.2671428571428571,0.2597402597402597,0.2571428571428571,0.8074990545140202,2,"(0, 20)",34719
"target_enc,mean_imp,under_samp,no_sel,quant_scale",0.1241648321940293,0.0488636363636363,0.1493487701356715,0.285,0.2885245901639344,0.2766666666666666,0.2826446280991734,0.2849999999999999,0.7731922398589065,2,"(0, 20)",34719
"count_enc,mean_imp,under_samp,no_sel,no_scale",0.2448924419727339,0.2931818181818181,0.4485687243732779,0.3716666666666667,0.3745928338762215,0.36,0.3673805601317956,0.3716666666666666,0.584087629542175,2,"(0, 20)",34719
"target_enc,median_imp,quant_scale,over_samp,k_best_sel",0.1176376122956007,0.0547762191048764,0.1756596116504608,0.2842857142857142,0.2798833819241982,0.2942857142857142,0.2871572871572871,0.2842857142857142,0.7768379552887416,2,"(0, 20)",34719
"target_enc,median_imp,quant_scale,under_samp,k_best_sel",0.0909362959637901,0.0495401337792642,0.1199565802944667,0.2583333333333333,0.2525597269624573,0.27,0.2613827993254638,0.2583333333333334,0.8247169947364625,2,"(0, 20)",34719
"target_enc,mean_imp,quant_scale,no_sel,under_samp",0.0821755614616265,0.0248713550600342,0.1017722628846176,0.31,0.3047945205479452,0.3233333333333333,0.3141891891891891,0.3099999999999999,0.8400156943524855,2,"(0, 20)",34719
"target_enc,median_imp,quant_scale,over_samp,k_best_sel",0.1033354903229601,0.0568500184448499,0.141693274125034,0.2735714285714286,0.2692867540029112,0.2828571428571428,0.2761355443403028,0.2735714285714286,0.8026292134831461,3,"(0, 20)",34719
"target_enc,mean_imp,quant_scale,no_sel,over_samp",0.1000697350069735,0.0488339863807216,0.1360281584277991,0.2735714285714286,0.2665684830633285,0.2885714285714286,0.2777374909354606,0.2735714285714286,0.8063427800269906,3,"(0, 20)",34719
"target_enc,median_imp,k_best_sel,no_samp,quant_scale",0.1104254324450677,0.08595300052842,0.1834120523560775,0.26,0.2256857855361596,0.1128571428571428,0.1731025299600531,0.3580952380952382,0.8679487896237491,3,"(0, 20)",34719
"target_enc,median_imp,quant_scale,no_sel,over_samp",0.1093216407803427,0.0609278258008554,0.134092508340538,0.2457142857142856,0.2327327327327327,0.27,0.2518301610541729,0.2457142857142856,0.7861000127706931,3,"(0, 20)",34719
"target_enc,median_imp,quant_scale,k_best_sel,over_samp",0.1401366598985712,0.0787545239733197,0.1942300138680067,0.2657142857142857,0.2552238805970149,0.2871428571428571,0.2715328467153284,0.2657142857142857,0.7327758428654775,3,"(0, 20)",34719
"target_enc,most_freq_imp,over_samp,max_abs_scale,no_sel",0.1289264904826767,0.069910966211029,0.1677079819767948,0.2492857142857143,0.2392273402674591,0.2685714285714285,0.2541879096868171,0.2492857142857143,0.7533921287522025,3,"(0, 20)",34719
"target_enc,mean_imp,under_samp,no_sel,quant_scale",0.0844802193895689,0.080984952120383,0.0976524193378286,0.2916666666666666,0.2852233676975945,0.3066666666666666,0.296108291032149,0.2916666666666665,0.8351011102299761,3,"(0, 20)",34719
"target_enc,mean_imp,quant_scale,no_sel,under_samp",0.0883926233494182,0.0027173913043478,0.1202542566677178,0.295,0.28719723183391,0.3133333333333333,0.300509337860781,0.295,0.8271144278606966,3,"(0, 20)",34719
"target_enc,mean_imp,quant_scale,over_samp,no_sel",0.083408779296202,0.0478668780346763,0.1117184268365465,0.265,0.2555720653789004,0.2842857142857142,0.2702112163146394,0.265,0.8354043965937653,3,"(0, 20)",34719
"target_enc,median_imp,no_sel,no_samp,quant_scale",0.1156147732585319,0.0789738681342785,0.1922357923381307,0.241,0.2068965517241379,0.1128571428571428,0.162508428860418,0.3264285714285715,0.8588067370825008,3,"(0, 20)",34719
"target_enc,mean_imp,over_samp,no_sel,quant_scale",0.0956827726407365,0.0529117937367272,0.1205848713485606,0.2614285714285714,0.2544117647058823,0.2757142857142857,0.2652173913043477,0.2614285714285713,0.814663247303614,4,"(0, 20)",34719
"target_enc,mean_imp,quant_scale,under_samp,no_sel",0.0807327001356851,0.0195431066616965,0.0990858320567683,0.3016666666666666,0.2926829268292683,0.3233333333333333,0.3083475298126065,0.3016666666666666,0.8401253918495298,4,"(0, 20)",34719
"target_enc,median_imp,quant_scale,no_sel,over_samp",0.1028480160375082,0.0389535289484441,0.1308033719401655,0.2642857142857142,0.2587719298245614,0.2757142857142857,0.2673410404624278,0.2642857142857143,0.8028055176377614,4,"(0, 20)",34719
"target_enc,mean_imp,quant_scale,over_samp,no_sel",0.1255781683626272,0.074816299265197,0.162271101005713,0.2621428571428571,0.2533333333333333,0.28,0.266909090909091,0.2621428571428571,0.7600742311770944,4,"(0, 20)",34719
"target_enc,median_imp,quant_scale,over_samp,no_sel",0.153357656854546,0.0938194797555309,0.2067667796904692,0.2557142857142856,0.247787610619469,0.2714285714285714,0.2597968069666184,0.2557142857142856,0.7135278969957081,4,"(0, 20)",34719
"target_enc,mean_imp,under_samp,k_best_sel,quant_scale",0.1710595373724701,0.0678004027746699,0.240383139697673,0.2683333333333333,0.2627986348122867,0.28,0.2715008431703205,0.2683333333333332,0.6848497712372059,4,"(0, 20)",34719
"target_enc,mean_imp,quant_scale,no_sel,under_samp",0.0534733124018838,0.0749283883612241,0.0784828338196996,0.295,0.2915254237288135,0.3033333333333333,0.2974789915966387,0.2949999999999999,0.8951923076923076,4,"(0, 20)",34719
"target_enc,median_imp,no_sel,no_samp,quant_scale",0.1156147732585319,0.0789738681342785,0.1922357923381307,0.241,0.2068965517241379,0.1128571428571428,0.162508428860418,0.3264285714285715,0.8588067370825008,4,"(0, 20)",34719
