pipe,dp,eo,eqOdds,accu,precision,recall,f1,roc_auc,dpr,gen,reps,seed
"ordinal_enc,median_imp,no_sel,norm_scale,no_samp",0.06870299879305543,0.7523324851569126,0.7990380731469043,0.22007923589570344,0.3988005997001499,0.7442928197933937,0.6411954187544738,0.39904770439507875,-1.0,0,accu_dp,27461
"count_enc,most_freq_imp,no_samp,quant_scale,k_best_sel",0.2084119609839093,0.3138772204156141,0.4137464927556436,0.17582383833420345,0.31386347642505275,0.5026144624410152,0.42329020332717193,0.2873913736153295,0.14412049946487307,0,accu_dp,27461
"ordinal_enc,mean_imp,k_best_sel,quant_scale,no_samp",0.1939381148085627,0.37128305335363254,0.46320981543149664,0.1930223273240994,0.3410298324478954,0.5887004208646855,0.4935217903415783,0.32810830104722943,0.09567482951453427,0,accu_dp,27461
"onehot_enc,most_freq_imp,over_samp,no_scale,no_sel",0.3785316058486916,0.16059806674309368,0.3883802084802808,0.18667071197411,0.20014711006155395,0.16419902912621365,0.18256809954303577,0.18667071197411,0.39380569841876056,0,accu_dp,27461
"onehot_enc,most_freq_imp,no_samp,k_best_sel,norm_scale",0.053198403119487515,0.7854113655640373,0.8187724998426028,0.223211817818863,0.3824374230611407,0.8080601964035199,0.7071414672115197,0.42288123088784413,-1.0,0,accu_dp,27461
"woe_enc,most_freq_imp,no_scale,no_samp,k_best_sel",0.18835599935219455,0.18707599136189224,0.27158603167840845,0.16059089094315282,0.2788689468337284,0.45682948603494455,0.3803738997599476,0.26172784981358876,0.22706643580332972,0,accu_dp,27461
"onehot_enc,most_freq_imp,quant_scale,no_samp,no_sel",0.18987604989840437,0.17158117552515773,0.25586379867004005,0.15994594760603176,0.2915941111287004,0.42928197933936996,0.36784856618166395,0.25189827122308306,0.26065062057072347,0,accu_dp,27461
"woe_enc,median_imp,under_samp,quant_scale,no_sel",0.38679109067832473,0.20023698522808203,0.43804737794140575,0.20112230582833823,0.21220680338941422,0.18186455809208013,0.19732232232232239,0.20112230582833823,0.37852971026943094,0,accu_dp,27461
"woe_enc,most_freq_imp,no_scale,no_sel,over_samp",0.4036025369313274,0.20551268225336056,0.45776298205810706,0.19122168284789642,0.21016859052247872,0.1585355987055016,0.1851692259479787,0.19122168284789642,0.37109890602291773,0,accu_dp,27461
"count_enc,mean_imp,no_samp,no_sel,max_abs_scale",0.18985035753501414,0.30588702167853377,0.3899887585833844,0.17474893277233505,0.2881623005712035,0.5390894018620074,0.44047066109304855,0.2991361248792238,0.13201022016618583,0,accu_dp,27461
"onehot_enc,most_freq_imp,quant_scale,no_samp,no_sel",0.18987604989840437,0.17158117552515773,0.25586379867004005,0.15994594760603176,0.2915941111287004,0.42928197933936996,0.36784856618166395,0.25189827122308306,0.26065062057072347,1,accu_dp,27461
"ordinal_enc,mean_imp,k_best_sel,quant_scale,no_samp",0.1939381148085627,0.37128305335363254,0.46320981543149664,0.1930223273240994,0.3410298324478954,0.5887004208646855,0.4935217903415783,0.32810830104722943,0.09567482951453427,1,accu_dp,27461
