pipe,dp,eo,eqOdds,accu,precision,recall,f1,roc_auc,dpr,gen,acc_dp_reps,seed
"ordinal_enc,most_freq_imp,no_samp,norm_scale,k_best_sel",0.4657163922339641,0.3105183694011072,0.5626797526864098,0.280946208684381,0.2876333465033583,0.3581345674617301,0.3247191011235955,0.2873039771593515,-1.0,0,"(0, 20)",47053
"onehot_enc,median_imp,no_scale,k_best_sel,under_samp",0.107124280855375,0.0,0.0165891224129632,0.0272338910644357,0.0516542876434841,0.0,0.026511869693294,0.0272338910644357,1.2346883670233848,0,"(0, 20)",47053
"onehot_enc,median_imp,over_samp,max_abs_scale,no_sel",0.1031242338202612,0.0,0.0213663676837485,0.026910496580434,0.0510722347629797,0.0,0.0262052989720573,0.0269104965804342,1.2248722485802046,0,"(0, 20)",47053
"target_enc,median_imp,no_sel,no_samp,max_abs_scale",0.1044327247514843,0.0,0.0213663676837485,0.0293259883344134,0.0605351170568562,0.0,0.0312122779789618,0.0269104965804342,1.2512837759180453,0,"(0, 20)",47053
"onehot_enc,most_freq_imp,no_scale,under_samp,no_sel",0.1021825396825397,0.0,0.0182382590400712,0.0281238875044499,0.053252443545669,0.0,0.0273545706371191,0.02812388750445,1.2219827586206895,0,"(0, 20)",47053
"ordinal_enc,median_imp,quant_scale,no_sel,over_samp",0.1068398594265576,0.0,0.0213663676837485,0.026910496580434,0.0510722347629797,0.0,0.0262052989720573,0.0269104965804342,1.2343215946064017,0,"(0, 20)",47053
"ordinal_enc,median_imp,quant_scale,k_best_sel,over_samp",0.1034611818351807,0.0,0.0213663676837485,0.026910496580434,0.0510722347629797,0.0,0.0262052989720573,0.0269104965804342,1.2257244438307933,0,"(0, 20)",47053
"loo_enc,most_freq_imp,no_sel,norm_scale,under_samp",0.6964094319399786,0.1696024157020634,0.7134419572493413,0.3447846208615165,0.3810692853246045,0.1922392310430758,0.2991505791505792,0.3447846208615166,-1.0,0,"(0, 20)",47053
"onehot_enc,median_imp,under_samp,k_best_sel,no_scale",0.1077964702298019,0.0,0.0185950789029657,0.0274118903524386,0.051974350320621,0.0,0.0266805266805267,0.0274118903524385,1.2363087178225232,0,"(0, 20)",47053
"ordinal_enc,mean_imp,no_scale,no_sel,under_samp",0.1124758769440344,0.0,0.0206004730249926,0.02687789248843,0.0510135135135134,0.0,0.0261743803085456,0.0268778924884299,1.248432876987112,0,"(0, 20)",47053
"ordinal_enc,median_imp,quant_scale,k_best_sel,over_samp",0.1071786537551156,0.0,0.0213663676837485,0.026910496580434,0.0510722347629797,0.0,0.0262052989720573,0.0269104965804342,1.235188921456804,1,"(0, 20)",47053
"onehot_enc,median_imp,over_samp,max_abs_scale,no_sel",0.1068398594265576,0.0,0.0213663676837485,0.026910496580434,0.0510722347629797,0.0,0.0262052989720573,0.0269104965804342,1.2343215946064017,1,"(0, 20)",47053
"ordinal_enc,median_imp,max_abs_scale,no_sel,over_samp",0.1044730249070881,0.0,0.0213663676837485,0.026910496580434,0.0510722347629797,0.0,0.0262052989720573,0.0269104965804342,1.2282891749657296,1,"(0, 20)",47053
"onehot_enc,median_imp,over_samp,quant_scale,no_sel",0.1071786537551156,0.0,0.0213663676837485,0.026910496580434,0.0510722347629797,0.0,0.0262052989720573,0.0269104965804342,1.235188921456804,1,"(0, 20)",47053
"onehot_enc,most_freq_imp,no_scale,under_samp,k_best_sel",0.1017740994176529,0.0,0.0177380705154208,0.0270558917764328,0.0513340087808172,0.0,0.0263431542461005,0.0270558917764329,1.2214876426266663,1,"(0, 20)",47053
"onehot_enc,median_imp,under_samp,no_sel,no_scale",0.1098381593001944,0.0,0.0190943117211432,0.0256318974724101,0.0487639688452421,0.0,0.02499132245748,0.0256318974724101,1.242405833646325,1,"(0, 20)",47053
"target_enc,median_imp,no_sel,no_samp,max_abs_scale",0.1044327247514843,0.0,0.0213663676837485,0.0293259883344134,0.0605351170568562,0.0,0.0312122779789618,0.0269104965804342,1.2512837759180453,1,"(0, 20)",47053
"onehot_enc,most_freq_imp,no_scale,under_samp,no_sel",0.1077087369840352,0.0,0.0231585856874105,0.0275898896404414,0.0522941970310391,0.0,0.0268491252381777,0.0275898896404415,1.2360637214730934,1,"(0, 20)",47053
