pipe,dp,eo,eqOdds,accu,precision,recall,f1,roc_auc,dpr,gen,acc_dp_reps,seed
"onehot_enc,mean_imp,k_best_sel,quant_scale,under_samp",0.4277980089774009,0.2961930857961896,0.5648728357296123,0.2168090804744292,0.2302271898918721,0.19193980359648,0.2115480338476854,0.2168090804744292,0.3306411223541728,0,"(0, 20)",32099
"ordinal_enc,median_imp,over_samp,no_sel,max_abs_scale",0.445926544046022,0.4001127785298833,0.6699505024572351,0.2461974110032362,0.2437091503267974,0.251051779935275,0.2473983739837397,0.2461974110032361,0.2752213925500807,0,"(0, 20)",32099
"onehot_enc,mean_imp,k_best_sel,quant_scale,no_samp",0.2177560903363948,0.3209539298374002,0.4292435365914862,0.1770830134209637,0.3253072907896952,0.4889682438464481,0.4184325108853411,0.2835617918261367,0.144136867166298,0,"(0, 20)",32099
"count_enc,median_imp,min_max_scale,no_sel,no_samp",0.1895686618611863,0.3080861437611926,0.3912597980800349,0.1746260864224071,0.2882688150913736,0.5380691238362454,0.4397525135344161,0.29870689201521,0.1343878579305846,0,"(0, 20)",32099
"loo_enc,median_imp,over_samp,quant_scale,no_sel",0.3861558158029787,0.1944617410050597,0.4295631321255466,0.1996156957928803,0.2091574948102307,0.1832119741100323,0.1963941016099182,0.1996156957928802,0.3775949141745036,0,"(0, 20)",32099
"ordinal_enc,median_imp,no_samp,no_sel,max_abs_scale",0.1652514619828224,0.2846512915274789,0.3548688379668923,0.1834096004422468,0.2881432781682158,0.599540874888407,0.4874306235716618,0.3254783662467925,0.1308642634309195,0,"(0, 20)",32099
"onehot_enc,most_freq_imp,k_best_sel,quant_scale,over_samp",0.440037890232991,0.3069169615166208,0.5785379668581954,0.2138956310679611,0.2254997089074325,0.1927588996763753,0.2094681588590669,0.2138956310679611,0.3107657062700538,0,"(0, 20)",32099
"ordinal_enc,mean_imp,max_abs_scale,k_best_sel,over_samp",0.4535705135813298,0.4265788492091454,0.6959077651178284,0.2482807443365695,0.2457609805924412,0.2532362459546925,0.2495172273605042,0.2482807443365695,0.2647423921551463,0,"(0, 20)",32099
"loo_enc,most_freq_imp,no_sel,over_samp,max_abs_scale",0.4156185629949005,0.225342455850026,0.4814966126058982,0.191970064724919,0.2068978790561607,0.166504854368932,0.1872029034103237,0.191970064724919,0.3474545087315474,0,"(0, 20)",32099
"target_enc,mean_imp,under_samp,norm_scale,no_sel",0.2947393142320338,0.5776081424936387,0.8234671876381661,0.4196531054712409,0.3842337375964718,0.5726310419589338,0.4954453060302641,0.4196531054712409,-1.0,0,"(0, 20)",32099
"count_enc,median_imp,norm_scale,no_sel,no_samp",0.025995729273048,0.8210347752332485,0.8282282698120642,0.2066275605786063,0.2460063897763578,0.7893125876801428,0.6706539074960127,0.4055583973999418,-1.0,1,"(0, 20)",32099
"target_enc,mean_imp,under_samp,min_max_scale,no_sel",0.4178863313271915,0.2335240266150682,0.4976930426467069,0.1967861242188496,0.2142084385142445,0.1663053181992092,0.1909653465346534,0.1967861242188495,0.3498160308840359,1,"(0, 20)",32099
"onehot_enc,mean_imp,k_best_sel,min_max_scale,under_samp",0.4684050057479478,0.3233693610972973,0.6313363546297031,0.2074352761127407,0.2296724016026397,0.1663053181992092,0.1992405218349972,0.2074352761127407,0.2985265697194389,1,"(0, 20)",32099
"count_enc,median_imp,quant_scale,no_sel,no_samp",0.2110747891063868,0.3201291794841631,0.4213205036486241,0.1753631645219741,0.3143404774350932,0.4981507460783063,0.4204712812960236,0.2855640461783117,0.1422380353173875,1,"(0, 20)",32099
