pipe,dp,eo,eqOdds,accu,precision,recall,f1,roc_auc,dpr,gen,dp_acc_ratio,seed
"target_enc,mean_imp,norm_scale,no_samp,k_best_sel",0.0,1.0,1.0,0.2408095574460244,1.0,1.0,1.0,0.5,1.0,0,"(0, 10)",60143
"woe_enc,median_imp,over_samp,min_max_scale,no_sel",0.4084935706842969,0.2156041815329422,0.47452858266221043,0.1919093851132686,0.21158070135575247,0.15780744336569574,0.18558072213746435,0.1919093851132686,0.36664419561874295,0,"(0, 10)",60143
"target_enc,mean_imp,under_samp,k_best_sel,norm_scale",0.17968193686209352,0.6844783715012722,0.8113735593720699,0.4199081749776814,0.33713692946058094,0.6740211707690346,0.5629648627853295,0.4199081749776814,-1.0,0,"(0, 10)",60143
"ordinal_enc,mean_imp,k_best_sel,no_samp,no_scale",0.16117532805377277,0.24456101459316693,0.3135426245104742,0.18113694296858207,0.286998465248849,0.5852569825277388,0.47556845670053216,0.319105028480698,0.16658509770011648,0,"(0, 10)",60143
"woe_enc,most_freq_imp,min_max_scale,over_samp,k_best_sel",0.4265745856353591,0.2277860618231227,0.5015129226083089,0.19377022653721687,0.2150493111495897,0.1564320388349515,0.18679561673751122,0.19377022653721676,0.34531733582057916,0,"(0, 10)",60143
"count_enc,mean_imp,no_scale,no_sel,over_samp",0.38861969390375617,0.312704074376019,0.5844041933276043,0.29834142394822005,0.30075939248601125,0.29227346278317157,0.2965420184961802,0.29834142394822005,0.3629909236504705,0,"(0, 10)",60143
"loo_enc,median_imp,no_samp,no_scale,no_sel",0.1770742695497049,0.15561198182239017,0.23232682307252414,0.15945456220632048,0.2704108164326573,0.4632062236959571,0.38148420279206463,0.26315650990623085,0.24889072737238274,0,"(0, 10)",60143
"onehot_enc,mean_imp,k_best_sel,norm_scale,no_samp",0.00027852567078265713,1.0,1.0003127606338615,0.24096311538343418,1.0,1.0,1.0,0.5001011326860841,-1.0,0,"(0, 10)",60143
"ordinal_enc,most_freq_imp,quant_scale,under_samp,no_sel",0.4350542180320718,0.4106929558069784,0.6548975482398547,0.24633337584491777,0.2466887417218543,0.24563193470220634,0.24616070859618933,0.24633337584491766,0.2968130875564207,0,"(0, 10)",60143
"woe_enc,mean_imp,no_samp,k_best_sel,quant_scale",0.20415256764494638,0.2212725752810682,0.32182740702213214,0.16940511655047452,0.3131929937329262,0.4549164647366407,0.3922070534698521,0.266879753403919,0.21070183658918004,0,"(0, 10)",60143
"ordinal_enc,mean_imp,k_best_sel,no_samp,no_scale",0.16117532805377277,0.24456101459316693,0.3135426245104742,0.18113694296858207,0.286998465248849,0.5852569825277388,0.47556845670053216,0.319105028480698,0.16658509770011648,1,"(0, 10)",60143
"target_enc,mean_imp,norm_scale,no_samp,k_best_sel",0.0,1.0,1.0,0.2408095574460244,1.0,1.0,1.0,0.5,1.0,1,"(0, 10)",60143
"loo_enc,median_imp,no_samp,no_scale,no_sel",0.1770742695497049,0.15561198182239017,0.23232682307252414,0.15945456220632048,0.2704108164326573,0.4632062236959571,0.38148420279206463,0.26315650990623085,0.24889072737238274,1,"(0, 10)",60143
"woe_enc,median_imp,over_samp,min_max_scale,no_sel",0.4150409013580407,0.2195707495420955,0.4812106495292609,0.1907969255663431,0.21125004722148766,0.15538025889967633,0.1842706725791643,0.1907969255663431,0.3588734119055295,1,"(0, 10)",60143
"woe_enc,mean_imp,no_samp,k_best_sel,quant_scale",0.20415256764494638,0.2212725752810682,0.32182740702213214,0.16940511655047452,0.3131929937329262,0.4549164647366407,0.3922070534698521,0.266879753403919,0.21070183658918004,1,"(0, 10)",60143
"count_enc,mean_imp,no_scale,no_sel,over_samp",0.38175321140338264,0.2968523831194976,0.5670706793464344,0.2965008090614887,0.29819071689332854,0.29231391585760513,0.2952645678490141,0.2965008090614887,0.3713211896338582,1,"(0, 10)",60143
"ordinal_enc,most_freq_imp,quant_scale,under_samp,no_sel",0.42951377359846865,0.4014009552233637,0.6457628301415236,0.24741742124728994,0.24690095846645366,0.24843769927305193,0.2476701136218563,0.24741742124728983,0.30038779041576896,1,"(0, 10)",60143
"onehot_enc,mean_imp,k_best_sel,norm_scale,no_samp",0.00027852567078265713,1.0,1.0003127606338615,0.24096311538343418,1.0,1.0,1.0,0.5001011326860841,-1.0,1,"(0, 10)",60143
"woe_enc,most_freq_imp,min_max_scale,over_samp,k_best_sel",0.4196276649782642,0.22234938254168976,0.49272767019458574,0.19385113268608412,0.21482402592508854,0.15707928802589,0.18697569159936012,0.19385113268608412,0.3543144472412511,1,"(0, 10)",60143
"onehot_enc,mean_imp,norm_scale,no_samp,k_best_sel",0.0,1.0,1.0,0.2408402690335063,1.0,1.0,1.0,0.5000202265372169,1.0,1,"(0, 10)",60143
"woe_enc,median_imp,over_samp,min_max_scale,no_sel",0.41508982402015593,0.21561790344616888,0.47786557237881105,0.19067556634304206,0.2108964422095353,0.15570388349514563,0.18423264085676871,0.19067556634304206,0.35816163049523947,2,"(0, 10)",60143
"loo_enc,median_imp,no_samp,no_scale,no_sel",0.1770742695497049,0.15561198182239017,0.23232682307252414,0.15945456220632048,0.2704108164326573,0.4632062236959571,0.38148420279206463,0.26315650990623085,0.24889072737238274,2,"(0, 10)",60143
"onehot_enc,mean_imp,norm_scale,no_samp,no_sel",0.0,1.0,1.0,0.2408402690335063,0.6666666666666667,0.9998724652467798,0.9997450280469148,0.4999766856978235,1.0,2,"(0, 10)",60143
"woe_enc,median_imp,over_samp,min_max_scale,k_best_sel",0.4184169986308538,0.22615149613278457,0.4915286458728509,0.19261731391585757,0.21353440150801128,0.15610841423948218,0.18583276417211436,0.19261731391585746,0.35563496675065087,2,"(0, 10)",60143
"woe_enc,mean_imp,no_samp,k_best_sel,quant_scale",0.20415256764494638,0.2212725752810682,0.32182740702213214,0.16940511655047452,0.3131929937329262,0.4549164647366407,0.3922070534698521,0.266879753403919,0.21070183658918004,2,"(0, 10)",60143
"onehot_enc,mean_imp,k_best_sel,norm_scale,no_samp",0.00027852567078265713,1.0,1.0003127606338615,0.24096311538343418,1.0,1.0,1.0,0.5001011326860841,-1.0,2,"(0, 10)",60143
"woe_enc,most_freq_imp,min_max_scale,over_samp,no_sel",0.4178150991650793,0.2232135334053323,0.4857127670783782,0.19067556634304206,0.21148549220842927,0.1546116504854369,0.18403842024090744,0.19067556634304206,0.3557413486053083,2,"(0, 10)",60143
