pipe,dp,eo,eqOdds,accu,precision,recall,f1,roc_auc,dpr,gen,reps,seed
"ordinal_enc,mean_imp,over_samp,k_best_sel,max_abs_scale",0.4455571505608708,0.4051218823785274,0.675142422146155,0.2486852750809061,0.24585804868071182,0.254247572815534,0.25007627377199226,0.2486852750809061,0.27523158719051355,0,accu_dp,83811
"woe_enc,mean_imp,no_scale,k_best_sel,over_samp",0.40670958429630266,0.2089353644702615,0.4638781181928463,0.19211165048543688,0.21124516275893468,0.15898058252427183,0.1859508986256314,0.19211165048543688,0.3673211757751858,0,accu_dp,83811
"onehot_enc,most_freq_imp,over_samp,no_sel,norm_scale",0.226002703920685,0.4204728640515852,0.5092968840682658,0.2401901294498382,0.25894231130127987,0.20129449838187707,0.23119755465996916,0.2401901294498383,-1.0,0,accu_dp,83811
"count_enc,mean_imp,no_scale,k_best_sel,over_samp",0.4187646647390475,0.36578648233486943,0.6591376532604027,0.29637944983818765,0.30492578382358637,0.27447411003236244,0.2900263246442214,0.29637944983818765,0.3401748960838977,0,accu_dp,83811
"onehot_enc,mean_imp,quant_scale,k_best_sel,under_samp",0.4276022669674713,0.2899104436718935,0.5583965172387986,0.21527866343578628,0.22916413926968338,0.18964417803851552,0.20989803531459827,0.21527866343578617,0.33231887754854617,0,accu_dp,83811
"target_enc,most_freq_imp,no_sel,under_samp,norm_scale",0.11624583134826108,0.712468193384224,0.7618222841427533,0.39408238745058033,0.20560085076214107,0.7141946180334141,0.5796285875070344,0.39408238745058033,-1.0,0,accu_dp,83811
"woe_enc,mean_imp,no_scale,no_sel,no_samp",0.19016528711173483,0.17947868851707643,0.26421498824508,0.15742759743251133,0.2745391131041355,0.442928197933937,0.369787909392584,0.25489856498638597,0.23264785071024044,0,accu_dp,83811
"loo_enc,median_imp,no_sel,quant_scale,over_samp",0.3880746687983644,0.1927069408188632,0.428708076967487,0.19668284789644008,0.20933478058613741,0.1749190938511327,0.19249346741626416,0.19668284789644008,0.38033266034570123,0,accu_dp,83811
"loo_enc,median_imp,no_samp,max_abs_scale,k_best_sel",0.18914522785227736,0.20894218828498012,0.2944668124098788,0.1640920119160959,0.2833853624696496,0.4730263996939166,0.3926655397956933,0.269563361659256,0.2107478906738561,0,accu_dp,83811
"onehot_enc,mean_imp,no_sel,no_scale,over_samp",0.3809823072553359,0.1650155878308617,0.3942240349371009,0.18667071197411,0.20058757586300202,0.1634304207119741,0.182430963252881,0.18667071197411,0.3912438926132839,0,accu_dp,83811
"onehot_enc,mean_imp,no_scale,k_best_sel,under_samp",0.45280833453411856,0.30106176104443594,0.5921162012340349,0.20329039663308246,0.22444628686485846,0.1649024359137865,0.19577499385900266,0.20329039663308257,0.31432393751554366,1,accu_dp,83811
"onehot_enc,mean_imp,no_sel,quant_scale,over_samp",0.38922501628259054,0.19075340326263404,0.42544720768011757,0.19277912621359228,0.2094126650086091,0.16415857605177997,0.18741520007865498,0.19277912621359217,0.3854816257389302,1,accu_dp,83811
"loo_enc,median_imp,k_best_sel,quant_scale,over_samp",0.3943827541392737,0.2026746065717848,0.44516399597569933,0.1991302588996764,0.21240477939754843,0.1760517799352751,0.19463830292006878,0.1991302588996764,0.3731326012153014,1,accu_dp,83811
"loo_enc,median_imp,no_samp,max_abs_scale,no_sel",0.1908743537337374,0.2119136067002627,0.2968788121486599,0.16206504714228676,0.28070475538829964,0.4637163627088382,0.38554833053262216,0.26504992892723467,0.21347349321896036,1,accu_dp,83811
"woe_enc,mean_imp,no_scale,no_sel,over_samp",0.40424424894522104,0.20365276319244024,0.45367635944685464,0.18907766990291264,0.20686498855835245,0.15873786407766988,0.18351001177856308,0.18907766990291253,0.3676680071614406,1,accu_dp,83811
"onehot_enc,mean_imp,no_sel,no_scale,no_samp",0.18263392655707972,0.1332179344879838,0.21233964881981948,0.15484782408402686,0.2766161213088587,0.42201249840581556,0.3574365518219197,0.24605883819967156,0.2776196660593997,1,accu_dp,83811
"woe_enc,mean_imp,no_scale,k_best_sel,over_samp",0.39940806026484077,0.1929111856825199,0.44922583004727124,0.196338996763754,0.21717342978787535,0.1595064724919094,0.18936423401806435,0.1963389967637541,0.38042657180680933,1,accu_dp,83811
