pipe,dp,eo,eqOdds,accu,precision,recall,f1,roc_auc,dpr,gen,dp_acc_reps,seed
"loo_enc,most_freq_imp,k_best_sel,quant_scale,over_samp",0.12150405137970943,0.09672080479366696,0.17064337730983833,0.27142857142857146,0.2653958944281525,0.28428571428571425,0.27496382054992763,0.27142857142857146,0.7691666518878466,0,"(0, 20)",11396
"target_enc,mean_imp,under_samp,k_best_sel,min_max_scale",0.12858499525166195,0.08248206911540973,0.17777963383994022,0.2716666666666666,0.26297577854671284,0.29000000000000004,0.27674023769100176,0.2716666666666667,0.754354136429608,0,"(0, 20)",11396
"woe_enc,mean_imp,under_samp,no_scale,k_best_sel",0.14412461309038954,0.173015873015873,0.2342099745577338,0.28833333333333333,0.2876254180602007,0.29000000000000004,0.2888146911519198,0.28833333333333333,0.7361005942956794,0,"(0, 20)",11396
"onehot_enc,most_freq_imp,min_max_scale,no_sel,over_samp",0.1518139422764906,0.0748860905891385,0.21269779184780116,0.25642857142857145,0.24963289280469902,0.27,0.2599565532223027,0.25642857142857145,0.7168143888624671,0,"(0, 20)",11396
"onehot_enc,most_freq_imp,min_max_scale,k_best_sel,over_samp",0.15772443653288087,0.12926350212863535,0.2468470103982158,0.30428571428571427,0.29115853658536583,0.33571428571428574,0.3141592920353983,0.3042857142857144,0.6967828179306658,0,"(0, 20)",11396
"loo_enc,most_freq_imp,min_max_scale,under_samp,k_best_sel",0.10710282021891654,0.017152658662092646,0.13992512611970348,0.2816666666666666,0.28093645484949836,0.2833333333333333,0.2821368948247077,0.2816666666666666,0.7992444811710542,0,"(0, 20)",11396
"target_enc,most_freq_imp,no_scale,no_sel,no_samp",0.06489013557737255,0.026321299315048008,0.1210424674787447,0.268,0.24528301886792447,0.08571428571428574,0.17312661498708015,0.3895238095238096,0.9252517636921752,0,"(0, 20)",11396
"count_enc,mean_imp,no_sel,over_samp,quant_scale",0.1786490807539604,0.1651262724453883,0.29832587830124413,0.3235714285714286,0.3175775480059084,0.33999999999999997,0.3289760348583878,0.3235714285714286,0.6703207766125545,0,"(0, 20)",11396
"woe_enc,most_freq_imp,no_scale,k_best_sel,no_samp",0.16026180458158024,0.10094816498668979,0.3059051754098609,0.238,0.20685279187817263,0.1071428571428571,0.15994623655913975,0.3252380952380952,0.8086840049112624,0,"(0, 20)",11396
"ordinal_enc,median_imp,no_scale,over_samp,k_best_sel",0.11107268942217152,0.07177539157917828,0.15177539157917827,0.27928571428571425,0.2757619738751814,0.28714285714285714,0.28149748020158394,0.27928571428571425,0.7896048258250683,0,"(0, 20)",11396
"onehot_enc,most_freq_imp,min_max_scale,no_sel,over_samp",0.07263257575757576,0.039990428618430884,0.08504438626916286,0.2607142857142857,0.2561863173216885,0.27,0.26315789473684215,0.2607142857142857,0.8585653697215564,1,"(0, 20)",11396
"loo_enc,most_freq_imp,k_best_sel,quant_scale,over_samp",0.14277957354780474,0.07979142364330655,0.20190572544510837,0.26928571428571424,0.2635431918008785,0.2814285714285715,0.272595806218366,0.26928571428571435,0.7328548852071828,1,"(0, 20)",11396
"onehot_enc,most_freq_imp,no_scale,k_best_sel,no_samp",0.13814866760168298,0.10094816498668979,0.25081127080349175,0.255,0.22360248447204967,0.1071428571428571,0.16943521594684374,0.35357142857142865,0.837055417700579,1,"(0, 20)",11396
"woe_enc,most_freq_imp,min_max_scale,no_sel,over_samp",0.13546271735926907,0.0748860905891385,0.1753898711183256,0.26142857142857145,0.25726744186046513,0.27,0.2636887608069164,0.26142857142857145,0.7474240967165819,1,"(0, 20)",11396
"target_enc,mean_imp,min_max_scale,under_samp,k_best_sel",0.176295139466711,0.12575520250615352,0.26034379946085834,0.2733333333333333,0.26712328767123283,0.2866666666666666,0.277027027027027,0.2733333333333333,0.6752039998113297,1,"(0, 20)",11396
"loo_enc,most_freq_imp,under_samp,k_best_sel,min_max_scale",0.08736506656925852,0.016295025728988,0.10371517078878911,0.2866666666666666,0.2777777777777778,0.30666666666666664,0.2925170068027212,0.2866666666666666,0.8282530642565308,1,"(0, 20)",11396
"target_enc,mean_imp,under_samp,k_best_sel,min_max_scale",0.14131054131054127,0.08954575092371223,0.1966594451453367,0.2533333333333333,0.24305555555555558,0.2733333333333333,0.2585034013605443,0.2533333333333334,0.7313109425785482,1,"(0, 20)",11396
"target_enc,most_freq_imp,no_scale,no_sel,no_samp",0.06489013557737255,0.026321299315048008,0.1210424674787447,0.268,0.24528301886792447,0.08571428571428574,0.17312661498708015,0.3895238095238096,0.9252517636921752,1,"(0, 20)",11396
"woe_enc,most_freq_imp,no_scale,k_best_sel,no_samp",0.16026180458158024,0.10094816498668979,0.3059051754098609,0.238,0.20685279187817263,0.1071428571428571,0.15994623655913975,0.3252380952380952,0.8086840049112624,1,"(0, 20)",11396
"loo_enc,most_freq_imp,min_max_scale,under_samp,k_best_sel",0.11919644562131615,0.08333333333333331,0.14851417775429493,0.2583333333333333,0.2508591065292096,0.2733333333333333,0.26226734348561753,0.2583333333333334,0.7722396555498795,1,"(0, 20)",11396
"target_enc,mean_imp,min_max_scale,k_best_sel,under_samp",0.10664409110004969,0.020502645502645522,0.12756830667753383,0.28833333333333333,0.2802768166089965,0.30666666666666664,0.2937181663837011,0.28833333333333333,0.7933135948679989,2,"(0, 20)",11396
"woe_enc,most_freq_imp,no_samp,k_best_sel,no_scale",0.16026180458158024,0.10094816498668979,0.3059051754098609,0.238,0.20685279187817263,0.1071428571428571,0.15994623655913975,0.3252380952380952,0.8086840049112624,2,"(0, 20)",11396
"target_enc,most_freq_imp,no_scale,no_sel,no_samp",0.06489013557737255,0.026321299315048008,0.1210424674787447,0.268,0.24528301886792447,0.08571428571428574,0.17312661498708015,0.3895238095238096,0.9252517636921752,2,"(0, 20)",11396
"woe_enc,most_freq_imp,no_scale,k_best_sel,no_samp",0.16026180458158024,0.10094816498668979,0.3059051754098609,0.238,0.20685279187817263,0.1071428571428571,0.15994623655913975,0.3252380952380952,0.8086840049112624,2,"(0, 20)",11396
"loo_enc,most_freq_imp,min_max_scale,under_samp,k_best_sel",0.11182598039215685,0.07112320248736881,0.13630404690833042,0.2766666666666666,0.2607142857142857,0.31000000000000005,0.28620689655172415,0.2766666666666667,0.7774390243902439,2,"(0, 20)",11396
"loo_enc,most_freq_imp,k_best_sel,quant_scale,over_samp",0.10708865227366321,0.06182514282295937,0.1479985681896548,0.26857142857142857,0.26106194690265483,0.28428571428571425,0.2728592162554426,0.26857142857142857,0.7933946203609125,2,"(0, 20)",11396
"target_enc,mean_imp,under_samp,k_best_sel,min_max_scale",0.16290115532734278,0.134787755792322,0.23661781487296946,0.2816666666666666,0.27491408934707906,0.29666666666666663,0.28595600676818933,0.2816666666666666,0.6964114832535885,2,"(0, 20)",11396
"onehot_enc,most_freq_imp,no_scale,k_best_sel,no_samp",0.13814866760168298,0.10094816498668979,0.25081127080349175,0.255,0.22360248447204967,0.1071428571428571,0.16943521594684374,0.35357142857142865,0.837055417700579,2,"(0, 20)",11396
"onehot_enc,most_freq_imp,over_samp,min_max_scale,no_sel",0.12824626839754671,0.05788691811483665,0.1688694148702472,0.26857142857142857,0.26453488372093026,0.27714285714285714,0.27089337175792505,0.26857142857142857,0.7596021144181445,2,"(0, 20)",11396
"woe_enc,most_freq_imp,min_max_scale,no_sel,over_samp",0.13943678529196857,0.08483633934535736,0.1854846714587109,0.26142857142857145,0.2558479532163743,0.2728571428571429,0.26445086705202325,0.26142857142857145,0.7392170303022464,2,"(0, 20)",11396
"woe_enc,most_freq_imp,no_scale,k_best_sel,no_samp",0.16026180458158024,0.10094816498668979,0.3059051754098609,0.238,0.20685279187817263,0.1071428571428571,0.15994623655913975,0.3252380952380952,0.8086840049112624,3,"(0, 20)",11396
"onehot_enc,most_freq_imp,no_scale,k_best_sel,no_samp",0.13814866760168298,0.10094816498668979,0.25081127080349175,0.255,0.22360248447204967,0.1071428571428571,0.16943521594684374,0.35357142857142865,0.837055417700579,3,"(0, 20)",11396
"woe_enc,most_freq_imp,no_samp,k_best_sel,no_scale",0.16026180458158024,0.10094816498668979,0.3059051754098609,0.238,0.20685279187817263,0.1071428571428571,0.15994623655913975,0.3252380952380952,0.8086840049112624,3,"(0, 20)",11396
"loo_enc,most_freq_imp,quant_scale,k_best_sel,over_samp",0.12670356706440905,0.06375935951505002,0.18020380395949448,0.2778571428571428,0.2709867452135494,0.2928571428571428,0.2820884699057288,0.2778571428571428,0.7590346991099716,3,"(0, 20)",11396
"onehot_enc,most_freq_imp,k_best_sel,no_scale,no_samp",0.13814866760168298,0.10094816498668979,0.25081127080349175,0.255,0.22360248447204967,0.1071428571428571,0.16943521594684374,0.35357142857142865,0.837055417700579,3,"(0, 20)",11396
"target_enc,most_freq_imp,no_scale,no_sel,no_samp",0.06489013557737255,0.026321299315048008,0.1210424674787447,0.268,0.24528301886792447,0.08571428571428574,0.17312661498708015,0.3895238095238096,0.9252517636921752,3,"(0, 20)",11396
"onehot_enc,most_freq_imp,over_samp,min_max_scale,no_sel",0.08883286266611262,0.07177539157917828,0.113876319196384,0.27714285714285714,0.2725947521865889,0.28714285714285714,0.2799422799422798,0.27714285714285714,0.8286281009700297,3,"(0, 20)",11396
"loo_enc,most_freq_imp,min_max_scale,under_samp,k_best_sel",0.10249999999999998,0.10089910089910092,0.15162199825248002,0.29166666666666663,0.2866894197952219,0.30333333333333334,0.29510961214165254,0.29166666666666663,0.8038277511961722,3,"(0, 20)",11396
"woe_enc,most_freq_imp,min_max_scale,no_sel,over_samp",0.14552354666206657,0.08483633934535736,0.19270400684605235,0.2571428571428571,0.24926253687315636,0.2728571428571429,0.2612481857764878,0.25714285714285723,0.7267780800621843,3,"(0, 20)",11396
"loo_enc,most_freq_imp,k_best_sel,quant_scale,over_samp",0.12289255946735234,0.08276254000538391,0.17421986230055947,0.26642857142857146,0.2577777777777778,0.28428571428571425,0.2712727272727272,0.26642857142857146,0.7643733386019111,3,"(0, 20)",11396
"onehot_enc,most_freq_imp,over_samp,no_sel,min_max_scale",0.14650966582297048,0.0948563794255177,0.1890342690726966,0.25,0.24188790560471973,0.2657142857142857,0.25399129172714074,0.25,0.7252575280744296,4,"(0, 20)",11396
"woe_enc,most_freq_imp,no_samp,no_scale,k_best_sel",0.16026180458158024,0.10094816498668979,0.3059051754098609,0.238,0.20685279187817263,0.1071428571428571,0.15994623655913975,0.3252380952380952,0.8086840049112624,4,"(0, 20)",11396
"woe_enc,most_freq_imp,min_max_scale,no_sel,over_samp",0.09240543561385967,0.07391898224309315,0.11767077976969653,0.25571428571428567,0.25072886297376096,0.2657142857142857,0.25829725829725836,0.25571428571428567,0.8220822761870242,4,"(0, 20)",11396
"onehot_enc,most_freq_imp,no_scale,k_best_sel,no_samp",0.13814866760168298,0.10094816498668979,0.25081127080349175,0.255,0.22360248447204967,0.1071428571428571,0.16943521594684374,0.35357142857142865,0.837055417700579,4,"(0, 20)",11396
"loo_enc,most_freq_imp,k_best_sel,quant_scale,over_samp",0.10185305017942231,0.075713616287301,0.1411076341187649,0.275,0.26597325408618133,0.29428571428571426,0.28040786598688994,0.27500000000000013,0.801490483833983,4,"(0, 20)",11396
"woe_enc,most_freq_imp,no_scale,k_best_sel,no_samp",0.16026180458158024,0.10094816498668979,0.3059051754098609,0.238,0.20685279187817263,0.1071428571428571,0.15994623655913975,0.3252380952380952,0.8086840049112624,4,"(0, 20)",11396
"target_enc,most_freq_imp,no_scale,no_sel,no_samp",0.06489013557737255,0.026321299315048008,0.1210424674787447,0.268,0.24528301886792447,0.08571428571428574,0.17312661498708015,0.3895238095238096,0.9252517636921752,4,"(0, 20)",11396
"onehot_enc,most_freq_imp,k_best_sel,no_scale,no_samp",0.13814866760168298,0.10094816498668979,0.25081127080349175,0.255,0.22360248447204967,0.1071428571428571,0.16943521594684374,0.35357142857142865,0.837055417700579,4,"(0, 20)",11396
"woe_enc,most_freq_imp,no_samp,k_best_sel,no_scale",0.16026180458158024,0.10094816498668979,0.3059051754098609,0.238,0.20685279187817263,0.1071428571428571,0.15994623655913975,0.3252380952380952,0.8086840049112624,4,"(0, 20)",11396
"loo_enc,most_freq_imp,min_max_scale,under_samp,k_best_sel",0.13511248793865221,0.08071135430916554,0.18648012322217766,0.2716666666666666,0.2662116040955631,0.2833333333333333,0.27487352445193936,0.2716666666666667,0.7460385643375333,4,"(0, 20)",11396
"onehot_enc,most_freq_imp,k_best_sel,no_scale,no_samp",0.13814866760168298,0.10094816498668979,0.25081127080349175,0.255,0.22360248447204967,0.1071428571428571,0.16943521594684374,0.35357142857142865,0.837055417700579,5,"(0, 20)",11396
"woe_enc,most_freq_imp,no_scale,k_best_sel,no_samp",0.16026180458158024,0.10094816498668979,0.3059051754098609,0.238,0.20685279187817263,0.1071428571428571,0.15994623655913975,0.3252380952380952,0.8086840049112624,5,"(0, 20)",11396
"target_enc,most_freq_imp,no_scale,no_sel,no_samp",0.06489013557737255,0.026321299315048008,0.1210424674787447,0.268,0.24528301886792447,0.08571428571428574,0.17312661498708015,0.3895238095238096,0.9252517636921752,5,"(0, 20)",11396
"woe_enc,most_freq_imp,min_max_scale,k_best_sel,over_samp",0.14350216486338646,0.09464700545369348,0.20397410842160768,0.27,0.2575301204819277,0.2957142857142857,0.27712609970674484,0.27,0.7246862743354174,5,"(0, 20)",11396
"woe_enc,most_freq_imp,no_scale,no_sel,no_samp",0.13043478260869568,0.07696986011824646,0.24652651509687173,0.25,0.21518987341772156,0.11428571428571432,0.16778523489932884,0.3404761904761905,0.8429319371727748,5,"(0, 20)",11396
"woe_enc,most_freq_imp,no_samp,k_best_sel,no_scale",0.16026180458158024,0.10094816498668979,0.3059051754098609,0.238,0.20685279187817263,0.1071428571428571,0.15994623655913975,0.3252380952380952,0.8086840049112624,5,"(0, 20)",11396
