pipe,dp,eo,eqOdds,accu,precision,recall,f1,roc_auc,dpr,gen,reps,seed
"loo_enc,most_freq_imp,over_samp,k_best_sel,norm_scale",0.31155015197568386,0.4631578947368421,0.6832433648223122,0.3351548269581056,0.30196936542669583,0.41894353369763204,0.3658051689860835,0.3351548269581057,-1.0,0,accu_dp,72358
"target_enc,mean_imp,quant_scale,over_samp,no_sel",0.8336683883339004,0.6994535519125683,1.5394345585602416,0.22768670309653916,0.22467771639042355,0.2331511839708561,0.2289377289377289,0.22768670309653927,0.15690097378901932,0,accu_dp,72358
"target_enc,most_freq_imp,k_best_sel,no_scale,no_samp",0.8687147446157922,0.7901720675670355,1.5541796649079662,0.19640852974186307,0.2492492492492493,0.26900584795321636,0.2592592592592593,0.21009490940465925,0.07218901425388179,0,accu_dp,72358
"loo_enc,median_imp,max_abs_scale,no_sel,under_samp",0.850366027039199,0.6244438319486554,1.549188729907839,0.19590643274853803,0.18862275449101795,0.20760233918128657,0.19822485207100604,0.19590643274853803,0.14045736115821983,0,accu_dp,72358
"woe_enc,median_imp,no_sel,norm_scale,under_samp",0.286783042394015,0.46788990825688076,0.6630953877089356,0.3070175438596491,0.2785234899328859,0.3713450292397661,0.3281249999999999,0.3070175438596491,-1.0,0,accu_dp,72358
"onehot_enc,most_freq_imp,k_best_sel,min_max_scale,no_samp",0.9670710571923744,0.8990825688073395,1.8819885517133224,0.2098765432098766,0.26726726726726724,0.2865497076023392,0.27703703703703697,0.22433132010353773,0.03292894280762565,0,accu_dp,72358
"count_enc,median_imp,k_best_sel,max_abs_scale,over_samp",0.8126296720386923,0.6087547746371276,1.4530092855583052,0.20765027322404372,0.213903743315508,0.19672131147540983,0.2054054054054053,0.20765027322404372,0.17651113412560138,0,accu_dp,72358
"ordinal_enc,most_freq_imp,k_best_sel,under_samp,max_abs_scale",0.878957725691394,0.79875575855416,1.7003030589393529,0.24122807017543857,0.22935779816513757,0.26315789473684215,0.24663677130044837,0.24122807017543857,0.11172470124473961,0,accu_dp,72358
"target_enc,mean_imp,max_abs_scale,no_samp,no_sel",0.8912450739052203,0.8311611607670197,1.6020538483263738,0.18855218855218858,0.22812500000000002,0.2777777777777778,0.2537764350453172,0.2053734061930783,0.048126009502587865,0,accu_dp,72358
"count_enc,most_freq_imp,k_best_sel,over_samp,max_abs_scale",0.8304435153303821,0.6697471264367816,1.5059294626191178,0.2140255009107468,0.21350364963503654,0.21493624772313302,0.21422060164083878,0.2140255009107469,0.1566097038070062,0,accu_dp,72358
"count_enc,most_freq_imp,k_best_sel,over_samp,max_abs_scale",0.7948292937907507,0.5787820131030376,1.4144895154772066,0.21129326047358832,0.21946902654867262,0.19672131147540983,0.2082585278276482,0.21129326047358832,0.19433212493028446,1,accu_dp,72358
"target_enc,most_freq_imp,k_best_sel,no_scale,no_samp",0.8687147446157922,0.7901720675670355,1.5541796649079662,0.19640852974186307,0.2492492492492493,0.26900584795321636,0.2592592592592593,0.21009490940465925,0.07218901425388179,1,accu_dp,72358
"target_enc,mean_imp,no_sel,over_samp,quant_scale",0.8380537004225159,0.6823529411764706,1.520672029495559,0.21129326047358832,0.21129326047358832,0.21129326047358832,0.21129326047358832,0.21129326047358832,0.15087070001242872,1,accu_dp,72358
"count_enc,most_freq_imp,max_abs_scale,over_samp,k_best_sel",0.8043435960633174,0.5900565736071823,1.4402465071304493,0.20856102003642984,0.21830985915492962,0.1912568306010929,0.20501342882721585,0.20856102003642984,0.18495560221521942,1,accu_dp,72358
"count_enc,median_imp,k_best_sel,max_abs_scale,under_samp",0.8349116161616161,0.6562586132220342,1.5621819581697693,0.22660818713450293,0.23361823361823364,0.21345029239766078,0.22366522366522368,0.22660818713450281,0.16217928413050364,1,accu_dp,72358
"loo_enc,median_imp,max_abs_scale,no_sel,over_samp",0.8111049805172774,0.5563188887211233,1.4100700758056437,0.19034608378870677,0.1875,0.19489981785063748,0.1912168344007319,0.19034608378870665,0.16672358493555325,1,accu_dp,72358
"target_enc,mean_imp,quant_scale,over_samp,no_sel",0.8527394469495301,0.6951219512195121,1.5747515808491417,0.2103825136612022,0.2119565217391305,0.20765027322404372,0.2098092643051771,0.2103825136612023,0.1417352434590043,1,accu_dp,72358
"loo_enc,median_imp,max_abs_scale,no_sel,under_samp",0.8287534846674631,0.6012127416624011,1.4834101564685116,0.19444444444444442,0.19354838709677424,0.19590643274853803,0.19472913616398246,0.19444444444444442,0.16223832528180354,1,accu_dp,72358
"target_enc,mean_imp,max_abs_scale,no_samp,no_sel",0.8912450739052203,0.8311611607670197,1.6020538483263738,0.18855218855218858,0.22812500000000002,0.2777777777777778,0.2537764350453172,0.2053734061930783,0.048126009502587865,1,accu_dp,72358
"count_enc,median_imp,k_best_sel,max_abs_scale,over_samp",0.8284661572052402,0.6632996113749923,1.509690874432922,0.21493624772313302,0.21597096188747733,0.21311475409836067,0.2145454545454546,0.2149362477231329,0.1586751662971175,1,accu_dp,72358
"target_enc,mean_imp,max_abs_scale,no_samp,no_sel",0.8912450739052203,0.8311611607670197,1.6020538483263738,0.18855218855218858,0.22812500000000002,0.2777777777777778,0.2537764350453172,0.2053734061930783,0.048126009502587865,2,accu_dp,72358
"target_enc,mean_imp,quant_scale,over_samp,no_sel",0.8573591057289242,0.7471910112359551,1.5999925307041412,0.22677595628415304,0.21804511278195493,0.24225865209471764,0.23034227567067533,0.22677595628415292,0.1330507476745555,2,accu_dp,72358
"count_enc,most_freq_imp,max_abs_scale,over_samp,k_best_sel",0.8092912406742194,0.6365342325172262,1.510940690257017,0.23406193078324222,0.2383512544802867,0.2258652094717668,0.23215898825654913,0.23406193078324222,0.18515298421817727,2,accu_dp,72358
"loo_enc,median_imp,max_abs_scale,no_sel,over_samp",0.8460360482450197,0.6198586118251928,1.4902289821955632,0.18488160291438982,0.18430656934306566,0.18579234972677594,0.18505013673655424,0.18488160291438982,0.13931397689359473,2,accu_dp,72358
"target_enc,most_freq_imp,k_best_sel,no_scale,no_samp",0.8687147446157922,0.7901720675670355,1.5541796649079662,0.19640852974186307,0.2492492492492493,0.26900584795321636,0.2592592592592593,0.21009490940465925,0.07218901425388179,2,accu_dp,72358
"count_enc,median_imp,k_best_sel,max_abs_scale,under_samp",0.8181419999123998,0.6654329251486396,1.4926057523214669,0.22660818713450293,0.2320916905444126,0.216374269005848,0.22431259044862506,0.22660818713450281,0.16745409163843822,2,accu_dp,72358
"loo_enc,median_imp,max_abs_scale,no_sel,under_samp",0.8429218583047076,0.6195613655156121,1.5166702090530273,0.19444444444444442,0.18991097922848665,0.20175438596491224,0.1958762886597939,0.19444444444444442,0.14798186264883872,2,accu_dp,72358
"target_enc,mean_imp,no_sel,over_samp,quant_scale",0.8305980985780432,0.6853932584269663,1.4968842365846111,0.21584699453551914,0.21217712177121772,0.2222222222222222,0.2172318973418882,0.21584699453551914,0.15443616991604608,2,accu_dp,72358
"count_enc,most_freq_imp,k_best_sel,over_samp,max_abs_scale",0.831135524906039,0.6620528576355144,1.508444120693444,0.2103825136612022,0.21402877697841727,0.20400728597449913,0.20904977375565603,0.2103825136612021,0.15795241130963664,2,accu_dp,72358
"target_enc,mean_imp,max_abs_scale,over_samp,no_sel",0.830730447614363,0.6038620689655173,1.4576132560500377,0.1912568306010929,0.18784530386740328,0.19672131147540983,0.1923076923076923,0.1912568306010929,0.15254343599071693,2,accu_dp,72358
"target_enc,most_freq_imp,k_best_sel,over_samp,max_abs_scale",0.8357517625840302,0.6237701149425287,1.493665651504732,0.19854280510018218,0.19744058500914075,0.20036429872495443,0.19890510948905116,0.19854280510018207,0.15310488058151608,3,accu_dp,72358
"count_enc,mean_imp,no_sel,over_samp,quant_scale",0.845970695970696,0.6728395061728395,1.550332383665717,0.2067395264116576,0.2114695340501792,0.19854280510018218,0.20505871725383928,0.2067395264116576,0.14857142857142858,3,accu_dp,72358
"target_enc,most_freq_imp,k_best_sel,max_abs_scale,no_samp",0.9285730055525505,0.8721502539670041,1.7439451257618757,0.19977553310886642,0.24691358024691357,0.2865497076023392,0.26726726726726735,0.2161345987920622,0.037716423288776016,3,accu_dp,72358
