pipe,dp,eo,eqOdds,accu,precision,recall,f1,roc_auc,dpr,gen,acc_dp_reps,seed
"loo_enc,most_freq_imp,no_sel,no_scale,no_samp",0.8232842839638367,0.7540654408000945,1.4005516706196577,0.1885521885521885,0.2347560975609756,0.2660818713450292,0.2507462686567163,0.2031684402262487,0.0865326319270504,0,"(0, 20)",83887
"loo_enc,most_freq_imp,k_best_sel,norm_scale,no_samp",0.2045060658578856,0.5871559633027523,0.7431388692856583,0.3120089786756453,0.3709677419354839,0.543859649122807,0.4711864406779661,0.3557185313009299,-1.0,0,"(0, 20)",83887
"woe_enc,median_imp,quant_scale,under_samp,k_best_sel",0.8391959798994975,0.7064220183486238,1.595695374750008,0.2368421052631578,0.2428571428571428,0.2251461988304093,0.2341040462427744,0.2368421052631578,0.1608040201005025,0,"(0, 20)",83887
"woe_enc,median_imp,under_samp,no_sel,no_scale",0.7464127383856667,0.5241170216954758,1.1809892897867824,0.1900584795321637,0.1936416184971098,0.1842105263157895,0.188953488372093,0.1900584795321637,0.201448136506511,0,"(0, 20)",83887
"target_enc,mean_imp,no_scale,k_best_sel,over_samp",0.8205601744582254,0.6064876610274718,1.443144831017975,0.1967213114754098,0.1989150090415913,0.1930783242258652,0.1960072595281307,0.1967213114754097,0.163065010530413,0,"(0, 20)",83887
"woe_enc,mean_imp,under_samp,k_best_sel,quant_scale",0.8762626262626263,0.7522935779816514,1.6756385257168431,0.2324561403508771,0.228486646884273,0.239766081871345,0.2341678939617083,0.2324561403508771,0.1237373737373737,0,"(0, 20)",83887
"target_enc,most_freq_imp,no_sel,quant_scale,over_samp",0.8305799334232028,0.6766081000595593,1.5697704932219525,0.2340619307832422,0.2364620938628159,0.2295081967213115,0.2330009066183137,0.2340619307832422,0.1675535948162956,0,"(0, 20)",83887
"onehot_enc,median_imp,under_samp,norm_scale,k_best_sel",0.3251231527093596,0.4587155963302752,0.704506842121521,0.3391812865497076,0.3141891891891891,0.4064327485380117,0.3636363636363636,0.3391812865497076,-1.0,0,"(0, 20)",83887
"loo_enc,median_imp,no_sel,no_scale,no_samp",0.8316683040987316,0.7540654408000945,1.4193076060422598,0.186307519640853,0.2300613496932515,0.2660818713450292,0.2485029940119759,0.2013469466014763,0.0804794102570361,0,"(0, 20)",83887
"loo_enc,median_imp,no_sel,over_samp,quant_scale",0.8445236924085916,0.6869885057471264,1.5827624848544388,0.2222222222222222,0.2232304900181488,0.2204007285974498,0.2218181818181817,0.2222222222222222,0.1517559389023837,0,"(0, 20)",83887
"target_enc,most_freq_imp,no_sel,quant_scale,no_samp",0.8579904844959101,0.7730046855927866,1.5310768603316278,0.196408529741863,0.243076923076923,0.2807017543859649,0.2623688155922039,0.2122998753714887,0.0677888853573848,1,"(0, 20)",83887
"loo_enc,most_freq_imp,k_best_sel,norm_scale,over_samp",0.3270735524256651,0.4327485380116959,0.6720647773279352,0.3351548269581056,0.3110647181628392,0.3989071038251366,0.357976653696498,0.3351548269581056,-1.0,1,"(0, 20)",83887
"target_enc,most_freq_imp,no_sel,quant_scale,under_samp",0.8453821781830628,0.6788990825688074,1.5735750084947333,0.2222222222222222,0.2254335260115607,0.216374269005848,0.2209302325581396,0.2222222222222222,0.1516619400750383,1,"(0, 20)",83887
"onehot_enc,median_imp,over_samp,norm_scale,k_best_sel",0.3379204892966361,0.4301075268817204,0.6758340226082161,0.3333333333333333,0.3121149897330595,0.389799635701275,0.3532818532818532,0.3333333333333332,-1.0,1,"(0, 20)",83887
"loo_enc,most_freq_imp,no_sel,quant_scale,no_samp",0.8579904844959101,0.7730046855927866,1.5310768603316278,0.196408529741863,0.243076923076923,0.2807017543859649,0.2623688155922039,0.2122998753714887,0.0677888853573848,1,"(0, 20)",83887
"loo_enc,median_imp,no_sel,over_samp,no_scale",0.8053369404820462,0.6276781609195402,1.3617712283459409,0.1958105646630237,0.1837121212121212,0.214936247723133,0.1996285979572887,0.1958105646630237,0.1538395279727809,1,"(0, 20)",83887
"woe_enc,median_imp,under_samp,no_sel,no_scale",0.7627121622096497,0.5791628932551088,1.2130990426316184,0.1915204678362573,0.1850746268656716,0.2017543859649122,0.1935007385524373,0.1915204678362573,0.1830124404795513,1,"(0, 20)",83887
"onehot_enc,median_imp,under_samp,norm_scale,k_best_sel",0.3391521197007481,0.4220183486238532,0.6720183486238532,0.3391812865497076,0.319078947368421,0.3947368421052631,0.3591331269349845,0.3391812865497077,-1.0,1,"(0, 20)",83887
"target_enc,mean_imp,no_scale,k_best_sel,over_samp",0.7980100858661578,0.5391432562470899,1.3715269219640889,0.1894353369763205,0.1982300884955752,0.174863387978142,0.1867145421903051,0.1894353369763206,0.1842563566701497,1,"(0, 20)",83887
"loo_enc,most_freq_imp,k_best_sel,norm_scale,no_samp",0.2045060658578856,0.5871559633027523,0.7431388692856583,0.3120089786756453,0.3709677419354839,0.543859649122807,0.4711864406779661,0.3557185313009299,-1.0,1,"(0, 20)",83887
"loo_enc,most_freq_imp,no_sel,norm_scale,no_samp",0.2045060658578856,0.5871559633027523,0.7431388692856583,0.3120089786756453,0.3709677419354839,0.543859649122807,0.4711864406779661,0.3557185313009299,-1.0,2,"(0, 20)",83887
"loo_enc,median_imp,k_best_sel,over_samp,no_scale",0.8003086419753086,0.5945799457994579,1.4039341718203506,0.2058287795992713,0.2090090090090089,0.2003642987249544,0.2047101449275361,0.2058287795992713,0.1815025252525252,2,"(0, 20)",83887
"woe_enc,median_imp,under_samp,no_sel,norm_scale",0.2779156327543424,0.4862385321100917,0.6767147225862822,0.3084795321637427,0.273356401384083,0.3859649122807017,0.3343898573692552,0.3084795321637427,-1.0,2,"(0, 20)",83887
"onehot_enc,median_imp,over_samp,no_scale,k_best_sel",0.8325508607198748,0.6842105263157895,1.570962663067926,0.2285974499089252,0.2367491166077738,0.2131147540983606,0.2251121076233183,0.2285974499089254,0.1674491392801252,2,"(0, 20)",83887
"loo_enc,most_freq_imp,no_sel,quant_scale,no_samp",0.8579904844959101,0.7730046855927866,1.5310768603316278,0.196408529741863,0.243076923076923,0.2807017543859649,0.2623688155922039,0.2122998753714887,0.0677888853573848,2,"(0, 20)",83887
"target_enc,most_freq_imp,no_sel,quant_scale,under_samp",0.8684863523573201,0.7064220183486238,1.6349934469200524,0.2134502923976607,0.2065868263473054,0.2251461988304093,0.2159763313609467,0.2134502923976607,0.1315136476426799,2,"(0, 20)",83887
"onehot_enc,median_imp,over_samp,norm_scale,k_best_sel",0.3343949044585987,0.4,0.6435897435897436,0.3278688524590164,0.3075356415478615,0.3806921675774135,0.3461538461538461,0.3278688524590164,-1.0,2,"(0, 20)",83887
"onehot_enc,median_imp,under_samp,norm_scale,k_best_sel",0.3241895261845386,0.4403669724770642,0.6766683423400779,0.3362573099415205,0.3108108108108108,0.4035087719298246,0.3605015673981192,0.3362573099415205,-1.0,2,"(0, 20)",83887
"loo_enc,most_freq_imp,k_best_sel,norm_scale,over_samp",0.3410852713178294,0.4011299435028249,0.6447196870925684,0.331511839708561,0.3100616016427104,0.3879781420765027,0.3513513513513513,0.331511839708561,-1.0,2,"(0, 20)",83887
