pipe,dp,eo,eqOdds,accu,precision,recall,f1,roc_auc,dpr,gen,acc_dp_reps,seed
"target_enc,most_freq_imp,k_best_sel,no_scale,no_samp",0.170760565110989,0.1266852445566858,0.2029347213593624,0.1620343355548048,0.2752759768705098,0.4725162606810356,0.3894301741954531,0.2680340203081554,0.263193522026049,0,"(0, 20)",94099
"ordinal_enc,mean_imp,min_max_scale,no_sel,over_samp",0.4453072810071844,0.389946357639798,0.6629724978791744,0.2462985436893203,0.243905426926375,0.2509708737864078,0.2474547338901421,0.2462985436893203,0.2757899485157913,0,"(0, 20)",94099
"count_enc,median_imp,no_samp,no_sel,norm_scale",0.025995729273048,0.8210347752332485,0.8282282698120642,0.2066275605786063,0.2460063897763578,0.7893125876801428,0.6706539074960127,0.4055583973999418,-1.0,0,"(0, 20)",94099
"woe_enc,most_freq_imp,min_max_scale,no_sel,no_samp",0.1925533603331809,0.2096910585501453,0.295352794555251,0.1608672952304904,0.2807815394980629,0.4554266037495217,0.380171287559878,0.2614309394152139,0.2173591267188933,0,"(0, 20)",94099
"onehot_enc,mean_imp,k_best_sel,min_max_scale,no_samp",0.1970585226447931,0.2780367376756604,0.3684129281287482,0.1701729062375234,0.2904518950437318,0.5033796709603366,0.4157101057843799,0.2839309358037929,0.1569006070233568,0,"(0, 20)",94099
"ordinal_enc,mean_imp,quant_scale,under_samp,k_best_sel",0.442216262207577,0.4347275917569779,0.6959975873763548,0.2609998724652468,0.2642767295597484,0.254049228414743,0.2591982774998416,0.2609998724652467,0.2925401584699773,0,"(0, 20)",94099
"count_enc,most_freq_imp,no_samp,no_scale,k_best_sel",0.1414747177983613,0.1750768795154063,0.2450194303543082,0.1950492920979085,0.321257197696737,0.6392041831399056,0.5288533599800149,0.3466854249032861,0.1906710157977703,0,"(0, 20)",94099
"count_enc,median_imp,over_samp,max_abs_scale,k_best_sel",0.4477777924938074,0.369652948905564,0.6329000956332487,0.2206512944983818,0.2225481136244927,0.2172330097087378,0.2198996149892155,0.2206512944983817,0.2822963679877264,0,"(0, 20)",94099
"count_enc,most_freq_imp,quant_scale,no_samp,no_sel",0.2082679431439502,0.311182586079976,0.4114001236983597,0.176161665796505,0.3153184769257764,0.5023593929345747,0.4236336779911374,0.2875267838459281,0.1461602105161476,0,"(0, 20)",94099
"target_enc,median_imp,min_max_scale,no_samp,k_best_sel",0.1891441711845956,0.2090922933585316,0.2945787665300314,0.1641227235035779,0.2835846767204021,0.4728988649406963,0.3926524614254225,0.2695400473570795,0.2110544620765048,0,"(0, 20)",94099
"target_enc,median_imp,min_max_scale,no_samp,k_best_sel",0.1891441711845956,0.2090922933585316,0.2945787665300314,0.1641227235035779,0.2835846767204021,0.4728988649406963,0.3926524614254225,0.2695400473570795,0.2110544620765048,1,"(0, 20)",94099
"target_enc,most_freq_imp,k_best_sel,no_scale,no_samp",0.170760565110989,0.1266852445566858,0.2029347213593624,0.1620343355548048,0.2752759768705098,0.4725162606810356,0.3894301741954531,0.2680340203081554,0.263193522026049,1,"(0, 20)",94099
"count_enc,median_imp,norm_scale,no_sel,no_samp",0.025995729273048,0.8210347752332485,0.8282282698120642,0.2066275605786063,0.2460063897763578,0.7893125876801428,0.6706539074960127,0.4055583973999418,-1.0,1,"(0, 20)",94099
"ordinal_enc,mean_imp,over_samp,no_sel,min_max_scale",0.4452528783428453,0.3923675921415981,0.6635553195312041,0.2451860841423948,0.2436930338541666,0.2480987055016181,0.2459023044466083,0.2451860841423948,0.2781491236733732,1,"(0, 20)",94099
"count_enc,median_imp,no_samp,no_sel,norm_scale",0.025995729273048,0.8210347752332485,0.8282282698120642,0.2066275605786063,0.2460063897763578,0.7893125876801428,0.6706539074960127,0.4055583973999418,-1.0,1,"(0, 20)",94099
"count_enc,most_freq_imp,quant_scale,no_samp,no_sel",0.2082679431439502,0.311182586079976,0.4114001236983597,0.176161665796505,0.3153184769257764,0.5023593929345747,0.4236336779911374,0.2875267838459281,0.1461602105161476,1,"(0, 20)",94099
"ordinal_enc,mean_imp,quant_scale,under_samp,k_best_sel",0.4465804695439537,0.4270633209149712,0.6921964336867859,0.2556434128299961,0.260200250312891,0.2461420737150873,0.2532373191838798,0.2556434128299961,0.2911293378503169,1,"(0, 20)",94099
