pipe,dp,eo,eqOdds,accu,precision,recall,f1,roc_auc,dpr,gen,opt_metric,seed
"count_enc,most_freq_imp,min_max_scale,k_best_sel,no_samp",0.18825256948133254,0.3065705790491003,0.38971892803902625,0.17551672245938388,0.28816261458748504,0.544445861497258,0.4444358037172408,0.30147050356416305,0.13000562269390542,0,"(1, 0, 0, 0)",44119
"count_enc,most_freq_imp,under_samp,k_best_sel,norm_scale",0.20130475302889095,0.6624257845631891,0.812120612703247,0.3180079071546996,0.31922979478084623,0.314628236194363,0.3169367651731808,0.31800790715469973,-1.0,0,"(1, 0, 0, 0)",44119
"woe_enc,mean_imp,max_abs_scale,k_best_sel,over_samp",0.4182639863619787,0.2289673560720557,0.4915757499874858,0.1937095469255663,0.2133419149661152,0.15946601941747574,0.18729587546203053,0.1937095469255663,0.3532699354403852,0,"(1, 0, 0, 0)",44119
"count_enc,median_imp,no_sel,norm_scale,no_samp",0.025995729273048,0.8210347752332485,0.8282282698120642,0.20662756057860632,0.2460063897763578,0.7893125876801428,0.6706539074960127,0.4055583973999418,-1.0,0,"(1, 0, 0, 0)",44119
"woe_enc,most_freq_imp,max_abs_scale,k_best_sel,over_samp",0.422272382165637,0.2177127283514628,0.4892582036263371,0.19259708737864079,0.21387152647036678,0.15542071197411,0.1856936697999142,0.19259708737864079,0.3507214491851326,0,"(1, 0, 0, 0)",44119
"target_enc,mean_imp,under_samp,no_scale,k_best_sel",0.40566819610678734,0.2143541191302105,0.4673317087206671,0.19512817242698632,0.21118762836776606,0.16732559622497134,0.1898498573023949,0.19512817242698643,0.3628149374224124,0,"(1, 0, 0, 0)",44119
"ordinal_enc,mean_imp,over_samp,no_sel,no_scale",0.43264142535599,0.38077866917656644,0.6418678061226113,0.2480380258899676,0.24242173607377693,0.25894012944983824,0.25077196785341815,0.2480380258899676,0.2859675469854109,0,"(1, 0, 0, 0)",44119
"count_enc,most_freq_imp,over_samp,k_best_sel,no_scale",0.3898964467680296,0.34269051198692996,0.6170686404202401,0.3147451456310679,0.3222174773865445,0.2937297734627832,0.30826680401751216,0.3147451456310679,0.3764445884447713,0,"(1, 0, 0, 0)",44119
"count_enc,mean_imp,max_abs_scale,under_samp,k_best_sel",0.4476567214317406,0.3812221990507859,0.6485210949335067,0.22662925647238874,0.2312225705329154,0.21808442800663186,0.2247091552857866,0.22662925647238874,0.2863380740096919,0,"(1, 0, 0, 0)",44119
"target_enc,most_freq_imp,under_samp,max_abs_scale,k_best_sel",0.4328140006089254,0.252491375005761,0.527632085112268,0.19774263486800148,0.21562275017998556,0.16630531819920924,0.19171561051004637,0.19774263486800148,0.33320249960154896,0,"(1, 0, 0, 0)",44119
"count_enc,most_freq_imp,no_scale,k_best_sel,over_samp",0.4300433601372263,0.38528104195754503,0.6857010552861209,0.29706715210355983,0.30444782286672123,0.27819579288025886,0.29156492565461656,0.29706715210355994,0.3216536690390404,1,"(1, 0, 0, 0)",44119
"count_enc,most_freq_imp,no_samp,k_best_sel,min_max_scale",0.18825256948133254,0.3065705790491003,0.38971892803902625,0.17551672245938388,0.28816261458748504,0.544445861497258,0.4444358037172408,0.30147050356416305,0.13000562269390542,1,"(1, 0, 0, 0)",44119
"count_enc,most_freq_imp,over_samp,k_best_sel,no_scale",0.37675333644937586,0.3116709808811844,0.5825958967175349,0.3161205501618123,0.3238383133744138,0.2942152103559871,0.30934425905033347,0.3161205501618124,0.3950723430414302,1,"(1, 0, 0, 0)",44119
"count_enc,most_freq_imp,under_samp,k_best_sel,norm_scale",0.20756501182033096,0.6675148430873622,0.8268068784855923,0.3225991582706288,0.32445734477536603,0.3173064660119883,0.3209007294640026,0.3225991582706288,-1.0,1,"(1, 0, 0, 0)",44119
"count_enc,most_freq_imp,min_max_scale,k_best_sel,no_samp",0.18825256948133254,0.3065705790491003,0.38971892803902625,0.17551672245938388,0.28816261458748504,0.544445861497258,0.4444358037172408,0.30147050356416305,0.13000562269390542,1,"(1, 0, 0, 0)",44119
"woe_enc,mean_imp,max_abs_scale,k_best_sel,over_samp",0.41528021994117326,0.21961014944952234,0.48401086633460505,0.19342637540453078,0.21409439016108955,0.15728155339805827,0.18667889979893426,0.19342637540453078,0.35925507576567856,1,"(1, 0, 0, 0)",44119
"target_enc,mean_imp,under_samp,no_scale,k_best_sel",0.40919634730499144,0.21818262605706945,0.4816715367178872,0.2004208646856268,0.2162358057501812,0.17255452110700165,0.1949872820894597,0.2004208646856268,0.3578713424563847,1,"(1, 0, 0, 0)",44119
