pipe,dp,eo,eqOdds,accu,precision,recall,f1,roc_auc,dpr,gen,dp_acc_ratio,seed
"count_enc,mean_imp,min_max_scale,no_sel,over_samp",0.1836385836385836,0.1510982163331639,0.31014980349463417,0.32999999999999996,0.32291666666666663,0.35,0.33673469387755106,0.33000000000000007,0.6597285067873304,0,"(0, 10)",47401
"target_enc,median_imp,no_samp,norm_scale,no_sel",1.0,0.0,1.0,0.30000000000000004,0.30000000000000004,0.0,0.17647058823529416,0.5,-1.0,0,"(0, 10)",47401
"loo_enc,mean_imp,norm_scale,over_samp,k_best_sel",0.38247863247863245,0.5771144278606966,0.9291743529543295,0.4635714285714285,0.4482758620689655,0.6114285714285714,0.5440067057837386,0.4635714285714285,-1.0,0,"(0, 10)",47401
"loo_enc,median_imp,over_samp,no_sel,min_max_scale",0.14964839027422583,0.09388927107947237,0.18958263886586343,0.2471428571428571,0.2397058823529412,0.26142857142857145,0.2507246376811594,0.24714285714285722,0.7208366374201691,0,"(0, 10)",47401
"loo_enc,median_imp,k_best_sel,quant_scale,no_samp",0.11042543244506775,0.08595300052842003,0.1834120523560775,0.26,0.2256857855361596,0.11285714285714288,0.17310252996005315,0.35809523809523824,0.8679487896237491,0,"(0, 10)",47401
"ordinal_enc,most_freq_imp,no_scale,no_samp,k_best_sel",0.136372136512389,0.08194498449635591,0.2736929070670846,0.269,0.23296158612143747,0.11571428571428577,0.17850033178500335,0.3711904761904763,0.8394253000110096,0,"(0, 10)",47401
"count_enc,most_freq_imp,no_sel,norm_scale,under_samp",0.5326633165829145,0.4222222222222222,0.9176350662589194,0.42166666666666663,0.4175438596491228,0.44666666666666666,0.4324786324786324,0.42166666666666675,-1.0,0,"(0, 10)",47401
"count_enc,most_freq_imp,norm_scale,under_samp,k_best_sel",0.4444444444444444,0.4943820224719101,0.8888774353159468,0.41000000000000003,0.3969465648854962,0.4733333333333334,0.43772241992882566,0.41000000000000003,-1.0,0,"(0, 10)",47401
"target_enc,mean_imp,under_samp,k_best_sel,quant_scale",0.11819689431629732,0.0716758080834975,0.1695671573317803,0.28,0.277027027027027,0.2866666666666666,0.2818791946308724,0.28,0.7779665817048994,0,"(0, 10)",47401
"target_enc,most_freq_imp,no_sel,under_samp,max_abs_scale",0.13754656357608264,0.06019243678675318,0.1751355176263708,0.265,0.26101694915254237,0.2733333333333333,0.26722689075630257,0.265,0.7431208013579096,0,"(0, 10)",47401
"ordinal_enc,most_freq_imp,no_scale,no_samp,k_best_sel",0.136372136512389,0.08194498449635591,0.2736929070670846,0.269,0.23296158612143747,0.11571428571428577,0.17850033178500335,0.3711904761904763,0.8394253000110096,1,"(0, 10)",47401
"count_enc,most_freq_imp,norm_scale,under_samp,k_best_sel",0.5051020408163265,0.40229885057471265,0.8334915111251714,0.38,0.37234042553191493,0.41000000000000003,0.39175257731958757,0.3800000000000001,-1.0,1,"(0, 10)",47401
"target_enc,most_freq_imp,under_samp,no_sel,max_abs_scale",0.13572303921568624,0.07645327855199599,0.17698644537076727,0.2633333333333333,0.2601351351351351,0.27,0.2651006711409395,0.2633333333333333,0.7471461187214612,1,"(0, 10)",47401
"loo_enc,median_imp,no_sel,over_samp,min_max_scale",0.11391471565662226,0.05001046869859119,0.14419941447450754,0.24928571428571433,0.2422907488986784,0.2628571428571429,0.2527154236060827,0.24928571428571433,0.782275906365972,1,"(0, 10)",47401
"target_enc,mean_imp,under_samp,k_best_sel,quant_scale",0.1579655680260017,0.1181942544459644,0.23313733528558203,0.2683333333333333,0.2627986348122867,0.28,0.2715008431703205,0.2683333333333332,0.7071505907828461,1,"(0, 10)",47401
"loo_enc,median_imp,k_best_sel,quant_scale,no_samp",0.11042543244506775,0.08595300052842003,0.1834120523560775,0.26,0.2256857855361596,0.11285714285714288,0.17310252996005315,0.35809523809523824,0.8679487896237491,1,"(0, 10)",47401
"target_enc,median_imp,no_samp,norm_scale,no_sel",1.0,0.0,1.0,0.30000000000000004,0.30000000000000004,0.0,0.17647058823529416,0.5,-1.0,1,"(0, 10)",47401
"count_enc,mean_imp,min_max_scale,no_sel,over_samp",0.16304019447352336,0.15116800765710525,0.27570411956118746,0.3271428571428572,0.32258064516129037,0.33999999999999997,0.3314037626628076,0.32714285714285707,0.6977558967946964,1,"(0, 10)",47401
"loo_enc,median_imp,over_samp,no_sel,min_max_scale",0.1341006059963442,0.07993100629118935,0.1691986698556217,0.24642857142857144,0.23858615611192935,0.26142857142857145,0.25018129079042783,0.24642857142857144,0.7466688148819062,1,"(0, 10)",47401
"target_enc,most_freq_imp,no_sel,under_samp,max_abs_scale",0.13730046474035162,0.05795693702444554,0.20301673816763205,0.29666666666666663,0.2836879432624113,0.32666666666666666,0.30584192439862545,0.29666666666666663,0.733320251177394,1,"(0, 10)",47401
"target_enc,median_imp,under_samp,k_best_sel,quant_scale",0.1469808881322086,0.14555829044528978,0.21852048843750843,0.30000000000000004,0.30132450331125826,0.29666666666666663,0.2990033222591362,0.29999999999999993,0.7328214077952298,2,"(0, 10)",47401
"loo_enc,mean_imp,over_samp,no_sel,min_max_scale",0.08403606246063305,0.03301129622428939,0.09737550344563944,0.26,0.2551020408163265,0.27,0.26262626262626265,0.26,0.8373825485041705,2,"(0, 10)",47401
"loo_enc,median_imp,over_samp,min_max_scale,no_sel",0.09377787689562889,0.05305137638461002,0.09742238321430818,0.24,0.23156342182890854,0.25571428571428567,0.24383164005805502,0.24,0.8178470868529348,2,"(0, 10)",47401
"target_enc,median_imp,no_sel,no_samp,norm_scale",1.0,0.0,1.0,0.30000000000000004,0.30000000000000004,0.0,0.17647058823529416,0.5,-1.0,2,"(0, 10)",47401
