pipe,dp,eo,eqOdds,accu,precision,recall,f1,roc_auc,dpr,gen,acc_dp_reps,seed
"loo_enc,most_freq_imp,norm_scale,k_best_sel,under_samp",0.3218673218673218,0.4311926605504587,0.6627362847115326,0.3377192982456141,0.31438127090301,0.4005847953216374,0.3603744149765989,0.337719298245614,-1.0,0,"(0, 20)",4208
"woe_enc,most_freq_imp,k_best_sel,under_samp,min_max_scale",0.8248121096644438,0.6055045871559633,1.4963592225254696,0.2046783625730994,0.2114285714285714,0.1929824561403509,0.2023121387283237,0.2046783625730994,0.172252615923939,0,"(0, 20)",4208
"loo_enc,most_freq_imp,min_max_scale,k_best_sel,no_samp",0.902250825155372,0.8495097846202307,1.6633749318187112,0.1986531986531986,0.2461538461538461,0.283625730994152,0.265367316341829,0.2146726104879686,0.0493061775208495,0,"(0, 20)",4208
"target_enc,median_imp,under_samp,quant_scale,k_best_sel",0.8472546548822291,0.725361263141316,1.609470852182412,0.2324561403508771,0.228486646884273,0.239766081871345,0.2341678939617083,0.2324561403508771,0.1436676166726042,0,"(0, 20)",4208
"loo_enc,median_imp,min_max_scale,no_sel,over_samp",0.7954464285714287,0.579737700991107,1.3912286791487518,0.2049180327868852,0.207581227436823,0.2003642987249544,0.2039891205802356,0.2049180327868851,0.1845308924485125,0,"(0, 20)",4208
"ordinal_enc,median_imp,no_samp,k_best_sel,norm_scale",0.1923743500866551,0.6055045871559633,0.7508037324551087,0.3108866442199776,0.3640167364016736,0.5555555555555556,0.476764199655766,0.3570127504553734,-1.0,0,"(0, 20)",4208
"count_enc,median_imp,quant_scale,no_samp,k_best_sel",0.8550872622503836,0.8458085600661496,1.5438142580718477,0.2031425364758697,0.249221183800623,0.2953216374269005,0.2730015082956259,0.2205205637043428,0.0644689883393015,0,"(0, 20)",4208
"target_enc,most_freq_imp,no_sel,no_samp,min_max_scale",0.868107606883838,0.7944639130605977,1.5117003802970648,0.1818181818181817,0.2204968944099379,0.2660818713450292,0.2439759036144578,0.1977039593519317,0.0600490049602581,0,"(0, 20)",4208
"loo_enc,median_imp,min_max_scale,no_samp,no_sel",0.8762101358884633,0.8128125369138087,1.552603610038215,0.1874298540965208,0.2291021671826625,0.2719298245614034,0.2511278195488722,0.2033601763972773,0.0577740319555566,0,"(0, 20)",4208
"onehot_enc,median_imp,no_sel,over_samp,no_scale",0.7806676807736188,0.6089642065251821,1.2518891827834917,0.1876138433515483,0.1829944547134935,0.1948998178506374,0.1889908256880733,0.1876138433515481,0.1713185894293705,0,"(0, 20)",4208
"target_enc,median_imp,k_best_sel,under_samp,quant_scale",0.8575,0.7064220183486238,1.6205113654276615,0.2236842105263158,0.2228739002932551,0.2251461988304093,0.2240117130307466,0.2236842105263158,0.1425,1,"(0, 20)",4208
