pipe,dp,eo,eqOdds,accu,precision,recall,f1,roc_auc,dpr,gen,opt_metric,seed
"loo_enc,mean_imp,max_abs_scale,no_sel,no_samp",0.11393174380551663,0.061216961285755586,0.21890945372055082,0.247,0.22611850060459493,0.08571428571428574,0.16175507531106748,0.3545238095238096,0.8678774735700732,0,"(1, 0, 0, 0)",20380
"loo_enc,mean_imp,under_samp,k_best_sel,max_abs_scale",0.16993331986259852,0.13728347094058607,0.26533957353917387,0.27,0.25874125874125875,0.29333333333333333,0.2764505119453924,0.27000000000000013,0.6806834361651637,0,"(1, 0, 0, 0)",20380
"woe_enc,mean_imp,over_samp,no_sel,norm_scale",0.33406593406593404,0.6069651741293532,0.8943667489325029,0.45571428571428574,0.43231441048034935,0.6285714285714286,0.5509499136442142,0.45571428571428574,-1.0,0,"(1, 0, 0, 0)",20380
"woe_enc,most_freq_imp,k_best_sel,over_samp,quant_scale",0.11010604533064483,0.03784683795451599,0.14094446969925195,0.26642857142857146,0.25413533834586466,0.2914285714285715,0.2732600732600733,0.26642857142857146,0.7843377459226213,0,"(1, 0, 0, 0)",20380
"ordinal_enc,most_freq_imp,quant_scale,under_samp,no_sel",0.19011553273427478,0.2056485709453746,0.30743059697928593,0.30500000000000005,0.30434782608695654,0.30666666666666664,0.3055091819699499,0.30500000000000005,0.6596184785106871,0,"(1, 0, 0, 0)",20380
"target_enc,most_freq_imp,under_samp,k_best_sel,norm_scale",0.45077720207253885,0.4523809523809524,0.8285277413717781,0.4033333333333333,0.40645161290322585,0.3866666666666667,0.3967213114754099,0.4033333333333333,-1.0,0,"(1, 0, 0, 0)",20380
"count_enc,median_imp,norm_scale,under_samp,no_sel",0.49261083743842365,0.44680851063829785,0.8871754831153621,0.4033333333333333,0.3993055555555556,0.42333333333333334,0.41156462585034015,0.4033333333333333,-1.0,0,"(1, 0, 0, 0)",20380
"target_enc,most_freq_imp,no_samp,k_best_sel,max_abs_scale",0.10504908835904625,0.06626187698780646,0.18725712171617964,0.245,0.22819593787335724,0.07714285714285718,0.1594014313597918,0.35690476190476195,0.8791935483870968,0,"(1, 0, 0, 0)",20380
"woe_enc,median_imp,no_samp,no_sel,quant_scale",0.12351566152407667,0.0889241168904974,0.2074216431885904,0.244,0.2084398976982097,0.11571428571428577,0.16464237516869096,0.32952380952380955,0.8494243702268324,0,"(1, 0, 0, 0)",20380
"onehot_enc,median_imp,k_best_sel,no_samp,norm_scale",1.0,0.0,1.0,0.30000000000000004,0.30000000000000004,0.0,0.17647058823529416,0.5,-1.0,0,"(1, 0, 0, 0)",20380
"loo_enc,mean_imp,max_abs_scale,no_sel,no_samp",0.11393174380551663,0.061216961285755586,0.21890945372055082,0.247,0.22611850060459493,0.08571428571428574,0.16175507531106748,0.3545238095238096,0.8678774735700732,1,"(1, 0, 0, 0)",20380
"woe_enc,median_imp,no_samp,no_sel,quant_scale",0.12351566152407667,0.0889241168904974,0.2074216431885904,0.244,0.2084398976982097,0.11571428571428577,0.16464237516869096,0.32952380952380955,0.8494243702268324,1,"(1, 0, 0, 0)",20380
"loo_enc,mean_imp,max_abs_scale,k_best_sel,no_samp",0.1100514258999532,0.06923299334988384,0.19940255000486248,0.246,0.22781774580335734,0.07999999999999996,0.1603650586701434,0.3566666666666667,0.873229576175346,1,"(1, 0, 0, 0)",20380
"target_enc,most_freq_imp,under_samp,no_sel,norm_scale",0.35384615384615387,0.5813953488372093,0.8841476424151911,0.45999999999999996,0.44545454545454544,0.5933333333333333,0.5307692307692307,0.45999999999999996,-1.0,1,"(1, 0, 0, 0)",20380
"count_enc,most_freq_imp,k_best_sel,over_samp,quant_scale",0.20591208609423678,0.17010139682349773,0.34004284119565126,0.31785714285714284,0.3088455772113943,0.3414285714285714,0.3255303584491587,0.31785714285714284,0.6221573901532079,1,"(1, 0, 0, 0)",20380
"woe_enc,median_imp,norm_scale,under_samp,no_sel",0.3435897435897436,0.5697674418604651,0.8449967996586303,0.45333333333333337,0.4339622641509434,0.6,0.53125,0.45333333333333337,-1.0,1,"(1, 0, 0, 0)",20380
"target_enc,most_freq_imp,under_samp,k_best_sel,norm_scale",0.5927835051546392,0.4,0.9871559633027523,0.46166666666666667,0.4693333333333334,0.33666666666666667,0.4103703703703704,0.46166666666666667,-1.0,1,"(1, 0, 0, 0)",20380
"woe_enc,most_freq_imp,k_best_sel,over_samp,quant_scale",0.09955424166552573,0.07177539157917828,0.11998766635395308,0.27214285714285713,0.26509572901325473,0.28714285714285714,0.27628716461203773,0.27214285714285713,0.8076236682569862,1,"(1, 0, 0, 0)",20380
"loo_enc,mean_imp,under_samp,k_best_sel,max_abs_scale",0.11249999999999993,0.09274935590725064,0.17099518904044625,0.29500000000000004,0.28421052631578947,0.31999999999999995,0.3025641025641026,0.29499999999999993,0.7804878048780489,1,"(1, 0, 0, 0)",20380
"target_enc,most_freq_imp,no_samp,k_best_sel,max_abs_scale",0.10504908835904625,0.06626187698780646,0.18725712171617964,0.245,0.22819593787335724,0.07714285714285718,0.1594014313597918,0.35690476190476195,0.8791935483870968,1,"(1, 0, 0, 0)",20380
"loo_enc,mean_imp,max_abs_scale,no_sel,no_samp",0.11393174380551663,0.061216961285755586,0.21890945372055082,0.247,0.22611850060459493,0.08571428571428574,0.16175507531106748,0.3545238095238096,0.8678774735700732,2,"(1, 0, 0, 0)",20380
"loo_enc,mean_imp,under_samp,k_best_sel,max_abs_scale",0.23424912208221438,0.223094106191649,0.383860713617558,0.29666666666666663,0.2881944444444444,0.31666666666666665,0.30272108843537415,0.29666666666666663,0.5767077267637178,2,"(1, 0, 0, 0)",20380
"target_enc,most_freq_imp,no_samp,k_best_sel,max_abs_scale",0.10504908835904625,0.06626187698780646,0.18725712171617964,0.245,0.22819593787335724,0.07714285714285718,0.1594014313597918,0.35690476190476195,0.8791935483870968,2,"(1, 0, 0, 0)",20380
"loo_enc,mean_imp,no_samp,k_best_sel,max_abs_scale",0.1100514258999532,0.06923299334988384,0.19940255000486248,0.246,0.22781774580335734,0.07999999999999996,0.1603650586701434,0.3566666666666667,0.873229576175346,2,"(1, 0, 0, 0)",20380
"woe_enc,median_imp,quant_scale,no_sel,no_samp",0.12351566152407667,0.0889241168904974,0.2074216431885904,0.244,0.2084398976982097,0.11571428571428577,0.16464237516869096,0.32952380952380955,0.8494243702268324,2,"(1, 0, 0, 0)",20380
"woe_enc,median_imp,norm_scale,under_samp,no_sel",0.34196891191709844,0.5357142857142857,0.7834207077326343,0.45499999999999996,0.4328358208955224,0.62,0.5449101796407185,0.45500000000000007,-1.0,2,"(1, 0, 0, 0)",20380
"target_enc,most_freq_imp,under_samp,k_best_sel,norm_scale",0.6212121212121212,0.33707865168539325,0.9242346149881455,0.46166666666666667,0.4693333333333334,0.33666666666666667,0.4103703703703704,0.46166666666666667,-1.0,2,"(1, 0, 0, 0)",20380
"woe_enc,most_freq_imp,k_best_sel,over_samp,quant_scale",0.11798557144547761,0.06375935951505002,0.15567940456009505,0.27714285714285714,0.26991150442477874,0.2928571428571428,0.2815674891146589,0.277142857142857,0.7743196878842081,2,"(1, 0, 0, 0)",20380
"target_enc,most_freq_imp,under_samp,no_sel,norm_scale",0.3431372549019608,0.6105263157894737,0.9132786093674554,0.48,0.470873786407767,0.6366666666666667,0.5691699604743082,0.48,-1.0,2,"(1, 0, 0, 0)",20380
"count_enc,most_freq_imp,k_best_sel,over_samp,quant_scale",0.15732006764932738,0.1372097428688222,0.2673118757498356,0.31999999999999995,0.3125,0.33999999999999997,0.326530612244898,0.32000000000000006,0.7030467362122164,2,"(1, 0, 0, 0)",20380
"woe_enc,median_imp,norm_scale,no_sel,no_samp",1.0,0.0,1.0,0.30000000000000004,0.30000000000000004,0.0,0.17647058823529416,0.5,-1.0,3,"(1, 0, 0, 0)",20380
"woe_enc,median_imp,quant_scale,under_samp,no_sel",0.18152241272464364,0.14261985222521334,0.270627921777065,0.29166666666666663,0.288135593220339,0.30000000000000004,0.2941176470588236,0.29166666666666674,0.6690830352099416,3,"(1, 0, 0, 0)",20380
"woe_enc,median_imp,quant_scale,no_sel,under_samp",0.1270377329744553,0.08755129958960328,0.16973584255516355,0.265,0.2642140468227425,0.2666666666666667,0.26544240400667785,0.265,0.7644871251706444,3,"(1, 0, 0, 0)",20380
"woe_enc,median_imp,norm_scale,no_samp,no_sel",1.0,0.0,1.0,0.30000000000000004,0.30000000000000004,0.0,0.17647058823529416,0.5,-1.0,3,"(1, 0, 0, 0)",20380
"loo_enc,mean_imp,under_samp,k_best_sel,max_abs_scale",0.16197083936046286,0.08447079883642872,0.23346930981197989,0.28833333333333333,0.27561837455830385,0.31666666666666665,0.29674099485420236,0.28833333333333333,0.6904389098204238,3,"(1, 0, 0, 0)",20380
