pipe,dp,eo,eqOdds,accu,precision,recall,f1,roc_auc,dpr,gen,acc_dp_reps,seed
"count_enc,mean_imp,k_best_sel,norm_scale,over_samp",0.1968992248062015,0.6440677966101694,0.7808199333623063,0.2413479052823315,0.2517482517482518,0.2204007285974498,0.2363960749330953,0.2413479052823315,-1.0,0,"(0, 20)",3279
"onehot_enc,median_imp,quant_scale,over_samp,k_best_sel",0.8571428571428572,0.6863905325443787,1.6051939513477973,0.2140255009107468,0.2155797101449275,0.2112932604735883,0.2134423251589464,0.2140255009107469,0.1428571428571428,0,"(0, 20)",3279
"ordinal_enc,most_freq_imp,k_best_sel,no_samp,quant_scale",0.8843126648930886,0.8231680907193762,1.6327597336443525,0.2042648709315375,0.2530864197530864,0.2923976608187134,0.2732732732732731,0.2208800690250215,0.0555300109645244,0,"(0, 20)",3279
"ordinal_enc,mean_imp,quant_scale,no_samp,no_sel",0.8548057711201139,0.7778871520258298,1.533822574627919,0.1997755331088664,0.2469135802469135,0.2865497076023392,0.2672672672672673,0.2161345987920622,0.0680242634315424,0,"(0, 20)",3279
"target_enc,median_imp,over_samp,no_sel,max_abs_scale",0.8413881984718771,0.6347813979392927,1.506813686638248,0.1976320582877959,0.1959706959706959,0.2003642987249544,0.1981735159817352,0.197632058287796,0.1474675869788266,0,"(0, 20)",3279
"target_enc,mean_imp,k_best_sel,no_samp,quant_scale",0.8649228935080419,0.8042288459266843,1.529537487901993,0.1896745230078563,0.2305295950155763,0.2777777777777778,0.2549019607843137,0.2062841530054644,0.0602567869843421,0,"(0, 20)",3279
"count_enc,median_imp,k_best_sel,min_max_scale,under_samp",0.8414812177318853,0.6605504587155964,1.528713492505403,0.1988304093567251,0.1916167664670658,0.2105263157894736,0.2011834319526626,0.1988304093567251,0.1523314203730272,0,"(0, 20)",3279
"ordinal_enc,mean_imp,k_best_sel,min_max_scale,over_samp",0.8491351041154288,0.7130574712643678,1.570132495006058,0.2194899817850637,0.2126865671641791,0.2313296903460837,0.2221198156682028,0.2194899817850637,0.1376267094061569,0,"(0, 20)",3279
"loo_enc,mean_imp,over_samp,no_sel,quant_scale",0.8321544860043233,0.6818181818181818,1.5239359406026072,0.2194899817850637,0.2199999999999999,0.2185792349726776,0.219290263876251,0.2194899817850636,0.1585787602539805,0,"(0, 20)",3279
"woe_enc,median_imp,min_max_scale,under_samp,k_best_sel",0.8085419219324348,0.5736898058825846,1.436847700619427,0.2076023391812865,0.2191011235955056,0.1871345029239766,0.2034383954154728,0.2076023391812865,0.1801497994391395,0,"(0, 20)",3279
"target_enc,mean_imp,k_best_sel,quant_scale,no_samp",0.8649228935080419,0.8042288459266843,1.529537487901993,0.1896745230078563,0.2305295950155763,0.2777777777777778,0.2549019607843137,0.2062841530054644,0.0602567869843421,1,"(0, 20)",3279
"count_enc,mean_imp,k_best_sel,over_samp,norm_scale",0.2171253822629969,0.5913978494623656,0.7324234904880067,0.2413479052823315,0.2534722222222222,0.2167577413479052,0.2355555555555555,0.2413479052823314,-1.0,1,"(0, 20)",3279
"ordinal_enc,most_freq_imp,k_best_sel,no_samp,quant_scale",0.8843126648930886,0.8231680907193762,1.6327597336443525,0.2042648709315375,0.2530864197530864,0.2923976608187134,0.2732732732732731,0.2208800690250215,0.0555300109645244,1,"(0, 20)",3279
"ordinal_enc,mean_imp,quant_scale,no_samp,no_sel",0.8548057711201139,0.7778871520258298,1.533822574627919,0.1997755331088664,0.2469135802469135,0.2865497076023392,0.2672672672672673,0.2161345987920622,0.0680242634315424,1,"(0, 20)",3279
"onehot_enc,median_imp,quant_scale,over_samp,k_best_sel",0.8348909657320872,0.6666666666666666,1.564102564102564,0.2231329690346083,0.2295373665480427,0.2112932604735883,0.2205220522052203,0.2231329690346084,0.1651090342679127,1,"(0, 20)",3279
"woe_enc,median_imp,min_max_scale,under_samp,k_best_sel",0.8364992734876138,0.6336181438752609,1.5339548442119613,0.2032163742690058,0.1988130563798219,0.2105263157894736,0.2047128129602357,0.2032163742690058,0.1543752798925212,1,"(0, 20)",3279
"count_enc,median_imp,k_best_sel,min_max_scale,under_samp",0.8065162907268171,0.6287356774422176,1.4764810355324034,0.2236842105263158,0.2338028169014084,0.2046783625730994,0.2195121951219512,0.2236842105263159,0.1849037487335359,1,"(0, 20)",3279
"loo_enc,mean_imp,over_samp,no_sel,quant_scale",0.8288309268747089,0.6910112359550562,1.5165098114536315,0.2231329690346083,0.2226277372262773,0.2240437158469945,0.2233363719234274,0.2231329690346083,0.1600188812839273,1,"(0, 20)",3279
"ordinal_enc,mean_imp,k_best_sel,min_max_scale,over_samp",0.8354301106591226,0.6958025064170316,1.5443305216117134,0.2249544626593806,0.2193308550185874,0.2349726775956284,0.2272309107635696,0.2249544626593806,0.1494831153334891,1,"(0, 20)",3279
"count_enc,mean_imp,k_best_sel,norm_scale,over_samp",0.1846635367762128,0.6666666666666666,0.797008547008547,0.2377049180327869,0.2473684210526315,0.2185792349726776,0.2332439678284182,0.2377049180327869,-1.0,1,"(0, 20)",3279
"count_enc,median_imp,k_best_sel,min_max_scale,under_samp",0.8393917963224894,0.6654329251486396,1.5560207361836196,0.2134502923976607,0.2117647058823529,0.216374269005848,0.2140762463343108,0.2134502923976607,0.1545694137759099,2,"(0, 20)",3279
"woe_enc,median_imp,min_max_scale,under_samp,k_best_sel",0.8284154929577465,0.5828641178091901,1.4621849182943327,0.1915204678362573,0.1924198250728863,0.1900584795321637,0.1912408759124088,0.1915204678362573,0.15975,2,"(0, 20)",3279
"loo_enc,mean_imp,no_sel,quant_scale,over_samp",0.821318339514296,0.68,1.4888793922127257,0.2204007285974498,0.2224231464737793,0.2167577413479052,0.2196007259528132,0.2204007285974498,0.1658485614307931,2,"(0, 20)",3279
"ordinal_enc,mean_imp,over_samp,k_best_sel,min_max_scale",0.8597080471721344,0.7362752863758225,1.6018973186645216,0.2222222222222222,0.2095238095238095,0.24408014571949,0.2271880819366852,0.2222222222222223,0.1248711806812801,2,"(0, 20)",3279
"onehot_enc,mean_imp,quant_scale,over_samp,k_best_sel",0.7978227060653188,0.6057142857142858,1.4753724053724055,0.2258652094717668,0.2427350427350427,0.1930783242258652,0.2186948853615521,0.2258652094717668,0.2021772939346811,2,"(0, 20)",3279
"target_enc,median_imp,k_best_sel,quant_scale,no_samp",0.8715738113899039,0.8134031578532898,1.553194230977696,0.1907968574635241,0.2312499999999999,0.2807017543859649,0.2567975830815709,0.207746141309558,0.056295942150242,2,"(0, 20)",3279
"ordinal_enc,mean_imp,k_best_sel,min_max_scale,over_samp",0.8472757471662761,0.7238469853471055,1.5766485048152914,0.2276867030965391,0.2184557438794726,0.24408014571949,0.2314814814814814,0.2276867030965392,0.1393058586478327,2,"(0, 20)",3279
"onehot_enc,median_imp,quant_scale,over_samp,k_best_sel",0.8598130841121495,0.7068965517241379,1.6235632183908044,0.2213114754098361,0.2197802197802197,0.2240437158469945,0.221917808219178,0.2213114754098362,0.1401869158878504,2,"(0, 20)",3279
"count_enc,mean_imp,k_best_sel,over_samp,norm_scale",0.2251552795031056,0.5454545454545454,0.6843434343434343,0.2276867030965391,0.2461799660441426,0.1912568306010929,0.2196836555360281,0.2276867030965391,-1.0,2,"(0, 20)",3279
