pipe,dp,eo,eqOdds,accu,precision,recall,f1,roc_auc,dpr,gen,reps,seed
"onehot_enc,mean_imp,under_samp,max_abs_scale,k_best_sel",0.16530841027320475,0.17517152658662094,0.2678272737406629,0.2833333333333333,0.2773972602739726,0.29666666666666663,0.2871621621621623,0.2833333333333333,0.6944069296325619,0,accu_dp,60590
"woe_enc,median_imp,k_best_sel,over_samp,no_scale",0.15833291954251288,0.14668142254658573,0.25628287182194803,0.25571428571428567,0.24926686217008798,0.26857142857142857,0.2590448625180898,0.2557142857142858,0.7051625828324857,0,accu_dp,60590
"ordinal_enc,median_imp,no_sel,over_samp,no_scale",0.11793844372352058,0.08469675669747456,0.1537056484779994,0.29428571428571426,0.2948717948717948,0.2928571428571428,0.29386590584878736,0.29428571428571426,0.7818722644796668,0,accu_dp,60590
"onehot_enc,most_freq_imp,k_best_sel,max_abs_scale,no_samp",0.0918653576437588,0.06805651103201427,0.14976072353021308,0.263,0.23190184049079754,0.10571428571428576,0.17359735973597357,0.3678571428571429,0.8910874625872963,0,accu_dp,60590
"onehot_enc,most_freq_imp,no_sel,no_samp,min_max_scale",0.09934548854604963,0.05796667962791255,0.165993001737524,0.247,0.207741935483871,0.12285714285714289,0.16745762711864398,0.3297619047619047,0.8767115339986075,0,accu_dp,60590
"target_enc,most_freq_imp,under_samp,k_best_sel,no_scale",0.17454890788224126,0.12910236905020647,0.2858342005502785,0.31833333333333336,0.3312693498452013,0.28,0.3065810593900482,0.31833333333333336,0.7066709224385572,0,accu_dp,60590
"woe_enc,mean_imp,norm_scale,no_sel,under_samp",0.3487179487179487,0.5581395348837209,0.8333688926818861,0.44333333333333336,0.41747572815533984,0.6,0.525691699604743,0.44333333333333336,-1.0,0,accu_dp,60590
"count_enc,most_freq_imp,min_max_scale,no_samp,k_best_sel",0.09097709209911176,0.05320092922162732,0.1910557733543906,0.29400000000000004,0.2655889145496536,0.09142857142857141,0.18773946360153249,0.4290476190476191,0.8982590055941863,0,accu_dp,60590
"target_enc,most_freq_imp,no_scale,under_samp,no_sel",0.10335540343395799,0.09928929765886291,0.16178029146259987,0.31499999999999995,0.3079584775086506,0.33333333333333337,0.3208828522920204,0.31499999999999995,0.7998116215041299,0,accu_dp,60590
"onehot_enc,mean_imp,under_samp,k_best_sel,max_abs_scale",0.07647146624210155,0.05859435873461116,0.10672347156423795,0.30333333333333334,0.2846715328467153,0.3466666666666667,0.31707317073170727,0.30333333333333334,0.8414810231023103,0,accu_dp,60590
"woe_enc,mean_imp,under_samp,k_best_sel,max_abs_scale",0.1713735558408216,0.15491290377135125,0.25544607059012253,0.2816666666666666,0.2701754385964912,0.30666666666666664,0.28888888888888886,0.2816666666666665,0.676206645646374,1,accu_dp,60590
"onehot_enc,median_imp,k_best_sel,over_samp,no_scale",0.18126897977644246,0.14633246592687865,0.28588683452845487,0.29500000000000004,0.2848575712143928,0.3185714285714286,0.30212143379663503,0.29499999999999993,0.6619675884089403,1,accu_dp,60590
"onehot_enc,most_freq_imp,k_best_sel,no_samp,max_abs_scale",0.0918653576437588,0.06805651103201427,0.14976072353021308,0.263,0.23190184049079754,0.10571428571428576,0.17359735973597357,0.3678571428571429,0.8910874625872963,1,accu_dp,60590
"ordinal_enc,median_imp,no_sel,no_scale,over_samp",0.14873848767029196,0.11655151098216332,0.2296216123335147,0.30500000000000005,0.306930693069307,0.30000000000000004,0.3034825870646767,0.30500000000000005,0.7313019274461967,1,accu_dp,60590
"onehot_enc,most_freq_imp,no_sel,no_samp,max_abs_scale",0.10079476390836839,0.059970687643944615,0.16799700975355605,0.246,0.20747422680412375,0.12142857142857144,0.16666666666666663,0.32904761904761903,0.8751375456072277,1,accu_dp,60590
"onehot_enc,most_freq_imp,k_best_sel,min_max_scale,no_samp",0.08863955119214584,0.06308138665390481,0.14478559915210362,0.262,0.23161764705882348,0.10428571428571431,0.17282321899736142,0.3671428571428572,0.8949118722979714,1,accu_dp,60590
"target_enc,most_freq_imp,no_scale,under_samp,no_sel",0.16000000000000003,0.15778957884221043,0.2687459168027273,0.29833333333333334,0.2990033222591362,0.29666666666666663,0.29783693843594006,0.29833333333333334,0.7117117117117117,1,accu_dp,60590
"onehot_enc,mean_imp,under_samp,k_best_sel,max_abs_scale",0.1120933521923621,0.08984944147644486,0.16545345703915199,0.31833333333333336,0.30604982206405695,0.35,0.3287435456110155,0.31833333333333336,0.7780112044817927,1,accu_dp,60590
"woe_enc,median_imp,k_best_sel,over_samp,no_scale",0.20872114378382872,0.11669109363004618,0.327530254469207,0.2735714285714286,0.27062228654124454,0.28,0.2753414809489576,0.2735714285714286,0.6288084204298955,1,accu_dp,60590
"onehot_enc,most_freq_imp,no_sel,no_samp,min_max_scale",0.09934548854604963,0.05796667962791255,0.165993001737524,0.247,0.207741935483871,0.12285714285714289,0.16745762711864398,0.3297619047619047,0.8767115339986075,1,accu_dp,60590
"onehot_enc,most_freq_imp,no_sel,no_samp,max_abs_scale",0.10079476390836839,0.059970687643944615,0.16799700975355605,0.246,0.20747422680412375,0.12142857142857144,0.16666666666666663,0.32904761904761903,0.8751375456072277,2,accu_dp,60590
"onehot_enc,most_freq_imp,k_best_sel,no_samp,min_max_scale",0.08863955119214584,0.06308138665390481,0.14478559915210362,0.262,0.23161764705882348,0.10428571428571431,0.17282321899736142,0.3671428571428572,0.8949118722979714,2,accu_dp,60590
"woe_enc,median_imp,k_best_sel,over_samp,max_abs_scale",0.15495137046861185,0.07474650794125565,0.21327310215865566,0.26428571428571423,0.25150602409638556,0.29000000000000004,0.27126099706744866,0.26428571428571435,0.7052144659377628,2,accu_dp,60590
"woe_enc,mean_imp,under_samp,k_best_sel,no_scale",0.16144349477682807,0.06389915235818305,0.2351849970193099,0.2633333333333333,0.2551724137931034,0.28,0.2677966101694915,0.2633333333333334,0.6986884083658278,2,accu_dp,60590
"onehot_enc,median_imp,k_best_sel,no_samp,no_scale",0.12978027115474522,0.0918952332525748,0.23652273697513598,0.262,0.22487437185929648,0.11857142857142855,0.17513368983957212,0.3576190476190476,0.8448034885671157,2,accu_dp,60590
"onehot_enc,most_freq_imp,k_best_sel,over_samp,max_abs_scale",0.14477070367914907,0.1432217669169184,0.24579336247507153,0.3014285714285714,0.28680981595092025,0.33571428571428574,0.312130177514793,0.3014285714285715,0.7166378299938606,2,accu_dp,60590
"onehot_enc,most_freq_imp,k_best_sel,min_max_scale,no_samp",0.08863955119214584,0.06308138665390481,0.14478559915210362,0.262,0.23161764705882348,0.10428571428571431,0.17282321899736142,0.3671428571428572,0.8949118722979714,2,accu_dp,60590
"woe_enc,mean_imp,under_samp,k_best_sel,max_abs_scale",0.11337253128297903,0.08940838170296606,0.1611217204800447,0.2766666666666666,0.26736111111111116,0.29666666666666663,0.282312925170068,0.2766666666666666,0.7808857808857809,2,accu_dp,60590
"onehot_enc,most_freq_imp,k_best_sel,no_samp,max_abs_scale",0.0918653576437588,0.06805651103201427,0.14976072353021308,0.263,0.23190184049079754,0.10571428571428576,0.17359735973597357,0.3678571428571429,0.8910874625872963,2,accu_dp,60590
"woe_enc,median_imp,k_best_sel,over_samp,no_scale",0.18446664399738993,0.12961245874834246,0.27292193608514576,0.2628571428571429,0.25149700598802394,0.2857142857142857,0.26900584795321636,0.2628571428571428,0.6574714801320831,2,accu_dp,60590
"woe_enc,mean_imp,under_samp,k_best_sel,max_abs_scale",0.10406142655081835,0.06103286384976525,0.1327462026268439,0.2733333333333333,0.2655172413793103,0.29000000000000004,0.2779661016949153,0.2733333333333333,0.7988477687725808,3,accu_dp,60590
"onehot_enc,most_freq_imp,k_best_sel,no_samp,no_scale",0.13814866760168298,0.10094816498668979,0.25081127080349175,0.255,0.22360248447204967,0.1071428571428571,0.16943521594684374,0.35357142857142865,0.837055417700579,3,accu_dp,60590
"onehot_enc,most_freq_imp,k_best_sel,min_max_scale,no_samp",0.08863955119214584,0.06308138665390481,0.14478559915210362,0.262,0.23161764705882348,0.10428571428571431,0.17282321899736142,0.3671428571428572,0.8949118722979714,3,accu_dp,60590
"onehot_enc,most_freq_imp,no_sel,no_samp,max_abs_scale",0.10079476390836839,0.059970687643944615,0.16799700975355605,0.246,0.20747422680412375,0.12142857142857144,0.16666666666666663,0.32904761904761903,0.8751375456072277,3,accu_dp,60590
"onehot_enc,mean_imp,under_samp,k_best_sel,max_abs_scale",0.15952585158540178,0.13023047661669274,0.23599924552970486,0.29000000000000004,0.276595744680851,0.31999999999999995,0.2989690721649484,0.2899999999999999,0.6936804070496275,3,accu_dp,60590
"woe_enc,most_freq_imp,k_best_sel,min_max_scale,no_samp",0.1172043010752688,0.060110270291827445,0.21919572108197102,0.239,0.21079046424090342,0.10142857142857142,0.15965263861055456,0.33071428571428574,0.8593548387096774,3,accu_dp,60590
"onehot_enc,median_imp,k_best_sel,no_samp,no_scale",0.12978027115474522,0.0918952332525748,0.23652273697513598,0.262,0.22487437185929648,0.11857142857142855,0.17513368983957212,0.3576190476190476,0.8448034885671157,3,accu_dp,60590
"onehot_enc,most_freq_imp,k_best_sel,no_samp,min_max_scale",0.08863955119214584,0.06308138665390481,0.14478559915210362,0.262,0.23161764705882348,0.10428571428571431,0.17282321899736142,0.3671428571428572,0.8949118722979714,3,accu_dp,60590
"woe_enc,mean_imp,k_best_sel,over_samp,no_scale",0.1558692656304636,0.11862531032213686,0.2106149744048242,0.26142857142857145,0.24773413897280971,0.2885714285714286,0.2687224669603524,0.26142857142857157,0.7032734676829904,3,accu_dp,60590
"woe_enc,median_imp,k_best_sel,over_samp,no_scale",0.16840041164854114,0.09969192115574432,0.24855315206280704,0.2607142857142857,0.2473604826546003,0.28714285714285714,0.2677916360968452,0.2607142857142858,0.681459462303362,3,accu_dp,60590
"woe_enc,median_imp,k_best_sel,over_samp,min_max_scale",0.11078764202720098,0.04378907067867077,0.14645573734533746,0.2735714285714286,0.26236881559220393,0.29714285714285715,0.28017556693489387,0.2735714285714286,0.7836677525024409,4,accu_dp,60590
"onehot_enc,most_freq_imp,k_best_sel,no_scale,no_samp",0.13814866760168298,0.10094816498668979,0.25081127080349175,0.255,0.22360248447204967,0.1071428571428571,0.16943521594684374,0.35357142857142865,0.837055417700579,4,accu_dp,60590
"woe_enc,median_imp,k_best_sel,over_samp,no_scale",0.12644225383667523,0.08068874066541043,0.17804541641231147,0.2707142857142857,0.25864661654135335,0.2957142857142857,0.27765567765567767,0.2707142857142858,0.7548726858135621,4,accu_dp,60590
"woe_enc,mean_imp,k_best_sel,over_samp,no_scale",0.15466101694915257,0.10770795321987259,0.22614813828266175,0.2607142857142857,0.25037257824143067,0.2814285714285715,0.2662290299051787,0.2607142857142858,0.708,4,accu_dp,60590
