pipe,dp,eo,eqOdds,accu,precision,recall,f1,roc_auc,dpr,gen,opt_metric,seed
"loo_enc,mean_imp,max_abs_scale,no_sel,no_samp",0.19105898084657744,0.20777037564972328,0.2937195669597741,0.1621571819047326,0.28099880280485723,0.46384389746205845,0.3857393337229691,0.2651541493782784,0.21301036055823774,0,"(1, 0, 0, 0)",20380
"loo_enc,mean_imp,under_samp,k_best_sel,max_abs_scale",0.42957520575197494,0.25448793799425495,0.5269352835663959,0.19876291289376358,0.21712574850299404,0.16630531819920924,0.19251435982953502,0.19876291289376347,0.3374681969477218,0,"(1, 0, 0, 0)",20380
"woe_enc,mean_imp,over_samp,no_sel,norm_scale",0.3650341258531463,0.23977546110665598,0.4506803818739621,0.2462378640776699,0.29651615414558197,0.1226941747572815,0.21916180600561674,0.2462378640776699,-1.0,0,"(1, 0, 0, 0)",20380
"woe_enc,most_freq_imp,k_best_sel,over_samp,quant_scale",0.4014129442003016,0.2261038081370862,0.470082959192368,0.20329692556634305,0.21495472387392645,0.18284789644012944,0.1992230084636578,0.20329692556634305,0.3609436682655205,0,"(1, 0, 0, 0)",20380
"ordinal_enc,most_freq_imp,quant_scale,under_samp,no_sel",0.4370927490475387,0.41916746302564467,0.6674453062826939,0.24843769927305193,0.2479233226837061,0.24945797729881392,0.24869143367802893,0.24843769927305193,0.29041940485412293,0,"(1, 0, 0, 0)",20380
"target_enc,most_freq_imp,under_samp,k_best_sel,norm_scale",0.09473186865107489,0.7599660729431722,0.7986039249405527,0.3486162479275603,0.2578539371685027,0.5360285677847214,0.42901985403751075,0.3486162479275603,-1.0,0,"(1, 0, 0, 0)",20380
"count_enc,median_imp,norm_scale,under_samp,no_sel",0.12090261282660332,0.7175572519083969,0.7756238965801224,0.28191557199336814,0.2804878048780488,0.28516770820048465,0.2828353912097754,0.28191557199336814,-1.0,0,"(1, 0, 0, 0)",20380
"target_enc,most_freq_imp,no_samp,k_best_sel,max_abs_scale",0.18693498583660534,0.20504671336093028,0.28850175852680754,0.16363133810386654,0.2810594180170761,0.47379160821323807,0.392341678939617,0.2695212086373634,0.21485864661148216,0,"(1, 0, 0, 0)",20380
"woe_enc,median_imp,no_samp,no_sel,quant_scale",0.1996618876456332,0.20757341844125488,0.30205171848769763,0.16522834065292835,0.3027096360429694,0.44535135824512184,0.3821565563290241,0.2608633813879331,0.2249006713346967,0,"(1, 0, 0, 0)",20380
"onehot_enc,median_imp,k_best_sel,no_samp,norm_scale",0.053198403119487515,0.7854113655640373,0.8187724998426028,0.223211817818863,0.3824374230611407,0.8080601964035199,0.7071414672115197,0.42288123088784413,-1.0,0,"(1, 0, 0, 0)",20380
"count_enc,median_imp,norm_scale,no_samp,no_sel",0.025995729273048,0.8210347752332485,0.8282282698120642,0.20662756057860632,0.2460063897763578,0.7893125876801428,0.6706539074960127,0.4055583973999418,-1.0,1,"(1, 0, 0, 0)",20380
"onehot_enc,median_imp,k_best_sel,under_samp,norm_scale",0.14821763602251406,0.620016963528414,0.679660399508965,0.2729881392679505,0.2642384105960265,0.2915444458614973,0.27814956792930934,0.2729881392679505,-1.0,1,"(1, 0, 0, 0)",20380
"target_enc,most_freq_imp,under_samp,no_sel,norm_scale",0.12562694053021256,0.712468193384224,0.7746357465757133,0.39497513072312207,0.21316614420062696,0.7118989924754495,0.5782300224047797,0.39497513072312196,-1.0,1,"(1, 0, 0, 0)",20380
"loo_enc,mean_imp,max_abs_scale,k_best_sel,no_samp",0.189974464858535,0.21159162558829353,0.2973247568024333,0.16369276127883048,0.2825974025974026,0.47162351740849384,0.3914512338425382,0.2688214674421111,0.20910516062906429,1,"(1, 0, 0, 0)",20380
"target_enc,mean_imp,max_abs_scale,no_sel,no_samp",0.19105898084657744,0.20777037564972328,0.2937195669597741,0.1621571819047326,0.28099880280485723,0.46384389746205845,0.3857393337229691,0.2651541493782784,0.21301036055823774,1,"(1, 0, 0, 0)",20380
"loo_enc,most_freq_imp,under_samp,k_best_sel,norm_scale",0.118837818528221,0.7048346055979644,0.7548346055979644,0.34874378268078055,0.2764794572182435,0.5103940823874507,0.4159884384270176,0.34874378268078055,-1.0,1,"(1, 0, 0, 0)",20380
"woe_enc,most_freq_imp,k_best_sel,over_samp,quant_scale",0.3898856213333497,0.20598695975583603,0.44526753421657345,0.20137540453074432,0.2133871719211058,0.18042071197411003,0.19724225374435367,0.20137540453074443,0.3774977504940513,1,"(1, 0, 0, 0)",20380
"target_enc,most_freq_imp,no_samp,k_best_sel,max_abs_scale",0.18693498583660534,0.20504671336093028,0.28850175852680754,0.16363133810386654,0.2810594180170761,0.47379160821323807,0.392341678939617,0.2695212086373634,0.21485864661148216,1,"(1, 0, 0, 0)",20380
"woe_enc,mean_imp,over_samp,no_sel,norm_scale",0.36103778565502676,0.24161439869102808,0.4507470091997854,0.24407362459546922,0.2944940717882085,0.1213996763754045,0.2174038374921179,0.24407362459546922,-1.0,1,"(1, 0, 0, 0)",20380
"onehot_enc,median_imp,k_best_sel,no_samp,norm_scale",0.053198403119487515,0.7854113655640373,0.8187724998426028,0.223211817818863,0.3824374230611407,0.8080601964035199,0.7071414672115197,0.42288123088784413,-1.0,1,"(1, 0, 0, 0)",20380
"target_enc,median_imp,max_abs_scale,no_sel,no_samp",0.1908743537337374,0.2119136067002627,0.2968788121486599,0.16206504714228676,0.28070475538829964,0.4637163627088382,0.38554833053262216,0.26504992892723467,0.21347349321896036,2,"(1, 0, 0, 0)",20380
"onehot_enc,mean_imp,k_best_sel,no_samp,norm_scale",0.00027852567078265713,1.0,1.0003127606338615,0.24096311538343418,1.0,1.0,1.0,0.5001011326860841,-1.0,2,"(1, 0, 0, 0)",20380
"count_enc,median_imp,norm_scale,no_samp,no_sel",0.025995729273048,0.8210347752332485,0.8282282698120642,0.20662756057860632,0.2460063897763578,0.7893125876801428,0.6706539074960127,0.4055583973999418,-1.0,2,"(1, 0, 0, 0)",20380
"target_enc,most_freq_imp,under_samp,no_sel,norm_scale",0.11911487758945385,0.712468193384224,0.7668833123154719,0.3931258768014284,0.20325779036827196,0.7130468052544319,0.5780590717299577,0.3931258768014284,-1.0,2,"(1, 0, 0, 0)",20380
"target_enc,most_freq_imp,no_sel,under_samp,norm_scale",0.12023952095808384,0.712468193384224,0.7668740678835564,0.39229690090549674,0.19167579408543267,0.7176380563703609,0.5814744801512287,0.3922969009054966,-1.0,2,"(1, 0, 0, 0)",20380
"onehot_enc,median_imp,no_samp,k_best_sel,norm_scale",0.053198403119487515,0.7854113655640373,0.8187724998426028,0.223211817818863,0.3824374230611407,0.8080601964035199,0.7071414672115197,0.42288123088784413,-1.0,2,"(1, 0, 0, 0)",20380
"target_enc,most_freq_imp,no_samp,k_best_sel,max_abs_scale",0.18693498583660534,0.20504671336093028,0.28850175852680754,0.16363133810386654,0.2810594180170761,0.47379160821323807,0.392341678939617,0.2695212086373634,0.21485864661148216,2,"(1, 0, 0, 0)",20380
