pipe,dp,eo,eqOdds,accu,precision,recall,f1,roc_auc,dpr,gen,reps,seed
"woe_enc,most_freq_imp,max_abs_scale,over_samp,k_best_sel",0.09319910004841514,0.0697015922392048,0.13292893911474588,0.2735714285714286,0.2616541353383459,0.2985714285714286,0.2805860805860807,0.2735714285714286,0.8151391046462364,0,accu_dp,93851
"ordinal_enc,mean_imp,k_best_sel,no_samp,no_scale",0.1345956054230949,0.07496585210221439,0.2771849788614248,0.271,0.23485784919653896,0.11571428571428577,0.17958913187541414,0.3745238095238095,0.8417871077650162,0,accu_dp,93851
"loo_enc,median_imp,no_scale,no_sel,over_samp",0.20585694461037946,0.196223292355856,0.34222199111968166,0.31499999999999995,0.3157894736842105,0.31285714285714283,0.31432644333570914,0.31499999999999995,0.6392675679810611,0,accu_dp,93851
"woe_enc,median_imp,k_best_sel,over_samp,no_scale",0.17392780779346084,0.1336204747804066,0.2780324074095816,0.2707142857142857,0.2650073206442167,0.2828571428571428,0.27404193781634123,0.2707142857142857,0.6800670305385275,0,accu_dp,93851
"count_enc,mean_imp,norm_scale,over_samp,no_sel",0.44782608695652176,0.4427860696517413,0.8057204325861043,0.3857142857142857,0.37915407854984895,0.4128571428571428,0.3964757709251101,0.3857142857142857,-1.0,0,accu_dp,93851
"loo_enc,most_freq_imp,quant_scale,over_samp,k_best_sel",0.09858922375463197,0.04088774564053482,0.13269907048083943,0.26928571428571424,0.26215022091310747,0.28428571428571425,0.27338651196519215,0.26928571428571424,0.8090083256413304,0,accu_dp,93851
"count_enc,most_freq_imp,over_samp,norm_scale,k_best_sel",0.5487528344671202,0.4129353233830846,0.9296019900497513,0.4335714285714286,0.43422913719943423,0.4285714285714286,0.4314143567874912,0.4335714285714286,-1.0,0,accu_dp,93851
"count_enc,mean_imp,over_samp,quant_scale,k_best_sel",0.1454545454545455,0.12511590344868845,0.2508930479136046,0.33785714285714286,0.33084947839046197,0.35857142857142854,0.34500364697301233,0.33785714285714286,0.7229437229437229,0,accu_dp,93851
"count_enc,mean_imp,norm_scale,under_samp,no_sel",0.5360824742268041,0.3411764705882353,0.7815434430652995,0.3816666666666667,0.37966101694915255,0.39,0.384873949579832,0.3816666666666667,-1.0,0,accu_dp,93851
"woe_enc,most_freq_imp,min_max_scale,no_sel,over_samp",0.16550929090229743,0.11178576057587816,0.22065503337957718,0.25357142857142856,0.2459499263622975,0.26857142857142857,0.25743292240754156,0.25357142857142856,0.6940886160169113,0,accu_dp,93851
"ordinal_enc,mean_imp,k_best_sel,no_samp,max_abs_scale",0.10617110799438989,0.06218406963180091,0.20801239952276585,0.267,0.2425683709869203,0.08999999999999997,0.17326411421155097,0.385,0.8785106724442304,1,accu_dp,93851
"woe_enc,most_freq_imp,no_scale,over_samp,k_best_sel",0.15130846292939187,0.10072882082573109,0.2139562226988238,0.2578571428571429,0.24587706146926536,0.2814285714285715,0.2640819312362839,0.2578571428571429,0.7123610836029136,1,accu_dp,93851
"loo_enc,median_imp,no_scale,k_best_sel,over_samp",0.10828025477707004,0.09478658810157628,0.1643072774235849,0.34857142857142853,0.36783042394014964,0.2757142857142857,0.32490013315579225,0.34857142857142864,0.8219895287958116,1,accu_dp,93851
"loo_enc,most_freq_imp,quant_scale,over_samp,no_sel",0.11055672268907568,0.06382915083899143,0.14948393987474948,0.26428571428571423,0.255192878338279,0.2828571428571428,0.26928675400291124,0.26428571428571435,0.7860772357723577,1,accu_dp,93851
"loo_enc,most_freq_imp,quant_scale,k_best_sel,over_samp",0.11943719494671717,0.09264299743766141,0.16864299743766145,0.275,0.2645739910313901,0.29714285714285715,0.281227173119065,0.275,0.7686818408072763,1,accu_dp,93851
"ordinal_enc,mean_imp,k_best_sel,no_samp,no_scale",0.1345956054230949,0.07496585210221439,0.2771849788614248,0.271,0.23485784919653896,0.11571428571428577,0.17958913187541414,0.3745238095238095,0.8417871077650162,1,accu_dp,93851
"woe_enc,median_imp,k_best_sel,over_samp,no_scale",0.1635578298668427,0.10466704553385381,0.2250621636454522,0.25642857142857145,0.2396946564885496,0.2885714285714286,0.26494464944649454,0.25642857142857145,0.686989943663455,1,accu_dp,93851
"count_enc,mean_imp,norm_scale,under_samp,no_sel",0.45263157894736844,0.5061728395061729,0.9281911881300261,0.4083333333333333,0.4014336917562724,0.44333333333333336,0.4231433506044905,0.4083333333333333,-1.0,1,accu_dp,93851
"loo_enc,median_imp,no_scale,no_sel,over_samp",0.11082929936604069,0.0646566765371539,0.15625673363107337,0.29000000000000004,0.2825443786982249,0.30714285714285716,0.2950581395348837,0.29000000000000004,0.7862096071052643,1,accu_dp,93851
"woe_enc,most_freq_imp,min_max_scale,no_sel,over_samp",0.07399406144124249,0.046969561012572436,0.09217660745503412,0.2521428571428571,0.24296296296296294,0.27,0.2567272727272727,0.2521428571428572,0.853531262362715,1,accu_dp,93851
"loo_enc,most_freq_imp,no_sel,over_samp,quant_scale",0.12864508183915235,0.0878772470313762,0.16655866104135233,0.27428571428571424,0.2780898876404494,0.2657142857142857,0.2719546742209631,0.27428571428571435,0.766690278761615,2,accu_dp,93851
"ordinal_enc,mean_imp,no_scale,no_samp,k_best_sel",0.1345956054230949,0.07496585210221439,0.2771849788614248,0.271,0.23485784919653896,0.11571428571428577,0.17958913187541414,0.3745238095238095,0.8417871077650162,2,accu_dp,93851
"woe_enc,most_freq_imp,max_abs_scale,over_samp,k_best_sel",0.11518318462127136,0.04579307869470284,0.15886209484741945,0.2678571428571429,0.254160363086233,0.2957142857142857,0.2755326965466569,0.2678571428571428,0.7736709794967596,2,accu_dp,93851
