pipe,dp,eo,eqOdds,accu,precision,recall,f1,roc_auc,dpr,gen,opt_metric,seed
"onehot_enc,mean_imp,under_samp,no_sel,quant_scale",0.39018544022013973,0.19025251518301994,0.42194849196406287,0.191429664583599,0.20697589923701099,0.1649024359137865,0.1864827928935271,0.191429664583599,0.3831019676630234,0,"(1, 0, 0, 0)",97081
"ordinal_enc,most_freq_imp,k_best_sel,quant_scale,over_samp",0.43990927114191736,0.4071392309429309,0.6631138797446602,0.24783576051779932,0.24690405619391775,0.2496763754045307,0.24829277189000787,0.2478357605177992,0.2859984229252235,0,"(1, 0, 0, 0)",97081
"ordinal_enc,mean_imp,no_sel,no_samp,no_scale",0.1637442576183077,0.2487187596202839,0.3190605723154216,0.18043057645649707,0.2872294372294373,0.5800280576457084,0.4714709894872001,0.3168546437095856,0.1647969631313379,0,"(1, 0, 0, 0)",97081
"target_enc,mean_imp,no_sel,no_samp,quant_scale",0.20474388825330236,0.22428193374038674,0.3237028221151076,0.1678081140014127,0.3098704207326828,0.44981507460783066,0.3877377235310815,0.2640863398929121,0.21163291658606503,0,"(1, 0, 0, 0)",97081
"woe_enc,mean_imp,min_max_scale,k_best_sel,no_samp",0.1920332923604759,0.21785084164513124,0.30343136904567525,0.16224931666717857,0.28091812264474136,0.46460910598137994,0.3862124424300022,0.2654760740262887,0.20914658088550947,0,"(1, 0, 0, 0)",97081
"woe_enc,mean_imp,quant_scale,no_sel,no_samp",0.20354962369209148,0.21748926538653396,0.3168644498011859,0.16783882558889474,0.30924855491329484,0.45134549164647364,0.3884426753855995,0.2646290565028485,0.2128932918809808,0,"(1, 0, 0, 0)",97081
"onehot_enc,most_freq_imp,no_samp,min_max_scale,no_sel",0.18460051293546587,0.16114078837374463,0.24047856280149135,0.15764257854488495,0.2814719173660426,0.4322152786634358,0.3656764265868776,0.25138272023786656,0.26557510007964197,0,"(1, 0, 0, 0)",97081
"ordinal_enc,most_freq_imp,under_samp,k_best_sel,no_scale",0.4386870650766131,0.39432424580157766,0.6581243450133647,0.24913914041576335,0.24247185126996595,0.262083917867619,0.25240648620711936,0.24913914041576324,0.2749899326739884,0,"(1, 0, 0, 0)",97081
"count_enc,mean_imp,k_best_sel,no_scale,no_samp",0.14354411197711942,0.17777877083933302,0.249394285089927,0.1949571573354627,0.32230421328255177,0.6369085575819411,0.5271549576482312,0.3458410101825563,0.1867326573111202,0,"(1, 0, 0, 0)",97081
"target_enc,median_imp,over_samp,k_best_sel,norm_scale",0.13448094414793654,0.657774184855834,0.7118817745138825,0.3022046925566343,0.27242262043286014,0.3676375404530744,0.3233632723731198,0.3022046925566344,-1.0,0,"(1, 0, 0, 0)",97081
"woe_enc,mean_imp,no_samp,k_best_sel,min_max_scale",0.1920332923604759,0.21785084164513124,0.30343136904567525,0.16224931666717857,0.28091812264474136,0.46460910598137994,0.3862124424300022,0.2654760740262887,0.20914658088550947,1,"(1, 0, 0, 0)",97081
"target_enc,median_imp,norm_scale,k_best_sel,over_samp",0.12252252252252252,0.7148605150214592,0.7741807819105334,0.3384708737864077,0.2700679488655995,0.4872168284789644,0.39761440859193076,0.3384708737864077,-1.0,1,"(1, 0, 0, 0)",97081
"onehot_enc,most_freq_imp,no_sel,min_max_scale,no_samp",0.18460051293546587,0.16114078837374463,0.24047856280149135,0.15764257854488495,0.2814719173660426,0.4322152786634358,0.3656764265868776,0.25138272023786656,0.26557510007964197,1,"(1, 0, 0, 0)",97081
"count_enc,mean_imp,no_samp,no_scale,k_best_sel",0.14354411197711942,0.17777877083933302,0.249394285089927,0.1949571573354627,0.32230421328255177,0.6369085575819411,0.5271549576482312,0.3458410101825563,0.1867326573111202,1,"(1, 0, 0, 0)",97081
"woe_enc,mean_imp,quant_scale,no_sel,no_samp",0.20354962369209148,0.21748926538653396,0.3168644498011859,0.16783882558889474,0.30924855491329484,0.45134549164647364,0.3884426753855995,0.2646290565028485,0.2128932918809808,1,"(1, 0, 0, 0)",97081
"woe_enc,mean_imp,min_max_scale,k_best_sel,no_samp",0.1920332923604759,0.21785084164513124,0.30343136904567525,0.16224931666717857,0.28091812264474136,0.46460910598137994,0.3862124424300022,0.2654760740262887,0.20914658088550947,1,"(1, 0, 0, 0)",97081
"onehot_enc,most_freq_imp,no_samp,min_max_scale,no_sel",0.18460051293546587,0.16114078837374463,0.24047856280149135,0.15764257854488495,0.2814719173660426,0.4322152786634358,0.3656764265868776,0.25138272023786656,0.26557510007964197,1,"(1, 0, 0, 0)",97081
"ordinal_enc,mean_imp,no_sel,no_samp,no_scale",0.1637442576183077,0.2487187596202839,0.3190605723154216,0.18043057645649707,0.2872294372294373,0.5800280576457084,0.4714709894872001,0.3168546437095856,0.1647969631313379,1,"(1, 0, 0, 0)",97081
"woe_enc,mean_imp,k_best_sel,no_scale,no_samp",0.184155468368163,0.16864935225650324,0.25186264607750425,0.16132796904271984,0.28008157715839566,0.4597627853590104,0.3827322404371585,0.26321472601283846,0.2378446997640511,1,"(1, 0, 0, 0)",97081
"target_enc,median_imp,over_samp,k_best_sel,norm_scale",0.1351839313924622,0.6522561469873007,0.7054254547437644,0.2997168284789644,0.2705320726733408,0.36330906148867315,0.32007084845343015,0.2997168284789644,-1.0,1,"(1, 0, 0, 0)",97081
