pipe,dp,eo,eqOdds,accu,precision,recall,f1,roc_auc,dpr,gen,dp_acc_reps,seed
"target_enc,mean_imp,k_best_sel,over_samp,no_scale",0.10394125736228954,0.09139672379585045,0.15716957738132808,0.3057142857142857,0.29456193353474325,0.33285714285714285,0.3142437591776799,0.3057142857142857,0.7944797865791093,0,"(0, 20)",66238
"loo_enc,mean_imp,over_samp,no_sel,norm_scale",0.3368869936034115,0.5920398009950248,0.8756218905472637,0.45285714285714285,0.42978723404255315,0.6171428571428572,0.541880341880342,0.45285714285714285,-1.0,0,"(0, 20)",66238
"target_enc,median_imp,no_sel,quant_scale,over_samp",0.14786457323770752,0.0877376643834934,0.20389332990684408,0.26357142857142857,0.2526158445440957,0.2857142857142857,0.26953981008035066,0.26357142857142857,0.7192369034474299,0,"(0, 20)",66238
"ordinal_enc,median_imp,under_samp,max_abs_scale,no_sel",0.213607188703466,0.22712667004904447,0.3511960297685315,0.29666666666666663,0.29391891891891897,0.30333333333333334,0.29865771812080544,0.29666666666666663,0.6192219679633867,0,"(0, 20)",66238
"count_enc,mean_imp,no_scale,under_samp,k_best_sel",0.05859606252597904,0.06839622641509435,0.07444839030384981,0.3533333333333334,0.3607594936708861,0.32666666666666666,0.3441558441558441,0.3533333333333333,0.8926626672819565,0,"(0, 20)",66238
"ordinal_enc,mean_imp,norm_scale,under_samp,k_best_sel",0.36082474226804123,0.5529411764705883,0.8465191581219644,0.43999999999999995,0.41509433962264153,0.5866666666666667,0.515625,0.44000000000000006,-1.0,0,"(0, 20)",66238
"target_enc,mean_imp,no_scale,no_sel,no_samp",0.04791958859280043,0.004486585110519539,0.10175350475123242,0.275,0.2571428571428571,0.0714285714285714,0.17460317460317454,0.4107142857142857,0.9461489965325207,0,"(0, 20)",66238
"woe_enc,mean_imp,no_sel,norm_scale,over_samp",0.3232104121475054,0.6169154228855721,0.893838499808649,0.46499999999999997,0.44708423326133906,0.6342857142857143,0.5597592433361995,0.46499999999999997,-1.0,0,"(0, 20)",66238
"ordinal_enc,mean_imp,quant_scale,over_samp,no_sel",0.123972323972324,0.0985852301618162,0.18458148735612434,0.3107142857142857,0.3136427566807314,0.3028571428571428,0.30829199149539344,0.3107142857142856,0.7738342738342738,0,"(0, 20)",66238
"ordinal_enc,mean_imp,no_sel,no_samp,max_abs_scale",0.10215053763440862,0.04718890517353114,0.2113658589177071,0.269,0.2419161676646706,0.09571428571428575,0.17524429967426702,0.3845238095238095,0.8821339950372208,0,"(0, 20)",66238
