pipe,dp,eo,eqOdds,accu,precision,recall,f1,roc_auc,dpr,gen,opt_metric,seed
"target_enc,median_imp,no_sel,max_abs_scale,over_samp",0.10379829614912617,0.0,0.021366367683748506,0.026910496580434096,0.05107223476297973,0.0,0.026205298972057367,0.026910496580434207,1.2265779939039636,0,"(1, 0, 0, 0)",79132
"onehot_enc,mean_imp,quant_scale,over_samp,no_sel",0.10379829614912617,0.0,0.021366367683748506,0.026910496580434096,0.05107223476297973,0.0,0.026205298972057367,0.026910496580434207,1.2265779939039636,0,"(1, 0, 0, 0)",79132
"target_enc,median_imp,k_best_sel,min_max_scale,over_samp",0.10955498363235211,0.0,0.021366367683748506,0.026910496580434096,0.05107223476297973,0.0,0.026205298972057367,0.026910496580434207,1.2412996752998284,0,"(1, 0, 0, 0)",79132
"onehot_enc,most_freq_imp,over_samp,max_abs_scale,k_best_sel",0.11193973755986514,0.0,0.021366367683748506,0.026910496580434096,0.05107223476297973,0.0,0.026205298972057367,0.026910496580434207,1.2474805626446674,0,"(1, 0, 0, 0)",79132
"count_enc,most_freq_imp,quant_scale,over_samp,k_best_sel",0.11330627826253103,0.0,0.021366367683748506,0.026910496580434096,0.05107223476297973,0.0,0.026205298972057367,0.026910496580434207,1.2510445730050144,0,"(1, 0, 0, 0)",79132
"onehot_enc,median_imp,no_scale,under_samp,k_best_sel",0.1043162402871814,0.0,0.02355495420438118,0.027945888216447168,0.052933243425488885,0.0,0.02718614718614709,0.027945888216447057,1.2274238587323307,0,"(1, 0, 0, 0)",79132
"target_enc,most_freq_imp,no_sel,min_max_scale,no_samp",0.10443272475148435,0.0,0.021366367683748506,0.029325988334413466,0.060535117056856214,0.0,0.031212277978961867,0.026910496580434207,1.2512837759180453,0,"(1, 0, 0, 0)",79132
"ordinal_enc,mean_imp,k_best_sel,quant_scale,under_samp",0.10097399336997609,0.0,0.017171684541499768,0.02598789604841578,0.049407783417935724,0.0,0.025329632199861174,0.02598789604841578,1.2200206991791511,0,"(1, 0, 0, 0)",79132
"onehot_enc,mean_imp,no_sel,over_samp,max_abs_scale",0.10346118183518072,0.0,0.021366367683748506,0.026910496580434096,0.05107223476297973,0.0,0.026205298972057367,0.026910496580434207,1.2257244438307933,0,"(1, 0, 0, 0)",79132
"ordinal_enc,most_freq_imp,over_samp,norm_scale,k_best_sel",0.7244235504813074,0.14465408805031446,0.7191017345440704,0.34448409158489446,0.3854577310556285,0.1656259292298543,0.29221843864295627,0.34448409158489446,-1.0,0,"(1, 0, 0, 0)",79132
