pipe,dp,eo,eqOdds,accu,precision,recall,f1,roc_auc,dpr,gen,reps,seed
"onehot_enc,median_imp,min_max_scale,no_sel,over_samp",0.09976383265856953,0.0,0.021366367683748506,0.026910496580434096,0.05107223476297973,0.0,0.026205298972057367,0.026910496580434207,1.2164239186123107,0,accu_dp,65436
"woe_enc,mean_imp,k_best_sel,quant_scale,under_samp",0.10561062288530099,0.0,0.02400574812787863,0.026165895336418665,0.049729364005412724,0.0,0.025498699045967133,0.026165895336418665,1.2315592543540823,0,accu_dp,65436
"woe_enc,most_freq_imp,no_samp,min_max_scale,k_best_sel",0.10443272475148435,0.0,0.021366367683748506,0.029325988334413466,0.060535117056856214,0.0,0.031212277978961867,0.026910496580434207,1.2512837759180453,0,accu_dp,65436
"ordinal_enc,most_freq_imp,k_best_sel,norm_scale,no_samp",0.48463996067829934,0.3049823855057876,0.5888440569755282,0.29406999351911856,0.31399700598802394,0.3474546101815593,0.3311439518336069,0.29846712073157655,-1.0,0,accu_dp,65436
"onehot_enc,mean_imp,no_sel,quant_scale,under_samp",0.10326522675090999,0.0,0.023989470246006873,0.027233891064435745,0.05165428764348412,0.0,0.026511869693294,0.027233891064435745,1.225175563887401,0,accu_dp,65436
"onehot_enc,median_imp,k_best_sel,no_scale,no_samp",0.10443272475148435,0.0,0.021366367683748506,0.029325988334413466,0.060535117056856214,0.0,0.031212277978961867,0.026910496580434207,1.2512837759180453,0,accu_dp,65436
"onehot_enc,mean_imp,no_sel,no_samp,min_max_scale",0.10443272475148435,0.0,0.021366367683748506,0.029325988334413466,0.060535117056856214,0.0,0.031212277978961867,0.026910496580434207,1.2512837759180453,0,accu_dp,65436
"woe_enc,mean_imp,norm_scale,k_best_sel,under_samp",0.722729715206878,0.16909914443885254,0.7679464066866911,0.37575649697401214,0.4102366255144033,0.18369526521893909,0.3152157682544423,0.37575649697401203,-1.0,0,accu_dp,65436
"onehot_enc,most_freq_imp,k_best_sel,under_samp,min_max_scale",0.10297929298603375,0.0,0.01861043783891269,0.02865788536845848,0.05420875420875426,0.0,0.02785949126146403,0.02865788536845859,1.22369325181352,0,accu_dp,65436
"onehot_enc,most_freq_imp,under_samp,min_max_scale,k_best_sel",0.10519235473680855,0.0,0.021198583000518967,0.026165895336418665,0.049729364005412724,0.0,0.025498699045967133,0.026165895336418665,1.2304735272184937,1,accu_dp,65436
