pipe,dp,eo,eqOdds,accu,precision,recall,f1,roc_auc,dpr,gen,opt_metric,seed
"count_enc,most_freq_imp,min_max_scale,under_samp,no_sel",0.2179603060432076,0.19907407407407407,0.3833288413539626,0.3516666666666667,0.35016835016835013,0.3566666666666667,0.35343383584589616,0.3516666666666667,0.6143050236539761,0,"(1, 0, 0, 0)",35094
"count_enc,median_imp,over_samp,k_best_sel,no_scale",0.15589243324647117,0.1613276303851484,0.25740026552028356,0.3314285714285714,0.33746556473829203,0.31285714285714283,0.32538569424964947,0.3314285714285714,0.7262447587496791,0,"(1, 0, 0, 0)",35094
"loo_enc,median_imp,over_samp,k_best_sel,norm_scale",0.34415584415584416,0.5621890547263682,0.8342197060673644,0.41500000000000004,0.38961038961038963,0.53,0.4689265536723164,0.41500000000000004,-1.0,0,"(1, 0, 0, 0)",35094
"target_enc,median_imp,min_max_scale,under_samp,k_best_sel",0.182790715637431,0.13068181818181818,0.25744102851852985,0.2516666666666667,0.24398625429553267,0.2666666666666667,0.2554991539763115,0.2516666666666667,0.663107694497829,0,"(1, 0, 0, 0)",35094
"onehot_enc,most_freq_imp,no_samp,quant_scale,no_sel",0.10224403927068726,0.07088804474620883,0.16709823735872623,0.257,0.2149292149292149,0.12857142857142856,0.1740013540961407,0.3426190476190476,0.8735691987513007,0,"(1, 0, 0, 0)",35094
"ordinal_enc,most_freq_imp,over_samp,min_max_scale,k_best_sel",0.18072832654400306,0.1326533664343613,0.26272002109117987,0.2778571428571428,0.27753934191702434,0.2785714285714286,0.27805575411007866,0.2778571428571428,0.6775444501353626,0,"(1, 0, 0, 0)",35094
"target_enc,median_imp,over_samp,no_sel,norm_scale",0.3274725274725275,0.6019900497512438,0.8736435930583304,0.4614285714285714,0.4432773109243697,0.6214285714285714,0.5493197278911565,0.4614285714285714,-1.0,0,"(1, 0, 0, 0)",35094
"loo_enc,most_freq_imp,no_samp,k_best_sel,norm_scale",1.0,0.0,1.0,0.30000000000000004,0.30000000000000004,0.0,0.17647058823529416,0.5,-1.0,0,"(1, 0, 0, 0)",35094
"woe_enc,median_imp,min_max_scale,over_samp,k_best_sel",0.13330285809755638,0.08573365636746133,0.18367143789899287,0.26642857142857146,0.25633383010432187,0.28714285714285714,0.2720641867250181,0.26642857142857146,0.7450211050994003,0,"(1, 0, 0, 0)",35094
"onehot_enc,most_freq_imp,no_samp,quant_scale,k_best_sel",0.10575035063113603,0.071994735740137,0.18386370158864068,0.26,0.2256857855361596,0.11285714285714288,0.17310252996005315,0.35809523809523824,0.8733198924731183,0,"(1, 0, 0, 0)",35094
"target_enc,median_imp,min_max_scale,no_samp,k_best_sel",0.10752688172043012,0.06411828632389158,0.18520959714573695,0.238,0.21125000000000005,0.09857142857142853,0.15866666666666673,0.3309523809523809,0.8709677419354839,1,"(1, 0, 0, 0)",35094
"onehot_enc,most_freq_imp,under_samp,quant_scale,k_best_sel",0.1376730359864468,0.1393653516295026,0.22150186154832674,0.31666666666666665,0.31034482758620685,0.33333333333333337,0.32203389830508466,0.31666666666666676,0.7395200305045161,1,"(1, 0, 0, 0)",35094
"onehot_enc,most_freq_imp,no_samp,min_max_scale,k_best_sel",0.08863955119214584,0.06308138665390481,0.14478559915210362,0.262,0.23161764705882348,0.10428571428571431,0.17282321899736142,0.3671428571428572,0.8949118722979714,1,"(1, 0, 0, 0)",35094
"ordinal_enc,most_freq_imp,over_samp,quant_scale,k_best_sel",0.2042687557093928,0.18136771054546905,0.31290987018268823,0.2878571428571428,0.28321167883211684,0.2985714285714286,0.2909747292418773,0.2878571428571428,0.6346960698866976,1,"(1, 0, 0, 0)",35094
"onehot_enc,most_freq_imp,quant_scale,no_samp,no_sel",0.10224403927068726,0.07088804474620883,0.16709823735872623,0.257,0.2149292149292149,0.12857142857142856,0.1740013540961407,0.3426190476190476,0.8735691987513007,1,"(1, 0, 0, 0)",35094
"woe_enc,median_imp,over_samp,min_max_scale,k_best_sel",0.12828652828652826,0.08075853198935184,0.17598822020657579,0.2657142857142857,0.25595238095238093,0.2857142857142857,0.271137026239067,0.2657142857142858,0.7540958027773444,1,"(1, 0, 0, 0)",35094
"woe_enc,median_imp,min_max_scale,over_samp,k_best_sel",0.13658649398704903,0.059751343482985886,0.1833034670351094,0.2678571428571429,0.254160363086233,0.2957142857142857,0.2755326965466569,0.2678571428571428,0.7358203614242261,1,"(1, 0, 0, 0)",35094
"onehot_enc,most_freq_imp,no_samp,quant_scale,k_best_sel",0.10575035063113603,0.071994735740137,0.18386370158864068,0.26,0.2256857855361596,0.11285714285714288,0.17310252996005315,0.35809523809523824,0.8733198924731183,1,"(1, 0, 0, 0)",35094
"count_enc,most_freq_imp,min_max_scale,under_samp,no_sel",0.17760199518837155,0.18760720411663806,0.30768982095702424,0.33333333333333337,0.33333333333333337,0.33333333333333337,0.33333333333333337,0.33333333333333326,0.6818950930626057,1,"(1, 0, 0, 0)",35094
"onehot_enc,most_freq_imp,no_samp,quant_scale,no_sel",0.10224403927068726,0.07088804474620883,0.16709823735872623,0.257,0.2149292149292149,0.12857142857142856,0.1740013540961407,0.3426190476190476,0.8735691987513007,1,"(1, 0, 0, 0)",35094
"onehot_enc,most_freq_imp,no_samp,quant_scale,k_best_sel",0.10575035063113603,0.071994735740137,0.18386370158864068,0.26,0.2256857855361596,0.11285714285714288,0.17310252996005315,0.35809523809523824,0.8733198924731183,2,"(1, 0, 0, 0)",35094
"onehot_enc,most_freq_imp,under_samp,quant_scale,k_best_sel",0.13568521031207598,0.1166196283082166,0.2131660522478871,0.30000000000000004,0.30000000000000004,0.30000000000000004,0.30000000000000004,0.30000000000000004,0.75093399750934,2,"(1, 0, 0, 0)",35094
