pipe,dp,eo,eqOdds,accu,precision,recall,f1,roc_auc,dpr,gen,opt_metric,seed
"count_enc,mean_imp,over_samp,quant_scale,no_sel",0.4313510862770129,0.3202639781742192,0.5838657854267816,0.22081310679611654,0.22759029011249254,0.20837378640776694,0.21810008990110874,0.22081310679611643,0.31387707288527805,0,"(1, 0, 0, 0)",79841
"onehot_enc,mean_imp,under_samp,quant_scale,no_sel",0.39017757654579643,0.1898021999623655,0.42019833253273653,0.19181226884325975,0.20733922732227206,0.16528504017344725,0.18685551000124234,0.19181226884325975,0.3835972699706681,0,"(1, 0, 0, 0)",79841
"count_enc,median_imp,over_samp,min_max_scale,no_sel",0.4454606136426549,0.3681079226359274,0.6312810278456716,0.2223503236245955,0.2244791457589017,0.21848705501618126,0.22149463037214645,0.2223503236245955,0.28613602061393456,0,"(1, 0, 0, 0)",79841
"onehot_enc,median_imp,no_sel,quant_scale,under_samp",0.38453708008163456,0.1866645073943618,0.41108110173448337,0.1899630149215661,0.20590370191144447,0.16286187986226242,0.18495064257776117,0.1899630149215662,0.39070579000915523,0,"(1, 0, 0, 0)",79841
"count_enc,most_freq_imp,min_max_scale,no_sel,under_samp",0.4580404429132171,0.38575603431307764,0.6637847272839861,0.22682055860221906,0.22995461422087748,0.22101772733069758,0.22551195080200326,0.22682055860221917,0.27189992840105665,0,"(1, 0, 0, 0)",79841
"loo_enc,median_imp,k_best_sel,min_max_scale,over_samp",0.4158234869050727,0.22072891021492977,0.4871848718857916,0.19530744336569583,0.21181512090603005,0.16666666666666663,0.18986943526820832,0.19530744336569572,0.3510328491819051,0,"(1, 0, 0, 0)",79841
"loo_enc,most_freq_imp,no_sel,quant_scale,no_samp",0.20197448156070158,0.22055833485475457,0.31484097343643885,0.16396916556616814,0.29939063502245034,0.44280066318071676,0.37927115152376223,0.25916327657417715,0.21815172264919394,0,"(1, 0, 0, 0)",79841
"woe_enc,mean_imp,min_max_scale,no_sel,no_samp",0.19408260985328127,0.21313621825354084,0.29987864065825054,0.16040662141826112,0.2791835357624831,0.45504399948986096,0.3793303798387683,0.2609969188387816,0.21187848141949334,0,"(1, 0, 0, 0)",79841
"loo_enc,median_imp,max_abs_scale,under_samp,k_best_sel",0.4173812171840011,0.24888885324052537,0.5099380557689829,0.20029332993240656,0.21775162142685567,0.16936615227649532,0.19428465392466132,0.20029332993240656,0.3501625951006575,0,"(1, 0, 0, 0)",79841
"ordinal_enc,median_imp,under_samp,norm_scale,no_sel",0.3528557599225557,0.4402035623409669,0.7104372230250171,0.3190281851804617,0.320379746835443,0.3152659099604642,0.31783241217203484,0.3190281851804617,-1.0,0,"(1, 0, 0, 0)",79841
