pipe,dp,eo,eqOdds,accu,precision,recall,f1,roc_auc,dpr,gen,reps,seed
"count_enc,mean_imp,min_max_scale,no_sel,over_samp",0.10481063996876538,0.0,0.021366367683748506,0.026910496580434096,0.05107223476297973,0.0,0.026205298972057367,0.026910496580434207,1.2291468142174262,0,accu_dp,47401
"target_enc,median_imp,no_samp,norm_scale,no_sel",0.4861145244531826,0.3049823855057876,0.5917259013559317,0.29390797148412184,0.3137401722201423,0.3474546101815593,0.33102189781021896,0.29831844395488916,-1.0,0,accu_dp,47401
"loo_enc,mean_imp,norm_scale,over_samp,k_best_sel",0.7242152466367713,0.14634146341463414,0.7227103394953258,0.3455248290217068,0.3863487201925181,0.1659232827832292,0.29291656163347624,0.3455248290217068,-1.0,0,accu_dp,47401
"loo_enc,median_imp,over_samp,no_sel,min_max_scale",0.10955498363235211,0.0,0.021366367683748506,0.026910496580434096,0.05107223476297973,0.0,0.026205298972057367,0.026910496580434207,1.2412996752998284,0,accu_dp,47401
"loo_enc,median_imp,k_best_sel,quant_scale,no_samp",0.10443272475148435,0.0,0.021366367683748506,0.029325988334413466,0.060535117056856214,0.0,0.031212277978961867,0.026910496580434207,1.2512837759180453,0,accu_dp,47401
"ordinal_enc,most_freq_imp,no_scale,no_samp,k_best_sel",0.10443272475148435,0.0,0.021366367683748506,0.029325988334413466,0.060535117056856214,0.0,0.031212277978961867,0.026910496580434207,1.2512837759180453,0,accu_dp,47401
"count_enc,most_freq_imp,no_sel,norm_scale,under_samp",0.5396825396825397,0.2828384499245093,0.6186766002135267,0.3009967960128159,0.2906367041198502,0.32573869704521186,0.3086329622193831,0.3009967960128159,-1.0,0,accu_dp,47401
"count_enc,most_freq_imp,norm_scale,under_samp,k_best_sel",0.539494895217625,0.28032209360845495,0.6134633039830948,0.2995728017087932,0.2894540014958863,0.3236027055891777,0.3069487506839321,0.2995728017087932,-1.0,0,accu_dp,47401
"target_enc,mean_imp,under_samp,k_best_sel,quant_scale",0.10532070508477659,0.0,0.021846264638072155,0.025453898184407242,0.04844173441734423,0.0,0.024822079500086858,0.025453898184407242,1.2311679512997649,0,accu_dp,47401
"target_enc,most_freq_imp,no_sel,under_samp,max_abs_scale",0.10640796375774914,0.0,0.02551646025466444,0.026165895336418665,0.049729364005412724,0.0,0.025498699045967133,0.026165895336418665,1.2335784570292054,0,accu_dp,47401
"loo_enc,mean_imp,over_samp,no_sel,min_max_scale",0.1075176177979093,0.0,0.021366367683748506,0.026910496580434096,0.05107223476297973,0.0,0.026205298972057367,0.026910496580434207,1.2360576491924915,1,accu_dp,47401
