pipe,dp,eo,eqOdds,accu,precision,recall,f1,roc_auc,dpr,gen,dp_acc_ratio,seed
"ordinal_enc,most_freq_imp,no_sel,no_samp,max_abs_scale",0.10327255726975226,0.05119692120559527,0.21143516511740656,0.269,0.24314660309892733,0.09285714285714286,0.17478882391163097,0.38642857142857145,0.8814341688583543,0,"(0, 10)",18290
"loo_enc,median_imp,k_best_sel,min_max_scale,over_samp",0.12460684551341356,0.0598211348069273,0.1588589481304549,0.2628571428571429,0.25149700598802394,0.2857142857142857,0.26900584795321636,0.2628571428571428,0.759485760199982,0,"(0, 10)",18290
"loo_enc,mean_imp,no_sel,no_scale,over_samp",0.1316718703538507,0.0706687005852501,0.18752263316951973,0.2885714285714286,0.2823529411764706,0.3028571428571428,0.2927536231884058,0.2885714285714285,0.7509053194107513,0,"(0, 10)",18290
"loo_enc,median_imp,under_samp,no_sel,quant_scale",0.12309663802201115,0.10186910911124131,0.1814118345063131,0.2783333333333333,0.2790697674418605,0.2766666666666666,0.2778702163061564,0.2783333333333333,0.7730052821795941,0,"(0, 10)",18290
"target_enc,mean_imp,under_samp,no_sel,norm_scale",0.30456852791878175,0.6477272727272727,0.9137823185988323,0.45499999999999996,0.4314720812182741,0.6266666666666667,0.5492957746478873,0.45499999999999996,-1.0,0,"(0, 10)",18290
"woe_enc,most_freq_imp,no_scale,under_samp,k_best_sel",0.16973039215686275,0.14979734606629286,0.262098609335422,0.29333333333333333,0.2847222222222222,0.31333333333333335,0.29931972789115646,0.29333333333333345,0.6823394495412843,0,"(0, 10)",18290
"onehot_enc,mean_imp,no_samp,min_max_scale,k_best_sel",0.08686302010285185,0.05810626227579538,0.14504607686823498,0.262,0.23227383863080686,0.10285714285714287,0.17259552042160742,0.36809523809523803,0.8971947103413932,0,"(0, 10)",18290
"loo_enc,median_imp,k_best_sel,min_max_scale,under_samp",0.14836339430868284,0.09375699261579773,0.19693197700505755,0.2566666666666667,0.24827586206896557,0.2733333333333333,0.26101694915254225,0.2566666666666666,0.7203657683306393,0,"(0, 10)",18290
"ordinal_enc,mean_imp,no_samp,no_sel,no_scale",0.08592800374006537,0.04704932252564829,0.14844708418567032,0.26,0.2243107769423559,0.11571428571428577,0.17356475300400542,0.35619047619047617,0.8957990815805885,0,"(0, 10)",18290
"woe_enc,mean_imp,k_best_sel,over_samp,no_scale",0.199224072975616,0.13168625808831594,0.2963490552137996,0.2607142857142857,0.2540381791483113,0.27428571428571424,0.26430123099203473,0.2607142857142857,0.6398492972033039,0,"(0, 10)",18290
"woe_enc,mean_imp,k_best_sel,over_samp,no_scale",0.11704545454545451,0.08663097338956521,0.1783272131448725,0.27714285714285714,0.2657657657657657,0.3014285714285714,0.2840409956076134,0.27714285714285714,0.771618625277162,1,"(0, 10)",18290
"ordinal_enc,mean_imp,no_samp,no_sel,no_scale",0.08592800374006537,0.04704932252564829,0.14844708418567032,0.26,0.2243107769423559,0.11571428571428577,0.17356475300400542,0.35619047619047617,0.8957990815805885,1,"(0, 10)",18290
"ordinal_enc,median_imp,no_samp,no_sel,no_scale",0.1054230949041608,0.059003579297899275,0.20228615771184805,0.269,0.23229813664596277,0.1171428571428571,0.17873754152823917,0.37023809523809514,0.8741489005469361,1,"(0, 10)",18290
"loo_enc,mean_imp,k_best_sel,min_max_scale,under_samp",0.023606525060371586,0.023056218577014898,0.047649138505925975,0.25,0.23776223776223782,0.2733333333333333,0.2559726962457337,0.2500000000000001,0.9513038174147309,1,"(0, 10)",18290
"loo_enc,median_imp,k_best_sel,min_max_scale,over_samp",0.09386113791136436,0.04689976968863102,0.11609499908585891,0.26,0.25,0.28,0.26530612244897955,0.26,0.8159471925318308,1,"(0, 10)",18290
"loo_enc,median_imp,under_samp,no_sel,quant_scale",0.11194180642554052,0.04694835680751169,0.14618463136440685,0.2733333333333333,0.2605633802816901,0.30000000000000004,0.2808219178082192,0.2733333333333333,0.7804636417673866,1,"(0, 10)",18290
"onehot_enc,mean_imp,no_samp,min_max_scale,k_best_sel",0.08686302010285185,0.05810626227579538,0.14504607686823498,0.262,0.23227383863080686,0.10285714285714287,0.17259552042160742,0.36809523809523803,0.8971947103413932,1,"(0, 10)",18290
"loo_enc,median_imp,k_best_sel,min_max_scale,under_samp",0.2014120667522465,0.22256046000338237,0.325687411345906,0.29166666666666663,0.2852233676975945,0.30666666666666664,0.296108291032149,0.2916666666666665,0.6329824561403509,1,"(0, 10)",18290
"target_enc,mean_imp,under_samp,no_sel,norm_scale",0.3105263157894737,0.6296296296296297,0.8956846755011894,0.44666666666666666,0.42380952380952386,0.5966666666666667,0.5254901960784314,0.44666666666666666,-1.0,1,"(0, 10)",18290
"ordinal_enc,most_freq_imp,no_sel,under_samp,max_abs_scale",0.10000000000000003,0.05836268994163735,0.14443790969282616,0.29666666666666663,0.2953020134228188,0.30000000000000004,0.2976588628762542,0.29666666666666663,0.8113207547169811,1,"(0, 10)",18290
"ordinal_enc,median_imp,no_samp,no_sel,no_scale",0.1054230949041608,0.059003579297899275,0.20228615771184805,0.269,0.23229813664596277,0.1171428571428571,0.17873754152823917,0.37023809523809514,0.8741489005469361,2,"(0, 10)",18290
"loo_enc,median_imp,under_samp,no_sel,quant_scale",0.13793637678165666,0.06306203104416064,0.1622983056010558,0.2583333333333333,0.2525597269624573,0.27,0.2613827993254638,0.2583333333333334,0.7405032546390752,2,"(0, 10)",18290
"loo_enc,median_imp,no_samp,no_sel,no_scale",0.07311827956989247,0.03523464840128017,0.14042702075345842,0.276,0.2488151658767772,0.0942857142857143,0.1787564766839378,0.39714285714285713,0.9156327543424317,2,"(0, 10)",18290
"ordinal_enc,median_imp,k_best_sel,min_max_scale,over_samp",0.08254025443314317,0.08573365636746133,0.11540006838681455,0.2857142857142857,0.2851002865329513,0.28714285714285714,0.28612303290414887,0.2857142857142857,0.8426166974002964,2,"(0, 10)",18290
"loo_enc,mean_imp,k_best_sel,min_max_scale,under_samp",0.15558408215661107,0.1073904955183494,0.22492736088171938,0.29666666666666663,0.2881944444444444,0.31666666666666665,0.30272108843537415,0.29666666666666663,0.7060392917778316,2,"(0, 10)",18290
"loo_enc,median_imp,k_best_sel,min_max_scale,under_samp",0.1009347203377054,0.014803770168805575,0.13627934536454023,0.29833333333333334,0.28621908127208484,0.32666666666666666,0.307032590051458,0.29833333333333334,0.800119420809076,2,"(0, 10)",18290
"ordinal_enc,mean_imp,no_samp,no_sel,no_scale",0.08592800374006537,0.04704932252564829,0.14844708418567032,0.26,0.2243107769423559,0.11571428571428577,0.17356475300400542,0.35619047619047617,0.8957990815805885,2,"(0, 10)",18290
"onehot_enc,mean_imp,no_samp,min_max_scale,k_best_sel",0.08686302010285185,0.05810626227579538,0.14504607686823498,0.262,0.23227383863080686,0.10285714285714287,0.17259552042160742,0.36809523809523803,0.8971947103413932,2,"(0, 10)",18290
"loo_enc,median_imp,k_best_sel,min_max_scale,over_samp",0.10869973959067786,0.051805102742799036,0.15007825815881162,0.2735714285714286,0.2651851851851852,0.2914285714285715,0.27854545454545454,0.2735714285714286,0.7896560820091142,2,"(0, 10)",18290
"target_enc,mean_imp,k_best_sel,min_max_scale,under_samp",0.120562693616373,0.06922024623803014,0.15928220886831979,0.2766666666666666,0.2640845070422535,0.30333333333333334,0.2842465753424658,0.2766666666666667,0.764670896114195,2,"(0, 10)",18290
"loo_enc,median_imp,over_samp,no_sel,no_scale",0.12076314940677713,0.02084766548021416,0.16291551457931325,0.2978571428571428,0.2975679542203148,0.2985714285714286,0.29807005003573983,0.2978571428571428,0.7758274608452936,3,"(0, 10)",18290
"loo_enc,median_imp,k_best_sel,min_max_scale,no_samp",0.10752688172043012,0.06411828632389158,0.18520959714573695,0.238,0.21125000000000005,0.09857142857142853,0.15866666666666673,0.3309523809523809,0.8709677419354839,3,"(0, 10)",18290
"loo_enc,median_imp,k_best_sel,min_max_scale,over_samp",0.1251119251119251,0.06382915083899143,0.16638555774552724,0.2607142857142857,0.24962630792227203,0.2828571428571428,0.26661796932067205,0.2607142857142857,0.758712715855573,3,"(0, 10)",18290
"ordinal_enc,median_imp,no_samp,no_sel,no_scale",0.1054230949041608,0.059003579297899275,0.20228615771184805,0.269,0.23229813664596277,0.1171428571428571,0.17873754152823917,0.37023809523809514,0.8741489005469361,3,"(0, 10)",18290
"loo_enc,median_imp,under_samp,no_sel,quant_scale",0.18833918611857053,0.13631937682570594,0.27220486604228694,0.2683333333333333,0.2691029900332226,0.2666666666666667,0.26788685524126465,0.2683333333333333,0.6640876853642811,3,"(0, 10)",18290
"loo_enc,median_imp,no_samp,no_sel,no_scale",0.07311827956989247,0.03523464840128017,0.14042702075345842,0.276,0.2488151658767772,0.0942857142857143,0.1787564766839378,0.39714285714285713,0.9156327543424317,3,"(0, 10)",18290
