pipe,dp,eo,eqOdds,accu,precision,recall,f1,roc_auc,dpr,gen,acc_dp_reps,seed
"target_enc,median_imp,over_samp,max_abs_scale,k_best_sel",0.1114021294442276,0.072812291249165,0.148812291249165,0.2671428571428571,0.2602941176470588,0.2814285714285715,0.2710144927536231,0.2671428571428572,0.7864229881968242,0,"(0, 20)",44598
"loo_enc,most_freq_imp,over_samp,max_abs_scale,no_sel",0.1035911826059978,0.0757834076112424,0.1240839442838721,0.2678571428571429,0.259970457902511,0.2842857142857142,0.2723311546840958,0.2678571428571428,0.7998371605087392,0,"(0, 20)",44598
"count_enc,most_freq_imp,over_samp,min_max_scale,k_best_sel",0.2032748538011696,0.2050668501181467,0.3571073847622664,0.3271428571428572,0.3256484149855908,0.3314285714285714,0.3285509325681491,0.3271428571428572,0.6376902230560767,0,"(0, 20)",44598
"onehot_enc,mean_imp,no_sel,norm_scale,over_samp",0.3369330453563715,0.5920398009950248,0.8744825490866279,0.4607142857142857,0.4425887265135699,0.6185714285714285,0.5470737913486005,0.4607142857142857,-1.0,0,"(0, 20)",44598
"ordinal_enc,mean_imp,no_samp,no_sel,quant_scale",0.1100981767180926,0.0619746956599766,0.2157284782624071,0.273,0.2347826086956521,0.12,0.1813953488372092,0.375,0.868794918936988,0,"(0, 20)",44598
"ordinal_enc,mean_imp,over_samp,no_sel,max_abs_scale",0.1435087719298245,0.0807585319893518,0.2208755410455322,0.2964285714285714,0.3006993006993007,0.2857142857142857,0.2932862190812721,0.2964285714285714,0.7422810333963453,0,"(0, 20)",44598
"loo_enc,mean_imp,k_best_sel,no_scale,over_samp",0.1817761332099908,0.1402506505548409,0.294139233014852,0.3114285714285714,0.3029850746268656,0.3328571428571428,0.3182481751824818,0.3114285714285715,0.6623131122185942,0,"(0, 20)",44598
"ordinal_enc,median_imp,no_sel,over_samp,min_max_scale",0.0814743614145951,0.0607184518290311,0.1148479416482944,0.285,0.2783505154639175,0.3,0.2893401015228426,0.285,0.8403632430819721,0,"(0, 20)",44598
"count_enc,mean_imp,no_sel,min_max_scale,no_samp",0.0913043478260868,0.0511969212055952,0.1929904751707233,0.293,0.2641946697566628,0.0928571428571428,0.1874600127959053,0.4264285714285715,0.8975609756097562,0,"(0, 20)",44598
"onehot_enc,mean_imp,under_samp,quant_scale,no_sel",0.1223312466148556,0.0872641509433962,0.1838105748830667,0.3066666666666666,0.304054054054054,0.3133333333333333,0.3087248322147651,0.3066666666666667,0.770700035414945,0,"(0, 20)",44598
"loo_enc,most_freq_imp,over_samp,max_abs_scale,no_sel",0.1384202604239899,0.0729518738970478,0.1759530241637006,0.245,0.2363367799113737,0.2614285714285714,0.2490922294843862,0.2450000000000001,0.7385084999651641,1,"(0, 20)",44598
"ordinal_enc,mean_imp,over_samp,no_sel,max_abs_scale",0.1447816130318285,0.1176582019760915,0.2160236093945595,0.29,0.2923728813559322,0.2842857142857142,0.2883522727272728,0.2899999999999999,0.738225951101761,1,"(0, 20)",44598
"onehot_enc,mean_imp,under_samp,quant_scale,k_best_sel",0.1409527195165304,0.0883720930232558,0.2111445604808666,0.3083333333333333,0.2968197879858657,0.3366666666666666,0.3173241852487135,0.3083333333333333,0.7274914089347079,1,"(0, 20)",44598
"loo_enc,mean_imp,no_sel,no_scale,over_samp",0.0753544494720965,0.0097209344061257,0.1171263965909996,0.3021428571428571,0.2942050520059435,0.3214285714285714,0.3080844865258556,0.3021428571428572,0.8503654007427818,1,"(0, 20)",44598
"ordinal_enc,median_imp,no_sel,over_samp,min_max_scale",0.1843402980713033,0.1266413423862651,0.2737267293240505,0.2842857142857142,0.2849002849002848,0.2828571428571428,0.2838801711840228,0.2842857142857142,0.6729105227339015,1,"(0, 20)",44598
"count_enc,mean_imp,no_sel,min_max_scale,no_samp",0.0913043478260868,0.0511969212055952,0.1929904751707233,0.293,0.2641946697566628,0.0928571428571428,0.1874600127959053,0.4264285714285715,0.8975609756097562,1,"(0, 20)",44598
"onehot_enc,mean_imp,no_sel,norm_scale,over_samp",0.3303964757709251,0.582089552238806,0.8429591174561972,0.4485714285714286,0.423728813559322,0.6114285714285714,0.5358361774744027,0.4485714285714286,-1.0,1,"(0, 20)",44598
"count_enc,most_freq_imp,over_samp,min_max_scale,k_best_sel",0.2367086424012419,0.2110090828423015,0.4093340758920652,0.3307142857142857,0.3285094066570188,0.3371428571428572,0.3328540618260245,0.3307142857142857,0.5863129333735304,1,"(0, 20)",44598
"onehot_enc,mean_imp,under_samp,quant_scale,no_sel",0.106680534843795,0.1333333333333333,0.1670044990953776,0.3183333333333333,0.3101045296167247,0.3399999999999999,0.3253833049403747,0.3183333333333332,0.792335463726399,1,"(0, 20)",44598
"ordinal_enc,mean_imp,no_samp,no_sel,quant_scale",0.1100981767180926,0.0619746956599766,0.2157284782624071,0.273,0.2347826086956521,0.12,0.1813953488372092,0.375,0.868794918936988,1,"(0, 20)",44598
"ordinal_enc,mean_imp,no_sel,max_abs_scale,over_samp",0.0897425050060636,0.0807585319893518,0.1209469150348777,0.2885714285714286,0.2897727272727273,0.2857142857142857,0.2877492877492877,0.2885714285714285,0.8311354047814896,2,"(0, 20)",44598
"count_enc,mean_imp,no_samp,no_sel,min_max_scale",0.0913043478260868,0.0511969212055952,0.1929904751707233,0.293,0.2641946697566628,0.0928571428571428,0.1874600127959053,0.4264285714285715,0.8975609756097562,2,"(0, 20)",44598
"count_enc,mean_imp,under_samp,quant_scale,no_sel",0.1813726114244249,0.1197089947089947,0.3053086872974956,0.355,0.3440860215053763,0.39,0.3678756476683937,0.3550000000000001,0.6534335546960519,2,"(0, 20)",44598
"onehot_enc,mean_imp,no_sel,min_max_scale,no_samp",0.1101449275362319,0.0659827116920408,0.1871220555606223,0.24,0.2036082474226804,0.1171428571428571,0.1626016260162601,0.3219047619047618,0.8640429338103756,2,"(0, 20)",44598
"count_enc,mean_imp,no_sel,quant_scale,no_samp",0.0868162692847124,0.0461520055035444,0.178819280588803,0.289,0.2573789846517119,0.1014285714285714,0.1868131868131869,0.414047619047619,0.9006580003209759,2,"(0, 20)",44598
"ordinal_enc,mean_imp,no_samp,no_sel,min_max_scale",0.0963534361851332,0.0391728731094028,0.2033498268535788,0.273,0.2430806257521058,0.1014285714285714,0.178314826910516,0.3873809523809524,0.8880742913000977,2,"(0, 20)",44598
