pipe,dp,eo,eqOdds,accu,precision,recall,f1,roc_auc,dpr,gen,acc_dp_reps,seed
"loo_enc,mean_imp,k_best_sel,under_samp,max_abs_scale",0.8297101449275363,0.6055045871559633,1.4986367330686958,0.1944444444444444,0.19533527696793,0.1929824561403509,0.1941605839416059,0.1944444444444445,0.1672727272727272,0,"(0, 20)",3906
"target_enc,median_imp,no_samp,quant_scale,no_sel",0.8762101358884633,0.7907626885065165,1.5697275508047122,0.1919191919191919,0.2352941176470588,0.2777777777777778,0.2571428571428572,0.2081056466302366,0.0577740319555566,0,"(0, 20)",3906
"loo_enc,mean_imp,k_best_sel,max_abs_scale,no_samp",0.9253882921767544,0.8764420994605663,1.7235456132307467,0.196408529741863,0.2414860681114551,0.283625730994152,0.263157894736842,0.2128511168631961,0.037841312107613,0,"(0, 20)",3906
"count_enc,median_imp,max_abs_scale,no_samp,k_best_sel",0.9005177229023391,0.8219868488404142,1.640125500312399,0.1930415263748597,0.2392638036809815,0.2748538011695907,0.2574850299401197,0.2084651519509155,0.0511323322438439,0,"(0, 20)",3906
"woe_enc,median_imp,min_max_scale,no_samp,no_sel",0.8649228935080419,0.7852896011339922,1.492317141494866,0.1784511784511784,0.2149532710280374,0.2631578947368421,0.2398190045248869,0.1944204774230659,0.0602567869843421,0,"(0, 20)",3906
"onehot_enc,most_freq_imp,min_max_scale,no_sel,no_samp",0.8415039353563899,0.7259518840807969,1.404014562143475,0.1728395061728395,0.2116564417177914,0.2485380116959064,0.2305389221556886,0.1871105359025979,0.0761110639793482,0,"(0, 20)",3906
"onehot_enc,most_freq_imp,norm_scale,no_samp,no_sel",0.2062391681109185,0.5779816513761468,0.7339645573590527,0.3097643097643098,0.368,0.5380116959064327,0.4662162162162162,0.3527945546927428,-1.0,0,"(0, 20)",3906
"ordinal_enc,median_imp,k_best_sel,over_samp,min_max_scale",0.8193024602720385,0.6875132115355579,1.5189472096362229,0.2322404371584699,0.2307692307692307,0.2349726775956284,0.232876712328767,0.2322404371584699,0.1640149104464042,0,"(0, 20)",3906
"loo_enc,most_freq_imp,k_best_sel,under_samp,quant_scale",0.8419753086419753,0.6697247706422018,1.5751301760476073,0.2149122807017544,0.2157434402332361,0.2134502923976607,0.2145985401459853,0.2149122807017542,0.1580246913580247,0,"(0, 20)",3906
"woe_enc,mean_imp,under_samp,no_sel,min_max_scale",0.8372280985346312,0.6330275229357798,1.5191671064051275,0.2076023391812865,0.2109826589595376,0.2017543859649122,0.2063953488372092,0.2076023391812865,0.156875928940477,0,"(0, 20)",3906
"onehot_enc,most_freq_imp,norm_scale,no_samp,no_sel",0.2062391681109185,0.5779816513761468,0.7339645573590527,0.3097643097643098,0.368,0.5380116959064327,0.4662162162162162,0.3527945546927428,-1.0,1,"(0, 20)",3906
"woe_enc,median_imp,min_max_scale,no_samp,no_sel",0.8649228935080419,0.7852896011339922,1.492317141494866,0.1784511784511784,0.2149532710280374,0.2631578947368421,0.2398190045248869,0.1944204774230659,0.0602567869843421,1,"(0, 20)",3906
"woe_enc,mean_imp,under_samp,no_sel,min_max_scale",0.8172969746969869,0.5828641178091901,1.4509196733647456,0.2017543859649122,0.2085714285714285,0.1900584795321637,0.199421965317919,0.2017543859649122,0.1711511246005821,1,"(0, 20)",3906
"onehot_enc,most_freq_imp,min_max_scale,no_sel,no_samp",0.8415039353563899,0.7259518840807969,1.404014562143475,0.1728395061728395,0.2116564417177914,0.2485380116959064,0.2305389221556886,0.1871105359025979,0.0761110639793482,1,"(0, 20)",3906
"onehot_enc,most_freq_imp,quant_scale,no_sel,no_samp",0.8007097992029938,0.7050832775524669,1.3413605804964366,0.1885521885521885,0.2314814814814815,0.2719298245614034,0.2522522522522522,0.2042709232096634,0.0923361842969673,1,"(0, 20)",3906
"target_enc,median_imp,no_samp,min_max_scale,no_sel",0.8730254225126671,0.8036382249872032,1.5332203712360162,0.1840628507295174,0.2236024844720496,0.2690058479532163,0.2469879518072288,0.2000766944684114,0.0579725681478437,1,"(0, 20)",3906
"loo_enc,mean_imp,k_best_sel,under_samp,max_abs_scale",0.84,0.6055045871559633,1.5333396387023552,0.2017543859649122,0.2068965517241379,0.1929824561403509,0.1999999999999999,0.2017543859649123,0.16,1,"(0, 20)",3906
"ordinal_enc,median_imp,k_best_sel,over_samp,min_max_scale",0.8405504260390696,0.6912383779036313,1.5461766495085696,0.2194899817850637,0.2137546468401486,0.2295081967213115,0.2217111315547378,0.2194899817850637,0.1462274324277316,1,"(0, 20)",3906
"loo_enc,most_freq_imp,k_best_sel,under_samp,quant_scale",0.8290816326530612,0.6513761467889908,1.5489026485557753,0.2324561403508771,0.245125348189415,0.2076023391812865,0.2268188302425107,0.2324561403508771,0.1709183673469387,1,"(0, 20)",3906
"target_enc,median_imp,no_samp,quant_scale,no_sel",0.8762101358884633,0.7907626885065165,1.5697275508047122,0.1919191919191919,0.2352941176470588,0.2777777777777778,0.2571428571428572,0.2081056466302366,0.0577740319555566,1,"(0, 20)",3906
"onehot_enc,most_freq_imp,quant_scale,k_best_sel,no_samp",0.9566724436741768,0.8807339449541285,1.855092919313103,0.2121212121212121,0.2743362831858407,0.2807017543859649,0.277533039647577,0.2250503307448949,0.0433275563258232,2,"(0, 20)",3906
"loo_enc,mean_imp,no_sel,under_samp,max_abs_scale",0.8594366197183099,0.6746072370752452,1.576972306814481,0.2061403508771929,0.1981981981981981,0.2192982456140351,0.2088888888888889,0.2061403508771929,0.1313879003558719,2,"(0, 20)",3906
"onehot_enc,mean_imp,under_samp,no_sel,min_max_scale",0.7794008680004234,0.6244438319486554,1.3281423762127775,0.2105263157894736,0.2122093023255814,0.2076023391812865,0.2099125364431486,0.2105263157894736,0.1889629344054634,2,"(0, 20)",3906
"woe_enc,most_freq_imp,norm_scale,no_samp,no_sel",0.1889081455805892,0.6146788990825688,0.757841292244962,0.3052749719416386,0.36,0.5321637426900585,0.4594594594594595,0.3480490844597833,-1.0,2,"(0, 20)",3906
"ordinal_enc,median_imp,k_best_sel,no_samp,min_max_scale",0.8921337027674442,0.8317517817065008,1.6515523515070707,0.2042648709315375,0.2560975609756097,0.2865497076023392,0.2716417910447761,0.2197775860416068,0.056801405154958,2,"(0, 20)",3906
"onehot_enc,most_freq_imp,quant_scale,no_sel,over_samp",0.7485096153846154,0.546770668024074,1.2134373346907408,0.1994535519125683,0.2053571428571429,0.1894353369763205,0.1974752028854824,0.1994535519125682,0.2146784363177805,2,"(0, 20)",3906
"target_enc,median_imp,no_samp,min_max_scale,no_sel",0.8730254225126671,0.8036382249872032,1.5332203712360162,0.1840628507295174,0.2236024844720496,0.2690058479532163,0.2469879518072288,0.2000766944684114,0.0579725681478437,2,"(0, 20)",3906
"loo_enc,most_freq_imp,k_best_sel,under_samp,quant_scale",0.8206240995185718,0.6330275229357798,1.5103533700337757,0.2207602339181286,0.2309859154929577,0.2017543859649122,0.2166427546628406,0.2207602339181286,0.1764965176760998,2,"(0, 20)",3906
"loo_enc,mean_imp,k_best_sel,under_samp,max_abs_scale",0.8422671237101593,0.6746072370752452,1.5524154562533274,0.2149122807017544,0.2123893805309734,0.2192982456140351,0.2158590308370045,0.2149122807017544,0.1487085856786605,2,"(0, 20)",3906
"onehot_enc,most_freq_imp,norm_scale,no_samp,no_sel",0.2062391681109185,0.5779816513761468,0.7339645573590527,0.3097643097643098,0.368,0.5380116959064327,0.4662162162162162,0.3527945546927428,-1.0,2,"(0, 20)",3906
"loo_enc,most_freq_imp,quant_scale,no_sel,over_samp",0.8449612403100775,0.6836158192090396,1.5895987251919457,0.2240437158469945,0.2260397830018082,0.2204007285974498,0.2232304900181487,0.2240437158469944,0.1550387596899224,3,"(0, 20)",3906
"onehot_enc,mean_imp,no_sel,under_samp,max_abs_scale",0.7864661654135339,0.5791628932551088,1.3267756253505991,0.1973684210526315,0.1946902654867256,0.2017543859649122,0.1982378854625551,0.1973684210526315,0.1759453781512605,3,"(0, 20)",3906
"onehot_enc,most_freq_imp,no_samp,no_sel,norm_scale",0.2062391681109185,0.5779816513761468,0.7339645573590527,0.3097643097643098,0.368,0.5380116959064327,0.4662162162162162,0.3527945546927428,-1.0,3,"(0, 20)",3906
"onehot_enc,mean_imp,min_max_scale,under_samp,no_sel",0.8163732394366198,0.6060952080954444,1.4486260348591395,0.2032163742690058,0.2040816326530612,0.2017543859649122,0.2029197080291971,0.2032163742690058,0.1660071942446043,3,"(0, 20)",3906
"onehot_enc,most_freq_imp,norm_scale,under_samp,no_sel",0.3283208020050125,0.4220183486238532,0.6565011072445429,0.327485380116959,0.296551724137931,0.4035087719298246,0.3544303797468355,0.327485380116959,-1.0,3,"(0, 20)",3906
