pipe,dp,eo,eqOdds,accu,precision,recall,f1,roc_auc,dpr,gen,reps,seed
"count_enc,mean_imp,k_best_sel,norm_scale,over_samp",0.4267241379310345,0.4577114427860697,0.7961144846111647,0.36571428571428577,0.3422818791946308,0.43999999999999995,0.3950617283950617,0.36571428571428566,-1.0,0,accu_dp,3279
"onehot_enc,median_imp,quant_scale,over_samp,k_best_sel",0.17938954949496333,0.1405298158506067,0.2713811377036264,0.2828571428571428,0.27842565597667635,0.2928571428571428,0.2857142857142857,0.2828571428571429,0.6737418134916163,0,accu_dp,3279
"ordinal_enc,most_freq_imp,k_best_sel,no_samp,quant_scale",0.10958391771856002,0.07303163541012372,0.20709186885073086,0.274,0.241504854368932,0.1071428571428571,0.17979002624671914,0.38523809523809527,0.8722755013077594,0,accu_dp,3279
"ordinal_enc,mean_imp,quant_scale,no_samp,no_sel",0.11009817671809263,0.06197469565997667,0.2157284782624071,0.273,0.23478260869565215,0.12,0.1813953488372092,0.375,0.868794918936988,0,accu_dp,3279
"target_enc,median_imp,over_samp,no_sel,max_abs_scale",0.13893844781445136,0.07799678959909867,0.18859383740698588,0.2478571428571429,0.24531024531024526,0.2528571428571429,0.2491026561378321,0.2478571428571429,0.742827657378741,0,accu_dp,3279
"target_enc,mean_imp,k_best_sel,no_samp,quant_scale",0.12010285179990643,0.08097787615031057,0.21513417568439006,0.255,0.22152690863579472,0.11142857142857143,0.17011340893929283,0.35071428571428576,0.8563761390954325,0,accu_dp,3279
"count_enc,median_imp,k_best_sel,min_max_scale,under_samp",0.24330900243309,0.20227272727272727,0.41275353807055615,0.32666666666666666,0.32666666666666666,0.32666666666666666,0.32666666666666666,0.32666666666666666,0.5780590717299579,0,accu_dp,3279
"ordinal_enc,mean_imp,k_best_sel,min_max_scale,over_samp",0.13935693935693938,0.0878772470313762,0.19874903828168516,0.26857142857142857,0.26988636363636365,0.2657142857142857,0.2678062678062677,0.26857142857142846,0.7457677457677457,0,accu_dp,3279
"loo_enc,mean_imp,over_samp,no_sel,quant_scale",0.11445353844284684,0.0599607174548101,0.1497384952325879,0.25571428571428567,0.25072886297376096,0.2657142857142857,0.25829725829725836,0.25571428571428567,0.7827671840354767,0,accu_dp,3279
"woe_enc,median_imp,min_max_scale,under_samp,k_best_sel",0.16251604621309373,0.07170640960595298,0.22723741493762117,0.2833333333333333,0.2789115646258503,0.29333333333333333,0.2861952861952862,0.2833333333333333,0.6998577524893315,0,accu_dp,3279
"ordinal_enc,mean_imp,over_samp,k_best_sel,min_max_scale",0.17335947837891574,0.14066939849848953,0.2528141013408668,0.27642857142857147,0.2780141843971631,0.2728571428571429,0.27544483985765134,0.27642857142857147,0.6914732654903971,1,accu_dp,3279
"target_enc,median_imp,no_sel,max_abs_scale,over_samp",0.12813788634260387,0.05788691811483665,0.1771825530354716,0.27,0.2666666666666667,0.27714285714285714,0.27194244604316553,0.27,0.7601846277342967,1,accu_dp,3279
"target_enc,median_imp,no_samp,no_sel,max_abs_scale",0.11538101916783539,0.06619208566386504,0.21994586826629547,0.25,0.2282608695652174,0.08714285714285719,0.16361256544502634,0.35857142857142854,0.8664213033124053,1,accu_dp,3279
"ordinal_enc,mean_imp,quant_scale,over_samp,no_sel",0.16020874193481316,0.127538659408369,0.24327292514263474,0.2907142857142857,0.2879884225759769,0.29714285714285715,0.29259525521207774,0.2907142857142857,0.7067524197333537,1,accu_dp,3279
"loo_enc,most_freq_imp,over_samp,no_sel,quant_scale",0.1539108027199544,0.09582348777156305,0.22329200648495182,0.27214285714285713,0.27311522048364156,0.27,0.27156094084105487,0.27214285714285713,0.7214806435394672,1,accu_dp,3279
