pipe,dp,eo,eqOdds,accu,precision,recall,f1,roc_auc,dpr,gen,dp_acc_reps,seed
"ordinal_enc,most_freq_imp,no_scale,under_samp,k_best_sel",0.10622098542557967,0.0,0.020330463238647033,0.02580989676041301,0.04908598510494244,0.0,0.025160506680548367,0.025809896760412898,1.2332189923059313,0,"(0, 20)",41348
"woe_enc,mean_imp,quant_scale,k_best_sel,under_samp",0.09547662847843325,0.0,0.020466208812073478,0.02652189391242432,0.05037187288708589,0.0,0.025836656840645067,0.02652189391242432,1.2063135015847626,0,"(0, 20)",41348
"count_enc,mean_imp,no_scale,no_sel,over_samp",0.1025543317016196,0.0010080645161290322,0.022374432199877538,0.027059173357121602,0.05108664973186561,0.0002973535533750127,0.02635389516362585,0.027059173357121602,1.223495681646962,0,"(0, 20)",41348
"count_enc,mean_imp,k_best_sel,no_samp,quant_scale",0.10443272475148435,0.0,0.021366367683748506,0.029325988334413466,0.060535117056856214,0.0,0.031212277978961867,0.026910496580434207,1.2512837759180453,0,"(0, 20)",41348
"loo_enc,median_imp,min_max_scale,over_samp,k_best_sel",0.10447302490708815,0.0,0.021366367683748506,0.026910496580434096,0.05107223476297973,0.0,0.026205298972057367,0.026910496580434207,1.2282891749657296,0,"(0, 20)",41348
"loo_enc,median_imp,no_sel,quant_scale,no_samp",0.10443272475148435,0.0,0.021366367683748506,0.029325988334413466,0.060535117056856214,0.0,0.031212277978961867,0.026910496580434207,1.2512837759180453,0,"(0, 20)",41348
"loo_enc,mean_imp,under_samp,no_sel,no_scale",0.10974757571371713,0.0,0.02120166853842452,0.02634389462442155,0.05005072708826508,0.0,0.025667707249392935,0.026343894624421438,1.2418252940003986,0,"(0, 20)",41348
"count_enc,median_imp,no_samp,quant_scale,k_best_sel",0.10443272475148435,0.0,0.021366367683748506,0.029325988334413466,0.060535117056856214,0.0,0.031212277978961867,0.026910496580434207,1.2512837759180453,0,"(0, 20)",41348
"count_enc,mean_imp,norm_scale,k_best_sel,over_samp",0.5338716913414087,0.2828282828282828,0.6075160830204058,0.2966101694915254,0.285982478097622,0.32143919119833486,0.304162219850587,0.2966101694915254,-1.0,0,"(0, 20)",41348
"woe_enc,most_freq_imp,over_samp,quant_scale,k_best_sel",0.10413557707022958,0.0,0.021366367683748506,0.026910496580434096,0.05107223476297973,0.0,0.026205298972057367,0.026910496580434207,1.2274329029077171,0,"(0, 20)",41348
"woe_enc,most_freq_imp,under_samp,quant_scale,k_best_sel",0.10796608250049544,0.0,0.022380813046819485,0.027767888928444284,0.05261382799325465,0.0,0.02701766539660544,0.027767888928444284,1.2366038716850534,1,"(0, 20)",41348
"woe_enc,mean_imp,quant_scale,k_best_sel,over_samp",0.09742126496738135,0.0,0.021366367683748506,0.026910496580434096,0.05107223476297973,0.0,0.026205298972057367,0.026910496580434207,1.2105883109455589,1,"(0, 20)",41348
"count_enc,mean_imp,no_samp,quant_scale,k_best_sel",0.10443272475148435,0.0,0.021366367683748506,0.029325988334413466,0.060535117056856214,0.0,0.031212277978961867,0.026910496580434207,1.2512837759180453,1,"(0, 20)",41348
"count_enc,median_imp,norm_scale,k_best_sel,over_samp",0.534123965092862,0.2857142857142857,0.613283930286812,0.2988403211418377,0.28826291079812205,0.3238180196253345,0.3064958828911253,0.29884032114183756,-1.0,1,"(0, 20)",41348
"count_enc,mean_imp,quant_scale,k_best_sel,under_samp",0.10624166901245924,0.0,0.020776803197339128,0.02687789248843009,0.051013513513513464,0.0,0.026174380308545686,0.026877892488429977,1.2327256883563917,1,"(0, 20)",41348
"woe_enc,mean_imp,no_scale,no_sel,over_samp",0.10177809860440423,0.0,0.021366367683748506,0.026910496580434096,0.05107223476297973,0.0,0.026205298972057367,0.026910496580434207,1.2214769341879572,1,"(0, 20)",41348
"loo_enc,median_imp,no_sel,quant_scale,no_samp",0.10443272475148435,0.0,0.021366367683748506,0.029325988334413466,0.060535117056856214,0.0,0.031212277978961867,0.026910496580434207,1.2512837759180453,1,"(0, 20)",41348
"loo_enc,mean_imp,under_samp,no_sel,no_scale",0.10716033855671503,0.0,0.021779817537115734,0.026699893200427205,0.0506928016221696,0.0,0.026005547850207922,0.026699893200427205,1.23513332090248,1,"(0, 20)",41348
"woe_enc,mean_imp,quant_scale,k_best_sel,under_samp",0.10271857052416461,0.0,0.021477583643923562,0.02687789248843009,0.051013513513513464,0.0,0.026174380308545686,0.026877892488429977,1.2239621086804329,1,"(0, 20)",41348
"ordinal_enc,most_freq_imp,no_scale,under_samp,k_best_sel",0.1036248701503597,0.0,0.018831544892602234,0.027767888928444284,0.05261382799325465,0.0,0.02701766539660544,0.027767888928444284,1.2257328874506686,1,"(0, 20)",41348
"woe_enc,most_freq_imp,under_samp,quant_scale,k_best_sel",0.10204807004554789,0.0,0.017381159747535034,0.028301886792452824,0.0535714285714286,0.0,0.02752293577981657,0.028301886792452824,1.22155327262472,2,"(0, 20)",41348
"count_enc,mean_imp,quant_scale,k_best_sel,under_samp",0.10872470959304564,0.0,0.0209465411262037,0.027233891064435745,0.05165428764348412,0.0,0.026511869693294,0.027233891064435745,1.2387679896945316,2,"(0, 20)",41348
"loo_enc,mean_imp,quant_scale,k_best_sel,under_samp",0.10441293781044259,0.0,0.02012358453162623,0.027233891064435745,0.05165428764348412,0.0,0.026511869693294,0.027233891064435745,1.2279742690601705,2,"(0, 20)",41348
"count_enc,mean_imp,under_samp,no_sel,no_scale",0.10428418148375235,0.0007132737489545795,0.021910033112788267,0.02705589177643286,0.05072708826513361,0.0007119971520114232,0.026361429066944053,0.027055891776432972,1.2281216469957084,2,"(0, 20)",41348
"woe_enc,mean_imp,quant_scale,k_best_sel,over_samp",0.10447302490708815,0.0,0.021366367683748506,0.026910496580434096,0.05107223476297973,0.0,0.026205298972057367,0.026910496580434207,1.2282891749657296,2,"(0, 20)",41348
"count_enc,mean_imp,no_samp,quant_scale,k_best_sel",0.10443272475148435,0.0,0.021366367683748506,0.029325988334413466,0.060535117056856214,0.0,0.031212277978961867,0.026910496580434207,1.2512837759180453,2,"(0, 20)",41348
