pipe,dp,eo,eqOdds,accu,precision,recall,f1,roc_auc,dpr,gen,dp_acc_reps,seed
"ordinal_enc,most_freq_imp,under_samp,no_sel,norm_scale",0.3177083333333333,0.6265060240963856,0.9017353818945507,0.45666666666666667,0.4375,0.61,0.5393700787401574,0.45666666666666667,-1.0,0,"(0, 20)",95648
"woe_enc,mean_imp,no_scale,k_best_sel,over_samp",0.13382173382173385,0.10466704553385381,0.1892332684779589,0.2657142857142857,0.2544910179640718,0.2885714285714286,0.27192982456140347,0.2657142857142858,0.7429643527204502,0,"(0, 20)",95648
"count_enc,most_freq_imp,k_best_sel,min_max_scale,over_samp",0.20633131851244751,0.20617354111207492,0.35671602459882457,0.3185714285714286,0.3196022727272727,0.3157142857142857,0.3176638176638178,0.3185714285714285,0.6378674817944798,0,"(0, 20)",95648
"count_enc,mean_imp,no_samp,k_best_sel,quant_scale",0.1113136979897148,0.061147169961814185,0.2370441871096119,0.28500000000000003,0.25616921269095183,0.09571428571428575,0.1837524177949711,0.4111904761904762,0.8742938598806821,0,"(0, 20)",95648
"woe_enc,median_imp,under_samp,k_best_sel,min_max_scale",0.13780407292671776,0.06429548563611492,0.18841287840233806,0.2683333333333333,0.26116838487972505,0.2833333333333333,0.27241962774957706,0.2683333333333333,0.7397746343802446,0,"(0, 20)",95648
"onehot_enc,most_freq_imp,over_samp,quant_scale,k_best_sel",0.1468009041794251,0.12048973569028604,0.20641427963721803,0.2864285714285715,0.27719821162444114,0.30714285714285716,0.29248723559445655,0.2864285714285715,0.7222121101808033,0,"(0, 20)",95648
"count_enc,mean_imp,k_best_sel,no_scale,under_samp",0.19783149662282262,0.1893296853625171,0.3460615168625891,0.3516666666666667,0.3531353135313532,0.3466666666666667,0.3499170812603648,0.3516666666666667,0.6522961574507966,0,"(0, 20)",95648
"woe_enc,mean_imp,no_samp,k_best_sel,no_scale",0.13833567087424026,0.0849858921823747,0.25718436473148854,0.241,0.20912547528517111,0.10857142857142854,0.16185359301544666,0.3292857142857143,0.8337079914577948,0,"(0, 20)",95648
"count_enc,most_freq_imp,under_samp,max_abs_scale,no_sel",0.28992244047079546,0.29244629244629244,0.5251664038829609,0.3616666666666667,0.3583617747440273,0.3733333333333333,0.36593591905564915,0.3616666666666666,0.49900431834962966,0,"(0, 20)",95648
"count_enc,mean_imp,no_sel,norm_scale,under_samp",0.5050505050505051,0.449438202247191,0.9173281105040718,0.4016666666666666,0.3972125435540069,0.42333333333333334,0.41056218057921634,0.4016666666666666,-1.0,0,"(0, 20)",95648
"count_enc,most_freq_imp,under_samp,max_abs_scale,no_sel",0.23706261743943935,0.24322845417236666,0.4170600503105097,0.32333333333333336,0.3159722222222222,0.3433333333333334,0.3299319727891157,0.32333333333333336,0.5741264483167594,1,"(0, 20)",95648
"count_enc,most_freq_imp,k_best_sel,min_max_scale,over_samp",0.19708218130478267,0.19117837665380516,0.34285367144816814,0.3064285714285714,0.30044182621502213,0.3214285714285714,0.31109499637418425,0.3064285714285714,0.6401271832771177,1,"(0, 20)",95648
"count_enc,mean_imp,no_scale,k_best_sel,over_samp",0.17955034413389093,0.178117428887626,0.3061382262985606,0.3292857142857143,0.3270622286541245,0.33571428571428574,0.3314162473040978,0.3292857142857143,0.6746079970293855,1,"(0, 20)",95648
"woe_enc,most_freq_imp,k_best_sel,min_max_scale,over_samp",0.12369155658067849,0.08068874066541043,0.16630951769243746,0.2707142857142857,0.25864661654135335,0.2957142857142857,0.27765567765567767,0.2707142857142858,0.7599976587333749,1,"(0, 20)",95648
"woe_enc,mean_imp,no_scale,k_best_sel,over_samp",0.16025648567562795,0.12166621800815561,0.2529216105879658,0.25928571428571423,0.24813153961136025,0.2814285714285715,0.2651570489408328,0.25928571428571434,0.6969407053064858,1,"(0, 20)",95648
"woe_enc,mean_imp,no_samp,k_best_sel,no_scale",0.13833567087424026,0.0849858921823747,0.25718436473148854,0.241,0.20912547528517111,0.10857142857142854,0.16185359301544666,0.3292857142857143,0.8337079914577948,1,"(0, 20)",95648
"onehot_enc,most_freq_imp,over_samp,quant_scale,k_best_sel",0.12228346326365097,0.109432795940139,0.19548352057782017,0.3028571428571428,0.29585798816568043,0.31999999999999995,0.3081395348837208,0.3028571428571427,0.7654603174603174,1,"(0, 20)",95648
"count_enc,mean_imp,no_samp,k_best_sel,quant_scale",0.1113136979897148,0.061147169961814185,0.2370441871096119,0.28500000000000003,0.25616921269095183,0.09571428571428575,0.1837524177949711,0.4111904761904762,0.8742938598806821,1,"(0, 20)",95648
"count_enc,mean_imp,k_best_sel,no_scale,under_samp",0.23674175413767345,0.23893805309734512,0.39177920781178865,0.32333333333333336,0.32450331125827814,0.31999999999999995,0.3222591362126246,0.32333333333333325,0.5886612021857923,1,"(0, 20)",95648
"woe_enc,median_imp,under_samp,k_best_sel,min_max_scale",0.14185049019607848,0.08494808727999553,0.19465556602537232,0.2766666666666666,0.26573426573426573,0.30000000000000004,0.2832764505119455,0.2766666666666667,0.7282863849765258,1,"(0, 20)",95648
"count_enc,most_freq_imp,no_samp,k_best_sel,quant_scale",0.09406264609630666,0.04815601351957646,0.2017656969817984,0.29200000000000004,0.2605633802816901,0.09999999999999998,0.18814432989690721,0.41999999999999993,0.8932512733446519,2,"(0, 20)",95648
"onehot_enc,mean_imp,over_samp,quant_scale,k_best_sel",0.12215909090909088,0.15338138964496156,0.1939426581262511,0.27642857142857147,0.2610687022900763,0.3085714285714286,0.2856088560885609,0.27642857142857136,0.7586980920314254,2,"(0, 20)",95648
"woe_enc,mean_imp,over_samp,k_best_sel,no_scale",0.14981526919931182,0.12857555907835572,0.23407006457286123,0.2657142857142857,0.2530120481927711,0.2914285714285715,0.2727272727272727,0.2657142857142857,0.7130044843049328,2,"(0, 20)",95648
"woe_enc,mean_imp,no_scale,k_best_sel,no_samp",0.13833567087424026,0.0849858921823747,0.25718436473148854,0.241,0.20912547528517111,0.10857142857142854,0.16185359301544666,0.3292857142857143,0.8337079914577948,2,"(0, 20)",95648
"woe_enc,mean_imp,k_best_sel,min_max_scale,over_samp",0.15180110780969147,0.10058923817784826,0.20862394075805255,0.27214285714285713,0.2579666160849773,0.3014285714285714,0.2803532008830022,0.27214285714285713,0.7088917027188633,2,"(0, 20)",95648
"count_enc,most_freq_imp,k_best_sel,min_max_scale,over_samp",0.24310242557352874,0.19608370970797318,0.4146091381214613,0.3271428571428572,0.32514450867052025,0.33285714285714285,0.3290229885057472,0.32714285714285707,0.5777456003564267,2,"(0, 20)",95648
"woe_enc,mean_imp,no_scale,k_best_sel,over_samp",0.11125368615905196,0.08677055603744804,0.1700917132554492,0.27214285714285713,0.2678311499272198,0.2814285714285715,0.27469358327325166,0.27214285714285724,0.7882662059858359,2,"(0, 20)",95648
"count_enc,most_freq_imp,under_samp,max_abs_scale,no_sel",0.13829471182412362,0.21335044929396668,0.2535060763653918,0.3583333333333333,0.3549488054607508,0.37,0.3625632377740303,0.3583333333333334,0.7416759156492785,2,"(0, 20)",95648
"woe_enc,mean_imp,no_samp,k_best_sel,no_scale",0.13833567087424026,0.0849858921823747,0.25718436473148854,0.241,0.20912547528517111,0.10857142857142854,0.16185359301544666,0.3292857142857143,0.8337079914577948,2,"(0, 20)",95648
"count_enc,mean_imp,no_scale,k_best_sel,over_samp",0.22380541659479036,0.2079681751562827,0.3889523286175004,0.3421428571428572,0.3414634146341463,0.3442857142857143,0.3428775948460988,0.3421428571428572,0.6088634308109738,2,"(0, 20)",95648
"woe_enc,mean_imp,over_samp,k_best_sel,no_scale",0.1587247612833262,0.12553465139233694,0.23045766158535363,0.28,0.271513353115727,0.2985714285714286,0.2852983988355168,0.28,0.7029079618464396,3,"(0, 20)",95648
"woe_enc,mean_imp,no_scale,k_best_sel,over_samp",0.13414733414733415,0.09333094048794105,0.19369815915959815,0.2814285714285715,0.25162337662337664,0.3414285714285714,0.2993920972644376,0.2814285714285715,0.7226056219491668,3,"(0, 20)",95648
"woe_enc,most_freq_imp,no_scale,k_best_sel,no_samp",0.16026180458158024,0.10094816498668979,0.3059051754098609,0.238,0.20685279187817263,0.1071428571428571,0.15994623655913975,0.3252380952380952,0.8086840049112624,3,"(0, 20)",95648
"count_enc,mean_imp,k_best_sel,min_max_scale,over_samp",0.17649340302196964,0.1562129233591561,0.29887959002582276,0.3235714285714286,0.3207547169811321,0.3314285714285714,0.32613390928725705,0.3235714285714286,0.6785177745338787,3,"(0, 20)",95648
"woe_enc,mean_imp,no_samp,k_best_sel,no_scale",0.13833567087424026,0.0849858921823747,0.25718436473148854,0.241,0.20912547528517111,0.10857142857142854,0.16185359301544666,0.3292857142857143,0.8337079914577948,3,"(0, 20)",95648
"woe_enc,mean_imp,no_scale,k_best_sel,no_samp",0.13833567087424026,0.0849858921823747,0.25718436473148854,0.241,0.20912547528517111,0.10857142857142854,0.16185359301544666,0.3292857142857143,0.8337079914577948,3,"(0, 20)",95648
"onehot_enc,mean_imp,over_samp,quant_scale,k_best_sel",0.19651328518215055,0.19726019202584277,0.3119824816207979,0.28500000000000003,0.2750373692077728,0.30714285714285716,0.29145361577794004,0.28500000000000003,0.6383690432446816,3,"(0, 20)",95648
"woe_enc,mean_imp,k_best_sel,min_max_scale,over_samp",0.1314944531486022,0.09160609776767464,0.19216276348277597,0.26857142857142857,0.25153374233128833,0.3028571428571428,0.2781065088757396,0.2685714285714287,0.7410947723720068,3,"(0, 20)",95648
"count_enc,most_freq_imp,k_best_sel,min_max_scale,over_samp",0.2366737739872068,0.22303313093849392,0.40348503806950553,0.32071428571428573,0.3178519593613933,0.3285714285714286,0.32325413966882666,0.32071428571428573,0.5858208955223881,3,"(0, 20)",95648
"count_enc,most_freq_imp,no_samp,k_best_sel,quant_scale",0.09406264609630666,0.04815601351957646,0.2017656969817984,0.29200000000000004,0.2605633802816901,0.09999999999999998,0.18814432989690721,0.41999999999999993,0.8932512733446519,3,"(0, 20)",95648
"woe_enc,mean_imp,over_samp,k_best_sel,min_max_scale",0.11219483499029353,0.06279225116900466,0.15629958507754652,0.2628571428571429,0.25,0.2885714285714286,0.2697947214076245,0.2628571428571429,0.7799875412408002,4,"(0, 20)",95648
"woe_enc,mean_imp,k_best_sel,no_scale,no_samp",0.13833567087424026,0.0849858921823747,0.25718436473148854,0.241,0.20912547528517111,0.10857142857142854,0.16185359301544666,0.3292857142857143,0.8337079914577948,4,"(0, 20)",95648
"woe_enc,mean_imp,k_best_sel,no_scale,over_samp",0.19353195823784064,0.14149692419665205,0.2848124322180424,0.2757142857142857,0.26567164179104474,0.29714285714285715,0.28175182481751826,0.2757142857142856,0.6444860250263127,4,"(0, 20)",95648
"woe_enc,mean_imp,min_max_scale,k_best_sel,no_samp",0.11397849462365595,0.060110270291827445,0.21002140915536552,0.24,0.21177944862155385,0.10142857142857142,0.1602136181575433,0.33238095238095244,0.8632258064516128,4,"(0, 20)",95648
"woe_enc,mean_imp,over_samp,k_best_sel,no_scale",0.1606113382570713,0.11468708561401411,0.24070064991179202,0.26,0.24925373134328355,0.2814285714285715,0.2656934306569343,0.2600000000000001,0.6973340119697421,4,"(0, 20)",95648
"onehot_enc,mean_imp,no_samp,quant_scale,k_best_sel",0.11365123889668072,0.07696986011824646,0.20324873998759663,0.261,0.22596754057428214,0.11428571428571432,0.1738840772818122,0.3588095238095239,0.8640912394476435,4,"(0, 20)",95648
"woe_enc,mean_imp,k_best_sel,min_max_scale,over_samp",0.1913513513513514,0.10867506156591794,0.27568441696840584,0.27214285714285713,0.26578560939794416,0.2857142857142857,0.2758870383779869,0.272142857142857,0.6529411764705881,4,"(0, 20)",95648
"woe_enc,mean_imp,no_samp,k_best_sel,no_scale",0.13833567087424026,0.0849858921823747,0.25718436473148854,0.241,0.20912547528517111,0.10857142857142854,0.16185359301544666,0.3292857142857143,0.8337079914577948,4,"(0, 20)",95648
"onehot_enc,mean_imp,over_samp,quant_scale,k_best_sel",0.11948529411764713,0.09754833049182943,0.17657166570198932,0.28714285714285714,0.27761194029850744,0.3085714285714286,0.2934306569343066,0.28714285714285726,0.76880081300813,4,"(0, 20)",95648
"woe_enc,most_freq_imp,no_scale,k_best_sel,no_samp",0.16026180458158024,0.10094816498668979,0.3059051754098609,0.238,0.20685279187817263,0.1071428571428571,0.15994623655913975,0.3252380952380952,0.8086840049112624,4,"(0, 20)",95648
"woe_enc,mean_imp,k_best_sel,min_max_scale,over_samp",0.07820646506777901,0.0538091107588311,0.09837432815013544,0.27214285714285713,0.26370370370370366,0.29000000000000004,0.27709090909090905,0.27214285714285713,0.8456790123456789,5,"(0, 20)",95648
"woe_enc,most_freq_imp,no_scale,k_best_sel,no_samp",0.16026180458158024,0.10094816498668979,0.3059051754098609,0.238,0.20685279187817263,0.1071428571428571,0.15994623655913975,0.3252380952380952,0.8086840049112624,5,"(0, 20)",95648
"woe_enc,mean_imp,over_samp,k_best_sel,no_scale",0.10702598009750885,0.08759808173561051,0.16642283290966461,0.2735714285714286,0.25801526717557255,0.3057142857142857,0.28265682656826563,0.2735714285714286,0.7863902959210877,5,"(0, 20)",95648
"woe_enc,mean_imp,no_samp,k_best_sel,no_scale",0.13833567087424026,0.0849858921823747,0.25718436473148854,0.241,0.20912547528517111,0.10857142857142854,0.16185359301544666,0.3292857142857143,0.8337079914577948,5,"(0, 20)",95648
"onehot_enc,mean_imp,no_samp,quant_scale,k_best_sel",0.11365123889668072,0.07696986011824646,0.20324873998759663,0.261,0.22596754057428214,0.11428571428571432,0.1738840772818122,0.3588095238095239,0.8640912394476435,5,"(0, 20)",95648
"woe_enc,mean_imp,k_best_sel,no_scale,over_samp",0.1823350778574659,0.11060927825800859,0.2748103971366862,0.27142857142857146,0.26047904191616766,0.29428571428571426,0.2777777777777777,0.27142857142857135,0.6606541606541607,5,"(0, 20)",95648
"woe_enc,mean_imp,k_best_sel,no_scale,under_samp",0.13248353087881504,0.07011149228130359,0.19029017521516206,0.27,0.26530612244897955,0.28,0.2727272727272728,0.27,0.7516704049108723,5,"(0, 20)",95648
"woe_enc,mean_imp,over_samp,k_best_sel,min_max_scale",0.13867907856354328,0.09278258008554424,0.17815730722597597,0.2571428571428571,0.24702380952380953,0.27714285714285714,0.26239067055393583,0.2571428571428571,0.7364815065177477,5,"(0, 20)",95648
"woe_enc,mean_imp,k_best_sel,no_scale,no_samp",0.13833567087424026,0.0849858921823747,0.25718436473148854,0.241,0.20912547528517111,0.10857142857142854,0.16185359301544666,0.3292857142857143,0.8337079914577948,5,"(0, 20)",95648
