pipe,dp,eo,eqOdds,accu,precision,recall,f1,roc_auc,dpr,gen,acc_dp_reps,seed
"onehot_enc,mean_imp,under_samp,max_abs_scale,k_best_sel",0.1653084102732047,0.1751715265866209,0.2678272737406629,0.2833333333333333,0.2773972602739726,0.2966666666666666,0.2871621621621623,0.2833333333333333,0.6944069296325619,0,"(0, 20)",60590
"woe_enc,median_imp,k_best_sel,over_samp,no_scale",0.1583329195425128,0.1466814225465857,0.256282871821948,0.2557142857142856,0.2492668621700879,0.2685714285714285,0.2590448625180898,0.2557142857142858,0.7051625828324857,0,"(0, 20)",60590
"ordinal_enc,median_imp,no_sel,over_samp,no_scale",0.1179384437235205,0.0846967566974745,0.1537056484779994,0.2942857142857142,0.2948717948717948,0.2928571428571428,0.2938659058487873,0.2942857142857142,0.7818722644796668,0,"(0, 20)",60590
"onehot_enc,most_freq_imp,k_best_sel,max_abs_scale,no_samp",0.0918653576437588,0.0680565110320142,0.149760723530213,0.263,0.2319018404907975,0.1057142857142857,0.1735973597359735,0.3678571428571429,0.8910874625872963,0,"(0, 20)",60590
"onehot_enc,most_freq_imp,no_sel,no_samp,min_max_scale",0.0993454885460496,0.0579666796279125,0.165993001737524,0.247,0.207741935483871,0.1228571428571428,0.1674576271186439,0.3297619047619047,0.8767115339986075,0,"(0, 20)",60590
"target_enc,most_freq_imp,under_samp,k_best_sel,no_scale",0.1745489078822412,0.1291023690502064,0.2858342005502785,0.3183333333333333,0.3312693498452013,0.28,0.3065810593900482,0.3183333333333333,0.7066709224385572,0,"(0, 20)",60590
"woe_enc,mean_imp,norm_scale,no_sel,under_samp",0.3487179487179487,0.5581395348837209,0.8333688926818861,0.4433333333333333,0.4174757281553398,0.6,0.525691699604743,0.4433333333333333,-1.0,0,"(0, 20)",60590
"count_enc,most_freq_imp,min_max_scale,no_samp,k_best_sel",0.0909770920991117,0.0532009292216273,0.1910557733543906,0.294,0.2655889145496536,0.0914285714285714,0.1877394636015324,0.4290476190476191,0.8982590055941863,0,"(0, 20)",60590
"target_enc,most_freq_imp,no_scale,under_samp,no_sel",0.1033554034339579,0.0992892976588629,0.1617802914625998,0.3149999999999999,0.3079584775086506,0.3333333333333333,0.3208828522920204,0.3149999999999999,0.7998116215041299,0,"(0, 20)",60590
"onehot_enc,mean_imp,under_samp,k_best_sel,max_abs_scale",0.0764714662421015,0.0585943587346111,0.1067234715642379,0.3033333333333333,0.2846715328467153,0.3466666666666667,0.3170731707317072,0.3033333333333333,0.8414810231023103,0,"(0, 20)",60590
