pipe,dp,eo,eqOdds,accu,precision,recall,f1,roc_auc,dpr,gen,acc_dp_reps,seed
"onehot_enc,most_freq_imp,k_best_sel,max_abs_scale,no_samp",0.1953604960270786,0.2720397917218898,0.3618033065317371,0.1702650409999693,0.289304714731242,0.5059303660247417,0.4170929882636173,0.2848624322033094,0.1580488116238046,0,"(0, 20)",84260
"count_enc,median_imp,under_samp,max_abs_scale,no_sel",0.4538110437539313,0.3889009838693702,0.659449451458352,0.2278408366279811,0.2315723270440252,0.2208901925774773,0.2262681274143499,0.2278408366279811,0.2785342108452269,0,"(0, 20)",84260
"woe_enc,mean_imp,k_best_sel,no_samp,quant_scale",0.2041525676449463,0.2212725752810682,0.3218274070221321,0.1694051165504745,0.3131929937329262,0.4549164647366407,0.3922070534698521,0.266879753403919,0.21070183658918,0,"(0, 20)",84260
"ordinal_enc,mean_imp,k_best_sel,under_samp,quant_scale",0.4411561804583791,0.4200463225020873,0.6817847317861367,0.258130340517791,0.2589909772525098,0.2563448539727075,0.2576702737110121,0.2581303405177911,0.2898037449566586,0,"(0, 20)",84260
"count_enc,mean_imp,under_samp,max_abs_scale,no_sel",0.4550285613173214,0.3948979298231408,0.6632261456658146,0.2253539089401862,0.229153565589234,0.2183394975130723,0.2237841945288754,0.2253539089401863,0.2763143097077328,0,"(0, 20)",84260
"ordinal_enc,most_freq_imp,no_scale,under_samp,no_sel",0.438132978966146,0.3817444475764078,0.6540269035213471,0.2524550439994898,0.2473314241083051,0.2625940568804999,0.2550409070411646,0.2524550439994898,0.2794685132642054,0,"(0, 20)",84260
"ordinal_enc,median_imp,k_best_sel,over_samp,min_max_scale",0.4413006730326427,0.3987919273568006,0.6656977064102952,0.2482605177993527,0.2457924836601307,0.2531148867313916,0.249471544715447,0.2482605177993527,0.2819629227827702,0,"(0, 20)",84260
"ordinal_enc,mean_imp,over_samp,k_best_sel,norm_scale",0.4222105421234419,0.4108964036500268,0.7682775546091594,0.3495145631067961,0.3683185840707964,0.2781148867313916,0.3262223900320937,0.3495145631067962,-1.0,0,"(0, 20)",84260
"loo_enc,mean_imp,no_sel,min_max_scale,over_samp",0.4175498732650106,0.2254461211671831,0.4867434344138557,0.1928600323624595,0.2095114205914986,0.1641990291262136,0.1874864817036002,0.1928600323624595,0.3483857909255349,0,"(0, 20)",84260
"loo_enc,most_freq_imp,over_samp,quant_scale,k_best_sel",0.3916402692739552,0.2053172469424755,0.4410974162974245,0.1983818770226537,0.2090682066489776,0.1800161812297734,0.1948041630253436,0.1983818770226536,0.3720517440931948,0,"(0, 20)",84260
"onehot_enc,most_freq_imp,no_samp,max_abs_scale,k_best_sel",0.1953604960270786,0.2720397917218898,0.3618033065317371,0.1702650409999693,0.289304714731242,0.5059303660247417,0.4170929882636173,0.2848624322033094,0.1580488116238046,1,"(0, 20)",84260
"loo_enc,most_freq_imp,k_best_sel,quant_scale,over_samp",0.3933920181187751,0.2099479371352149,0.446782715720754,0.1962580906148867,0.2104877578561789,0.1716828478964401,0.1915506860132267,0.1962580906148867,0.3763057063407666,1,"(0, 20)",84260
"woe_enc,mean_imp,k_best_sel,no_samp,quant_scale",0.2041525676449463,0.2212725752810682,0.3218274070221321,0.1694051165504745,0.3131929937329262,0.4549164647366407,0.3922070534698521,0.266879753403919,0.21070183658918,1,"(0, 20)",84260
"onehot_enc,most_freq_imp,k_best_sel,max_abs_scale,no_samp",0.1953604960270786,0.2720397917218898,0.3618033065317371,0.1702650409999693,0.289304714731242,0.5059303660247417,0.4170929882636173,0.2848624322033094,0.1580488116238046,1,"(0, 20)",84260
