pipe,dp,eo,eqOdds,accu,precision,recall,f1,roc_auc,dpr,gen,dp_acc_ratio,seed
"woe_enc,most_freq_imp,max_abs_scale,no_sel,over_samp",0.11435800126502216,0.10086840347361387,0.13426428893371953,0.2528571428571429,0.24854651162790697,0.26142857142857145,0.2550432276657061,0.2528571428571429,0.7839904420549582,0,"(0, 10)",91507
"woe_enc,most_freq_imp,k_best_sel,no_samp,no_scale",0.16026180458158024,0.10094816498668979,0.3059051754098609,0.238,0.20685279187817263,0.1071428571428571,0.15994623655913975,0.3252380952380952,0.8086840049112624,0,"(0, 10)",91507
"loo_enc,median_imp,norm_scale,over_samp,k_best_sel",0.3310657596371882,0.6019900497512438,0.8769900497512438,0.45785714285714285,0.43763213530655387,0.62,0.546462063086104,0.45785714285714296,-1.0,0,"(0, 10)",91507
"woe_enc,most_freq_imp,over_samp,no_sel,min_max_scale",0.17192931502373404,0.1307191497422706,0.22930156347945815,0.25142857142857145,0.24183976261127593,0.27,0.2561863173216885,0.25142857142857145,0.6816890994942112,0,"(0, 10)",91507
"onehot_enc,mean_imp,quant_scale,over_samp,no_sel",0.11632071632071628,0.06783716687105557,0.15016123734879294,0.2607142857142857,0.2511144130757801,0.28,0.2658412235979606,0.2607142857142857,0.7756671899529043,0,"(0, 10)",91507
"onehot_enc,median_imp,norm_scale,k_best_sel,over_samp",0.3368869936034115,0.582089552238806,0.8582089552238806,0.4128571428571428,0.38269230769230766,0.5414285714285714,0.4737704918032787,0.4128571428571428,-1.0,0,"(0, 10)",91507
"ordinal_enc,mean_imp,under_samp,max_abs_scale,no_sel",0.2023106546854942,0.15626585489599187,0.3209231391075294,0.30000000000000004,0.3026315789473685,0.29333333333333333,0.29801324503311255,0.30000000000000004,0.6455240665766981,0,"(0, 10)",91507
"ordinal_enc,most_freq_imp,no_samp,norm_scale,no_sel",1.0,0.0,1.0,0.30000000000000004,0.30000000000000004,0.0,0.17647058823529416,0.5,-1.0,0,"(0, 10)",91507
"target_enc,most_freq_imp,no_sel,no_scale,no_samp",0.06489013557737255,0.026321299315048008,0.1210424674787447,0.268,0.24528301886792447,0.08571428571428574,0.17312661498708015,0.3895238095238096,0.9252517636921752,0,"(0, 10)",91507
"target_enc,median_imp,norm_scale,no_samp,k_best_sel",1.0,0.0,1.0,0.30000000000000004,0.30000000000000004,0.0,0.17647058823529416,0.5,-1.0,0,"(0, 10)",91507
"woe_enc,most_freq_imp,max_abs_scale,over_samp,no_sel",0.10039013909306793,0.05097757704463657,0.13004035000480804,0.2478571428571429,0.23774145616641906,0.2671428571428571,0.25273124544792425,0.24785714285714278,0.8041367898510756,1,"(0, 10)",91507
"onehot_enc,mean_imp,quant_scale,no_sel,over_samp",0.1158532463385013,0.06880427521710086,0.15957808474091037,0.28428571428571425,0.28428571428571425,0.28428571428571425,0.28428571428571436,0.28428571428571425,0.7844537833348512,1,"(0, 10)",91507
"woe_enc,most_freq_imp,max_abs_scale,no_sel,no_samp",0.09691444600280497,0.03606217409944268,0.18467642070110457,0.249,0.21200510855683274,0.11857142857142855,0.16790289952798387,0.335952380952381,0.8808004140072452,1,"(0, 10)",91507
"woe_enc,most_freq_imp,k_best_sel,over_samp,no_scale",0.1285196413836583,0.07972163231936513,0.17036642243978567,0.26,0.24390243902439024,0.2914285714285715,0.26843657817109146,0.26,0.748304569265268,1,"(0, 10)",91507
"woe_enc,most_freq_imp,no_scale,k_best_sel,no_samp",0.16026180458158024,0.10094816498668979,0.3059051754098609,0.238,0.20685279187817263,0.1071428571428571,0.15994623655913975,0.3252380952380952,0.8086840049112624,1,"(0, 10)",91507
"woe_enc,most_freq_imp,no_sel,over_samp,max_abs_scale",0.1305382099316087,0.10190530314360063,0.1737713529343034,0.24285714285714288,0.23607038123167157,0.25571428571428567,0.24602026049204062,0.24285714285714288,0.7535438596491228,1,"(0, 10)",91507
"woe_enc,most_freq_imp,over_samp,no_sel,min_max_scale",0.08718487394957991,0.06389894216293285,0.10392003411849676,0.2607142857142857,0.25475841874084915,0.2728571428571429,0.2639190166305133,0.2607142857142857,0.8309572301425661,1,"(0, 10)",91507
"woe_enc,most_freq_imp,max_abs_scale,no_sel,over_samp",0.14187297376952546,0.07799678959909867,0.1830424256763972,0.24857142857142855,0.24639769452449567,0.2528571428571429,0.24964131994261118,0.24857142857142855,0.7385962530545751,1,"(0, 10)",91507
"onehot_enc,mean_imp,quant_scale,over_samp,no_sel",0.10526315789473689,0.055882910098804583,0.1375132006623893,0.27,0.2659883720930233,0.2785714285714286,0.2723342939481268,0.27,0.7995991983967935,1,"(0, 10)",91507
"woe_enc,most_freq_imp,k_best_sel,no_samp,no_scale",0.16026180458158024,0.10094816498668979,0.3059051754098609,0.238,0.20685279187817263,0.1071428571428571,0.15994623655913975,0.3252380952380952,0.8086840049112624,1,"(0, 10)",91507
"woe_enc,most_freq_imp,max_abs_scale,over_samp,no_sel",0.11265756302521007,0.04614203531440991,0.14651650689836215,0.24642857142857144,0.2467902995720399,0.24571428571428566,0.24625267665952888,0.24642857142857133,0.7901174168297456,2,"(0, 10)",91507
"woe_enc,most_freq_imp,no_sel,over_samp,max_abs_scale",0.1443851000665053,0.09084836339345356,0.18430228242876792,0.25928571428571423,0.25473071324599705,0.26857142857142857,0.26171593366979096,0.25928571428571434,0.732267948180073,2,"(0, 10)",91507
