pipe,dp,eo,eqOdds,accu,precision,recall,f1,roc_auc,dpr,gen,acc_dp_reps,seed
"onehot_enc,mean_imp,max_abs_scale,over_samp,no_sel",0.1075176177979093,0.0,0.0213663676837485,0.026910496580434,0.0510722347629797,0.0,0.0262052989720573,0.0269104965804342,1.2360576491924915,0,"(0, 20)",91989
"woe_enc,most_freq_imp,no_sel,quant_scale,under_samp",0.1071349743457399,0.0,0.0190620782726045,0.0266998932004272,0.0506928016221696,0.0,0.0260055478502079,0.0266998932004272,1.2350296669038032,0,"(0, 20)",91989
"count_enc,median_imp,no_sel,max_abs_scale,over_samp",0.1034611818351807,0.0,0.0213663676837485,0.026910496580434,0.0510722347629797,0.0,0.0262052989720573,0.0269104965804342,1.2257244438307933,0,"(0, 20)",91989
"ordinal_enc,mean_imp,under_samp,quant_scale,no_sel",0.108712261411986,0.0,0.0218398560503823,0.0261658953364186,0.0497293640054127,0.0,0.0254986990459671,0.0261658953364186,1.2393179643583303,0,"(0, 20)",91989
"woe_enc,median_imp,quant_scale,under_samp,no_sel",0.1076872089465991,0.0,0.0227091855668555,0.0265218939124243,0.0503718728870858,0.0,0.025836656840645,0.0265218939124243,1.2365628733572285,0,"(0, 20)",91989
"ordinal_enc,mean_imp,over_samp,k_best_sel,quant_scale",0.1021143844952843,0.0,0.0213663676837485,0.026910496580434,0.0510722347629797,0.0,0.0262052989720573,0.0269104965804342,1.222323750917415,0,"(0, 20)",91989
"onehot_enc,most_freq_imp,k_best_sel,no_scale,no_samp",0.1044327247514843,0.0,0.0213663676837485,0.0293259883344134,0.0605351170568562,0.0,0.0312122779789618,0.0269104965804342,1.2512837759180453,0,"(0, 20)",91989
"count_enc,mean_imp,max_abs_scale,no_samp,no_sel",0.1044327247514843,0.0,0.0213663676837485,0.0293259883344134,0.0605351170568562,0.0,0.0312122779789618,0.0269104965804342,1.2512837759180453,0,"(0, 20)",91989
"target_enc,mean_imp,no_scale,over_samp,k_best_sel",0.1112575133570792,0.0,0.0213663676837485,0.026910496580434,0.0510722347629797,0.0,0.0262052989720573,0.0269104965804342,1.2457073500491642,0,"(0, 20)",91989
"ordinal_enc,most_freq_imp,under_samp,quant_scale,no_sel",0.1089938187551712,0.0,0.0226490371227213,0.02687789248843,0.0510135135135134,0.0,0.0261743803085456,0.0268778924884299,1.2396603968466309,0,"(0, 20)",91989
"count_enc,median_imp,no_sel,no_scale,over_samp",0.1028909763023583,0.0010090817356205,0.022375449419369,0.0270591733571216,0.0510866497318656,0.000297353553375,0.0263538951636258,0.0270591733571216,1.224345775584413,1,"(0, 20)",91989
"onehot_enc,most_freq_imp,k_best_sel,max_abs_scale,no_samp",0.1044327247514843,0.0,0.0213663676837485,0.0293259883344134,0.0605351170568562,0.0,0.0312122779789618,0.0269104965804342,1.2512837759180453,1,"(0, 20)",91989
"count_enc,median_imp,no_sel,max_abs_scale,under_samp",0.1047840397928775,0.0,0.0174853113731479,0.0272338910644357,0.0516542876434841,0.0,0.026511869693294,0.0272338910644357,1.2288608832300134,1,"(0, 20)",91989
"woe_enc,most_freq_imp,no_sel,quant_scale,over_samp",0.1000991345290192,0.0,0.0213663676837485,0.026910496580434,0.0510722347629797,0.0,0.0262052989720573,0.0269104965804342,1.217262788182509,1,"(0, 20)",91989
"count_enc,mean_imp,over_samp,k_best_sel,quant_scale",0.1068398594265576,0.0,0.0213663676837485,0.026910496580434,0.0510722347629797,0.0,0.0262052989720573,0.0269104965804342,1.2343215946064017,1,"(0, 20)",91989
"ordinal_enc,mean_imp,max_abs_scale,no_samp,no_sel",0.1044327247514843,0.0,0.0213663676837485,0.0293259883344134,0.0605351170568562,0.0,0.0312122779789618,0.0269104965804342,1.2512837759180453,1,"(0, 20)",91989
"count_enc,median_imp,no_sel,max_abs_scale,over_samp",0.1011060208131751,0.0,0.0213663676837485,0.026910496580434,0.0510722347629797,0.0,0.0262052989720573,0.0269104965804342,1.2197873002586308,1,"(0, 20)",91989
"onehot_enc,most_freq_imp,k_best_sel,no_scale,no_samp",0.1044327247514843,0.0,0.0213663676837485,0.0293259883344134,0.0605351170568562,0.0,0.0312122779789618,0.0269104965804342,1.2512837759180453,1,"(0, 20)",91989
"onehot_enc,mean_imp,quant_scale,over_samp,no_sel",0.1085355313471737,0.0,0.0213663676837485,0.026910496580434,0.0510722347629797,0.0,0.0262052989720573,0.0269104965804342,1.2386722806405166,1,"(0, 20)",91989
"ordinal_enc,mean_imp,over_samp,k_best_sel,quant_scale",0.1034611818351807,0.0,0.0213663676837485,0.026910496580434,0.0510722347629797,0.0,0.0262052989720573,0.0269104965804342,1.2257244438307933,1,"(0, 20)",91989
"count_enc,mean_imp,no_sel,max_abs_scale,under_samp",0.1024013872008479,0.0,0.0163828174963589,0.0256318974724101,0.0487639688452421,0.0,0.02499132245748,0.0256318974724101,1.2237221992886886,2,"(0, 20)",91989
"ordinal_enc,median_imp,over_samp,k_best_sel,quant_scale",0.1088751773847702,0.0,0.0213663676837485,0.026910496580434,0.0510722347629797,0.0,0.0262052989720573,0.0269104965804342,1.2395466549295775,2,"(0, 20)",91989
"onehot_enc,most_freq_imp,k_best_sel,no_scale,no_samp",0.1044327247514843,0.0,0.0213663676837485,0.0293259883344134,0.0605351170568562,0.0,0.0312122779789618,0.0269104965804342,1.2512837759180453,2,"(0, 20)",91989
"onehot_enc,most_freq_imp,k_best_sel,max_abs_scale,no_samp",0.1044327247514843,0.0,0.0213663676837485,0.0293259883344134,0.0605351170568562,0.0,0.0312122779789618,0.0269104965804342,1.2512837759180453,2,"(0, 20)",91989
"ordinal_enc,median_imp,no_sel,max_abs_scale,under_samp",0.1046961271456135,0.0,0.0232090574450937,0.02687789248843,0.0510135135135134,0.0,0.0261743803085456,0.0268778924884299,1.2289016020579444,2,"(0, 20)",91989
"count_enc,median_imp,no_sel,max_abs_scale,over_samp",0.1068398594265576,0.0,0.0213663676837485,0.026910496580434,0.0510722347629797,0.0,0.0262052989720573,0.0269104965804342,1.2343215946064017,2,"(0, 20)",91989
"count_enc,median_imp,no_sel,max_abs_scale,under_samp",0.1000560910823703,0.0,0.0163657711614279,0.0266998932004272,0.0506928016221696,0.0,0.0260055478502079,0.0266998932004272,1.21740298131492,2,"(0, 20)",91989
"count_enc,mean_imp,no_scale,no_samp,no_sel",0.1046624752968496,0.0007132737489545,0.022079641432703,0.029650032404407,0.0605756358768406,0.0007119971520114,0.0315680524409177,0.0272664951564398,1.2521250693577033,2,"(0, 20)",91989
"woe_enc,most_freq_imp,no_sel,quant_scale,over_samp",0.1044730249070881,0.0,0.0213663676837485,0.026910496580434,0.0510722347629797,0.0,0.0262052989720573,0.0269104965804342,1.2282891749657296,2,"(0, 20)",91989
"onehot_enc,most_freq_imp,k_best_sel,no_scale,over_samp",0.1085355313471737,0.0,0.0213663676837485,0.026910496580434,0.0510722347629797,0.0,0.0262052989720573,0.0269104965804342,1.2386722806405166,2,"(0, 20)",91989
"count_enc,median_imp,no_sel,max_abs_scale,under_samp",0.1094972240577892,0.0,0.0186365656082305,0.0277678889284442,0.0526138279932546,0.0,0.0270176653966054,0.0277678889284442,1.240390457414227,3,"(0, 20)",91989
"ordinal_enc,mean_imp,over_samp,k_best_sel,quant_scale",0.0997638326585695,0.0,0.0213663676837485,0.026910496580434,0.0510722347629797,0.0,0.0262052989720573,0.0269104965804342,1.2164239186123107,3,"(0, 20)",91989
"count_enc,median_imp,no_sel,max_abs_scale,no_samp",0.1044327247514843,0.0,0.0213663676837485,0.0293259883344134,0.0605351170568562,0.0,0.0312122779789618,0.0269104965804342,1.2512837759180453,3,"(0, 20)",91989
"onehot_enc,most_freq_imp,k_best_sel,no_scale,under_samp",0.1083695427930042,0.0,0.0238109023225493,0.0277678889284442,0.0526138279932546,0.0,0.0270176653966054,0.0277678889284442,1.237637138295514,3,"(0, 20)",91989
"onehot_enc,most_freq_imp,k_best_sel,max_abs_scale,no_samp",0.1044327247514843,0.0,0.0213663676837485,0.0293259883344134,0.0605351170568562,0.0,0.0312122779789618,0.0269104965804342,1.2512837759180453,3,"(0, 20)",91989
"onehot_enc,most_freq_imp,k_best_sel,no_scale,no_samp",0.1044327247514843,0.0,0.0213663676837485,0.0293259883344134,0.0605351170568562,0.0,0.0312122779789618,0.0269104965804342,1.2512837759180453,3,"(0, 20)",91989
"count_enc,median_imp,no_sel,max_abs_scale,over_samp",0.1037982961491261,0.0,0.0213663676837485,0.026910496580434,0.0510722347629797,0.0,0.0262052989720573,0.0269104965804342,1.2265779939039636,3,"(0, 20)",91989
"count_enc,mean_imp,no_scale,no_samp,no_sel",0.1046624752968496,0.0007132737489545,0.022079641432703,0.029650032404407,0.0605756358768406,0.0007119971520114,0.0315680524409177,0.0272664951564398,1.2521250693577033,3,"(0, 20)",91989
"woe_enc,most_freq_imp,no_sel,quant_scale,over_samp",0.1021143844952843,0.0,0.0213663676837485,0.026910496580434,0.0510722347629797,0.0,0.0262052989720573,0.0269104965804342,1.222323750917415,3,"(0, 20)",91989
"count_enc,mean_imp,no_sel,max_abs_scale,under_samp",0.1046961271456135,0.0,0.0232090574450937,0.02687789248843,0.0510135135135134,0.0,0.0261743803085456,0.0268778924884299,1.2289016020579444,3,"(0, 20)",91989
"woe_enc,most_freq_imp,no_sel,max_abs_scale,over_samp",0.1105759831775433,0.0,0.0213663676837485,0.026910496580434,0.0510722347629797,0.0,0.0262052989720573,0.0269104965804342,1.2439399511119895,4,"(0, 20)",91989
"count_enc,mean_imp,no_sel,quant_scale,under_samp",0.1011773232790009,0.0,0.025678868183612,0.0279458882164471,0.0529332434254888,0.0,0.027186147186147,0.027945888216447,1.2196859473048678,4,"(0, 20)",91989
