pipe,dp,eo,eqOdds,accu,precision,recall,f1,roc_auc,dpr,gen,acc_dp_reps,seed
"woe_enc,mean_imp,no_sel,max_abs_scale,no_samp",0.8631897912550089,0.7761152892073867,1.4831428295682605,0.1773288439955106,0.2142857142857143,0.2602339181286549,0.2379518072289156,0.1929584891189723,0.0621398115776028,0,"(0, 20)",84940
"ordinal_enc,most_freq_imp,under_samp,k_best_sel,no_scale",0.8237242037035402,0.7118951057211481,1.5231195955170664,0.22953216374269,0.2238805970149253,0.239766081871345,0.2319054652880353,0.2295321637426901,0.1552317472967343,0,"(0, 20)",84940
"count_enc,mean_imp,under_samp,norm_scale,no_sel",0.1621621621621621,0.6880733944954128,0.7954559448309833,0.2280701754385965,0.2232142857142857,0.2368421052631578,0.2300884955752212,0.2280701754385965,-1.0,0,"(0, 20)",84940
"target_enc,median_imp,min_max_scale,over_samp,k_best_sel",0.8396065841104826,0.6276988636363636,1.4873854733229734,0.192167577413479,0.1927272727272727,0.1912568306010929,0.1919927206551409,0.192167577413479,0.1475610008485274,0,"(0, 20)",84940
"ordinal_enc,median_imp,max_abs_scale,no_samp,k_best_sel",0.9054355385311682,0.836043627200063,1.676736884559987,0.1997755331088664,0.2484662576687116,0.283625730994152,0.2664670658682634,0.2155833573003547,0.0491412739171009,0,"(0, 20)",84940
"woe_enc,mean_imp,under_samp,min_max_scale,no_sel",0.8205779612575421,0.6201519864550931,1.4940114278425694,0.2105263157894736,0.2105263157894736,0.2105263157894736,0.2105263157894736,0.2105263157894736,0.1646101621854626,0,"(0, 20)",84940
"count_enc,median_imp,no_samp,no_sel,max_abs_scale",0.8626268089944695,0.7675315982202623,1.51539484608351,0.1885521885521885,0.2347560975609756,0.2660818713450292,0.2507462686567163,0.2031684402262487,0.0691930652087167,0,"(0, 20)",84940
"woe_enc,mean_imp,max_abs_scale,no_sel,no_samp",0.8631897912550089,0.7761152892073867,1.4831428295682605,0.1773288439955106,0.2142857142857143,0.2602339181286549,0.2379518072289156,0.1929584891189723,0.0621398115776028,0,"(0, 20)",84940
"loo_enc,mean_imp,k_best_sel,quant_scale,over_samp",0.8471037208668394,0.6941176470588235,1.5592648455393552,0.2140255009107468,0.2135036496350365,0.214936247723133,0.2142206016408387,0.2140255009107469,0.1454655447395919,0,"(0, 20)",84940
"target_enc,median_imp,max_abs_scale,no_sel,over_samp",0.8203534388646287,0.5618098821787675,1.41769782140004,0.1839708561020036,0.1839708561020036,0.1839708561020036,0.1839708561020034,0.1839708561020036,0.1613351004464285,0,"(0, 20)",84940
"count_enc,mean_imp,over_samp,norm_scale,no_sel",0.2177293934681182,0.5885714285714285,0.7338705738705739,0.2349726775956284,0.252129471890971,0.2003642987249544,0.2271126760563381,0.2349726775956284,-1.0,1,"(0, 20)",84940
"target_enc,median_imp,max_abs_scale,no_sel,under_samp",0.8345864661654134,0.6152695200220499,1.4955082468125007,0.2002923976608187,0.1976401179941003,0.2046783625730994,0.2011747430249633,0.2002923976608187,0.1505102040816326,1,"(0, 20)",84940
"woe_enc,mean_imp,no_samp,no_sel,max_abs_scale",0.8631897912550089,0.7761152892073867,1.4831428295682605,0.1773288439955106,0.2142857142857143,0.2602339181286549,0.2379518072289156,0.1929584891189723,0.0621398115776028,1,"(0, 20)",84940
"count_enc,median_imp,max_abs_scale,no_sel,no_samp",0.8626268089944695,0.7675315982202623,1.51539484608351,0.1885521885521885,0.2347560975609756,0.2660818713450292,0.2507462686567163,0.2031684402262487,0.0691930652087167,1,"(0, 20)",84940
"target_enc,most_freq_imp,under_samp,k_best_sel,no_scale",0.7874915524973889,0.7027207937945427,1.3809615345352833,0.2309941520467836,0.227810650887574,0.2368421052631578,0.2323529411764705,0.2309941520467835,0.1721242653232577,1,"(0, 20)",84940
"ordinal_enc,median_imp,max_abs_scale,no_sel,over_samp",0.8330296720458095,0.7080923104879009,1.527655463384387,0.2249544626593806,0.2193308550185874,0.2349726775956284,0.2272309107635696,0.2249544626593806,0.15004647457177,1,"(0, 20)",84940
"woe_enc,mean_imp,max_abs_scale,no_sel,no_samp",0.8631897912550089,0.7761152892073867,1.4831428295682605,0.1773288439955106,0.2142857142857143,0.2602339181286549,0.2379518072289156,0.1929584891189723,0.0621398115776028,1,"(0, 20)",84940
"target_enc,median_imp,min_max_scale,over_samp,k_best_sel",0.8018578816318713,0.594229831830368,1.4057208099880127,0.2040072859744991,0.2072072072072072,0.1985428051001821,0.2028985507246377,0.204007285974499,0.1782314260476984,1,"(0, 20)",84940
"target_enc,median_imp,max_abs_scale,no_sel,over_samp",0.8516559901867249,0.6691603290392675,1.5314585246707964,0.1994535519125683,0.1863117870722433,0.2204007285974498,0.2037209302325581,0.1994535519125684,0.1255317957904164,1,"(0, 20)",84940
