pipe,dp,eo,eqOdds,accu,precision,recall,f1,roc_auc,dpr,gen,opt_metric,seed
"woe_enc,mean_imp,no_sel,quant_scale,no_samp",0.8663745046308051,0.7681222191597432,1.5347414024455932,0.18967452300785637,0.2321981424148607,0.2748538011695907,0.25413533834586466,0.20573291151375717,0.061925536365266244,0,"(1, 0, 0, 0)",52582
"target_enc,median_imp,over_samp,no_sel,quant_scale",0.8296935160942553,0.672316384180791,1.5429241714552449,0.22495446265938068,0.22939068100358428,0.21675774134790526,0.22312556458897925,0.22495446265938068,0.16662713350177902,0,"(1, 0, 0, 0)",52582
"target_enc,mean_imp,over_samp,quant_scale,k_best_sel",0.8003072196620584,0.6229508196721312,1.4926089393302509,0.2331511839708561,0.24610051993067594,0.20765027322404372,0.22735346358792186,0.2331511839708561,0.19969278033794163,0,"(1, 0, 0, 0)",52582
"onehot_enc,most_freq_imp,over_samp,no_sel,max_abs_scale",0.7898398471686355,0.5634381812519464,1.3115388460192778,0.18670309653916206,0.18840579710144922,0.1839708561020036,0.18619436875567674,0.18670309653916206,0.17806733737078786,0,"(1, 0, 0, 0)",52582
"onehot_enc,mean_imp,under_samp,no_sel,norm_scale",0.3448275862068966,0.41284403669724773,0.6687362925895036,0.33333333333333337,0.31000000000000005,0.39473684210526316,0.3551401869158878,0.33333333333333337,-1.0,0,"(1, 0, 0, 0)",52582
"onehot_enc,median_imp,k_best_sel,no_scale,over_samp",0.8411949685534591,0.7083333333333334,1.5972222222222223,0.2295081967213115,0.2362344582593251,0.21675774134790526,0.22661870503597115,0.2295081967213114,0.15880503144654087,0,"(1, 0, 0, 0)",52582
"onehot_enc,most_freq_imp,no_sel,over_samp,no_scale",0.7874517744274496,0.6426852303192786,1.2877469587143402,0.19763205828779595,0.18560606060606055,0.21675774134790526,0.20148560817084493,0.19763205828779595,0.1647123701166773,0,"(1, 0, 0, 0)",52582
"woe_enc,most_freq_imp,over_samp,quant_scale,no_sel",0.820111902858795,0.6381007618271312,1.4780817684748044,0.20947176684881608,0.216696269982238,0.19672131147540983,0.20683453237410077,0.20947176684881597,0.1691207636244594,0,"(1, 0, 0, 0)",52582
"count_enc,median_imp,quant_scale,k_best_sel,under_samp",0.8101176945558588,0.6287356774422176,1.510680121886662,0.23099415204678364,0.24444444444444446,0.20467836257309946,0.225071225071225,0.23099415204678353,0.18704972609254725,0,"(1, 0, 0, 0)",52582
"ordinal_enc,median_imp,no_samp,k_best_sel,norm_scale",0.1923743500866551,0.6055045871559633,0.7508037324551087,0.3108866442199776,0.36401673640167365,0.5555555555555556,0.476764199655766,0.3570127504553734,-1.0,0,"(1, 0, 0, 0)",52582
"onehot_enc,median_imp,no_sel,over_samp,no_scale",0.7699868489547659,0.5964141857718283,1.2721026947936704,0.20218579234972678,0.19439252336448598,0.21493624772313302,0.20479704797047982,0.20218579234972678,0.1810963394645784,1,"(1, 0, 0, 0)",52582
"ordinal_enc,most_freq_imp,no_samp,k_best_sel,norm_scale",0.1975736568457539,0.5963302752293578,0.7459029248020074,0.3097643097643098,0.36475409836065575,0.5467836257309941,0.4709897610921502,0.35444827916786503,-1.0,1,"(1, 0, 0, 0)",52582
"onehot_enc,most_freq_imp,no_sel,over_samp,max_abs_scale",0.7570503361206755,0.5414712643678161,1.2413762976061826,0.19672131147540983,0.20214669051878353,0.1876138433515483,0.19494584837545126,0.19672131147540983,0.20457384038933632,1,"(1, 0, 0, 0)",52582
"onehot_enc,most_freq_imp,over_samp,no_sel,no_scale",0.7566730349344979,0.5189686015668373,1.178512761110997,0.17850637522768675,0.17850637522768675,0.17850637522768675,0.17850637522768675,0.17850637522768675,0.19592517401392112,1,"(1, 0, 0, 0)",52582
"onehot_enc,mean_imp,under_samp,no_sel,norm_scale",0.31851851851851853,0.44036697247706424,0.670096702206794,0.33040935672514615,0.30000000000000004,0.4064327485380117,0.3575949367088608,0.33040935672514626,-1.0,1,"(1, 0, 0, 0)",52582
"ordinal_enc,median_imp,no_samp,k_best_sel,norm_scale",0.1923743500866551,0.6055045871559633,0.7508037324551087,0.3108866442199776,0.36401673640167365,0.5555555555555556,0.476764199655766,0.3570127504553734,-1.0,1,"(1, 0, 0, 0)",52582
