pipe,dp,eo,eqOdds,accu,precision,recall,f1,roc_auc,dpr,gen,dp_acc_ratio,seed
"onehot_enc,mean_imp,k_best_sel,quant_scale,under_samp",0.42779800897740095,0.29619308579618964,0.5648728357296123,0.21680908047442926,0.23022718989187219,0.19193980359648,0.2115480338476854,0.21680908047442926,0.3306411223541728,0,"(0, 10)",32099
"ordinal_enc,median_imp,over_samp,no_sel,max_abs_scale",0.44592654404602206,0.40011277852988336,0.6699505024572351,0.24619741100323622,0.2437091503267974,0.25105177993527505,0.24739837398373976,0.2461974110032361,0.27522139255008077,0,"(0, 10)",32099
"onehot_enc,mean_imp,k_best_sel,quant_scale,no_samp",0.21775609033639481,0.32095392983740023,0.42924353659148623,0.17708301342096378,0.3253072907896952,0.4889682438464481,0.41843251088534117,0.2835617918261367,0.14413686716629806,0,"(0, 10)",32099
"count_enc,median_imp,min_max_scale,no_sel,no_samp",0.18956866186118634,0.30808614376119264,0.39125979808003497,0.17462608642240718,0.2882688150913736,0.5380691238362454,0.43975251353441613,0.29870689201521006,0.1343878579305846,0,"(0, 10)",32099
"loo_enc,median_imp,over_samp,quant_scale,no_sel",0.38615581580297875,0.19446174100505978,0.42956313212554664,0.1996156957928803,0.20915749481023072,0.18321197411003232,0.19639410160991821,0.1996156957928802,0.3775949141745036,0,"(0, 10)",32099
"ordinal_enc,median_imp,no_samp,no_sel,max_abs_scale",0.1652514619828224,0.2846512915274789,0.35486883796689234,0.18340960044224686,0.28814327816821583,0.599540874888407,0.4874306235716618,0.3254783662467925,0.13086426343091953,0,"(0, 10)",32099
"onehot_enc,most_freq_imp,k_best_sel,quant_scale,over_samp",0.44003789023299106,0.3069169615166208,0.5785379668581954,0.21389563106796117,0.22549970890743254,0.19275889967637538,0.2094681588590669,0.21389563106796117,0.3107657062700538,0,"(0, 10)",32099
"ordinal_enc,mean_imp,max_abs_scale,k_best_sel,over_samp",0.4535705135813298,0.42657884920914546,0.6959077651178284,0.24828074433656955,0.24576098059244122,0.2532362459546925,0.2495172273605042,0.24828074433656955,0.26474239215514633,0,"(0, 10)",32099
"loo_enc,most_freq_imp,no_sel,over_samp,max_abs_scale",0.4156185629949005,0.22534245585002602,0.48149661260589827,0.19197006472491907,0.20689787905616075,0.16650485436893203,0.18720290341032375,0.19197006472491907,0.3474545087315474,0,"(0, 10)",32099
"target_enc,mean_imp,under_samp,norm_scale,no_sel",0.2947393142320338,0.5776081424936387,0.8234671876381661,0.4196531054712409,0.38423373759647184,0.5726310419589338,0.49544530603026415,0.4196531054712409,-1.0,0,"(0, 10)",32099
"onehot_enc,mean_imp,k_best_sel,max_abs_scale,no_samp",0.19692084481092442,0.2777365275285575,0.3680466153904237,0.17020361782500537,0.2904284412032817,0.5036347404667771,0.4158787333033168,0.28403824401979627,0.15699308282317415,1,"(0, 10)",32099
"loo_enc,most_freq_imp,no_sel,over_samp,quant_scale",0.39104668372523516,0.20957251946756286,0.44582522035659033,0.20046521035598708,0.211471768694229,0.18139158576051784,0.19671317706369218,0.20046521035598708,0.3737843289398043,1,"(0, 10)",32099
"onehot_enc,mean_imp,k_best_sel,quant_scale,under_samp",0.4281677138882355,0.29159953952499573,0.5618076071822018,0.21642647621476852,0.229402458318121,0.1924499426093611,0.21135882426205,0.21642647621476863,0.3296594124763973,1,"(0, 10)",32099
"onehot_enc,mean_imp,k_best_sel,quant_scale,no_samp",0.21775609033639481,0.32095392983740023,0.42924353659148623,0.17708301342096378,0.3253072907896952,0.4889682438464481,0.41843251088534117,0.2835617918261367,0.14413686716629806,1,"(0, 10)",32099
"ordinal_enc,median_imp,no_samp,no_sel,quant_scale",0.1859463155723545,0.3381048667909776,0.4197165924093208,0.18537514204109207,0.3195360927814437,0.5659992347914806,0.47002024606759074,0.31532162386823226,0.1355301437333893,1,"(0, 10)",32099
"loo_enc,median_imp,over_samp,max_abs_scale,no_sel",0.4108777101995541,0.21646514284383606,0.47501409889702506,0.19358818770226538,0.20893056142643052,0.1672330097087379,0.18861714916343142,0.19358818770226527,0.3550671745157505,1,"(0, 10)",32099
"target_enc,mean_imp,under_samp,norm_scale,no_sel",0.3122193334909005,0.5581000848176421,0.8202232827206565,0.4129575309271777,0.3762914627514954,0.5611529141691111,0.4848031142386585,0.4129575309271776,-1.0,1,"(0, 10)",32099
"loo_enc,median_imp,over_samp,quant_scale,no_sel",0.3920554296471208,0.19760625429071613,0.43393073630882656,0.1976334951456311,0.2080159381225829,0.17985436893203888,0.1941811244261611,0.19763349514563122,0.3704263802725979,1,"(0, 10)",32099
"loo_enc,most_freq_imp,no_sel,over_samp,max_abs_scale",0.416806639684768,0.2395556579846721,0.4965838685197161,0.1954894822006472,0.21066994657339433,0.16925566343042076,0.19049214577133067,0.19548948220064732,0.34715290710492613,1,"(0, 10)",32099
"count_enc,median_imp,min_max_scale,no_sel,no_samp",0.18956866186118634,0.30808614376119264,0.39125979808003497,0.17462608642240718,0.2882688150913736,0.5380691238362454,0.43975251353441613,0.29870689201521006,0.1343878579305846,1,"(0, 10)",32099
"loo_enc,mean_imp,k_best_sel,max_abs_scale,no_samp",0.189974464858535,0.21159162558829353,0.2973247568024333,0.16369276127883048,0.2825974025974026,0.47162351740849384,0.3914512338425382,0.2688214674421111,0.20910516062906429,2,"(0, 10)",32099
"onehot_enc,most_freq_imp,no_sel,over_samp,max_abs_scale",0.3812801340614064,0.15770675351564392,0.3936195139730849,0.18616504854368932,0.2027813960616045,0.1582119741100324,0.18110267207115027,0.18616504854368932,0.39571612081795027,2,"(0, 10)",32099
"onehot_enc,mean_imp,k_best_sel,max_abs_scale,no_samp",0.19692084481092442,0.2777365275285575,0.3680466153904237,0.17020361782500537,0.2904284412032817,0.5036347404667771,0.4158787333033168,0.28403824401979627,0.15699308282317415,2,"(0, 10)",32099
"onehot_enc,mean_imp,k_best_sel,quant_scale,no_samp",0.21775609033639481,0.32095392983740023,0.42924353659148623,0.17708301342096378,0.3253072907896952,0.4889682438464481,0.41843251088534117,0.2835617918261367,0.14413686716629806,2,"(0, 10)",32099
"onehot_enc,median_imp,k_best_sel,quant_scale,under_samp",0.4127037499981594,0.27369018363745207,0.5222002204383687,0.21030480806019636,0.22214067278287464,0.18900650427241428,0.20591908091908095,0.21030480806019636,0.34678467798361623,2,"(0, 10)",32099
