pipe,dp,eo,eqOdds,accu,precision,recall,f1,roc_auc,dpr,gen,dp_acc_reps,seed
"count_enc,median_imp,no_samp,no_sel,norm_scale",1.0,0.0,1.0,0.30000000000000004,0.2995991983967936,0.0014285714285714457,0.1766784452296819,0.4990476190476191,-1.0,0,"(0, 20)",37931
"target_enc,most_freq_imp,norm_scale,k_best_sel,over_samp",0.35698924731182796,0.572139303482587,0.87516960651289,0.4464285714285714,0.4254473161033797,0.5871428571428572,0.5195344970906068,0.4464285714285714,-1.0,0,"(0, 20)",37931
"onehot_enc,most_freq_imp,no_scale,no_samp,no_sel",0.1338475923328658,0.08187519317241447,0.2475411713654112,0.249,0.20827943078913325,0.12571428571428567,0.16904276985743394,0.33119047619047615,0.8356675467799335,0,"(0, 20)",37931
"target_enc,median_imp,no_samp,no_scale,no_sel",0.09050958391771857,0.05921295326972352,0.17223471223989506,0.278,0.25350467289719625,0.08714285714285719,0.17866323907455017,0.4052380952380953,0.8976203067160232,0,"(0, 20)",37931
"onehot_enc,median_imp,no_sel,over_samp,norm_scale",0.31777777777777777,0.6119402985074627,0.87298447521429,0.4685714285714285,0.4539748953974896,0.6271428571428572,0.5568760611205433,0.46857142857142864,-1.0,0,"(0, 20)",37931
"target_enc,median_imp,quant_scale,no_samp,k_best_sel",0.1085086489013557,0.07696986011824646,0.1797125470868809,0.251,0.21618204804045515,0.11428571428571432,0.16834339369550655,0.3421428571428571,0.8684165769034526,0,"(0, 20)",37931
"count_enc,median_imp,k_best_sel,under_samp,quant_scale",0.25585284280936454,0.24888888888888888,0.42930101242988505,0.31999999999999995,0.30434782608695654,0.36,0.33333333333333337,0.31999999999999995,0.5248447204968943,0,"(0, 20)",37931
"count_enc,most_freq_imp,under_samp,quant_scale,k_best_sel",0.2130937098844673,0.1792660240148825,0.3713982109595004,0.3666666666666667,0.3571428571428571,0.4,0.3793103448275862,0.3666666666666666,0.6010574381158375,0,"(0, 20)",37931
"woe_enc,mean_imp,under_samp,quant_scale,no_sel",0.14974984405036224,0.11044973544973546,0.2240478909807408,0.29833333333333334,0.29209621993127144,0.31333333333333335,0.3028764805414551,0.29833333333333334,0.7191327809746663,0,"(0, 20)",37931
"ordinal_enc,median_imp,over_samp,no_scale,k_best_sel",0.15625730994152048,0.0985852301618162,0.242130586754484,0.28,0.2694610778443114,0.3028571428571428,0.2865497076023392,0.28,0.7037037037037037,0,"(0, 20)",37931
"onehot_enc,most_freq_imp,no_scale,no_samp,no_sel",0.1338475923328658,0.08187519317241447,0.2475411713654112,0.249,0.20827943078913325,0.12571428571428567,0.16904276985743394,0.33119047619047615,0.8356675467799335,1,"(0, 20)",37931
"target_enc,median_imp,no_samp,no_scale,no_sel",0.09050958391771857,0.05921295326972352,0.17223471223989506,0.278,0.25350467289719625,0.08714285714285719,0.17866323907455017,0.4052380952380953,0.8976203067160232,1,"(0, 20)",37931
"target_enc,median_imp,over_samp,no_scale,no_sel",0.15411210153699428,0.10964216991196324,0.22559999399444672,0.3007142857142857,0.30489510489510485,0.29000000000000004,0.2975265017667845,0.3007142857142857,0.7258922163502316,1,"(0, 20)",37931
"target_enc,most_freq_imp,norm_scale,k_best_sel,no_samp",1.0,0.0,1.0,0.30000000000000004,0.30000000000000004,0.0,0.17647058823529416,0.5,-1.0,1,"(0, 20)",37931
"woe_enc,mean_imp,under_samp,quant_scale,no_sel",0.07783747564864563,0.05794257384837842,0.1060716866780052,0.275,0.2680412371134021,0.29000000000000004,0.2791878172588833,0.27500000000000013,0.8477759712684123,1,"(0, 20)",37931
"count_enc,most_freq_imp,under_samp,quant_scale,k_best_sel",0.1990503323836657,0.22440773744838083,0.34059967750313846,0.31000000000000005,0.30743243243243246,0.31666666666666665,0.3120805369127516,0.31000000000000005,0.6432947583390062,1,"(0, 20)",37931
"target_enc,most_freq_imp,norm_scale,k_best_sel,over_samp",0.3488888888888889,0.5870646766169154,0.8842534316369957,0.46285714285714286,0.4486166007905138,0.6014285714285714,0.5373134328358209,0.46285714285714286,-1.0,1,"(0, 20)",37931
"count_enc,median_imp,no_samp,k_best_sel,norm_scale",1.0,0.0,1.0,0.29900000000000004,0.2992992992992993,0.0,0.17598587404355504,0.4983333333333333,-1.0,1,"(0, 20)",37931
"count_enc,median_imp,no_samp,no_sel,norm_scale",1.0,0.0,1.0,0.30000000000000004,0.2995991983967936,0.0014285714285714457,0.1766784452296819,0.4990476190476191,-1.0,1,"(0, 20)",37931
"target_enc,median_imp,quant_scale,no_samp,k_best_sel",0.1085086489013557,0.07696986011824646,0.1797125470868809,0.251,0.21618204804045515,0.11428571428571432,0.16834339369550655,0.3421428571428571,0.8684165769034526,1,"(0, 20)",37931
"target_enc,median_imp,no_samp,no_scale,no_sel",0.09050958391771857,0.05921295326972352,0.17223471223989506,0.278,0.25350467289719625,0.08714285714285719,0.17866323907455017,0.4052380952380953,0.8976203067160232,2,"(0, 20)",37931
"target_enc,most_freq_imp,norm_scale,k_best_sel,no_samp",1.0,0.0,1.0,0.30000000000000004,0.30000000000000004,0.0,0.17647058823529416,0.5,-1.0,2,"(0, 20)",37931
